,biomethane boiler,biomethane CHP,large scale heat pump,geothermal plant,elec boiler,selling,heating_grid_7MW,heating_grid_14MW,heating_grid_21MW,heating_grid_28MW,heating_grid_35MW,heating_grid_42MW,heating_grid_49MW,heating_grid_56MW,heating_grid_63MW,heating_grid_71MW,heating_grid_78MW,heating_grid_85MW,heating_grid_92MW,heating_grid_99MW,heating_grid_106MW,heating_grid_113MW,heating_grid_121MW,heating_grid_128MW,heating_grid_136MW,heating_grid_143MW
2069,1.06,0.43,2.6395269120107563,25.0,0.99,0.0,0.9804023190104441,0.984763569946713,0.9876978764576141,0.9883882692137428,0.9874054999065303,0.9849054637750194,0.9844230456606213,0.9827718136067688,0.9820232015533751,0.9814947783980439,0.9806204557791576,0.9796390461912554,0.9781962579087877,0.9759406678311873,0.9731631103439567,0.9695768230093101,0.9641850129258048,0.9584499690345167,0.9511100360100208,0.934379849435454
2070,1.06,0.43,2.6137142858934954,25.0,0.99,0.0,0.9819174962532662,0.9859415609595729,0.9886490041772531,0.9892860198326293,0.9883792324586886,0.986072484392981,0.9856273640052298,0.9841037954862591,0.9834130617067086,0.9829254931167705,0.9821187679720815,0.9812132351919644,0.9798819947999319,0.9778007936592947,0.9752379805541941,0.9719289638291964,0.9669540167378227,0.9616623726546698,0.9548899200115762,0.9394532129042721
2071,1.06,0.43,2.7011472786850854,25.0,0.99,0.0,0.9804252532005747,0.9847814003820559,0.9877122730201707,0.9884018578440373,0.9874202386228048,0.9849231281590811,0.9844412745945788,0.9827919748953702,0.982044238905383,0.9815164341373559,0.9806431346946906,0.9796628736015567,0.9782217737423675,0.9759688232695104,0.9731945162194894,0.9696124257383195,0.9642269254216518,0.9584985929666342,0.9511672495002406,0.934456641429887
2072,1.06,0.43,2.900375608245113,25.0,0.99,0.0,0.9784725580274025,0.9832632562997389,0.9864865005793504,0.9872448755117612,0.9861653340474041,0.9834191222492237,0.9828892009809997,0.9810753740163937,0.9802530469998446,0.97967259062751,0.978712174471464,0.9776341266164054,0.976049268640295,0.9735715732162604,0.9705205128554057,0.9665810879543263,0.960658352567329,0.9543585855364339,0.9462958977953794,0.927918309096663
2073,1.06,0.43,3.137179771452742,25.0,0.99,0.0,0.9763492009061172,0.9816124292312783,0.9851535978933348,0.9859867750626016,0.9848007531321035,0.9817836690033579,0.9812014790029716,0.97920874539414,0.9783053082332072,0.9776675986036876,0.9766124518945672,0.9754280708953739,0.9736868906086943,0.9709648079402442,0.9676128065408333,0.9632848168521622,0.9567778930428954,0.949856749110624,0.9409987989573674,0.9208085386051799
2074,1.06,0.43,3.370060548365707,25.0,0.99,0.0,0.9742500823799716,0.97998044672201,0.9838359105887747,0.9847430361106798,0.9834517492123115,0.9801668848210703,0.9795330227477576,0.9773634247539483,0.9763798033390206,0.9756854940110168,0.9745366981192146,0.9732471977924436,0.9713514796492366,0.9683877994712748,0.9647382923423856,0.9600261734198399,0.952941729829443,0.9454063021517185,0.9357621676840729,0.9137799277296426
2075,1.06,0.43,3.610321962640631,25.0,0.99,0.0,0.9720150333491107,0.9782427835646943,0.9824328951342629,0.9834187576078165,0.9820153892040488,0.9784454041734918,0.9777565239508568,0.9753986085431833,0.9743296104632655,0.973575036267095,0.9723265268467869,0.970925100085991,0.9688648368338915,0.9656439142597684,0.9616776361224468,0.9565565132960228,0.9488571520575559,0.9406676620804195,0.9301864331523771,0.906296172177014
2076,1.06,0.43,3.752883009385136,25.0,0.99,0.0,0.970350649418031,0.9769487901906198,0.9813881053577063,0.9824326012282444,0.9809457685899198,0.9771634615011242,0.976433610667829,0.9739354600915975,0.9728028841897453,0.9720034322853901,0.9706806687470448,0.9691958932293842,0.9670130974371046,0.9636006130204215,0.9593984436033175,0.9539727460154611,0.9458154713092118,0.9371389178421766,0.9260343260485133,0.9007232105489076
2077,1.06,0.43,3.840976147459468,25.0,0.99,0.0,0.96907649340174,0.9759581837495036,0.9805882747689219,0.9816776569749551,0.9801269289489019,0.9761820803798359,0.9754208648180732,0.9728153583124932,0.9716341109095483,0.9708003032289729,0.9694206950350979,0.9678721125327466,0.965595512918917,0.9620363798416504,0.9576536257122614,0.9519947633134245,0.9434869365566414,0.9344375154691121,0.922855713140829,0.8964568736452558
2078,1.06,0.43,3.9191040503175913,25.0,0.99,0.0,0.9690885186948445,0.9759675329443066,0.9805958234498848,0.9816847820254256,0.9801346570344447,0.9761913425074559,0.9754304229612896,0.972825929664846,0.971645141616218,0.9708116581802984,0.9694325864777441,0.9678846061761307,0.9656088918686795,0.962051142839445,0.957670093041447,0.9520134312170748,0.9435089129178921,0.9344630108989606,0.9228857124120265,0.896497138692152
2079,1.06,0.43,3.9620332743723536,25.0,0.99,0.0,0.9681794694851481,0.9752607827575924,0.9800251826842886,0.9811461655074775,0.979550454221745,0.9754911741439968,0.9747078773683067,0.9720267907650132,0.9708112779346179,0.9699532833000521,0.9685336556620205,0.9669401521369836,0.9645975133016439,0.9609351374862842,0.9564252491568295,0.950602235422298,0.941847615047372,0.9325356898637749,0.9206179245471839,0.8934533119229212
2080,1.06,0.43,3.954839292858376,25.0,0.99,0.0,0.9693770916889471,0.9761918871544938,0.9807769704246897,0.9818557630675954,0.9803201092113188,0.9764136073517176,0.9756597913419215,0.9730796121966264,0.9719098473512938,0.971084144869262,0.9697179474397444,0.9681844182511669,0.9659299487907336,0.962405412996397,0.958065262327271,0.9524614080608146,0.9440362833786755,0.9350748290445442,0.9236056100008116,0.8974633858380245
2081,1.06,0.43,3.88815373076548,25.0,0.99,0.0,0.9705614255171441,0.9771126603593787,0.9815204166047592,0.9825574871941086,0.9810812243921342,0.9773258055797486,0.9766011432281083,0.9741207519087617,0.9729962274456715,0.972202458814323,0.9708890987513723,0.9694148784460697,0.9672476000655791,0.9638593748700768,0.9596870785146137,0.9542999520033606,0.9462006670509585,0.937585794870617,0.9265601451952319,0.9014289654474889
2082,1.06,0.43,3.695226270184692,25.0,0.99,0.0,0.9727543620137187,0.9788175826692768,0.9828969966050074,0.9838568137952076,0.9824905206719237,0.9790148502888786,0.9783441694409802,0.9760485472806549,0.9750077908253477,0.9742731515585185,0.973057626233349,0.9716932234571993,0.9696873898457679,0.9665515601150716,0.9626900662054861,0.9577042371940516,0.9502082836828042,0.9422351500359843,0.932030822384384,0.9087717129470732
2083,1.06,0.43,3.370801724024742,25.0,0.99,0.0,0.9735284772380692,0.9794194269627566,0.9833829347693789,0.9843154812052697,0.9829880078118887,0.9796110897267231,0.9789594645623548,0.9767290666432294,0.9757178806247496,0.9750041142565892,0.9738231249793653,0.972497488223732,0.9705486452519364,0.9675019121148574,0.9637501326933544,0.9589059632806308,0.9516229881454817,0.9438763907297053,0.933961992988843,0.9113637317478316
2084,1.06,0.43,3.1949261075125874,25.0,0.99,0.0,0.9729809438927565,0.9789937412133994,0.9830392296717603,0.9839910647701996,0.9826361340992593,0.9791893683036826,0.9785242650138077,0.9762477338501002,0.9752156325987337,0.9744871027849322,0.9732816860875122,0.9719286300430829,0.9699394774706106,0.9668297261232902,0.9630003454109206,0.9580559798626114,0.9506223646688816,0.9427155376948739,0.932596071911246,0.9095303913348672
2085,1.06,0.43,3.1480817084607344,25.0,0.99,0.0,0.9695744139789021,0.9763452975131202,0.9809008362632032,0.9819726775795882,0.9804469188884744,0.9765655890303309,0.9758166303221257,0.9732530768628128,0.9720908495340234,0.9712704675624708,0.9699130733858182,0.9683894256718586,0.9661494831489731,0.9626476581130956,0.9583354737122312,0.9527677285359109,0.9443968921296779,0.9354931819742697,0.92409786618436,0.8981240924993629
2086,1.06,0.43,3.066751206091229,25.0,0.99,0.0,0.9604518139725493,0.9692528330029068,0.9751742733925385,0.976567488292094,0.9745842565309266,0.9695391752247748,0.9685656538504145,0.9652334620224603,0.9637227603855787,0.9626564006841738,0.9608920147041106,0.9589115268610764,0.9559999752635345,0.951448186914793,0.9458430665811436,0.9386059267004567,0.9277252358513306,0.9161518980258435,0.9013398885418391,0.8675783158701782
2087,1.06,0.43,3.0351891106734192,25.0,0.99,0.0,0.9524497722788613,0.9630315587299794,0.9701511226656981,0.9718262357971162,0.969441723855106,0.9633758384359197,0.9622053381502657,0.958198922277746,0.9563825505533247,0.9551004273581103,0.9529790416874309,0.9505978288583556,0.947097164089841,0.9416243828004324,0.9348851420149152,0.9261836645530277,0.9131014127582138,0.899186366219452,0.8813773465217293,0.8407845752718178
2088,1.06,0.43,2.978333334204838,25.0,0.99,0.0,0.9492307115852334,0.9605288650121927,0.9681304099923694,0.9699189251219935,0.9673729862208732,0.9608964518045997,0.9596467108582379,0.9553690681909026,0.9534297315280715,0.9520608110117947,0.9497958115340783,0.9472533950896136,0.9435157419217167,0.9376724636656716,0.9304769889953289,0.9211864379281935,0.9072185423719279,0.8923614734389598,0.8733468167117533,0.8300059914432082
2089,1.06,0.43,2.9459688081948405,25.0,0.99,0.0,0.952764138592844,0.9632759662370033,0.9703484609749726,0.9720124995192464,0.9696437521753418,0.963617969824672,0.962455208005855,0.9584752795394003,0.9566709162976128,0.9553972695358934,0.9532899088704725,0.9509244388282514,0.9474469178201878,0.9420103184412271,0.9353156324430647,0.9266716826004335,0.9136759208072963,0.8998528700822023,0.8821615902176271,0.8418371878164836
2090,1.06,0.43,2.892962258043884,25.0,0.99,0.0,0.9563447357826337,0.966059740432547,0.9725961222675402,0.9741340225016862,0.9719448321687102,0.9663758192874297,0.9653011977412111,0.9616229578702011,0.9599553699038176,0.958778268772472,0.9568306513498266,0.9546444898908174,0.9514305737282668,0.9464060822664355,0.9402188703178077,0.9322301536305208,0.9202195032923136,0.9074442746055215,0.8910940382845554,0.8538263270840429
2091,1.06,0.43,2.86109978940431,25.0,0.99,0.0,0.9634519235677907,0.9715853008099117,0.9770575430967973,0.9783450692705667,0.9765122846786358,0.9718499212252031,0.9709502507934463,0.9678708377065776,0.9664747372924476,0.9654892712120534,0.9638587308476859,0.9620284820213546,0.9593377995650362,0.9551313080623014,0.9499513899182996,0.9432632565782182,0.9332079705908135,0.9225125815500094,0.9088242051890747,0.8776237719348421
2092,1.06,0.43,2.8254575401539186,25.0,0.99,0.0,0.9712859894201129,0.9776759804395762,0.981975249737997,0.9829867951812729,0.9815468672479664,0.9778838795726105,0.9771770531451297,0.9747577110459579,0.9736608642081697,0.9728866323956953,0.9716055977190764,0.9701676620110075,0.9680537262841533,0.964748894585616,0.9606792898646754,0.9554247552835463,0.9475248159047482,0.9391219793110552,0.9283677010557168,0.9038550684354796
2093,1.06,0.43,2.82785703318312,25.0,0.99,0.0,0.9786414447748999,0.9833945591368727,0.9865925164714089,0.987344941812787,0.9862738695500626,0.9835492022892742,0.9830234383510077,0.9812238411930347,0.9804079654833981,0.979832062898221,0.9788791813838219,0.977809591012756,0.9762371665393892,0.9737789090923326,0.9707517848619952,0.9668432654748826,0.9609669950379278,0.9547166508397684,0.94671721636914,0.9284838032388038
2094,1.06,0.43,2.822461614966955,25.0,0.99,0.0,0.9802637297658844,0.984655822232481,0.9876108793272327,0.9883061543452256,0.9873164351720602,0.9847987194937183,0.9843128898551673,0.9826499807563084,0.9818960747306837,0.9813639147165913,0.9804834091359904,0.979495059297685,0.9780420680254742,0.975770527054242,0.9729733274678223,0.9693616789257579,0.9639317394897705,0.9581561389938089,0.9507643000436309,0.9339158023321522
2095,1.06,0.43,2.8837275779435823,25.0,0.99,0.0,0.97914671010643,0.9837873831595879,0.9869096885150542,0.9876443142236595,0.9865985796149204,0.9839383680203662,0.9834250417347299,0.9816680164663375,0.9808714413932174,0.9803091625577537,0.9793788227363299,0.9783345349631103,0.9767993083041308,0.9743992042410873,0.9714436907031262,0.9676276325954919,0.9618903732339209,0.955787889328753,0.9479776922324347,0.9301756149969251
2096,1.06,0.43,3.0351891106734192,25.0,0.99,0.0,0.9769005261762393,0.9820410630537855,0.985499683309701,0.9863134382333988,0.9851550637349644,0.9822083110447322,0.9816396925121831,0.9796934116422552,0.9788110345619907,0.9781881906218863,0.9771576405042858,0.9760008686853029,0.9743002771621604,0.9716416491345671,0.9683677864513004,0.9641406868033725,0.9577854463056323,0.9510256415963135,0.9423741796780458,0.9226545757590012
2097,1.06,0.43,3.2440264269298287,25.0,0.99,0.0,0.9745409750059729,0.9802066043552243,0.9840185136745452,0.9849153915471539,0.9836386921065915,0.9803909362934408,0.9797642348567465,0.9776191464581561,0.976646636854171,0.9759601710255777,0.9748243528938849,0.9735494198423114,0.9716751173182521,0.968744917352628,0.9651366381114547,0.9604777512290125,0.9534733394441608,0.9460230382657735,0.9364878520146699,0.9147539418452157
2098,1.06,0.43,3.4178934064413684,25.0,0.99,0.0,0.9722913674044316,0.9784576224789251,0.9826063593155269,0.9835824870133095,0.9821929759954362,0.9786582423358469,0.9779761643748662,0.9756415319081673,0.9745830895161743,0.9738359662685888,0.9725997850984989,0.9712121965510865,0.9691722771109552,0.9659831591342034,0.9620560455145992,0.9569854905754296,0.94936215571716,0.941253531835189,0.9308757984921356,0.9072214389127025
2099,1.06,0.43,3.598270562105969,25.0,0.99,0.0,0.9697910002872105,0.9765136848921576,0.9810367947739995,0.9821010061254711,0.980586108636572,0.9767324082513571,0.9759887810493906,0.9734434763948672,0.9722895224490911,0.9714749804144421,0.9701272489273902,0.9686144473885314,0.9663904500271135,0.9629135529369571,0.9586320650722081,0.9531039542145993,0.9447927060954554,0.9359523775199935,0.9246381799500332,0.89884930208763
2100,1.06,0.43,3.704346197334065,25.0,0.99,0.0,0.968086639551925,0.9751886111172253,0.9799669102127879,0.9810911632756283,0.9794907968263992,0.975419674623694,0.9746340927387929,0.971945184610015,0.9707261257678765,0.9698656281082718,0.9684418589950131,0.9668437067471728,0.9644942337389537,0.960821173686189,0.956298128673747,0.9504581274796293,0.9416779672783192,0.932338876444779,0.9203863434690507,0.8931424836061297
2101,1.06,0.43,3.757947571437302,25.0,0.99,0.0,0.966313157095723,0.9738097979092212,0.9788536356223873,0.9800403654365094,0.9783510637644973,0.9740537020275601,0.973224463953802,0.9703861283963305,0.9690993242763757,0.9681910072244698,0.9666881167178952,0.965001152294399,0.9625211148735673,0.9586439363114168,0.9538695376068047,0.94770499711264,0.9384369077223934,0.9285788269261036,0.9159620703386337,0.8872042205095126
2102,1.06,0.43,3.7360602944133143,25.0,0.99,0.0,0.9656187907298375,0.9732699552323857,0.9784177584988973,0.9796289496515505,0.9779048274335402,0.9735188867976943,0.9726725561448136,0.9697757157060208,0.9684623874768487,0.9675353478390301,0.9660014791662219,0.964279742373007,0.9617485854520175,0.9577914889707037,0.9529186784948482,0.9466270720838076,0.9371679452144214,0.9271066658056472,0.9142298477025941,0.8848792298383896
2103,1.06,0.43,3.718493913924057,25.0,0.99,0.0,0.9652817382288911,0.9730079101027761,0.9782061793069959,0.9794292442423282,0.9776882197769029,0.9732592820420108,0.9724046544772637,0.9694794151736413,0.9681532118719047,0.9672170841003341,0.9656681783103545,0.9639295626549808,0.9613735918083436,0.9573777023556996,0.9524571218044922,0.9461038363041808,0.9365519778981275,0.9263920638147902,0.913389009205285,0.8837506557039273
2104,1.06,0.43,3.7143260881486255,25.0,0.99,0.0,0.9658856501969129,0.9734774280250247,0.9785852751624335,0.9797870653128419,0.9780763253564229,0.973724427437676,0.9728846658192123,0.9700103100257276,0.9687071755645691,0.9677873314067513,0.9662653682889041,0.9645569952421319,0.9620454846105359,0.9581191022512843,0.9532841134703124,0.9470413411395598,0.9376556339551976,0.9276724480084662,0.9148955769663092,0.8857727722130407
2105,1.06,0.43,3.659015421531348,25.0,0.99,0.0,0.9671048755867094,0.9744253280536417,0.9793506239493274,0.9805094628761879,0.9788598636890417,0.9746634998627505,0.9738537507959701,0.9710821226693749,0.9698255614136427,0.9689385919070594,0.9674710227930939,0.9658237059237337,0.9634019551013224,0.959615899176257,0.9549537098510908,0.9489340502741298,0.9398837823570092,0.9302573891924228,0.9179371554793274,0.8898551814375404
2106,1.06,0.43,3.545815510483762,25.0,0.99,0.0,0.9694376060750999,0.9762389347216179,0.9808149573403324,0.9818916181649957,0.9803589989372239,0.9764602167742509,0.9757078903915223,0.9731328099767447,0.9719653567211815,0.9711412859221478,0.9697777882557609,0.9682472894971004,0.9659972751274152,0.9624797042208647,0.9581481301882515,0.9525553497818472,0.9441468741143355,0.9352031286438612,0.9237565740950563,0.8976660099716035
2107,1.06,0.43,3.428465390454841,25.0,0.99,0.0,0.9699829762510399,0.976662938691439,0.9811573045437756,0.9822147529106446,0.9807094824834921,0.9768802720798321,0.9761413705738563,0.9736122411425756,0.972465620488966,0.9716562548088363,0.9703170880559255,0.9688139002592053,0.9666040362368941,0.9631492345711596,0.9588949552458285,0.9534019751247595,0.9451435443740643,0.9363593954343064,0.9251170987549447,0.8994921073082053
2108,1.06,0.43,3.368578784722521,25.0,0.99,0.0,0.9695499806450912,0.9763263015522319,0.9808854986377334,0.9819582006986464,0.9804312167436579,0.9765467699750303,0.9757972098138863,0.9732315976873265,0.9720684370293229,0.9712473962482226,0.9698889120131894,0.96836404073058,0.9661222994169221,0.9626176622327431,0.9583020149227061,0.9527297985563691,0.9443522399315387,0.9354413796320961,0.924036912808764,0.8980422808276495
2109,1.06,0.43,3.330326412064155,25.0,0.99,0.0,0.9656707449442282,0.9733103476009501,0.9784503719067961,0.9796597328014056,0.9779382159430454,0.9735589030002021,0.9727138512565023,0.9698213882980952,0.9685100446685875,0.9675844059011023,0.9660528550915563,0.9643337200533225,0.961806388020175,0.9578552711958691,0.9529898241329221,0.9467077251090642,0.9372628921378786,0.9272168165534767,0.9143594568982967,0.8850531914092817
2110,1.06,0.43,3.3099453131950773,25.0,0.99,0.0,0.9551233788819108,0.9651101832375973,0.9718294354595426,0.973410362006718,0.9711599240151123,0.9654351051288812,0.9643304185615326,0.9605492714299777,0.9588350288365562,0.9576249955808633,0.9556228890600127,0.9533755646821225,0.9500717317877906,0.9449066685660685,0.9385463550649666,0.9303341355669911,0.9179874595298053,0.9048548142978461,0.8880471423315559,0.8497367807871525
2111,1.06,0.43,3.2348395737304374,25.0,0.99,0.0,0.9476768823610734,0.9593208235964108,0.9671550191239512,0.9689982729974702,0.9663744138734945,0.9596996606371133,0.9584116705037781,0.9540031076208054,0.952004416216628,0.9505935989401215,0.9482592775851232,0.9456390487250279,0.9417870020940082,0.9357648862611003,0.928349189106386,0.9187742942911419,0.904378901620124,0.8890671218055535,0.8694705083436232,0.8248032071089134
2112,1.06,0.43,3.211659201243438,25.0,0.99,0.0,0.9538086813887805,0.9640880573847483,0.9710041556220979,0.9726313967116031,0.9703150302897302,0.9644224981298428,0.9632854488617247,0.9593935299177838,0.9576290671789048,0.9563835850046386,0.9543228251280237,0.9520096635357387,0.9486090421418344,0.9432926641486283,0.9367460200369081,0.9282932168203274,0.9155848347627202,0.9020674578969067,0.8847673913686175,0.8453346963011351
2113,1.06,0.43,3.16383314820329,25.0,0.99,0.0,0.9570246069484181,0.9665883136585447,0.973022900266368,0.9745368498030713,0.9723817531220404,0.9668994700166013,0.9658415842344767,0.9622206279299271,0.9605790103704368,0.9594202409828742,0.9575029550437595,0.9553508400661168,0.9521869762619093,0.9472407343978956,0.9411498798319542,0.9332855765052247,0.9214619756556338,0.9088857037218511,0.8927901000191423,0.8561027825629869
2114,1.06,0.43,3.141262670885795,25.0,0.99,0.0,0.9602835173245486,0.9691219889450394,0.9750686279257827,0.9764677716281758,0.9744761002572275,0.9694095496914711,0.9684318855130907,0.965085513598223,0.9635683831956467,0.9624974856182649,0.9607255913230031,0.958736675546886,0.9558127338899365,0.9512415754815677,0.9456126026515449,0.9383446652424408,0.9274176717943392,0.9157950838221864,0.9009200420781289,0.8670147975953785
