,pv panels,st panels,electricity grid,biomethane,dec ground heat pump
1576,3.3926439106020663,0.0,18.227309859712683,21.68223942001312,22.66890034443345
1577,1.225520312680347,0.0,18.227309859712683,22.04912350405792,22.725522981221435
1578,0.0,0.0,18.227309859712683,23.714180357202306,22.493579909534812
1579,0.0,0.0,18.227309859712683,21.56837139184132,21.502086900506537
1580,0.0,0.0,18.227309859712683,19.49585579314709,20.558835426845206
1581,0.0,0.0,18.227309859712683,14.443520988910857,18.677193291613456
1582,0.0,0.0,18.227309859712683,7.566881161468116,16.33129426627582
1583,0.0,0.0,18.227309859712683,4.393924339197095,15.37539921481473
1584,0.0,0.0,18.227309859712683,4.389942914440003,15.327676772829173
1585,0.0,0.0,18.227309859712683,5.387554842041841,15.648487864364947
1586,0.0,0.0,18.227309859712683,8.149155968564077,16.510897621740195
1587,0.0,0.0,18.227309859712683,10.914605230075628,17.314898151640126
1588,0.0,0.0,18.227309859712683,22.920504341592725,21.184462629375844
1589,0.0,0.0,18.227309859712683,35.38232393012728,25.260244631035086
1590,0.0,0.0,18.227309859712683,36.0195749918148,27.64668762256097
1591,1.0709010123233913,0.0,17.508962667449445,36.0195749918148,27.395112067178445
1592,3.4870335970053845,0.0,15.09283008276745,35.45326629780127,25.816207254509774
1593,6.905334103358827,2.9190574556239546,11.674529576414008,27.153557761745006,24.51688641751214
1594,10.56961030201864,7.495394264823598,8.010253377754195,18.843133240982393,23.683684143273343
1595,11.820678657454682,9.2957479643979,6.759185022318153,11.756059874300274,22.616616174493483
1596,12.153760669745019,9.897966378398438,6.426103010027816,7.581376370007649,21.895782006731302
1597,11.542434476259356,9.259196203530458,7.037429203513479,6.353206485786599,21.593322463335895
1598,10.059081119636108,7.502525297822542,8.520782560136727,7.652609395531296,21.75564490514268
1599,7.656239452687132,4.7935339684902925,10.923624227085703,9.278671215267389,21.57045057793273
1600,4.46533207977396,1.465634084659631,17.648510183128295,13.879375237246197,22.10512346399618
1601,1.2252095717950464,0.0,18.227309859712683,15.140824898245262,21.859582078783845
1602,0.0,0.0,18.227309859712683,17.052814387566904,21.746011155383364
1603,0.0,0.0,18.227309859712683,17.503571210796355,21.00347468225726
1604,0.0,0.0,18.227309859712683,14.657280521552867,19.705925108728962
1605,0.0,0.0,18.227309859712683,9.742093358990322,17.792728893885133
1606,0.0,0.0,18.227309859712683,4.387775712729623,15.802300943824712
1607,0.0,0.0,18.227309859712683,1.8713334707820113,15.018213259236951
1608,0.0,0.0,18.227309859712683,0.0,13.79045686046581
1609,0.0,0.0,18.227309859712683,0.26611449144589017,14.208197018804121
1610,0.0,0.0,18.227309859712683,3.2854249140641816,15.061404340822692
1611,0.0,0.0,18.227309859712683,7.780464491157065,16.399573847181983
1612,0.0,0.0,18.227309859712683,18.113826568987104,19.707681714461977
1613,0.0,0.0,18.227309859712683,30.315189462334455,23.735571694238434
1614,0.0,0.0,18.227309859712683,36.0195749918148,25.9857479368919
1615,1.844073532945789,0.0,16.735790146827046,34.975382891542985,25.11070132087606
