,biomethane boiler,biomethane CHP,large scale heat pump,TTES charge,TTES discharge,selling
5025,-0.0,-0.0,-0.0,-8.1931061315146,-0.0,-6.993953031418871
5026,-0.0,-0.0,-0.0,-11.17930433167395,-0.0,-7.69769278167266
5027,-0.0,-0.0,-0.0,-13.423947177340803,-0.0,-8.154779601335328
5028,-0.0,-0.0,-0.0,-13.61777783535495,-0.0,-7.970636100740466
5029,-0.0,-0.0,-0.0,-14.572988689563648,-0.0,-8.098378411467815
5030,-0.0,-0.0,-0.0,-6.881096577805072,-0.0,-5.899108555747841
5031,-0.0,-0.0,-0.0,-0.0,-0.38600299556717577,-3.4243302657113617
5032,-0.0,-0.0,-0.0,-0.0,-4.106106346403275,-2.348992936260836
5033,-0.0,-0.0,-0.0,-0.0,-4.600575040604788,-1.2582239249130804
5034,-0.0,-0.0,-0.0,-0.0,-5.110490131854205,-0.454806360004521
5035,-0.0,-0.0,-0.0,-0.0,-5.202540964904729,-0.031282510779324764
5036,-0.0,-0.0,-0.0,-0.0,-5.079107468710495,-0.0
5037,-0.0,-0.0,-0.0,-0.0,-4.645778748007059,-0.0
5038,-0.0,-0.0,-0.0,-0.0,-3.664244276055151,-0.0
5039,-0.0,-0.0,-0.0,-0.0,-3.2254418771786297,-0.0
5040,-0.0,-0.0,-0.0,-0.0,-3.5260293892205796,-0.0
5041,-0.0,-0.0,-0.0,-0.0,-3.28727146547233,-0.0
5042,-0.0,-0.0,-0.0,-0.0,-3.4525661530401774,-0.0
5043,-0.0,-0.0,-0.0,-0.0,-4.017219123432556,-0.0
5044,-0.0,-0.0,-0.0,-0.0,-4.818823211067578,-0.0
5045,-0.0,-0.0,-0.0,-0.0,-7.43921642712035,-0.13415784493832264
5046,-0.0,-0.0,-0.0,-0.0,-8.540479286896954,-1.0533574973260187
5047,-0.0,-0.0,-0.0,-0.0,-6.668267413577726,-3.042072903959625
5048,-0.0,-0.0,-0.0,-0.0,-3.534827017938602,-3.6297027774495323
5049,-0.0,-0.0,-0.0,-1.924040308301052,-0.0,-5.480707837374724
5050,-0.0,-0.0,-0.0,-9.907953258069053,-0.0,-7.46433119084896
5051,-0.0,-0.0,-0.0,-13.679894816677399,-0.0,-8.421391912158107
5052,-0.0,-0.0,-0.0,-13.344790562829953,-0.0,-8.250628697830491
5053,-0.0,-0.0,-0.0,-10.202237789874003,-0.0,-7.4107769587536865
5054,-0.0,-0.0,-0.0,-10.487697246539737,-0.0,-7.421191066789594
5055,-0.0,-0.0,-0.0,-4.976710904594846,-0.0,-5.778838688694737
5056,-0.0,-0.0,-0.0,-0.0,-0.614354730138452,-4.0914355782167275
5057,-0.0,-0.0,-0.0,-0.0,-4.515033047728582,-2.1201021126534565
5058,-0.0,-0.0,-0.0,-0.0,-4.828604207368994,-0.46262039038743
5059,-0.0,-0.0,-0.0,-0.0,-4.849243979647596,-0.039315826433637964
5060,-0.0,-0.0,-0.0,-0.0,-5.092192825224696,-0.0
5061,-0.0,-0.0,-0.0,-0.0,-4.595230775829255,-0.0
5062,-0.0,-0.0,-0.0,-0.0,-3.660488168132813,-0.0
5063,-0.0,-0.0,-0.0,-0.0,-3.5583761720173945,-0.0
5064,-0.0,-0.0,-0.0,-0.0,-3.7320204886478683,-0.0
5065,-0.0,-0.0,-0.0,-0.0,-4.114212817613235,-0.0
5066,-0.0,-0.0,-0.0,-0.0,-4.877850537210886,-0.0
5067,-0.0,-0.0,-0.0,-0.0,-5.92388651770282,-0.0
5068,-0.0,-0.0,-0.0,-0.0,-6.71479664831907,-0.0
5069,-0.0,-0.0,-0.0,-0.0,-6.347788611235908,-0.10696419403947571
5070,-0.0,-0.0,-0.0,-0.0,-7.810660244205846,-1.090920113232999
5071,-0.0,-0.0,-0.0,-0.0,-6.331417218475269,-2.34321369101698
5072,-0.0,-0.0,-0.0,-0.0,-3.369055374162892,-3.2912330809923294
5073,-0.0,-0.0,-0.0,-2.0713641926423216,-0.0,-4.978785016110859
5074,-0.0,-0.0,-0.0,-9.957084611246827,-0.0,-7.160471059713456
5075,-0.0,-0.0,-0.0,-14.42259563780026,-0.0,-8.333860786907808
5076,-0.0,-0.0,-0.0,-10.307369446942332,-0.0,-7.05194333623731
5077,-0.0,-0.0,-0.0,-11.100851784783938,-0.0,-7.202644158498379
5078,-0.0,-0.0,-0.0,-7.044163676442388,-0.0,-6.007639360202144
5079,-0.0,-0.0,-0.0,-4.873473434443928,-0.0,-5.343077060276093
5080,-0.0,-0.0,-0.0,-0.0,-2.1482637401834768,-3.110606449985401
5081,-0.0,-0.0,-0.0,-0.0,-4.624469864579354,-1.441011795119053
5082,-0.0,-0.0,-0.0,-0.0,-4.82531125143047,-0.442149835692924
5083,-0.0,-0.0,-0.0,-0.0,-4.985053582960156,-0.029274918621392605
5084,-0.0,-0.0,-0.0,-0.0,-5.358635625308645,-0.0
5085,-0.0,-0.0,-0.0,-0.0,-4.7654324142622055,-0.0
5086,-0.0,-0.0,-0.0,-0.0,-3.966905419171702,-0.0
5087,-0.0,-0.0,-0.0,-0.0,-3.4202763145363346,-0.0
5088,-0.0,-0.0,-0.0,-0.0,-3.4716682365609484,-0.0
5089,-0.0,-0.0,-0.0,-0.0,-3.525623925851251,-0.0
5090,-0.0,-0.0,-0.0,-0.0,-3.5508071341805745,-0.0
5091,-0.0,-0.0,-0.0,-0.0,-4.376272797454638,-0.0
5092,-0.0,-0.0,-0.0,-0.0,-6.503171482339188,-0.0
5093,-0.0,-0.0,-0.0,-0.0,-8.01050877768187,-0.15277659780516106
5094,-0.0,-0.0,-0.0,-0.0,-8.6576232089989,-1.0652005094487105
5095,-0.0,-0.0,-0.0,-0.0,-4.427056100838846,-3.2331500789180496
5096,-0.0,-0.0,-0.0,-1.8026656501936378,-0.0,-5.026117279796734
5097,-0.0,-0.0,-0.0,-6.0089605173355976,-0.0,-6.301821737081161
5098,-0.0,-0.0,-0.0,-13.455920621437834,-0.0,-8.162978620032234
5099,-0.0,-0.0,-0.0,-12.621643791522175,-0.0,-7.831744399842366
5100,-0.0,-0.0,-0.0,-13.393824180338815,-0.0,-7.830849978487958
5101,-0.0,-0.0,-0.0,-11.945523591800459,-0.0,-7.382445355270491
5102,-0.0,-0.0,-0.0,-9.876291596143052,-0.0,-6.8573695189823285
5103,-0.0,-0.0,-0.0,-4.1670358698607375,-0.0,-5.116943310252123
5104,-0.0,-0.0,-0.0,-0.0,-1.0651476379963438,-3.690857380790335
5105,-0.0,-0.0,-0.0,-0.0,-4.497528698902133,-1.9081349681045168
5106,-0.0,-0.0,-0.0,-0.0,-4.913598844229257,-0.48823711629240374
5107,-0.0,-0.0,-0.0,-0.0,-5.221995203077489,-0.031518674452804075
5108,-0.0,-0.0,-0.0,-0.0,-4.978525531127445,-0.0
5109,-0.0,-0.0,-0.0,-0.0,-4.708269166918359,-0.0
5110,-0.0,-0.0,-0.0,-0.0,-3.746785699129867,-0.0
5111,-0.0,-0.0,-0.0,-0.0,-3.1972094114768397,-0.0
5112,-0.0,-0.0,-0.0,-0.0,-3.368504979374007,-0.0
5113,-0.0,-0.0,-0.0,-0.0,-3.45901498730072,-0.0
5114,-0.0,-0.0,-0.0,-0.0,-3.4914230055270092,-0.0
5115,-0.0,-0.0,-0.0,-0.0,-4.347823654498814,-0.0
5116,-0.0,-0.0,-0.0,-0.0,-6.424981604147435,-0.0
5117,-0.0,-0.0,-0.0,-0.0,-8.090260419539307,-0.09072757310995014
5118,-0.0,-0.0,-0.0,-0.0,-8.6851355721889,-0.9278901540783618
5119,-0.0,-0.0,-0.0,-0.0,-5.442935185079855,-3.2483993133261824
5120,-0.0,-0.0,-0.0,-2.277803820158973,-0.0,-5.486535172668937
5121,-0.0,-0.0,-0.0,-8.214620381219278,-0.0,-7.171938058545475
5122,-0.0,-0.0,-0.0,-13.635066984131143,-0.0,-8.448261390572656
5123,-0.0,-0.0,-0.0,-14.692217109512347,-0.0,-8.570332826113917
5124,-0.0,-0.0,-0.0,-14.762155909124743,-0.0,-8.352812151459982
5125,-0.0,-0.0,-0.0,-14.238622515491631,-0.0,-8.068370487956305
5126,-0.0,-0.0,-0.0,-7.520071522471325,-0.0,-6.0648921056410146
5127,-0.0,-0.0,-0.0,-4.821209862987409,-0.0,-5.187296106901565
5128,-0.0,-0.0,-0.0,-0.08855102607040077,-0.0,-3.8526051172095532
5129,-0.0,-0.0,-0.0,-0.0,-4.448728834886819,-2.251587008107601
5130,-0.0,-0.0,-0.0,-0.0,-4.849802679412335,-0.5920348685203627
5131,-0.0,-0.0,-0.0,-0.0,-5.056935028813901,-0.041371910508643014
5132,-0.0,-0.0,-0.0,-0.0,-4.8370304234028625,-0.0
5133,-0.0,-0.0,-0.0,-0.0,-4.581778478929712,-0.0
5134,-0.0,-0.0,-0.0,-0.0,-3.6360945973869456,-0.0
5135,-0.0,-0.0,-0.0,-0.0,-3.090355554128548,-0.0
5136,-0.0,-0.0,-0.0,-0.0,-3.243546979254003,-0.0
5137,-0.0,-0.0,-0.0,-0.0,-3.3270248474687825,-0.0
5138,-0.0,-0.0,-0.0,-0.0,-3.3586983610484924,-0.0
5139,-0.0,-0.0,-0.0,-0.0,-4.161683484474623,-0.0
5140,-0.0,-0.0,-0.0,-0.0,-6.116770039551814,-0.0
5141,-0.0,-0.0,-0.0,-0.0,-7.659251339220061,-0.15000853986484544
5142,-0.0,-0.0,-0.0,-0.0,-8.198078804284846,-1.3087917514856378
5143,-0.0,-0.0,-0.0,-0.0,-3.431567941823369,-3.519133705011303
5144,-0.0,-0.0,-0.0,-4.524182601823237,-0.0,-5.732144321442842
5145,-0.0,-0.0,-0.0,-11.163953430586322,-0.0,-7.530729619012236
5146,-0.0,-0.0,-0.0,-16.59215270110436,-0.0,-8.773531640784844
5147,-0.0,-0.0,-0.0,-19.936050493147626,-0.0,-9.484448596632138
5148,-0.0,-0.0,-0.0,-21.41815178351995,-0.0,-9.649138935102018
5149,-0.0,-0.0,-0.0,-20.182027448692217,-0.0,-9.240245713453346
5150,-0.0,-0.0,-0.0,-16.33304160019934,-0.0,-8.264241397015201
5151,-0.0,-0.0,-0.0,-10.939970530194511,-0.0,-6.8054323985525365
5152,-0.0,-0.0,-0.0,-3.5138530238397925,-0.0,-4.829850264111362
5153,-0.0,-0.0,-0.0,-0.0,-4.221129191573605,-2.581045245323567
5154,-0.0,-0.0,-0.0,-0.0,-4.600881000110949,-0.5984104839708719
5155,-0.0,-0.0,-0.0,-0.0,-4.794246690863701,-0.026656087188312347
5156,-0.0,-0.0,-0.0,-0.0,-4.583867696964514,-0.0
5157,-0.0,-0.0,-0.0,-0.0,-4.3498215726261815,-0.0
5158,-0.0,-0.0,-0.0,-0.0,-3.474309278413945,-0.0
5159,-0.0,-0.0,-0.0,-0.0,-2.979461524715906,-0.0
5160,-0.0,-0.0,-0.0,-0.0,-3.18372706056732,-0.0
5161,-0.0,-0.0,-0.0,-0.0,-3.2629488206291786,-0.0
5162,-0.0,-0.0,-0.0,-0.0,-3.2954537295631696,-0.0
5163,-0.0,-0.0,-0.0,-0.0,-4.072207401404625,-0.0
5164,-0.0,-0.0,-0.0,-0.0,-5.9644147717877045,-0.0
5165,-0.0,-0.0,-0.0,-0.0,-7.4219209398320505,-0.13252760562678367
5166,-0.0,-0.0,-0.0,-0.0,-7.914810030938315,-1.2646133377875082
5167,-0.0,-0.0,-0.0,-0.0,-3.039723972735858,-3.4663786518587285
5168,-0.0,-0.0,-0.0,-4.838471996265833,-0.0,-5.630595415358031
5169,-0.0,-0.0,-0.0,-11.471911042913375,-0.0,-7.387715837251798
5170,-0.0,-0.0,-0.0,-16.85520045877608,-0.0,-8.596903985469567
5171,-0.0,-0.0,-0.0,-20.09041935257831,-0.0,-9.247725122817338
5172,-0.0,-0.0,-0.0,-21.48563187446607,-0.0,-9.377880911085855
5173,-0.0,-0.0,-0.0,-20.225195219055887,-0.0,-8.961048142683286
5174,-0.0,-0.0,-0.0,-16.43169509495235,-0.0,-8.005878070317692
5175,-0.0,-0.0,-0.0,-10.790561015671132,-0.0,-6.452824897068289
5176,-0.0,-0.0,-0.0,-3.8455881172397315,-0.0,-4.618964810806521
5177,-0.0,-0.0,-0.0,-0.0,-3.6586055212980133,-2.459993881463272
5178,-0.0,-0.0,-0.0,-0.0,-4.453076295572104,-0.5853909400590883
5179,-0.0,-0.0,-0.0,-0.0,-4.638160366356324,-0.023074383103519516
5180,-0.0,-0.0,-0.0,-0.0,-4.429722118801301,-0.0
5181,-0.0,-0.0,-0.0,-0.0,-4.21119316183262,-0.0
5182,-0.0,-0.0,-0.0,-0.0,-3.380397131518365,-0.0
5183,-0.0,-0.0,-0.0,-0.0,-2.9217364099790633,-0.0
5184,-0.0,-0.0,-0.0,-0.0,-3.167954081642365,-0.0
5185,-0.0,-0.0,-0.0,-0.0,-3.2450494488598034,-0.0
5186,-0.0,-0.0,-0.0,-0.0,-3.204949098401209,-0.0
5187,-0.0,-0.0,-0.0,-0.0,-3.87312936516454,-0.0
5188,-0.0,-0.0,-0.0,-0.0,-5.8731253672564945,-0.0
5189,-0.0,-0.0,-0.0,-0.0,-7.043126900916777,-0.09683340203840186
5190,-0.0,-0.0,-0.0,-0.0,-7.833925971301105,-1.0666472296265759
5191,-0.0,-0.0,-0.0,-0.0,-4.517870119107651,-2.7756935418765947
5192,-0.0,-0.0,-0.0,-1.963078877893781,-0.0,-4.619848247804022
5193,-0.0,-0.0,-0.0,-6.206927823720183,-0.0,-5.720391327464551
5194,-0.0,-0.0,-0.0,-11.138542879091517,-0.0,-7.089943852909239
5195,-0.0,-0.0,-0.0,-13.725211647332229,-0.0,-7.691679783955621
5196,-0.0,-0.0,-0.0,-17.62220380495205,-0.0,-8.590273586521066
5197,-0.0,-0.0,-0.0,-15.835708728939048,-0.0,-7.982856197798406
5198,-0.0,-0.0,-0.0,-14.566948238113795,-0.0,-7.647624609383754
5199,-0.0,-0.0,-0.0,-9.628236379830135,-0.0,-6.246555418819842
5200,-0.0,-0.0,-0.0,-1.2242332094295545,-0.0,-3.76936592848692
5201,-0.0,-0.0,-0.7871358072275804,-0.0,-0.0,-1.2676301449487544
5202,-0.0,-0.0,-0.48231078783046494,-0.0,-2.10971579867032,-0.0
5203,-0.0,-0.0,-0.018284265803493075,-0.0,-4.492424080572271,-0.0
5204,-0.0,-0.0,-0.0,-0.0,-4.516163165116256,-0.0
5205,-0.0,-0.0,-0.0,-0.0,-4.121555652289466,-0.0
5206,-0.0,-0.0,-0.0,-0.0,-3.2628933453717313,-0.0
5207,-0.0,-0.0,-0.0,-0.0,-3.025086315108476,-0.0
5208,-0.0,-0.0,-0.0,-0.0,-3.3967867626588877,-0.0
5209,-0.0,-0.0,-0.0,-0.0,-3.1712131472068235,-0.0
5210,-0.0,-0.0,-0.0,-0.0,-3.327848521012857,-0.0
5211,-0.0,-0.0,-0.0,-0.0,-3.8568243780471483,-0.0
5212,-0.0,-0.0,-0.0,-0.0,-4.603618449981528,-0.0
5213,-0.0,-0.0,-0.0,-0.0,-7.050470813751532,-0.03482483192594238
5214,-0.0,-0.0,-0.0,-0.0,-8.068155833657203,-0.23995260683402392
5215,-0.0,-0.0,-0.0,-0.0,-7.213340642548015,-1.3855452132775572
5216,-0.0,-0.0,-0.0,-0.0,-6.063209723166027,-0.5373014255245575
5217,-0.0,-0.0,-0.0,-0.0,-6.281409774596227,-0.475794920896046
5218,-0.0,-0.0,-0.0,-0.0,-5.150614936495627,-1.3885671170268596
5219,-0.0,-0.0,-0.0,-0.0,-5.144471273868269,-2.0272604527058147
5220,-0.0,-0.0,-0.0,-0.0,-4.821563832767298,-2.399085622419422
5221,-0.0,-0.0,-0.0,-0.0,-2.6836137455751845,-3.4962590496656722
5222,-0.0,-0.0,-0.0,-0.0,-4.691745267010729,-2.0602278566700645
5223,-0.0,-0.0,-0.0,-0.0,-4.41775276527326,-1.5179578850235438
5224,-0.0,-0.0,-0.0,-0.0,-4.267550354550674,-1.6186064757087775
5225,-0.0,-0.0,-0.0,-0.0,-4.2853731429185675,-0.892921052001349
5226,-0.0,-0.0,-0.0,-0.0,-4.583633194005334,-0.4467328576786005
5227,-0.0,-0.0,-0.0,-0.0,-4.600345569203987,-0.004037019074104332
5228,-0.0,-0.0,-0.0,-0.0,-4.827570710952923,-0.0
5229,-0.0,-0.0,-0.0,-0.0,-4.364885012722411,-0.0
5230,-0.0,-0.0,-0.0,-0.0,-3.499421257941798,-0.0
5231,-0.0,-0.0,-0.0,-0.0,-3.420639803932552,-0.0
5232,-0.0,-0.0,-0.0,-0.0,-3.8270962262770016,-0.0
5233,-0.0,-0.0,-0.0,-0.0,-4.283865819997134,-0.0
5234,-0.0,-0.0,-0.0,-0.0,-4.893782843653241,-0.0
5235,-0.0,-0.0,-0.0,-0.0,-6.1551203208197895,-0.0
5236,-0.0,-0.0,-0.0,-0.0,-7.438104497692969,-0.0
5237,-0.0,-0.0,-0.0,-0.0,-7.027995594823273,-0.14692381095226373
5238,-0.0,-0.0,-0.0,-0.0,-7.9325191577745215,-1.1939945053720256
5239,-0.0,-0.0,-0.0,-0.0,-6.683000534273633,-2.717812812716072
5240,-0.0,-0.0,-0.0,-0.0,-5.637857454448238,-2.7731830805012825
5241,-0.0,-0.0,-0.0,-0.0,-1.6019809729282803,-4.108126308535415
5242,-0.0,-0.0,-0.0,-0.269928966717889,-0.0,-4.549491968309708
5243,-0.0,-0.0,-0.0,-4.812596966043091,-0.0,-5.915970079420861
5244,-0.0,-0.0,-0.0,-10.570135019030397,-0.0,-7.554448194461622
5245,-0.0,-0.0,-0.0,-10.042586705130997,-0.0,-7.316189187924705
5246,-0.0,-0.0,-0.0,-4.821583222043695,-0.0,-5.656283807494038
5247,-0.0,-0.0,-0.0,-1.9281177030015133,-0.0,-4.694667257180336
5248,-0.0,-0.0,-0.0,-0.0,-3.152864410679343,-3.0187103824206805
5249,-0.0,-0.0,-0.0,-0.0,-4.902982853851594,-1.706321120092751
5250,-0.0,-0.0,-0.0,-0.0,-5.01319732949204,-0.631570248136549
5251,-0.0,-0.0,-0.0,-0.0,-5.512199057151118,-0.0
5252,-0.0,-0.0,-0.0,-0.0,-5.800755007836215,-0.0
5253,-0.0,-0.0,-0.0,-0.0,-5.079967103758772,-0.0
5254,-0.0,-0.0,-0.0,-0.0,-4.3075499655111456,-0.0
5255,-0.0,-0.0,-0.0,-0.0,-3.5998142288385635,-0.0
5256,-0.0,-0.0,-0.0,-0.0,-3.9570032428192845,-0.0
5257,-0.0,-0.0,-0.0,-0.0,-3.9640670043434523,-0.0
5258,-0.0,-0.0,-0.0,-0.0,-4.260480363351179,-0.0
5259,-0.0,-0.0,-0.0,-0.0,-5.149471754247324,-0.0
5260,-0.0,-0.0,-0.0,-0.0,-6.638428711685497,-0.0
5261,-0.0,-0.0,-0.0,-0.0,-8.987561687393349,-0.10738508244677689
5262,-0.0,-0.0,-0.0,-0.0,-9.707470546254758,-1.233176376233639
5263,-0.0,-0.0,-0.0,-0.0,-6.570395812542227,-3.2610794138184556
5264,-0.0,-0.0,-0.0,-1.3297859940168593,-0.0,-5.5120249086916315
5265,-0.0,-0.0,-0.0,-9.364234664742044,-0.0,-7.74856053477098
5266,-0.0,-0.0,-0.0,-12.200751238241162,-0.0,-8.259159524479305
5267,-0.0,-0.0,-0.0,-6.244283638630321,-0.0,-6.464931131890008
5268,-0.0,-0.0,-0.0,-8.29632897778065,-0.0,-6.855108214970981
5269,-0.0,-0.0,-0.0,-4.637321367517077,-0.0,-5.638844533438876
5270,-0.0,-0.0,-0.0,-5.306638579944187,-0.0,-5.7561246460799635
5271,-0.0,-0.0,-0.0,-1.7387031266686641,-0.0,-4.556278023632901
5272,-0.0,-0.0,-0.7442535785641947,-0.0,-0.0,-2.201627436591454
5273,-0.0,-0.0,-1.18090913921127,-0.0,-0.0,-0.2653417922852357
5274,-0.0,-0.0,-0.4878178353519669,-0.0,-3.5437321515789306,-0.0
5275,-0.0,-0.0,-0.0,-0.0,-6.10881844655215,-0.0
5276,-0.0,-0.0,-0.0,-0.0,-5.953174971853545,-0.0
5277,-0.0,-0.0,-0.0,-0.0,-5.433931827743948,-0.0
5278,-0.0,-0.0,-0.0,-0.0,-4.441153421880923,-0.0
5279,-0.0,-0.0,-0.0,-0.0,-3.745907657969787,-0.0
5280,-0.0,-0.0,-0.0,-0.0,-3.786485748995093,-0.0
5281,-0.0,-0.0,-0.0,-0.0,-3.8528200970018203,-0.0
5282,-0.0,-0.0,-0.0,-0.0,-4.151069304762602,-0.0
5283,-0.0,-0.0,-0.0,-0.0,-5.028812209870807,-0.0
5284,-0.0,-0.0,-0.0,-0.0,-6.41323781846502,-0.0
5285,-0.0,-0.0,-0.0,-0.0,-8.859018377792921,-0.09771027521287468
5286,-0.0,-0.0,-0.0,-0.0,-9.5428487619171,-1.2395861503550145
5287,-0.0,-0.0,-0.0,-0.0,-5.564776347308402,-3.559746087426567
5288,-0.0,-0.0,-0.0,-2.5935588412198296,-0.0,-5.82204270956196
5289,-0.0,-0.0,-0.0,-9.60189067480391,-0.0,-7.705781153067075
5290,-0.0,-0.0,-0.0,-15.436389440588592,-0.0,-9.024973349120273
5291,-0.0,-0.0,-0.0,-17.409311683216366,-0.0,-9.426352868778514
5292,-0.0,-0.0,-0.0,-17.489465461634214,-0.0,-9.265015572231981
5293,-0.0,-0.0,-0.0,-17.861534367820802,-0.0,-9.256066268376163
5294,-0.0,-0.0,-0.0,-14.368112247382975,-0.0,-8.306357564682012
5295,-0.0,-0.0,-0.0,-8.589428412985571,-0.0,-6.712815382099179
5296,-0.0,-0.0,-0.0,-1.0508644045376565,-0.0,-4.606968687465005
5297,-0.0,-0.0,-1.1082520121550508,-0.0,-0.0,-1.1937336366376405
5298,-0.0,-0.0,-0.49509175686847284,-0.0,-3.2477891783032056,-0.0
5299,-0.0,-0.0,-0.0,-0.0,-5.823972540422444,-0.0
5300,-0.0,-0.0,-0.0,-0.0,-5.706784509069359,-0.0
5301,-0.0,-0.0,-0.0,-0.0,-5.218158153788925,-0.0
5302,-0.0,-0.0,-0.0,-0.0,-4.233712449488421,-0.0
5303,-0.0,-0.0,-0.0,-0.0,-3.5291043941595994,-0.0
5304,-0.0,-0.0,-0.0,-0.0,-3.570471923488667,-0.0
5305,-0.0,-0.0,-0.0,-0.0,-3.67279264901147,-0.0
5306,-0.0,-0.0,-0.0,-0.0,-3.704957403768632,-0.0
5307,-0.0,-0.0,-0.0,-0.0,-4.644983263367735,-0.0
5308,-0.0,-0.0,-0.0,-0.0,-6.918534045521507,-0.0
5309,-0.0,-0.0,-0.0,-0.0,-8.803709398314435,-0.09009128414283346
5310,-0.0,-0.0,-0.0,-0.0,-9.506034881886222,-1.2345525018250474
5311,-0.0,-0.0,-0.0,-0.0,-5.115712491415856,-3.517433808802311
5312,-0.0,-0.0,-0.0,-3.166291109563937,-0.0,-5.825393742151726
5313,-0.0,-0.0,-0.0,-9.906146691608543,-0.0,-7.706783542612534
5314,-0.0,-0.0,-0.0,-15.572767003330517,-0.0,-9.044119485074171
5315,-0.0,-0.0,-0.0,-16.296377820005237,-0.0,-9.130086946932229
5316,-0.0,-0.0,-0.0,-15.734236104905499,-0.0,-8.761332708707284
5317,-0.0,-0.0,-0.0,-14.802131995589905,-0.0,-8.37724270077468
5318,-0.0,-0.0,-0.0,-12.835567739242462,-0.0,-7.849031366412137
5319,-0.0,-0.0,-0.0,-8.390622428146068,-0.0,-6.541985725807839
5320,-0.0,-0.0,-0.0,-1.3881487297210464,-0.0,-4.633690011016893
5321,-0.0,-0.0,-1.0502515318637509,-0.0,-0.0,-1.3687676173619308
5322,-0.0,-0.0,-0.4914730810458012,-0.0,-3.045802783408216,-0.0
5323,-0.0,-0.0,-0.0,-0.0,-5.505309282107571,-0.0
5324,-0.0,-0.0,-0.0,-0.0,-5.273385211382315,-0.0
5325,-0.0,-0.0,-0.0,-0.0,-4.979496034180793,-0.0
5326,-0.0,-0.0,-0.0,-0.0,-3.913634117382603,-0.0
5327,-0.0,-0.0,-0.0,-0.0,-3.2769768008674616,-0.0
5328,-0.0,-0.0,-0.0,-0.0,-3.5070801562679,-0.0
5329,-0.0,-0.0,-0.0,-0.0,-3.605459159676847,-0.0
5330,-0.0,-0.0,-0.0,-0.0,-3.6381403990204255,-0.0
5331,-0.0,-0.0,-0.0,-0.0,-4.552214119393173,-0.0
5332,-0.0,-0.0,-0.0,-0.0,-6.763462018214356,-0.0
5333,-0.0,-0.0,-0.0,-0.0,-8.571662927835945,-0.08439080477532807
5334,-0.0,-0.0,-0.0,-0.0,-9.234277151568467,-1.2072002475289234
5335,-0.0,-0.0,-0.0,-0.0,-4.909163049306937,-3.5012916265510627
5336,-0.0,-0.0,-0.0,-3.265676564637114,-0.0,-5.812327581700878
5337,-0.0,-0.0,-0.0,-10.12932679449543,-0.0,-7.704388952807024
5338,-0.0,-0.0,-0.0,-15.777932015409625,-0.0,-9.007526171686361
5339,-0.0,-0.0,-0.0,-18.40089685013655,-0.0,-9.537091528970926
5340,-0.0,-0.0,-0.0,-20.640808907521592,-0.0,-9.859003111125745
5341,-0.0,-0.0,-0.0,-18.925141135503186,-0.0,-9.334327266175647
5342,-0.0,-0.0,-0.0,-14.813229608253803,-0.0,-8.273334167288656
5343,-0.0,-0.0,-0.0,-8.927580858515842,-0.0,-6.614803304982533
5344,-0.0,-0.0,-0.0,-1.662779090406909,-0.0,-4.6109235917734575
5345,-0.0,-0.0,-1.0033737553253959,-0.0,-0.0,-1.3363313713491167
5346,-0.0,-0.0,-0.5493733677198392,-0.0,-2.608222305782692,-0.0
5347,-0.0,-0.0,-0.0,-0.0,-5.355444884335713,-0.0
5348,-0.0,-0.0,-0.0,-0.0,-5.126284947576142,-0.0
5349,-0.0,-0.0,-0.0,-0.0,-4.846147172789477,-0.0
5350,-0.0,-0.0,-0.0,-0.0,-3.820988717323011,-0.0
5351,-0.0,-0.0,-0.0,-0.0,-3.216363926839791,-0.0
5352,-0.0,-0.0,-0.0,-0.0,-3.6824689111299374,-0.0
5353,-0.0,-0.0,-0.0,-0.0,-3.705235579169254,-0.0
5354,-0.0,-0.0,-0.0,-0.0,-3.9488000434149058,-0.0
5355,-0.0,-0.0,-0.0,-0.0,-4.73903257835872,-0.0
5356,-0.0,-0.0,-0.0,-0.0,-6.052707029362908,-0.0
5357,-0.0,-0.0,-0.0,-0.0,-8.19320383297326,-0.07978058980853063
5358,-0.0,-0.0,-0.0,-0.0,-9.287464739706783,-1.1968176190524433
5359,-0.0,-0.0,-0.0,-0.0,-5.505177625262332,-3.576301254706367
5360,-0.0,-0.0,-0.0,-2.9929694247690035,-0.0,-5.922854324178347
5361,-0.0,-0.0,-0.0,-9.115120181679167,-0.0,-7.542088515697631
5362,-0.0,-0.0,-0.0,-12.699540141924658,-0.0,-8.239844604504654
5363,-0.0,-0.0,-0.0,-14.016391744386745,-0.0,-8.516695809475134
5364,-0.0,-0.0,-0.0,-18.309431888121473,-0.0,-9.471114658992812
5365,-0.0,-0.0,-0.0,-15.440508191083328,-0.0,-8.661102193362339
5366,-0.0,-0.0,-0.0,-9.99026422903542,-0.0,-7.161007283868272
5367,-0.0,-0.0,-0.0,-2.9167961949883656,-0.0,-4.984318051013333
5368,-0.0,-0.0,-0.0,-0.0,-1.9222597359590443,-3.7097543593802684
5369,-0.0,-0.0,-0.0,-0.0,-5.150002745557145,-1.411041513123281
5370,-0.0,-0.0,-0.0,-0.0,-5.547010465784539,-0.343412523109337
5371,-0.0,-0.0,-0.0,-0.0,-5.713748363378953,-0.0
5372,-0.0,-0.0,-0.0,-0.0,-5.68706887461583,-0.0
5373,-0.0,-0.0,-0.0,-0.0,-5.096421815204354,-0.0
