snapshot,15 MW,31 MW,47 MW,62 MW,78 MW,94 MW,110 MW,126 MW,142 MW,159 MW
2022-03-31 07:00:00,0.9878469104419675,0.990365234689646,0.9882050701362004,0.9868112561801413,0.9861306806567535,0.985271317117418,0.9827717012288913,0.9783154928657416,0.9694269097794017,0.9498130906538302
2022-03-31 08:00:00,0.9867354995765215,0.9894841268198474,0.9871264132938228,0.9856051338099423,0.984862319048718,0.9839243659482324,0.9811961579601672,0.97633242537284,0.9666309734457493,0.945223453090136
2022-03-31 09:00:00,0.9857072186653091,0.9886689229817336,0.986128436510214,0.9844892255095818,0.9836888268051145,0.9826781623896113,0.9797384602550362,0.9744976849433604,0.9640441641475459,0.940977105638569
2022-03-31 10:00:00,0.9846985044148552,0.9878692312636791,0.9851494497447577,0.9833945512892406,0.9825376643785707,0.981455672236541,0.9783085003754096,0.9726978569032603,0.9615065779939453,0.9368115598815018
2022-03-31 11:00:00,0.983906492026271,0.9872413371425617,0.984380778492069,0.9825350456923048,0.9816338059244197,0.9804958093757573,0.9771857384640626,0.9712846855274825,0.9595141409188798,0.9335408974086291
2022-03-31 12:00:00,0.9834098996328955,0.9868476470325503,0.9838988210093407,0.9819961350039694,0.9810670859595694,0.9798939746037016,0.9764817658586046,0.970398625958387,0.9582648812986791,0.9314901894541352
2022-03-31 13:00:00,0.983180448987732,0.9866657424143129,0.9836761324284673,0.9817471311795583,0.9808052328516753,0.9796158966899599,0.9761564951322413,0.9699892219028794,0.9576876605646216,0.930542659307727
2022-03-31 14:00:00,0.9830621159104781,0.9865719299378765,0.9835612867063065,0.9816187140693358,0.9806701890647052,0.9794724853902183,0.9759887453925804,0.9697780826328462,0.9573899742989449,0.9300539957960793
2022-03-31 15:00:00,0.983204897394678,0.9866851247007686,0.9836998603244752,0.9817736630153086,0.9808331338032602,0.9796455264257706,0.9761911533528798,0.9700328446913322,0.9577491645424979,0.930643620464739
2022-03-31 16:00:00,0.9837062329276824,0.9870825750922246,0.9841864211633288,0.9823177210411311,0.981405266722396,0.980253109546765,0.9769018498639135,0.970927367346677,0.9590103563084391,0.9327139154976822
2022-03-31 17:00:00,0.983777107570303,0.9871387633186706,0.9842552070827314,0.9823946354340009,0.9814861501098795,0.980339004588564,0.9770023222180858,0.9710538275102596,0.9591886530973212,0.9330065965683809
2022-03-31 18:00:00,0.983952766169809,0.9872780225064601,0.9844256889055841,0.9825852631963963,0.9816866147900994,0.9805518903568592,0.9772513369907947,0.9713672515277485,0.9596305511171683,0.9337319892487512
