,district elec,district heat,heat,district biomethane
4678,0.0,-1.5969447986208252e-12,1.9606538614880265e-12,0.0
4679,0.0,5.093703236980218e-13,6.616929226765933e-13,0.0
4680,0.0,-2.701838752727781e-12,1.2105871860512707e-12,0.0
4681,0.0,4.9649173661237e-13,-3.064215547965432e-13,0.0
4682,0.0,-5.055067475723263e-12,1.723954312637943e-12,0.0
4683,0.0,-3.567812711935403e-12,5.009326287108706e-13,0.0
4684,0.0,1.2922996006636822e-12,-4.4231285301066237e-13,0.0
4685,-5.551115123125783e-17,1.1443290759416413e-11,3.920419544556353e-12,0.0
4686,0.0,-1.376321279167314e-11,-1.6893153542696382e-12,0.0
4687,0.0,-2.1751489498456067e-12,8.455458555545192e-13,0.0
4688,0.0,7.108758026674877e-13,-1.6280310433103296e-12,0.0
4689,0.0,0.0,-1.254996107036277e-12,0.0
4690,0.0,0.0,-2.0410340084708878e-12,0.0
4691,0.0,0.0,-3.1583624604536453e-12,0.0
4692,0.0,0.0,-1.674216321134736e-12,0.0
4693,0.0,0.0,2.1316282072803006e-14,0.0
4694,0.0,0.0,2.4860113967406505e-12,0.0
4695,0.0,0.0,1.4579448759377556e-12,0.0
4696,0.0,1.0969003483296547e-12,-1.4814816040598089e-12,0.0
4697,0.0,-4.670930309202959e-12,2.190247982980509e-12,0.0
4698,0.0,2.247979580261017e-12,-2.290612144406623e-12,0.0
4699,0.0,5.5289106626332796e-12,-2.4567015088905464e-12,0.0
4700,0.0,5.505818023721076e-12,2.4380497620768438e-12,0.0
4701,0.0,4.39914771277472e-12,1.2532197501968767e-12,0.0
4702,0.0,-3.098854506333737e-12,2.05746530923534e-12,0.0
4703,0.0,2.7915447731174936e-12,1.3371526108585385e-12,0.0
4704,0.0,-4.992450897134404e-12,-1.3820056210533949e-12,0.0
4705,0.0,-1.3775647289548942e-12,-1.9024781749976682e-12,0.0
4706,0.0,1.9904078385479806e-12,1.284305994886381e-12,0.0
4707,0.0,9.459100169806334e-13,2.2928325904558733e-12,0.0
4708,0.0,-4.054534485931072e-12,4.2366110619695974e-13,0.0
4709,-5.551115123125783e-17,-5.6843418860808015e-12,4.4231285301066237e-13,0.0
4710,-2.220446049250313e-16,1.2501999435698963e-11,-1.8172130467064562e-12,0.0
4711,0.0,-7.602807272633072e-12,3.199218667759851e-12,0.0
4712,0.0,-5.899725152858082e-13,4.11226608321158e-13,0.0
4713,0.0,0.0,-5.6754601018838e-13,0.0
4714,0.0,0.0,1.835864793520159e-12,0.0
4715,0.0,0.0,1.007194327939942e-12,0.0
4716,0.0,0.0,4.0678571622265736e-13,0.0
4717,0.0,0.0,2.424727085781342e-13,0.0
4718,0.0,0.0,1.6324719354088302e-12,0.0
4719,0.0,0.0,1.6786572132332367e-12,0.0
4720,0.0,6.161737786669619e-13,-1.624478329631529e-12,0.0
4721,0.0,4.787281682183675e-12,-5.213607323639735e-13,0.0
4722,-1.1102230246251565e-16,2.7036151095671812e-12,-8.553158181712206e-13,0.0
4723,0.0,5.6727955666247e-12,-1.0018652574217413e-12,0.0
4724,0.0,-9.07718344933528e-13,1.446842645691504e-12,0.0
4725,0.0,-1.5365486660812167e-13,2.5934809855243657e-12,0.0
4726,0.0,4.543920795185841e-12,-1.887379141862766e-12,0.0
4727,0.0,4.439115741661226e-12,3.1041835768519377e-13,0.0
4728,0.0,-7.451816941284051e-13,-1.5543122344752192e-12,0.0
4729,0.0,-4.265032771400001e-12,2.4922286456785514e-12,0.0
4730,0.0,4.217071136736195e-12,-6.759037773917953e-13,0.0
4731,0.0,3.5855762803294056e-12,-1.6493473253831326e-12,0.0
4732,0.0,-1.0670575534277305e-11,1.4885870314174099e-12,0.0
4733,0.0,-3.1379343568005424e-12,-3.184119634624949e-12,0.0
4734,0.0,-9.597656003279553e-12,-1.84385839929746e-12,0.0
4735,0.0,6.127542917511164e-12,-3.590017172427906e-12,0.0
4736,0.0,0.0,1.4992451724538114e-12,0.0
4737,0.0,0.0,-3.3315572522951697e-12,0.0
4738,0.0,0.0,-1.7390533457728452e-12,0.0
4739,0.0,0.0,1.084465850453853e-12,0.0
4740,0.0,0.0,1.8536283619141614e-12,0.0
4741,0.0,0.0,-1.8758328224066645e-12,0.0
4742,0.0,0.0,-1.2603251775544777e-12,0.0
4743,0.0,0.0,1.4770407119613083e-12,0.0
4744,0.0,2.289279876777073e-13,-1.170619157164765e-12,0.0
4745,0.0,-4.866329561536986e-12,6.892264536872972e-13,0.0
4746,0.0,3.531397396727698e-12,-3.0038194154258235e-12,0.0
4747,0.0,4.321876190260809e-12,-9.396927680427325e-13,0.0
4748,0.0,-6.03073146976385e-13,2.05702122002549e-12,0.0
4749,0.0,6.255440609947982e-12,-2.3794299863766355e-12,0.0
4750,0.0,-4.8334669600080815e-12,-3.82804898890754e-13,0.0
4751,0.0,-1.0329515021112456e-12,-2.3669954885008337e-13,0.0
4752,0.0,5.638156608256395e-12,-4.338751580235112e-13,0.0
4753,0.0,2.7462476737127872e-12,-1.667110893777135e-12,0.0
4754,0.0,-3.680611371237319e-12,8.220091274324659e-13,0.0
4755,0.0,-6.726175172389048e-12,1.2176926134088717e-12,0.0
4756,0.0,8.737899293009832e-12,-6.057376822354854e-13,0.0
4757,0.0,6.5636385215839255e-12,5.933031843596837e-13,0.0
4758,0.0,2.3927526626721374e-12,-2.168931700907706e-12,0.0
4759,0.0,-3.653966018646315e-12,3.0446756227320293e-12,0.0
4760,0.0,9.092726571680032e-14,3.093525435815536e-12,0.0
4761,0.0,0.0,2.9451996397256153e-12,0.0
4762,0.0,0.0,2.518873998269555e-12,0.0
4763,0.0,0.0,1.871391930308164e-12,0.0
4764,0.0,0.0,2.0587975768648903e-12,0.0
4765,0.0,0.0,1.8349766151004587e-12,0.0
4766,0.0,0.0,-1.970867913314578e-12,0.0
4767,0.0,0.0,2.220446049250313e-12,0.0
4768,0.0,-7.696066006701585e-13,1.5631940186722204e-13,0.0
4769,0.0,2.885691685605707e-12,1.9895196601282805e-13,0.0
4770,0.0,-8.135714324453147e-13,-2.6831870059140783e-12,0.0
4771,0.0,-1.1173284519827575e-12,-5.941913627793838e-13,0.0
4772,0.0,1.723066134218243e-12,-5.924150059399835e-13,0.0
4773,0.0,-6.517453243759519e-12,-1.0746958878371515e-12,0.0
4774,0.0,3.3457681070103718e-12,5.795364188543317e-13,0.0
4775,0.0,-1.20614629395277e-12,1.7674750552032492e-13,0.0
4776,0.0,-1.532107773982716e-13,1.028510610012745e-12,0.0
4777,0.0,-2.7422508708241367e-12,4.312106227644108e-13,0.0
4778,0.0,-1.5978329770405253e-12,1.440181307543753e-12,0.0
4779,0.0,4.809486142676178e-12,1.70174985214544e-12,0.0
4780,0.0,4.189537605725491e-12,-3.6708414086206176e-12,0.0
4781,0.0,7.636558052581677e-12,1.929123527588672e-12,0.0
4782,0.0,-6.87983003899717e-12,4.32365254710021e-12,0.0
4783,0.0,3.779199175824033e-12,-2.5277557824665564e-12,0.0
4784,0.0,-3.587408148320037e-14,3.89910326248355e-13,0.0
4785,0.0,0.0,2.935429677108914e-12,0.0
4786,0.0,0.0,2.736477711096086e-12,0.0
4787,0.0,0.0,-2.504663143554353e-12,0.0
4788,0.0,0.0,2.1529444893531036e-12,0.0
4789,0.0,0.0,-1.1191048088221578e-13,0.0
4790,0.0,0.0,1.2612133559741778e-12,0.0
4791,0.0,0.0,1.9269030815394217e-12,0.0
4792,0.0,0.0,1.0800249583553523e-12,0.0
4793,2.220446049250313e-16,2.4619727459952635e-12,1.0151879337172431e-12,0.0
4794,-1.1102230246251565e-16,-3.773870105305832e-12,-1.2256862191861728e-12,0.0
4795,0.0,-3.2924774018283642e-12,1.1155520951433573e-12,0.0
4796,0.0,-2.6290081223123707e-12,1.616484723854228e-12,0.0
4797,0.0,-5.729638985485508e-12,2.0232704400768853e-12,0.0
4798,0.0,4.556355293061642e-13,9.703349235223868e-13,0.0
4799,0.0,4.2805758937447536e-12,2.757793993168889e-13,0.0
4800,0.0,9.920952948050399e-13,4.583000645652646e-13,0.0
4801,0.0,7.02105040772949e-13,-1.2896350654045818e-12,0.0
4802,0.0,-4.4146908351194725e-12,-5.693223670277803e-13,0.0
4803,0.0,1.9984014443252818e-12,3.3217872896784684e-13,0.0
4804,0.0,8.498979298110498e-12,9.512390874988341e-13,0.0
4805,0.0,-1.1599610161283636e-12,-3.2365221613872563e-12,0.0
4806,-4.440892098500626e-16,4.483524662646232e-12,8.046896482483135e-13,0.0
4807,0.0,-1.155520124029863e-12,1.835864793520159e-12,0.0
4808,0.0,0.0,2.0117241206207837e-12,0.0
4809,0.0,0.0,3.4008351690317795e-12,0.0
4810,0.0,0.0,-9.78772618509538e-13,0.0
4811,0.0,0.0,-2.679634292235278e-12,0.0
4812,0.0,0.0,2.028599510595086e-12,0.0
4813,0.0,0.0,1.972200180944128e-12,0.0
4814,0.0,0.0,-2.2741808436421707e-12,0.0
4815,0.0,0.0,-8.277822871605167e-13,0.0
4816,0.0,0.0,1.0134115768778429e-12,0.0
4817,0.0,2.4842350399012503e-12,-7.034373084024992e-13,0.0
4818,0.0,4.5288217620509386e-12,-6.084022174945858e-13,0.0
4819,-2.220446049250313e-16,-4.034106382277969e-12,2.2026824808563106e-13,0.0
4820,0.0,4.32542890393961e-12,6.501466032204917e-13,0.0
4821,0.0,4.6984638402136625e-12,-7.7982065249671e-13,0.0
4822,0.0,2.460698311779197e-12,2.2648549702353193e-13,0.0
4823,0.0,2.0521362387171393e-12,1.056932319443149e-13,0.0
4824,0.0,7.065459328714496e-13,-5.755396159656812e-13,0.0
4825,0.0,-2.69562150378988e-13,-5.564437799421285e-13,0.0
4826,0.0,-1.2505552149377763e-12,1.3149481503660354e-12,0.0
4827,0.0,-5.0741633117468155e-12,-6.297184995673888e-13,0.0
4828,0.0,-1.262101534393878e-12,-2.3065993559612252e-12,0.0
4829,-5.551115123125783e-17,1.7976731214730535e-12,2.6290081223123707e-12,0.0
4830,-4.440892098500626e-16,5.654143819810997e-12,-6.288303211476887e-13,0.0
4831,0.0,4.805045250577678e-13,-3.12017078840654e-12,0.0
4832,0.0,-1.248778858098376e-12,-1.4086509736443986e-12,0.0
4833,0.0,-1.800781745942004e-12,-1.9175772081325704e-12,0.0
4834,0.0,0.0,-7.549516567451064e-13,0.0
4835,0.0,0.0,-1.8598456108520622e-12,0.0
4836,0.0,6.31272811801864e-13,-1.9051427102567686e-12,0.0
4837,0.0,-2.9842794901924208e-12,6.883382752675971e-13,0.0
4838,0.0,0.0,9.903189379656396e-13,0.0
4839,0.0,0.0,1.1892709039784677e-12,0.0
4840,0.0,1.2754242106893798e-12,1.802114013571554e-12,0.0
4841,0.0,3.3306690738754696e-13,1.9610979506978765e-12,0.0
4842,-1.1102230246251565e-16,3.632649736573512e-13,1.226574397605873e-12,0.0
4843,0.0,-4.091837979558477e-12,2.3430146711689304e-12,0.0
4844,0.0,-5.367262190247857e-12,-9.414691248821327e-13,0.0
4845,0.0,-6.830092047493963e-13,1.5090151350705128e-12,0.0
4846,0.0,-6.3860028376439e-13,-5.169198402654729e-13,0.0
4847,0.0,-2.291500322826323e-13,1.7128520823916915e-12,0.0
4848,0.0,-4.340083847864662e-12,1.4215295607300504e-12,0.0
4849,0.0,4.509725926027386e-12,-4.2943426592501055e-13,0.0
4850,0.0,2.9167779302952113e-12,-3.8058445284150366e-13,0.0
4851,0.0,3.2871483313101635e-12,-1.1581846592889633e-12,0.0
4852,0.0,-5.867306640539027e-12,9.769962616701378e-14,0.0
4853,-5.551115123125783e-17,1.1034728686354356e-11,-1.2470025012589758e-12,0.0
4854,0.0,8.077094548752939e-12,3.19033688356285e-12,0.0
4855,0.0,-2.0516921495072893e-12,7.993605777301127e-15,0.0
4856,0.0,1.35828848168984e-14,-5.169198402654729e-13,0.0
4857,0.0,0.0,-2.1760371282653068e-13,0.0
4858,0.0,0.0,-1.510791491909913e-12,0.0
4859,0.0,0.0,1.5942802633617248e-12,0.0
4860,0.0,0.0,1.5374368445009168e-12,0.0
4861,0.0,0.0,9.068301665138279e-13,0.0
4862,0.0,0.0,-6.554756737386924e-13,0.0
4863,0.0,0.0,-1.6546763959013333e-12,0.0
4864,0.0,0.0,5.551115123125783e-14,0.0
4865,0.0,-3.709921259087423e-12,1.7257306694773433e-12,0.0
4866,0.0,2.97895041967422e-12,-2.4291679778798425e-12,0.0
4867,-4.163336342344337e-17,-1.1040057756872557e-12,-1.6138201885951275e-12,0.0
4868,0.0,-4.2525982735242e-12,5.329070518200751e-15,0.0
4869,0.0,9.14823772291129e-14,6.847855615887966e-13,0.0
4870,0.0,2.3634427748220332e-12,7.65609797781508e-13,0.0
4871,0.0,3.277378368693462e-13,1.3349321648092882e-12,0.0
4872,-1.6906949629064458e-17,1.0746958878371515e-13,2.304822999121825e-13,0.0
4873,0.0,-3.667732784151667e-12,-9.192646643896296e-13,0.0
4874,0.0,-2.7897684162780934e-12,9.694467451026867e-13,0.0
4875,0.0,1.5187850976872141e-13,6.123990203832363e-13,0.0
4876,0.0,1.949551631241775e-12,6.430411758628907e-13,0.0
4877,0.0,4.515499085755437e-12,-3.3528735343679728e-12,0.0
4878,2.220446049250313e-16,5.272227099339943e-12,-9.78772618509538e-13,0.0
4879,0.0,-5.5564441936439835e-12,8.86402062860725e-13,0.0
4880,0.0,2.7680080449954403e-12,1.7621459846850485e-12,0.0
4881,0.0,-7.416289804496046e-13,2.567723811353062e-12,0.0
4882,0.0,1.949551631241775e-13,-2.2222224060897133e-12,0.0
4883,0.0,-1.687983086640088e-12,2.3572255258841324e-12,0.0
4884,0.0,0.0,-2.5695001681924623e-12,0.0
4885,0.0,0.0,6.554756737386924e-13,0.0
4886,0.0,0.0,1.6688872506165353e-12,0.0
4887,0.0,0.0,-1.6751044995544362e-12,0.0
4888,0.0,6.200595592531499e-13,8.264500195309665e-13,0.0
4889,0.0,1.2159162565694714e-12,6.266098750984384e-13,0.0
4890,-1.1102230246251565e-16,-8.899547765395255e-13,1.098676705169055e-12,0.0
4891,-8.326672684688674e-17,-4.988010005035903e-12,-9.85878045867139e-13,0.0
4892,0.0,4.992450897134404e-12,-1.98685512486918e-12,0.0
4893,0.0,-6.492584248007915e-13,9.450218385609332e-13,0.0
4894,0.0,3.0371261061645782e-12,-5.995204332975845e-13,0.0
4895,0.0,-4.403588604873221e-12,1.801669924361704e-12,0.0
4896,0.0,4.475531056868931e-12,6.59472476627343e-13,0.0
4897,0.0,-4.615863247181551e-12,-5.329070518200751e-15,0.0
4898,0.0,-5.4711790653527714e-12,-1.8989254613188677e-12,0.0
4899,0.0,-6.227907078937278e-12,9.556799795973347e-13,0.0
4900,0.0,-6.753708703399752e-12,1.085354028873553e-12,0.0
4901,-5.551115123125783e-17,-2.389199948993337e-12,-2.163602630389505e-12,0.0
4902,-2.220446049250313e-16,-5.8903992794512305e-12,-2.369660023759934e-12,0.0
4903,0.0,5.31752419874465e-12,1.7843504451775516e-12,0.0
4904,0.0,0.0,-2.540190280342358e-12,0.0
4905,0.0,0.0,-1.3713474800169934e-12,0.0
4906,0.0,0.0,-1.6493473253831326e-12,0.0
4907,0.0,0.0,-2.2071233729548112e-12,0.0
4908,0.0,0.0,-1.3278267374516872e-12,0.0
4909,0.0,0.0,4.503064587879635e-13,0.0
4910,0.0,0.0,-1.1235457009206584e-13,0.0
4911,0.0,0.0,2.1320722964901506e-12,0.0
4912,0.0,-4.5075054799781356e-14,-1.0835776720341528e-13,0.0
4913,0.0,-2.1946888750790094e-12,-1.1821654766208667e-12,0.0
4914,0.0,-2.014388655879884e-12,-1.1590728377086634e-12,0.0
4915,0.0,-2.7977620220553945e-13,2.0463630789890885e-12,0.0
4916,0.0,3.0127011996228248e-12,-1.326938559031987e-12,0.0
4917,0.0,2.6130209107577684e-12,-1.965538842796377e-12,0.0
4918,0.0,4.18332035678759e-13,-4.911626660941693e-13,0.0
4919,0.0,7.132072710192006e-13,1.113775738303957e-12,0.0
4920,0.0,-2.708944180085382e-14,8.43769498715119e-15,0.0
4921,0.0,2.2088997297942115e-12,-3.863576125695545e-14,0.0
4922,0.0,1.1510792319313623e-12,-1.6724399642953358e-12,0.0
4923,0.0,-2.4495960815329454e-12,2.0259349753359857e-12,0.0
4924,0.0,-2.984279490192421e-13,-2.9487523534044158e-12,0.0
4925,0.0,5.083933274363517e-12,-5.435651928564766e-13,0.0
4926,0.0,1.8456347561368602e-12,6.092903959142859e-13,0.0
4927,0.0,3.340439036492171e-12,4.884981308350689e-14,0.0
4928,0.0,0.0,9.166001291305292e-13,0.0
4929,0.0,0.0,4.4586556668946287e-13,0.0
4930,0.0,0.0,7.256417688950023e-13,0.0
4931,0.0,0.0,2.4513724383723456e-12,0.0
4932,0.0,0.0,2.1112001036271977e-12,0.0
4933,0.0,0.0,3.539391002504999e-13,0.0
4934,0.0,0.0,-1.4690471061840071e-12,0.0
4935,0.0,0.0,-1.0116352200384426e-12,0.0
4936,0.0,8.804068585277491e-14,2.119193709404499e-12,0.0
4937,0.0,-4.32542890393961e-13,-1.8212098495951068e-12,0.0
4938,0.0,2.786215702599293e-12,-3.907985046680551e-13,0.0
4939,0.0,-3.1947777756613505e-12,1.6058265828178264e-12,0.0
4940,0.0,-2.488675931999751e-12,-2.8954616482224083e-13,0.0
4941,0.0,4.037659095956769e-12,-1.6484591469634324e-12,0.0
4942,0.0,-2.256417275248168e-12,1.1071144001562061e-12,0.0
4943,0.0,-3.1521452115157444e-12,-1.0769163338864018e-12,0.0
4944,0.0,8.064660050877137e-13,-1.4628298572461063e-12,0.0
4945,0.0,-4.598099678787548e-12,5.240252676230739e-14,0.0
4946,0.0,-2.5695001681924623e-12,8.681944052568724e-13,0.0
4947,0.0,4.46842562951133e-12,-2.4087398742267396e-12,0.0
4948,0.0,5.3654858334084565e-12,2.072120253160392e-12,0.0
4949,-1.6653345369377348e-16,7.817746450200502e-12,3.0464519795714295e-12,0.0
4950,-1.1102230246251565e-16,7.997158490979928e-12,-1.751487843648647e-12,0.0
4951,0.0,4.664713060265058e-12,3.0118130212031247e-12,0.0
4952,0.0,1.5276668818842154e-12,-6.394884621840902e-14,0.0
4953,0.0,-3.205435916697752e-12,-1.857181075592962e-12,0.0
4954,0.0,1.156852391659413e-13,2.7124968937641825e-12,0.0
4955,0.0,0.0,-2.9389823907877144e-12,0.0
4956,0.0,0.0,-2.824407374646398e-13,0.0
4957,0.0,0.0,9.272582701669307e-13,0.0
4958,0.0,0.0,1.1715073355844652e-12,0.0
4959,0.0,0.0,6.346034808757395e-13,0.0
4960,0.0,-1.744826505500896e-12,-9.183764859699295e-13,0.0
4961,0.0,-1.2079226507921703e-12,-1.694644424787839e-12,0.0
4962,0.0,-4.028777311759768e-12,2.474465077284549e-12,0.0
4963,0.0,-1.3997691894473974e-12,2.7036151095671812e-12,0.0
4964,0.0,5.343281372915953e-12,2.611244553918368e-13,0.0
4965,0.0,2.950528710243816e-12,-5.266898028821743e-13,0.0
4966,0.0,2.425615264201042e-12,-1.297184581972033e-12,0.0
4967,0.0,4.0034642267983145e-12,8.308909116294672e-13,0.0
4968,0.0,3.455014052633487e-13,3.055333763768431e-13,0.0
4969,0.0,4.67892391498026e-12,2.402522625288839e-13,0.0
4970,0.0,6.838973831690964e-13,8.189005029635155e-13,0.0
4971,0.0,-5.240252676230739e-12,1.382893799473095e-12,0.0
4972,0.0,6.092903959142859e-13,2.1049828546892968e-13,0.0
4973,0.0,2.325251102774928e-12,2.7675639557855902e-12,0.0
4974,2.220446049250313e-16,1.2157386208855314e-11,2.4868995751603507e-14,0.0
4975,0.0,7.604583629472472e-12,-1.5099033134902129e-12,0.0
4976,0.0,-1.0302869668521453e-13,-2.6547652964836743e-12,0.0
4977,0.0,-2.701838752727781e-12,-1.1146639167236572e-12,0.0
4978,0.0,3.383071600637777e-12,7.185363415374013e-13,0.0
4979,0.0,-5.1958437552457326e-14,-1.9610979506978765e-12,0.0
4980,0.0,0.0,-7.016609515630989e-14,0.0
4981,0.0,0.0,-3.9879211044535623e-13,0.0
4982,0.0,0.0,8.490985692333197e-13,0.0
4983,0.0,0.0,1.7270629371068935e-12,0.0
4984,0.0,2.3141488725286763e-12,5.684341886080802e-14,0.0
4985,0.0,4.830802424748981e-12,-7.158718062783009e-13,0.0
4986,0.0,-4.9622528308646e-12,-4.227729277772596e-13,0.0
4987,0.0,-7.265299473147024e-13,-1.2452261444195756e-12,0.0
4988,0.0,-4.973799150320701e-12,1.525002346625115e-12,0.0
4989,0.0,1.481610699760331e-12,4.263256414560601e-14,0.0
4990,0.0,8.277822871605167e-13,6.545874953189923e-13,0.0
4991,0.0,1.9837465004002297e-12,-2.5623947408348613e-13,0.0
4992,0.0,4.553690757802542e-12,-3.588240815588506e-13,0.0
4993,0.0,-4.2543746303636e-12,5.568878691519785e-13,0.0
4994,0.0,3.944400361888256e-12,1.0644818360106e-12,0.0
4995,0.0,-5.919709167301335e-12,7.265299473147024e-13,0.0
4996,0.0,2.6618707238412753e-12,-3.3635316754043743e-12,0.0
4997,0.0,5.329070518200751e-13,-4.066080805387173e-12,0.0
4998,0.0,-3.000266701747023e-12,-4.879652237832488e-12,0.0
4999,0.0,3.0802027595200343e-12,-3.2285285556099552e-12,0.0
5000,0.0,-8.122391648157645e-13,6.190603585309873e-13,0.0
5001,0.0,0.0,-3.232969447708456e-12,0.0
5002,0.0,0.0,-2.1103119252074976e-12,0.0
5003,0.0,0.0,-2.638778084929072e-12,0.0
5004,0.0,0.0,-1.546318628697918e-12,0.0
5005,0.0,0.0,-1.4050982599655981e-12,0.0
5006,0.0,0.0,8.730793865652231e-13,0.0
5007,0.0,0.0,9.130474154517287e-13,0.0
5008,-1.6653345369377348e-16,5.215827769688985e-13,1.4495071809506044e-12,0.0
5009,0.0,-4.005684672847565e-13,1.4859224961583095e-12,0.0
5010,0.0,-1.9113599591946695e-12,1.4219736499399005e-12,0.0
5011,-4.163336342344337e-17,4.402700426453521e-12,1.6209256159527285e-12,0.0
5012,0.0,5.842437644787424e-12,-4.0945025148175773e-13,0.0
5013,0.0,5.60085311462899e-12,-1.234568003383174e-13,0.0
5014,0.0,5.127454016928823e-12,3.0464519795714295e-13,0.0
5015,0.0,-4.614086890342151e-13,3.4283687000424834e-13,0.0
5016,0.0,4.463096558993129e-12,-1.5432100042289676e-12,0.0
5017,0.0,-4.774847184307873e-12,-8.961720254774264e-13,0.0
5018,0.0,1.1795009413617663e-12,-1.4335199693960021e-12,0.0
5019,0.0,1.1119993814645568e-12,2.079225680517993e-12,0.0
5020,0.0,5.070610598068015e-12,-2.4780177909633494e-12,0.0
5021,0.0,1.1528555887707626e-12,3.375077994860476e-12,0.0
5022,2.220446049250313e-16,1.1855405546157272e-11,-1.1901590823981678e-12,0.0
5023,0.0,5.835332217429823e-13,3.696598582791921e-12,0.0
5024,0.0,-8.526512829121202e-13,-1.199040866595169e-13,0.0
5025,0.0,0.0,-6.52811138479592e-13,0.0
5026,0.0,0.0,4.947153797729698e-13,0.0
5027,0.0,0.0,2.0188295479783847e-12,0.0
5028,0.0,0.0,1.474376176702208e-13,0.0
5029,0.0,0.0,1.375788372115494e-12,0.0
5030,0.0,0.0,7.212008767965017e-13,0.0
5031,-2.220446049250313e-16,1.965538842796377e-12,5.990763440877345e-13,0.0
5032,0.0,1.071143174158351e-12,-6.137312880127865e-13,0.0
5033,0.0,5.765166122273513e-12,1.6511236822225328e-12,0.0
5034,0.0,2.1582735598713043e-12,2.69562150378988e-12,0.0
5035,0.0,-5.24913446042774e-13,-8.846257060213247e-13,0.0
5036,0.0,6.73683331342545e-12,-2.8954616482224083e-12,0.0
5037,0.0,-6.108002992277761e-12,-8.251177519014163e-13,0.0
5038,0.0,1.7363888105137448e-12,-1.8842705173938157e-12,0.0
5039,0.0,-4.889422200449189e-13,6.870060076380469e-13,0.0
5040,0.0,2.617461802856269e-12,-1.6697754290362354e-13,0.0
5041,0.0,-8.619771563189715e-13,3.943512183468556e-13,0.0
5042,0.0,1.183941833460267e-12,-4.3076653355456074e-14,0.0
5043,0.0,4.985345469776803e-12,-1.795008586213953e-12,0.0
5044,0.0,-4.11404244005098e-12,-7.72715225139109e-13,0.0
5045,-1.3877787807814457e-16,5.062616992290714e-13,-1.1244338793403585e-12,0.0
5046,0.0,7.768008458697295e-12,-4.504840944719035e-12,0.0
5047,0.0,3.659295089164516e-12,-1.4992451724538114e-12,0.0
5048,0.0,-1.5987211554602254e-12,2.007283228522283e-13,0.0
5049,0.0,-1.1548539902150878e-12,2.893685291383008e-12,0.0
5050,0.0,0.0,-3.0890845437170356e-12,0.0
5051,0.0,0.0,-2.5348612098241574e-12,0.0
5052,0.0,0.0,1.5898393712632242e-12,0.0
5053,0.0,0.0,-2.2923885012460232e-12,0.0
5054,0.0,0.0,-7.664979762012081e-13,0.0
5055,0.0,0.0,-4.707345624410664e-13,0.0
5056,-3.3306690738754696e-16,-5.160316618457728e-13,1.3109513474773848e-12,0.0
5057,0.0,4.3582915054685145e-12,2.1227464230832993e-12,0.0
5058,-2.220446049250313e-16,-5.482725384808873e-12,1.3216094885137863e-12,0.0
5059,0.0,-5.538680625249981e-12,-2.793321129956894e-12,0.0
5060,0.0,2.3003821070233244e-13,1.795008586213953e-12,0.0
5061,0.0,-5.221600929417036e-12,-1.9761969838327786e-12,0.0
5062,0.0,-3.211653165635653e-12,1.5072387782311125e-12,0.0
5063,0.0,-1.3296030942910875e-12,5.053735208093713e-13,0.0
5064,0.0,-5.276667991438444e-12,-1.2820855488371308e-12,0.0
5065,0.0,4.156675004196586e-12,2.1946888750790094e-12,0.0
5066,0.0,-2.9132252166164108e-12,-1.3518075547835906e-12,0.0
5067,0.0,6.2874150330571865e-12,1.7772450178199506e-12,0.0
5068,0.0,-1.9593215938584763e-12,1.5427659150191175e-12,0.0
5069,2.220446049250313e-16,-1.850963826655061e-12,-3.4283687000424834e-13,0.0
5070,0.0,7.480238650714455e-12,6.448175327022909e-13,0.0
5071,0.0,8.269829265827866e-12,-1.2532197501968767e-12,0.0
5072,0.0,-1.9184653865522705e-13,1.6431300764452317e-12,0.0
5073,0.0,-5.124789481669723e-13,1.2105871860512707e-12,0.0
5074,0.0,0.0,-9.139355938714289e-13,0.0
5075,0.0,0.0,-2.177813485104707e-12,0.0
5076,0.0,0.0,3.348432642269472e-13,0.0
5077,0.0,0.0,-1.8198775819655566e-12,0.0
5078,-2.220446049250313e-16,0.0,9.254819133275305e-13,0.0
5079,0.0,0.0,-3.8058445284150366e-13,0.0
5080,0.0,2.021938172447335e-12,-4.805045250577678e-13,0.0
5081,0.0,4.177103107849689e-12,-2.0623502905436908e-12,0.0
5082,0.0,-2.8599345114344032e-12,2.4158453015843406e-12,0.0
5083,1.1102230246251565e-16,-3.4150460237469815e-12,-1.1022294188478554e-12,0.0
5084,0.0,-2.1813661987835076e-12,-6.910028105266974e-13,0.0
5085,0.0,-5.440980999082967e-12,-7.780442956573097e-13,0.0
5086,0.0,-3.815614491031738e-12,-1.878941446875615e-12,0.0
5087,0.0,4.771294470629073e-12,-1.339817146117639e-12,0.0
5088,0.0,2.3714363805993344e-12,9.023892744153272e-13,0.0
5089,0.0,-5.773159728050814e-14,1.928679438378822e-12,0.0
5090,0.0,4.797051644800376e-12,-1.2811973704174306e-12,0.0
5091,0.0,-6.279421427279885e-12,-1.20614629395277e-12,0.0
5092,0.0,-7.887912545356812e-12,1.4876988529977098e-12,0.0
5093,0.0,6.94910795573378e-12,-4.261480057721201e-12,0.0
5094,2.220446049250313e-16,5.565325977840985e-12,1.907807245515869e-12,0.0
5095,0.0,3.5562663924793014e-12,-2.802202914153895e-12,0.0
5096,0.0,8.373302051722931e-13,1.1830536550405668e-12,0.0
5097,0.0,0.0,1.4930279235159105e-12,0.0
