,heat demand
3264,5.91565771
3265,6.0577924
3266,6.66445349
3267,8.44164113
3268,11.2250537
3269,16.1777333
3270,17.5800856
3271,15.3808033
3272,13.5481058
3273,12.9152429
3274,11.5193101
3275,11.1900928
3276,9.87621281
3277,9.15489436
3278,8.5682071
3279,8.05736232
3280,8.47129999
3281,8.8857029
3282,9.56682248
3283,10.1994507
3284,9.97551131
3285,8.97717352
3286,6.95173055
3287,5.41470088
3288,5.68839319
3289,5.82504434
3290,6.40819545
3291,8.11678835
3292,10.7930545
3293,15.5538578
3294,16.901805
3295,14.7876806
3296,13.0259659
3297,12.4174986
3298,11.0755714
3299,10.7590292
3300,9.49597102
3301,8.80243674
3302,8.23843953
3303,7.74724829
3304,8.1450335
3305,8.54341367
3306,9.19835674
3307,9.80646707
3308,9.59126987
3309,8.63181793
3310,6.68470064
3311,5.20694123
3312,4.98220427
3313,5.09874531
3314,5.61239337
3315,7.10313028
3316,9.42304287
3317,13.5000769
3318,14.6409105
3319,12.7806518
3320,11.2790246
3321,10.7459328
3322,9.58655714
3323,9.3217049
3324,8.22029658
3325,7.62295424
3326,7.13080982
3327,6.70507836
3328,7.04284775
3329,7.38476357
3330,7.95653278
3331,8.47286013
3332,8.27918857
3333,7.4557632
3334,5.78013276
3335,4.53780214
3336,4.0663948
3337,4.1967869
3338,4.16234727
3339,5.38601934
3340,8.62351158
3341,10.9393131
3342,12.5464291
3343,10.5466588
3344,9.27875658
3345,8.89898494
3346,8.16120127
3347,7.70034906
3348,6.91347508
3349,5.90250592
3350,5.7554403
3351,5.05008043
3352,5.61541334
3353,6.04164032
3354,6.85845163
3355,7.00443672
3356,6.8068713
3357,6.11524567
3358,4.51855589
3359,3.77746494
3360,4.39881557
3361,4.29819973
3362,4.79496346
3363,6.02608177
3364,7.44916513
3365,11.3416449
3366,12.5040401
3367,11.4795881
3368,9.98735874
3369,9.8683521
3370,8.46797886
3371,8.10864519
3372,7.15507769
3373,7.23948765
3374,6.83365335
3375,6.52109495
3376,6.46579485
3377,6.56568675
3378,6.95225777
3379,7.09753092
3380,7.42215432
3381,6.63703435
3382,5.26038423
3383,4.59902109
3384,5.56526686
3385,6.42924325
3386,7.56046453
3387,9.88525381
3388,12.2572076
3389,11.6563671
3390,13.3453677
3391,11.1174415
3392,9.7933875
3393,9.61173595
3394,8.5443547
3395,8.21357932
3396,7.74838233
3397,7.30881759
3398,7.00464099
3399,6.80464502
3400,7.4071785
3401,7.70244366
3402,7.91238002
3403,8.84927807
3404,9.37960175
3405,8.03537202
3406,6.55911366
3407,5.15159098
3408,5.77273818
3409,5.79004647
3410,6.34456027
3411,7.99599568
3412,10.7348056
3413,15.0766343
3414,16.4134645
3415,13.8999843
3416,12.2580434
3417,11.6468799
3418,10.4723949
3419,10.1014709
3420,8.98381947
3421,8.60563954
3422,7.97277134
3423,7.60945092
3424,8.04403162
3425,8.44745037
3426,9.11974755
3427,9.85662688
3428,9.57867298
3429,8.61366997
3430,6.75370673
3431,5.39306165
3432,7.0480788
3433,7.22014357
3434,7.94093866
3435,10.063928
3436,13.4011319
3437,19.3842515
3438,21.0900701
3439,18.4755462
3440,16.2555895
3441,15.5015395
3442,13.8239551
3443,13.421144
3444,11.8508628
3445,10.9827166
3446,10.2818242
3447,9.66932065
3448,10.1720826
3449,10.6719925
3450,11.4851303
3451,12.2531691
3452,11.9904547
3453,10.7854473
3454,8.34583952
3455,6.46994161
3456,8.51973186
3457,9.15612474
3458,9.90455538
3459,11.8291896
3460,15.0656803
3461,20.2795529
3462,21.9654478
3463,20.7972254
3464,18.7720318
3465,17.0353777
3466,15.6541957
3467,14.3589646
3468,13.5934327
3469,12.881011
3470,12.6201976
3471,12.5001303
3472,12.724055
3473,13.1979935
3474,14.2050666
3475,14.4718642
3476,14.2683486
3477,12.6626636
3478,9.68709723
3479,8.28271898
3480,7.99159087
3481,8.18797502
3482,9.00461192
3483,11.4148076
3484,15.2086879
3485,22.032755
3486,23.983773
3487,21.0210201
3488,18.4863559
3489,17.6312397
3490,15.7219233
3491,15.260292
3492,13.4770958
3493,12.488605
3494,11.6928144
3495,10.9964966
3496,11.5712967
3497,12.1411039
3498,13.0638735
3499,13.9415891
3500,13.6454031
3501,12.2712267
3502,9.49218831
3503,7.3443259
3504,7.46525094
3505,7.5404224
3506,8.19248338
3507,10.3138184
3508,13.8214891
3509,19.6759431
3510,22.6026001
3511,20.1893256
3512,17.6347598
3513,16.5740505
3514,14.5240896
3515,14.0669917
3516,12.7939301
3517,11.4304114
3518,10.9490598
3519,10.100551
3520,10.8369492
3521,11.6990066
3522,12.7363882
3523,13.2333209
3524,13.1772599
3525,11.5836121
3526,8.84812902
3527,7.04367846
3528,9.67808344
3529,10.0727218
3530,10.765115
3531,12.9562531
3532,15.6516916
3533,21.3291306
3534,23.989264
3535,23.1733041
3536,20.5204105
3537,19.338606
3538,17.5682988
3539,16.4046384
3540,14.4461393
3541,14.5407671
3542,14.0712504
3543,13.7210736
3544,14.0146763
3545,15.0481652
3546,15.7889865
3547,15.9149551
3548,16.3278427
3549,14.6165875
3550,11.6888891
3551,10.5989511
3552,15.3466015
3553,16.3179047
3554,19.9341348
3555,25.9772545
3556,31.4366618
3557,28.7025915
3558,33.3641122
3559,30.4836583
3560,26.5856903
3561,25.2206826
3562,23.6655749
3563,22.1723258
3564,20.7125749
3565,20.7434343
3566,20.2757009
3567,20.5958213
3568,21.065073
3569,22.4467961
3570,24.0032441
3571,24.751226
3572,24.715925
3573,22.2867342
3574,17.7652477
3575,14.4290325
3576,15.843324
3577,17.0120654
3578,18.6959279
3579,21.9216948
3580,27.7146384
3581,36.8014973
3582,39.907387
3583,36.8796568
3584,33.5270773
3585,30.5188518
3586,28.031854
3587,25.79236
3588,24.3455152
3589,23.3444262
3590,23.3510594
3591,22.6894257
3592,23.5781415
3593,24.5295747
3594,26.5032761
3595,27.2855277
3596,26.7341778
3597,23.7454003
3598,18.2636833
3599,15.1652602
3600,12.6375632
3601,13.5827441
3602,14.6949397
3603,17.5512867
3604,22.350002
3605,30.0794084
3606,32.5752436
3607,30.8411094
3608,27.8362635
3609,25.2590431
3610,23.2094565
3611,21.2882724
3612,20.1522378
3613,19.0949004
3614,18.7090231
3615,18.5307896
3616,18.862664
3617,19.5650759
3618,21.0582684
3619,21.4502721
3620,21.1463582
3621,18.7622393
3622,14.3494917
3623,12.2780916
3624,9.48632819
3625,10.1954297
3626,11.0290195
3627,13.1720983
3628,16.7782015
3629,22.5942196
3630,24.478968
3631,23.1803392
3632,20.9201805
3633,18.984859
3634,17.4452853
3635,16.0014091
3636,15.1481391
3637,14.3550258
3638,14.0646239
3639,13.931945
3640,14.1828845
3641,14.7122786
3642,15.8349669
3643,16.1342325
3644,15.9067131
3645,14.1166379
3646,10.7965367
3647,9.22463948
3648,7.29401576
3649,7.47246573
3650,8.2181862
3651,10.4161058
3652,13.8727017
3653,20.0763365
3654,21.8466401
3655,19.1415174
3656,16.8389353
3657,16.0585488
3658,14.3203421
3659,13.9020121
3660,12.2761802
3661,11.376516
3662,10.6508687
3663,10.0164518
3664,10.5381379
3665,11.0563678
3666,11.8981097
3667,12.6949719
3668,12.4236206
3669,11.1742928
3670,8.64578745
3671,6.69822244
3672,5.5520336
3673,5.60372653
3674,6.09061276
3675,7.66012212
3676,10.2410763
3677,14.4837568
3678,16.6208337
3679,14.8206649
3680,12.9675822
3681,12.1772362
3682,10.6700715
3683,10.343845
3684,9.4058282
3685,8.40065278
3686,8.04671908
3687,7.41958347
3688,7.95581545
3689,8.59076198
3690,9.36116875
3691,9.71003679
3692,9.66429364
3693,8.49774241
3694,6.49726566
3695,5.21506325
3696,4.56229867
3697,4.45938022
3698,4.97367926
3699,6.25243515
3700,7.73694412
3701,11.799874
3702,13.0164327
3703,11.9546991
3704,10.3956061
3705,10.2712889
3706,8.81529398
3707,8.43939555
3708,7.44893308
3709,7.53198456
3710,7.11045874
3711,6.78483652
3712,6.73146356
3713,6.83760653
3714,7.23938398
3715,7.39553714
3716,7.73239028
3717,6.91338615
3718,5.47678122
3719,4.77484624
3720,5.14493871
3721,5.94479898
3722,6.99415945
3723,9.14277141
3724,11.3220517
3725,10.6979039
3726,12.2399284
3727,10.1753881
3728,8.97453266
3729,8.80811607
3730,7.8306859
3731,7.53126367
3732,7.10675698
3733,6.70656576
3734,6.42730379
3735,6.24581784
3736,6.79805524
3737,7.06698807
3738,7.25846032
3739,8.11736937
3740,8.60780311
3741,7.37250379
3742,6.02499158
3743,4.75099579
3744,5.18242162
3745,5.19521906
3746,5.69472783
3747,7.17282495
3748,9.61512991
3749,13.4465886
3750,14.6191877
3751,12.3554078
3752,10.9105735
3753,10.3618659
3754,9.31944392
3755,8.99468143
3756,7.99557876
3757,7.66455574
3758,7.09743597
3759,6.77498858
3760,7.15790609
3761,7.51523841
3762,8.11754948
3763,8.76843768
3764,8.51514454
3765,7.6606531
3766,6.01199001
3767,4.82671494
3768,6.02020033
3769,6.16514091
3770,6.78228808
3771,8.59146373
3772,11.4263277
3773,16.4753546
3774,17.9062511
3775,15.6687881
3776,13.799789
3777,13.1557445
3778,11.7336066
3779,11.3974228
3780,10.0598215
3781,9.32481095
3782,8.72756221
3783,8.20727127
3784,8.62954579
3785,9.05193565
3786,9.74526766
3787,10.3906144
3788,10.1631749
3789,9.14554712
3790,7.08147835
3791,5.51244909
3792,5.99497283
3793,6.13990858
3794,6.75374601
3795,8.556232
3796,11.3838105
3797,16.4287577
3798,17.8611066
3799,15.6352114
3800,13.7663181
3801,13.1250677
3802,11.7060232
3803,11.3688267
3804,10.0361358
3805,9.3022687
3806,8.70727459
3807,8.18830164
3808,8.61071461
3809,9.03263904
3810,9.72342913
3811,10.3691221
3812,10.1437637
3813,9.12746523
3814,7.06656211
3815,5.49402587
3816,7.46715696
3817,7.65008166
3818,8.41337489
3819,10.664016
3820,14.2045073
3821,20.5628023
3822,22.3782499
3823,19.6092693
3824,17.2487823
3825,16.4498515
3826,14.6690637
3827,14.2398912
3828,12.5749746
3829,11.6531876
3830,10.9101211
3831,10.2603065
3832,10.79525
3833,11.3263326
3834,12.1882
3835,13.0052495
3836,12.727779
3837,11.4473493
3838,8.85644677
3839,6.85877266
3840,7.34507066
3841,7.41885503
3842,8.06046861
3843,10.1472655
3844,13.5972836
3845,19.3526301
3846,22.2304297
3847,19.8558824
3848,17.3444746
3849,16.3007964
3850,14.2846249
3851,13.8354586
3852,12.5833038
3853,11.2421235
3854,10.7687088
3855,9.93402976
3856,10.6580572
3857,11.5059598
3858,12.526589
3859,13.0146352
3860,12.9593277
3861,11.392197
3862,8.70224158
3863,6.9293517
3864,5.73049455
3865,5.60906592
3866,6.25024376
3867,7.86710663
3868,9.77859587
3869,15.0249535
3870,16.6137239
3871,15.283686
3872,13.2622647
3873,13.1012345
3874,11.2522858
3875,10.7625409
3876,9.51008945
3877,9.58982776
3878,9.05685841
3879,8.63992043
3880,8.59490144
3881,8.74219579
3882,9.2514644
3883,9.47778157
3884,9.90171257
3885,8.84658864
3886,6.99341309
3887,6.02408218
3888,5.12606738
3889,5.92305399
3890,6.96875432
3891,9.10945682
3892,11.2800374
3893,10.6545923
3894,12.1899494
3895,10.1327215
3896,8.93748078
3897,8.77175371
3898,7.79839455
3899,7.50040376
3900,7.07774316
3901,6.67934243
3902,6.40120553
3903,6.22056342
3904,6.77052652
3905,7.0382626
3906,7.22889602
3907,8.08427819
3908,8.5729213
3909,7.34253657
3910,6.00086613
3911,4.7329658
3912,5.34857352
3913,5.36270066
3914,5.87764346
3915,7.40461076
3916,9.93071938
3917,13.9072053
3918,15.1266043
3919,12.7927445
3920,11.2918191
3921,10.7255372
3922,9.64570189
3923,9.30776662
3924,8.27522005
3925,7.93074013
3926,7.34510024
3927,7.01106743
3928,7.40867184
3929,7.77907665
3930,8.40111137
3931,9.0764249
3932,8.81628104
3933,7.93045275
3934,6.22187983
3935,4.986459
3936,5.43464848
3937,5.56373005
3938,6.12230846
3939,7.75209788
3940,10.297693
3941,14.8030025
3942,16.0722594
3943,14.0481462
3944,12.3843117
3945,11.8028776
3946,10.5281979
3947,10.2316066
3948,9.02704505
3949,8.36918113
3950,7.83115099
3951,7.36397257
3952,7.73909438
3953,8.11643824
3954,8.74128585
3955,9.31467012
3956,9.10657296
3957,8.19769646
3958,6.35127801
3959,4.96386078
3960,4.79456535
3961,4.90641688
3962,5.40083579
3963,6.83468495
3964,9.06490828
3965,12.9789104
3966,14.0728326
3967,12.282324
3968,10.8413835
3969,10.3284146
3970,9.21440038
3971,8.96066089
3972,7.90141673
3973,7.32752861
3974,6.85419169
3975,6.44491742
3976,6.76883078
3977,7.0971661
3978,7.64723243
3979,8.14249562
3980,7.95574981
3981,7.16523533
3982,5.55575121
3983,4.36504257
3984,4.36549138
3985,4.5353855
3986,4.59045769
3987,6.12071285
3988,9.71756373
3989,12.6413701
3990,13.7166254
3991,11.2645721
3992,9.90440684
3993,9.7476134
3994,9.06624262
3995,8.56315291
3996,7.38727734
3997,6.59230253
3998,6.33673413
3999,5.64867744
4000,6.06630449
4001,6.40035185
4002,7.09258256
4003,7.45655224
4004,7.08486817
4005,6.62294248
4006,4.9135913
4007,3.8595402
4008,4.41769074
4009,4.56269225
4010,4.5209973
4011,5.85312199
4012,9.38516203
4013,11.999176
4014,13.8131804
4015,11.6415093
4016,10.2109909
4017,9.79555885
4018,8.98749802
4019,8.47927213
4020,7.62638997
4021,6.50883923
4022,6.34581054
4023,5.57031982
4024,6.1985992
4025,6.67560578
4026,7.55503314
4027,7.72035529
4028,7.5150254
4029,6.7455636
4030,4.972959
4031,4.12384958
4032,4.08274394
4033,3.69175289
4034,3.96455219
4035,4.85344405
4036,6.06756365
4037,9.94615499
4038,11.5412954
4039,10.1978635
4040,8.38681902
4041,8.73241122
4042,6.93747541
4043,6.92839723
4044,6.41164148
4045,6.60621736
4046,6.20512622
4047,5.76396571
4048,5.51907934
4049,5.54687056
4050,6.02977415
4051,6.05617382
4052,6.42100327
4053,5.67659382
4054,4.25241296
4055,4.12211747
4056,4.17838981
4057,4.74287117
4058,5.86817499
4059,7.36384155
4060,8.44788906
4061,7.75856297
4062,9.73345498
4063,7.63628391
4064,6.48476509
4065,6.47142387
4066,5.83718577
4067,5.765369
4068,5.38861923
4069,4.86833331
4070,4.88301489
4071,4.49334406
4072,4.87832961
4073,5.31660106
4074,5.61413859
4075,5.83496409
4076,6.36326486
4077,5.53610233
4078,4.43150153
4079,3.6758721
4080,3.98542272
4081,4.06872874
4082,4.1129517
4083,5.39735118
4084,8.59343723
4085,10.7555198
4086,11.6559935
4087,9.07285717
4088,8.03588519
4089,7.90613412
4090,7.34767704
4091,6.99307289
4092,6.03254242
4093,5.58829869
4094,5.39380727
4095,4.91689819
4096,5.24376175
4097,5.48666402
4098,6.12595432
4099,6.58839587
4100,6.21133991
4101,5.81774133
4102,4.36732394
4103,3.52030873
4104,4.13405117
4105,4.29294917
4106,4.34807179
4107,5.79620325
4108,9.19349852
4109,11.9025288
4110,12.8762407
4111,10.552627
4112,9.29767553
4113,9.15178827
4114,8.51097763
4115,8.03924995
4116,6.92340148
4117,6.18351642
4118,5.94320902
4119,5.29758828
4120,5.683664
4121,5.99089728
4122,6.65078443
4123,6.99193982
4124,6.63363523
4125,6.20838938
4126,4.61335001
4127,3.64177721
4128,4.35394361
4129,4.5240601
4130,4.57796365
4131,6.10416039
4132,9.69408775
4133,12.6291129
4134,13.715445
4135,11.2715951
4136,9.90432428
4137,9.74719005
4138,9.06622486
4139,8.56291358
4140,7.39116461
4141,6.5941615
4142,6.3387885
4143,5.65066563
4144,6.070086
4145,6.40616234
4146,7.09511089
4147,7.45923132
4148,7.09080031
4149,6.6262369
4150,4.91403823
4151,3.85392537
4152,4.19782303
4153,4.35977716
4154,4.4148465
4155,5.88561248
4156,9.33800092
4157,12.1069651
4158,13.1092121
4159,10.7502565
4160,9.46589081
4161,9.31696742
4162,8.66492615
4163,8.18449359
4164,7.05214066
4165,6.29691293
4166,6.05238019
4167,5.39499127
4168,5.78987803
4169,6.10461411
4170,6.77335682
4171,7.12084298
4172,6.75893727
4173,6.32343044
4174,4.69659824
4175,3.70195465
4176,4.57539725
4177,4.61333431
4178,5.01728559
4179,6.30249325
4180,8.39913551
4181,11.775805
4182,13.4948088
4183,12.0034288
4184,10.5267793
4185,9.87352178
4186,8.6496882
4187,8.39608518
4188,7.63198802
4189,6.81319368
4190,6.52568072
4191,6.01309084
4192,6.44300081
4193,6.95974516
4194,7.59352179
4195,7.85845377
4196,7.81590384
4197,6.87376669
4198,5.26149756
4199,4.27090097
4200,4.44158345
4201,4.3403746
4202,4.84171859
4203,6.08530972
4204,7.52451662
4205,11.4617449
4206,12.6383772
4207,11.6041806
4208,10.0943888
4209,9.97398725
4210,8.55904246
4211,8.19535475
4212,7.23212766
4213,7.3161532
4214,6.90621074
4215,6.59022552
4216,6.53545431
4217,6.63699754
4218,7.0275519
4219,7.17570587
4220,7.50353001
4221,6.7095182
4222,5.31712952
4223,4.6450501
4224,4.67323139
4225,5.30617353
4226,6.54717647
4227,8.22212222
4228,9.47905068
4229,8.89649734
4230,11.2133637
4231,8.87048181
4232,7.49421142
4233,7.47129576
4234,6.75018993
4235,6.6537159
4236,6.23181139
4237,5.61378102
4238,5.62339613
4239,5.16950674
4240,5.62487084
4241,6.13783643
4242,6.46244888
4243,6.71981501
4244,7.31942375
4245,6.36579762
4246,5.06352638
4247,4.14608452
4248,4.23742862
4249,4.32931335
4250,4.37198651
4251,5.73952733
4252,9.15103052
4253,11.5398407
4254,12.5626295
4255,9.82084069
4256,8.66872748
4257,8.52694567
4258,7.92638875
4259,7.54186023
4260,6.52349922
4261,6.03076629
4262,5.8212945
4263,5.30471977
4264,5.66626423
4265,5.93814282
4266,6.61142363
4267,7.10755724
4268,6.71621259
4269,6.27975734
4270,4.70250887
4271,3.76228814
4272,4.39186799
4273,4.56300028
4274,4.61808931
4275,6.15770069
4276,9.77723324
4277,12.7250852
4278,13.8115951
4279,11.3448755
4280,9.97296178
4281,9.81494312
4282,9.12898106
4283,8.62235333
4284,7.43961611
4285,6.63845627
4286,6.38116021
4287,5.68831029
4288,6.10946603
4289,6.44650378
4290,7.14245299
4291,7.50899731
4292,7.13573932
4293,6.66972158
4294,4.94751149
4295,3.88425803
4296,4.4352599
4297,4.60919019
4298,4.66315049
4299,6.21818889
4300,9.87802639
4301,12.8870831
4302,14.0080392
4303,11.5189731
4304,10.1155379
4305,9.95463072
4306,9.25951772
4307,8.74530826
4308,7.55240216
4309,6.73635213
4310,6.47565585
4311,5.77276593
4312,6.20304889
4313,6.54832992
4314,7.2487493
4315,7.62080118
4316,7.24750806
4317,6.77034971
4318,5.01854734
4319,3.9301075
4320,4.20620178
4321,4.36855583
4322,4.4236206
4323,5.89736007
4324,9.35698039
4325,12.1337725
4326,13.1397342
4327,10.7761321
4328,9.48792803
4329,9.33860765
4330,8.68509421
4331,8.20352186
4332,7.06899827
4333,6.31176481
4334,6.06667817
4335,5.40774774
4336,5.80378488
4337,6.11949966
4338,6.78940936
4339,7.13772455
4340,6.77534042
4341,6.33849497
4342,4.70750388
4343,3.70985038
4344,5.51851837
4345,5.56976621
4346,6.05378588
4347,7.61357934
4348,10.1780844
4349,14.3917059
4350,16.514665
4351,14.7251555
4352,12.8847108
4353,12.099083
4354,10.6015457
4355,10.2777228
4356,9.34562983
4357,8.34679775
4358,7.99512221
4359,7.37189391
4360,7.90454075
4361,8.53546569
4362,9.30118893
4363,9.64730372
4364,9.60170131
4365,8.44275297
4366,6.45539977
4367,5.18282423
4368,5.58692213
4369,5.46791765
4370,6.0933854
4371,7.66885817
4372,9.52873903
4373,14.6321482
4374,16.1762457
4375,14.8793236
4376,12.9136061
4377,12.7569985
4378,10.9560208
4379,10.4799405
4380,9.25957121
4381,9.33925154
4382,8.81993042
4383,8.41406776
4384,8.36841395
4385,8.51090573
4386,9.00704916
4387,9.22529245
4388,9.63854467
4389,8.6120085
4390,6.80917326
4391,5.87107147
4392,4.84586243
4393,5.60023993
4394,6.59177734
4395,8.6150407
4396,10.6558446
4397,10.0080706
4398,11.4435882
4399,9.49465569
4400,8.38380598
4401,8.22838465
4402,7.31587065
4403,7.0394247
4404,6.64441137
4405,6.27287376
4406,6.01152205
4407,5.84356562
4408,6.35956065
4409,6.60934969
4410,6.78740843
4411,7.59011089
4412,8.05217045
4413,6.89505324
4414,5.64087522
4415,4.46470986
4416,4.57995858
4417,4.68275278
4418,4.72430343
4419,6.20453886
4420,9.90601432
4421,12.5833117
4422,13.7581974
4423,10.7991765
4424,9.50150732
4425,9.34417739
4426,8.68785381
4427,8.26438566
4428,7.16667865
4429,6.6125068
4430,6.38323901
4431,5.81483973
4432,6.22048385
4433,6.52878429
4434,7.24969813
4435,7.79066418
4436,7.37770731
4437,6.88693238
4438,5.14489421
4439,4.08681223
4440,4.32078759
4441,4.48857689
4442,4.54363007
4443,6.05802678
4444,9.61641038
4445,12.4992811
4446,13.5553277
4447,11.1281191
4448,9.78796784
4449,9.6332584
4450,8.95968225
4451,8.46260416
4452,7.29834918
4453,6.51389635
4454,6.26126094
4455,5.58134613
4456,5.99296433
4457,6.3219158
4458,7.00785798
4459,7.36745337
4460,6.99841604
4461,6.54346293
4462,4.85597667
4463,3.81760543
4464,4.41934291
4465,4.59252857
4466,4.64647492
4467,6.19586816
4468,9.84202898
4469,12.8366488
4470,13.9508674
4471,11.4706557
4472,10.074269
4473,9.91409811
4474,9.2217505
4475,8.70966973
4476,7.52090758
4477,6.70857409
4478,6.44891836
4479,5.74891356
4480,6.17707867
4481,6.52056619
4482,7.21873617
4483,7.58923873
4484,7.21690352
4485,6.74219946
4486,4.998128
4487,3.9152081
4488,5.77449145
4489,5.91282069
4490,6.50534139
4491,8.23930966
4492,10.9531203
4493,15.7752283
4494,17.1388325
4495,14.9910478
4496,13.2075821
4497,12.5898158
4498,11.2293474
4499,10.9096034
4500,9.627775
4501,8.92499822
4502,8.35257959
4503,7.85451381
4504,8.25714107
4505,8.66072301
4506,9.32534238
4507,9.94071251
4508,9.72146883
4509,8.74926056
4510,6.77612607
4511,5.2825823
4512,6.8901299
4513,6.95857326
4514,7.56071376
4515,9.51664029
4516,12.7478389
4517,18.1258205
4518,20.8179115
4519,18.5897413
4520,16.242638
4521,15.2633802
4522,13.375432
4523,12.9565886
4524,11.7837175
4525,10.5272748
4526,10.0839732
4527,9.30172444
4528,9.97871531
4529,10.7729211
4530,11.7301157
4531,12.1840961
4532,12.1315314
4533,10.6650983
4534,8.14814647
4535,6.4960112
4536,5.98528728
4537,5.85947703
4538,6.5285984
4539,8.21882933
4540,10.2214428
4541,15.720162
4542,17.3876419
4543,15.9987576
4544,13.8790736
4545,13.7102422
4546,11.7763315
4547,11.2625111
4548,9.95318455
4549,10.0332744
4550,9.47610908
4551,9.0395947
4552,8.99549406
4553,9.15117556
4554,9.68369084
4555,9.92404401
4556,10.3669135
4557,9.26128359
4558,7.31922583
4559,6.29534502
4560,7.02881852
4561,8.11723067
4562,9.5370908
4563,12.47547
4564,15.5067334
4565,14.9282317
4566,17.1129498
4567,14.3106226
4568,12.577126
4569,12.3437181
4570,10.9707217
4571,10.5363484
4572,9.93394577
4573,9.36262711
4574,8.97320625
4575,8.71176599
4576,9.48567246
4577,9.86922909
4578,10.1411233
4579,11.3436406
4580,12.0129228
4581,10.2949392
4582,8.38477804
4583,6.53589821
4584,7.10863644
4585,7.13453439
4586,7.81484556
4587,9.85638047
4588,13.2567768
4589,18.7165414
4590,20.4095456
4591,17.3254823
4592,15.2539764
4593,14.5013311
4594,13.0345054
4595,12.5639724
4596,11.1800733
4597,10.7001515
4598,9.91886134
4599,9.46523652
4600,10.0128276
4601,10.517826
4602,11.3478151
4603,12.2733214
4604,11.9370952
4605,10.7282071
4606,8.40181654
4607,6.66551378
4608,5.96225046
4609,6.10563693
4610,6.71697002
4611,8.50841603
4612,11.3147691
4613,16.3104245
4614,17.7255139
4615,15.5092195
4616,13.660327
4617,13.0224809
4618,11.614863
4619,11.2825358
4620,9.95808213
4621,9.23065738
4622,8.63926251
4623,8.12420596
4624,8.54186321
4625,8.95982848
4626,9.64639163
4627,10.2846946
4628,10.0591976
4629,9.05225644
4630,7.00958724
4631,5.45827508
4632,4.70600196
4633,4.8153263
4634,5.30103086
4635,6.70754729
4636,8.89304733
4637,12.721155
4638,13.7890478
4639,12.0303646
4640,10.6221056
4641,10.1185909
4642,9.02749291
4643,8.78025517
4644,7.74129444
4645,7.17948304
4646,6.71516124
4647,6.31410295
4648,6.63047221
4649,6.9517156
4650,7.49135142
4651,7.97507907
4652,7.79102698
4653,7.01759974
4654,5.44220724
4655,4.28109815
4656,3.90035352
4657,4.04781691
4658,4.10348732
4659,5.46861236
4660,8.66304905
4661,11.1456758
4662,12.009825
4663,9.81530964
4664,8.67194796
4665,8.5374666
4666,7.93830104
4667,7.49904257
4668,6.44336194
4669,5.76116503
4670,5.53652533
4671,4.93470578
4672,5.28743716
4673,5.56615
4674,6.19409115
4675,6.51164754
4676,6.16577703
4677,5.77951794
4678,4.30363813
4679,3.41969615
4680,4.00379581
4681,4.13151148
4682,4.098458
4683,5.30276229
4684,8.48746937
4685,10.7480797
4686,12.3169343
4687,10.3477047
4688,9.1099017
4689,8.73653668
4690,8.01140725
4691,7.55916571
4692,6.78399978
4693,5.79242021
4694,5.64826472
4695,4.95559293
4696,5.50942077
4697,5.92631084
4698,6.73213626
4699,6.8745328
4700,6.6781438
4701,6.00076302
4702,4.43620201
4703,3.71530327
4704,4.33904133
4705,3.92823025
4706,4.21363052
4707,5.16179939
4708,6.47190194
4709,10.6613057
4710,12.4078522
4711,10.9780227
4712,9.01558361
4713,9.3776656
4714,7.46958395
4715,7.45231639
4716,6.90346736
4717,7.09067226
4718,6.66302254
4719,6.1861204
4720,5.93990149
4721,5.98162932
4722,6.49027961
4723,6.52390944
4724,6.91628444
4725,6.11174389
4726,4.56883057
4727,4.3946139
4728,4.9512281
4729,5.62248199
4730,6.93032681
4731,8.70588697
4732,10.0554563
4733,9.51404787
4734,12.0125424
4735,9.53090052
4736,8.03719243
4737,8.00966833
4738,7.24089667
4739,7.13226715
4740,6.68499767
4741,6.01563201
4742,6.02307
4743,5.53490682
4744,6.02738474
4745,6.58008333
4746,6.92071006
4747,7.19756884
4748,7.83634705
4749,6.81446515
4750,5.40771484
4751,4.40666777
4752,4.47512316
4753,4.57464201
4754,4.61645276
4755,6.06222111
4756,9.67518449
4757,12.2658495
4758,13.3953781
4759,10.5029847
4760,9.24893965
4761,9.09630082
4762,8.45692217
4763,8.04522572
4764,6.97186757
4765,6.43612193
4766,6.21286557
4767,5.66015119
4768,6.05255413
4769,6.34995787
4770,7.05617168
4771,7.58349721
4772,7.17734157
4773,6.70285999
4774,5.01061655
4775,3.98786
4776,3.91953571
4777,4.06795523
4778,4.12355438
4779,5.49549754
4780,8.70665748
4781,11.2083741
4782,12.08189
4783,9.87680812
4784,8.72400298
4785,8.58856444
4786,7.985944
4787,7.54397778
4788,6.48338174
4789,5.79634029
4790,5.57040076
4791,4.96493542
4792,5.32048279
4793,5.60161328
4794,6.23213882
4795,6.55166213
4796,6.20482779
4797,5.81526504
4798,4.329406
4799,3.43804073
4800,3.66416812
4801,3.84689607
4802,3.87969781
4803,5.30294523
4804,8.6828045
4805,10.8052096
4806,11.4656052
4807,9.2235615
4808,8.1490223
4809,7.97923385
4810,7.43107565
4811,7.02250152
4812,5.92158994
4813,5.17829936
4814,4.99156645
4815,4.36215771
4816,4.72987329
4817,5.07427678
4818,5.63644904
4819,5.88571627
4820,5.62170997
4821,5.29452856
4822,3.87301574
4823,3.17348622
4824,3.78894563
4825,3.93076517
