,TTES,PTES,elec market,curtailment
4394,6.48112819933947e-05,5.025584e-06,1.0,1.0
4395,6.475869312896248e-05,5.021506e-06,1.0,1.0
4396,6.558231044686882e-05,5.0853696e-06,1.0,1.0
4397,6.239297661310298e-05,4.838065e-06,1.0,1.0
4398,5.791700239570058e-05,4.490988e-06,1.0,1.0
4399,5.295630982712053e-05,4.106327e-06,1.0,1.0
4400,4.76721122175481e-05,3.6965823e-06,1.0,1.0
4401,4.3191803172156726e-05,3.3491701e-06,1.0,1.0
4402,3.9720494064083264e-05,3.0799981e-06,1.0,1.0
4403,3.767394776122716e-05,2.9213063e-06,1.0,1.0
4404,3.571623371389148e-05,2.7694994e-06,1.0,1.0
4405,3.412850252179096e-05,2.6463847e-06,1.0,1.0
4406,3.301595305929226e-05,2.5601182e-06,1.0,1.0
4407,3.260370034478892e-05,2.5281488e-06,1.0,1.0
4408,3.2451917928667455e-05,2.51638e-06,1.0,1.0
4409,3.330831077527103e-05,2.5827858e-06,1.0,1.0
4410,3.627252959064322e-05,2.8126376e-06,1.0,1.0
4411,3.917373480890736e-05,3.0376007e-06,1.0,1.0
4412,4.662773585473952e-05,3.6155998e-06,1.0,1.0
4413,4.729267732274677e-05,3.6671595e-06,1.0,1.0
4414,5.473724747451523e-05,4.2444235e-06,1.0,1.0
4415,5.737620617219717e-05,4.4490557e-06,1.0,1.0
4416,5.792040682158455e-05,4.491253e-06,1.0,1.0
4417,5.791873632689613e-05,4.491123e-06,1.0,1.0
4418,5.726328918945992e-05,4.440299e-06,1.0,1.0
4419,5.637063180626557e-05,4.3710806e-06,1.0,1.0
4420,5.790492831383854e-05,4.490052e-06,1.0,1.0
4421,5.717012210595041e-05,4.4330736e-06,1.0,1.0
4422,5.63172394127428e-05,4.3669374e-06,1.0,1.0
4423,5.464663899679438e-05,4.237398e-06,1.0,1.0
4424,5.2757034612641695e-05,4.0908753e-06,1.0,1.0
4425,5.026550235758979e-05,3.897677e-06,1.0,1.0
4426,4.730988976168845e-05,3.6684955e-06,1.0,1.0
4427,4.523665783482208e-05,3.5077321e-06,1.0,1.0
4428,4.3496256115499866e-05,3.372778e-06,1.0,1.0
4429,4.197494294639148e-05,3.2548123e-06,1.0,1.0
4430,4.088224911063255e-05,3.1700827e-06,1.0,1.0
4431,4.021126002894311e-05,3.1180525e-06,1.0,1.0
4432,4.055880750614741e-05,3.1450031e-06,1.0,1.0
4433,4.298827771169849e-05,3.333388e-06,1.0,1.0
4434,4.64862724437821e-05,3.6046315e-06,1.0,1.0
4435,4.951261674516222e-05,3.839297e-06,1.0,1.0
4436,5.275876854383723e-05,4.091011e-06,1.0,1.0
4437,5.325469401127904e-05,4.129465e-06,1.0,1.0
4438,5.5521153538942064e-05,4.30521e-06,1.0,1.0
4439,5.759273611662246e-05,4.4658436e-06,1.0,1.0
4440,5.887948222777103e-05,4.5656207e-06,1.0,1.0
4441,6.005580652546364e-05,4.6568352e-06,1.0,1.0
4442,6.027489507567745e-05,4.6738237e-06,1.0,1.0
4443,6.023177939631384e-05,4.670481e-06,1.0,1.0
4444,6.067329748611844e-05,4.7047174e-06,1.0,1.0
4445,5.937365261851484e-05,4.60394e-06,1.0,1.0
4446,5.72658689407509e-05,4.440499e-06,1.0,1.0
4447,5.48527442085436e-05,4.25338e-06,1.0,1.0
4448,5.158244424614463e-05,3.9997954e-06,1.0,1.0
4449,4.880967680936865e-05,3.7847901e-06,1.0,1.0
4450,4.676137542981443e-05,3.625963e-06,1.0,1.0
4451,4.5471224892781886e-05,3.525921e-06,1.0,1.0
4452,4.403438800570261e-05,3.414505e-06,1.0,1.0
4453,4.341431729375696e-05,3.3664232e-06,1.0,1.0
4454,4.220693025306032e-05,3.2728012e-06,1.0,1.0
4455,4.170669110313187e-05,3.2340117e-06,1.0,1.0
4456,4.154801525323279e-05,3.2217072e-06,1.0,1.0
4457,4.2159479745707726e-05,3.2691237e-06,1.0,1.0
4458,4.4180143953644334e-05,3.425809e-06,1.0,1.0
4459,5.0419843379499904e-05,3.909646e-06,1.0,1.0
4460,5.424307708377143e-05,4.2061038e-06,1.0,1.0
4461,5.623699223119065e-05,4.360718e-06,1.0,1.0
4462,5.915289357361259e-05,4.586822e-06,1.0,1.0
4463,5.978933090440448e-05,4.6361747e-06,1.0,1.0
4464,6.141161384740257e-05,4.7619665e-06,1.0,1.0
4465,6.183589835276304e-05,4.7948665e-06,1.0,1.0
4466,6.266207427645804e-05,4.858931e-06,1.0,1.0
4467,6.388331162121703e-05,4.953629e-06,1.0,1.0
4468,6.52468159060241e-05,5.059355e-06,1.0,1.0
4469,6.359611340782021e-05,4.9313567e-06,1.0,1.0
4470,6.04327251054811e-05,4.686063e-06,1.0,1.0
4471,5.7000196848782266e-05,4.4198982e-06,1.0,1.0
4472,5.290456678278375e-05,4.102314e-06,1.0,1.0
4473,4.977995933181927e-05,3.860028e-06,1.0,1.0
4474,4.678385309885008e-05,3.6277042e-06,1.0,1.0
4475,4.6401775016250536e-05,3.5980763e-06,1.0,1.0
4476,4.567559617333557e-05,3.5417681e-06,1.0,1.0
4477,4.4068918611097846e-05,3.4171826e-06,1.0,1.0
4478,4.378948079707642e-05,3.3955155e-06,1.0,1.0
4479,4.2814948028646384e-05,3.3199476e-06,1.0,1.0
4480,4.368681938299597e-05,3.3875547e-06,1.0,1.0
4481,4.556866336777326e-05,3.5334767e-06,1.0,1.0
4482,4.826638541658383e-05,3.7426626e-06,1.0,1.0
4483,5.2932098226889344e-05,4.104451e-06,1.0,1.0
4484,5.709941154597397e-05,4.4275894e-06,1.0,1.0
4485,5.857849714681897e-05,4.542282e-06,1.0,1.0
4486,5.970051979438628e-05,4.6292844e-06,1.0,1.0
4487,6.033439851938963e-05,4.6784367e-06,1.0,1.0
4488,6.130635153652867e-05,4.753805e-06,1.0,1.0
4489,6.226109211472606e-05,4.827837e-06,1.0,1.0
4490,6.394108113373354e-05,4.958107e-06,1.0,1.0
4491,6.495877187253197e-05,5.0370177e-06,1.0,1.0
4492,6.518473271102096e-05,5.0545414e-06,1.0,1.0
4493,6.507866687105641e-05,5.046315e-06,1.0,1.0
4494,6.39772822338172e-05,4.9609143e-06,1.0,1.0
4495,6.189280089968178e-05,4.7992803e-06,1.0,1.0
4496,5.959699141470805e-05,4.621258e-06,1.0,1.0
4497,5.982379807329248e-05,4.6388463e-06,1.0,1.0
4498,6.0812984674875525e-05,4.715551e-06,1.0,1.0
4499,6.064832464780137e-05,4.7027806e-06,1.0,1.0
4500,6.007479518660564e-05,4.6583064e-06,1.0,1.0
4501,6.0455118192507176e-05,4.6877994e-06,1.0,1.0
4502,5.9063194352494175e-05,4.579866e-06,1.0,1.0
4503,5.815763821284491e-05,4.5096476e-06,1.0,1.0
4504,5.791266756771161e-05,4.490653e-06,1.0,1.0
4505,6.319853567197234e-05,4.900528e-06,1.0,1.0
4506,6.314076615945582e-05,4.8960496e-06,1.0,1.0
4507,6.34011941668328e-05,4.916245e-06,1.0,1.0
4508,6.353229628162153e-05,4.926408e-06,1.0,1.0
4509,6.36555745605276e-05,4.93597e-06,1.0,1.0
4510,6.428607000514932e-05,4.9848577e-06,1.0,1.0
4511,6.473107710284733e-05,5.0193644e-06,1.0,1.0
4512,6.515627086481036e-05,5.0523345e-06,1.0,1.0
4513,6.65025204196711e-05,5.1567245e-06,1.0,1.0
4514,6.714847322653637e-05,5.2068135e-06,1.0,1.0
4515,6.829637796902329e-05,5.2958217e-06,1.0,1.0
4516,6.896732475970796e-05,5.3478516e-06,1.0,1.0
4517,6.891298081857787e-05,5.3436383e-06,1.0,1.0
4518,6.805144961489465e-05,5.276833e-06,1.0,1.0
4519,6.693113975302054e-05,5.1899606e-06,1.0,1.0
4520,6.651888703851732e-05,5.1579955e-06,1.0,1.0
4521,6.521750823971806e-05,5.057083e-06,1.0,1.0
4522,6.239822069769452e-05,4.83847e-06,1.0,1.0
4523,6.182289386879611e-05,4.793861e-06,1.0,1.0
4524,6.0212811880674295e-05,4.66901e-06,1.0,1.0
4525,5.8543966541423854e-05,4.5396055e-06,1.0,1.0
4526,5.722359908148272e-05,4.437222e-06,1.0,1.0
4527,5.615245251265432e-05,4.3541627e-06,1.0,1.0
4528,5.578849612559911e-05,4.325941e-06,1.0,1.0
4529,5.569105765060774e-05,4.3183854e-06,1.0,1.0
4530,5.668373326008432e-05,4.3953596e-06,1.0,1.0
4531,5.784542487012638e-05,4.4854387e-06,1.0,1.0
4532,6.221882225545789e-05,4.8245597e-06,1.0,1.0
4533,6.72450658814323e-05,5.214304e-06,1.0,1.0
4534,7.059045352280147e-05,5.4737084e-06,1.0,1.0
4535,7.130800500074328e-05,5.529351e-06,1.0,1.0
4536,7.100012648601371e-05,5.505478e-06,1.0,1.0
4537,7.110014471229605e-05,5.5132336e-06,1.0,1.0
4538,6.9836700944776e-05,5.415264e-06,1.0,1.0
4539,6.937183822033823e-05,5.3792164e-06,1.0,1.0
4540,6.913209051429399e-05,5.3606263e-06,1.0,1.0
4541,6.779700578469273e-05,5.2571017e-06,1.0,1.0
4542,6.578756983852273e-05,5.1012876e-06,1.0,1.0
4543,6.261555417121045e-05,4.855323e-06,1.0,1.0
4544,5.839909870458235e-05,4.528372e-06,1.0,1.0
4545,5.467598895410508e-05,4.2396746e-06,1.0,1.0
4546,5.2506079790333325e-05,4.0714153e-06,1.0,1.0
4547,5.09175239236397e-05,3.9482356e-06,1.0,1.0
4548,4.93616801491362e-05,3.827593e-06,1.0,1.0
4549,4.8306900199154e-05,3.7458049e-06,1.0,1.0
4550,4.7623012361009536e-05,3.692774e-06,1.0,1.0
4551,4.839148220869514e-05,3.75236e-06,1.0,1.0
4552,4.896410241328832e-05,3.796764e-06,1.0,1.0
4553,4.882090507113524e-05,3.7856605e-06,1.0,1.0
4554,5.080194260760177e-05,3.9392735e-06,1.0,1.0
4555,5.3879099551213786e-05,4.177882e-06,1.0,1.0
4556,5.784627069022181e-05,4.485504e-06,1.0,1.0
4557,5.890276342589721e-05,4.567427e-06,1.0,1.0
4558,5.922529577377969e-05,4.592436e-06,1.0,1.0
4559,6.026624656520184e-05,4.673153e-06,1.0,1.0
4560,6.070175933232891e-05,4.706924e-06,1.0,1.0
4561,6.1670307923584e-05,4.7820267e-06,1.0,1.0
4562,6.325461354429809e-05,4.9048763e-06,1.0,1.0
4563,6.455774741979522e-05,5.005924e-06,1.0,1.0
4564,6.515453693361482e-05,5.0521994e-06,1.0,1.0
4565,6.408943797846857e-05,4.969611e-06,1.0,1.0
4566,6.337444510631542e-05,4.914168e-06,1.0,1.0
4567,6.224986385295947e-05,4.8269662e-06,1.0,1.0
4568,6.0910528877378806e-05,4.7231115e-06,1.0,1.0
4569,5.964790978445173e-05,4.625206e-06,1.0,1.0
4570,5.814814388227397e-05,4.508912e-06,1.0,1.0
4571,5.7478000620679975e-05,4.456947e-06,1.0,1.0
4572,5.585749389988222e-05,4.3312903e-06,1.0,1.0
4573,5.51382296362472e-05,4.2755173e-06,1.0,1.0
4574,5.5561710612517016e-05,4.3083523e-06,1.0,1.0
4575,5.568932371941208e-05,4.3182504e-06,1.0,1.0
4576,5.6025642934849904e-05,4.34433e-06,1.0,1.0
4577,5.677334789919307e-05,4.4023095e-06,1.0,1.0
4578,5.8211961008472665e-05,4.5138604e-06,1.0,1.0
4579,6.0933810075504974e-05,4.724918e-06,1.0,1.0
4580,6.372548159141326e-05,4.9413893e-06,1.0,1.0
4581,6.669139204697632e-05,5.1713714e-06,1.0,1.0
4582,6.76080918663826e-05,5.2424557e-06,1.0,1.0
4583,6.898546760075451e-05,5.349258e-06,1.0,1.0
4584,6.869222177367562e-05,5.32652e-06,1.0,1.0
4585,6.928302711032002e-05,5.3723306e-06,1.0,1.0
4586,7.147877607800672e-05,5.542591e-06,1.0,1.0
4587,7.179094712972048e-05,5.5668e-06,1.0,1.0
4588,7.013684020563263e-05,5.4385364e-06,1.0,1.0
4589,6.814023957941041e-05,5.2837177e-06,1.0,1.0
4590,6.469054117477481e-05,5.0162216e-06,1.0,1.0
4591,6.209550168554702e-05,4.8149973e-06,1.0,1.0
4592,6.005153513398179e-05,4.656505e-06,1.0,1.0
4593,5.806280063464697e-05,4.5022916e-06,1.0,1.0
4594,5.7067481837372296e-05,4.4251174e-06,1.0,1.0
4595,5.618524918685388e-05,4.3567047e-06,1.0,1.0
4596,5.4994165328496345e-05,4.2643487e-06,1.0,1.0
4597,5.4596629883653256e-05,4.2335205e-06,1.0,1.0
4598,5.371866862461671e-05,4.165443e-06,1.0,1.0
4599,5.290970513986338e-05,4.1027147e-06,1.0,1.0
4600,5.296838390898244e-05,4.107263e-06,1.0,1.0
4601,5.320468489813792e-05,4.125587e-06,1.0,1.0
4602,5.4419811192707504e-05,4.2198094e-06,1.0,1.0
4603,5.541940138146416e-05,4.297319e-06,1.0,1.0
4604,5.77022275279733e-05,4.474335e-06,1.0,1.0
4605,6.316664825437532e-05,4.898056e-06,1.0,1.0
4606,6.49553251556431e-05,5.0367526e-06,1.0,1.0
4607,6.697256379219329e-05,5.193173e-06,1.0,1.0
4608,6.751416354478735e-05,5.23517e-06,1.0,1.0
4609,6.81023045481312e-05,5.280775e-06,1.0,1.0
4610,6.797297865554294e-05,5.2707474e-06,1.0,1.0
4611,6.854473189453834e-05,5.3150816e-06,1.0,1.0
4612,6.951583909158197e-05,5.390384e-06,1.0,1.0
4613,6.67112053827113e-05,5.172907e-06,1.0,1.0
4614,6.211015551870004e-05,4.8161332e-06,1.0,1.0
4615,5.785400994409488e-05,4.4861044e-06,1.0,1.0
4616,5.5212386913112266e-05,4.281267e-06,1.0,1.0
4617,5.305548223330744e-05,4.114018e-06,1.0,1.0
4618,5.127192254361684e-05,3.9757165e-06,1.0,1.0
4619,4.9296932620832494e-05,3.8225744e-06,1.0,1.0
4620,4.767644704553708e-05,3.6969175e-06,1.0,1.0
4621,4.680366643458506e-05,3.6292406e-06,1.0,1.0
4622,4.513655502653015e-05,3.4999712e-06,1.0,1.0
4623,4.396974620491081e-05,3.4094915e-06,1.0,1.0
4624,4.345739068211567e-05,3.369766e-06,1.0,1.0
4625,4.389816867933671e-05,3.4039424e-06,1.0,1.0
4626,4.552465957730942e-05,3.5300643e-06,1.0,1.0
4627,5.221025421196334e-05,4.048478e-06,1.0,1.0
4628,5.9183025914511496e-05,4.589159e-06,1.0,1.0
4629,6.211273526999101e-05,4.8163333e-06,1.0,1.0
4630,6.358488514605361e-05,4.930486e-06,1.0,1.0
4631,6.575306037862994e-05,5.09861e-06,1.0,1.0
4632,6.599710062165838e-05,5.117535e-06,1.0,1.0
4633,6.698546254864832e-05,5.194174e-06,1.0,1.0
4634,6.823943313109977e-05,5.2914083e-06,1.0,1.0
4635,6.870947650362194e-05,5.3278563e-06,1.0,1.0
4636,6.988322105002358e-05,5.4188713e-06,1.0,1.0
4637,6.54580806203554e-05,5.0757376e-06,1.0,1.0
4638,5.939437521085237e-05,4.605546e-06,1.0,1.0
4639,5.252504730597286e-05,4.0728864e-06,1.0,1.0
4640,4.667260661080112e-05,3.619078e-06,1.0,1.0
4641,4.383610662983589e-05,3.3991287e-06,1.0,1.0
4642,4.108317367429736e-05,3.1856646e-06,1.0,1.0
4643,3.8388052522280096e-05,2.9766788e-06,1.0,1.0
4644,3.6740839031969855e-05,2.8489505e-06,1.0,1.0
4645,3.5043552992011154e-05,2.7173392e-06,1.0,1.0
4646,3.3915482730761665e-05,2.6298671e-06,1.0,1.0
4647,3.28805372620169e-05,2.5496154e-06,1.0,1.0
4648,3.3192729459233106e-05,2.5738238e-06,1.0,1.0
4649,3.494351362022646e-05,2.7095834e-06,1.0,1.0
4650,3.804913241004895e-05,2.9503985e-06,1.0,1.0
4651,4.385238866667256e-05,3.4003945e-06,1.0,1.0
4652,4.664156501329955e-05,3.6166705e-06,1.0,1.0
4653,4.946085255532311e-05,3.8352837e-06,1.0,1.0
4654,5.2101587475205365e-05,4.040051e-06,1.0,1.0
4655,5.322276430267736e-05,4.1269877e-06,1.0,1.0
4656,5.389290756427136e-05,4.178953e-06,1.0,1.0
4657,5.400066504442666e-05,4.1873095e-06,1.0,1.0
4658,5.3953235682576526e-05,4.183632e-06,1.0,1.0
4659,5.507614644124405e-05,4.270704e-06,1.0,1.0
4660,5.63672273803816e-05,4.3708155e-06,1.0,1.0
4661,5.398260678538967e-05,4.1859084e-06,1.0,1.0
4662,4.905031262651298e-05,3.803449e-06,1.0,1.0
4663,4.429834731197802e-05,3.4349712e-06,1.0,1.0
4664,3.958251966101938e-05,3.0692997e-06,1.0,1.0
4665,3.51832613262707e-05,2.7281726e-06,1.0,1.0
4666,3.310045048682383e-05,2.5666684e-06,1.0,1.0
4667,3.108409996137373e-05,2.410318e-06,1.0,1.0
4668,2.8984922503080638e-05,2.247543e-06,1.0,1.0
4669,2.8350197957981965e-05,2.198325e-06,1.0,1.0
4670,2.695649789576863e-05,2.090257e-06,1.0,1.0
4671,2.6708143970253687e-05,2.0709974e-06,1.0,1.0
4672,2.6397622267725905e-05,2.0469188e-06,1.0,1.0
4673,2.797761420595348e-05,2.169433e-06,1.0,1.0
4674,3.361102978741852e-05,2.606259e-06,1.0,1.0
4675,4.045189584608743e-05,3.1367115e-06,1.0,1.0
4676,4.45717586578196e-05,3.4561722e-06,1.0,1.0
4677,4.680366643458506e-05,3.6292406e-06,1.0,1.0
4678,5.051645717989829e-05,3.917137e-06,1.0,1.0
4679,5.272165818715114e-05,4.088133e-06,1.0,1.0
4680,5.396706484113656e-05,4.1847024e-06,1.0,1.0
4681,5.602824383164322e-05,4.34453e-06,1.0,1.0
4682,5.822836991832368e-05,4.5151314e-06,1.0,1.0
4683,6.091310862866977e-05,4.723311e-06,1.0,1.0
4684,6.278972967435788e-05,4.8688285e-06,1.0,1.0
4685,6.12640816772605e-05,4.7505278e-06,1.0,1.0
4686,5.885184505615341e-05,4.563479e-06,1.0,1.0
4687,5.578077801722839e-05,4.3253403e-06,1.0,1.0
4688,5.337716876109458e-05,4.1389626e-06,1.0,1.0
4689,5.093215661129026e-05,3.9493716e-06,1.0,1.0
4690,4.830774601924945e-05,3.7458701e-06,1.0,1.0
4691,4.5967996180319125e-05,3.5644407e-06,1.0,1.0
4692,4.442511459877764e-05,3.4448037e-06,1.0,1.0
4693,4.335737245583343e-05,3.3620104e-06,1.0,1.0
4694,4.247080497732604e-05,3.2932621e-06,1.0,1.0
4695,4.201114404647502e-05,3.2576195e-06,1.0,1.0
4696,4.202664369972348e-05,3.2588207e-06,1.0,1.0
4697,4.18205173424718e-05,3.2428384e-06,1.0,1.0
4698,4.256223812964001e-05,3.3003525e-06,1.0,1.0
4699,4.53789459203726e-05,3.5187652e-06,1.0,1.0
4700,5.278981014133882e-05,4.0934174e-06,1.0,1.0
4701,5.3249534508697073e-05,4.1290646e-06,1.0,1.0
4702,5.663632504373652e-05,4.3916816e-06,1.0,1.0
4703,5.9166638150162944e-05,4.587888e-06,1.0,1.0
4704,6.171082270615417e-05,4.785169e-06,1.0,1.0
4705,6.537011533043263e-05,5.0689173e-06,1.0,1.0
4706,6.707342783857106e-05,5.2009937e-06,1.0,1.0
4707,6.904412522437124e-05,5.353806e-06,1.0,1.0
4708,7.022911917804191e-05,5.445692e-06,1.0,1.0
4709,6.534167462972449e-05,5.066711e-06,1.0,1.0
4710,6.089065210513659e-05,4.7215703e-06,1.0,1.0
4711,5.591788545469448e-05,4.335974e-06,1.0,1.0
4712,5.199640974634106e-05,4.0318946e-06,1.0,1.0
4713,4.953325475549031e-05,3.840898e-06,1.0,1.0
4714,4.7774794777131e-05,3.7045431e-06,1.0,1.0
4715,4.593868851401309e-05,3.562169e-06,1.0,1.0
4716,4.423624297147242e-05,3.4301574e-06,1.0,1.0
4717,4.2856308631312006e-05,3.3231552e-06,1.0,1.0
4718,4.216208064250116e-05,3.2693235e-06,1.0,1.0
4719,4.171791936489848e-05,3.2348823e-06,1.0,1.0
4720,4.183948485811135e-05,3.2443095e-06,1.0,1.0
4721,4.282619743591532e-05,3.3208182e-06,1.0,1.0
4722,4.544876836924869e-05,3.5241794e-06,1.0,1.0
4723,5.105547718120125e-05,3.958934e-06,1.0,1.0
4724,5.71520638469133e-05,4.4316726e-06,1.0,1.0
4725,6.070266858893146e-05,4.706994e-06,1.0,1.0
4726,6.347361751250235e-05,4.9218593e-06,1.0,1.0
4727,6.631018092997468e-05,5.1418133e-06,1.0,1.0
4728,6.743304939763742e-05,5.2288806e-06,1.0,1.0
4729,6.934851473120727e-05,5.3774097e-06,1.0,1.0
4730,7.121481677173143e-05,5.522126e-06,1.0,1.0
4731,7.276632571824597e-05,5.6424337e-06,1.0,1.0
4732,7.223254980153452e-05,5.6010413e-06,1.0,1.0
4733,6.720886478134877e-05,5.2114974e-06,1.0,1.0
4734,6.0712966448593175e-05,4.707795e-06,1.0,1.0
4735,5.47001159723267e-05,4.2415463e-06,1.0,1.0
4736,5.029736862968448e-05,3.900149e-06,1.0,1.0
4737,4.743063058030833e-05,3.677858e-06,1.0,1.0
4738,4.5092635818076e-05,3.4965635e-06,1.0,1.0
4739,4.289773267048474e-05,3.3263675e-06,1.0,1.0
4740,4.129014585164446e-05,3.201712e-06,1.0,1.0
4741,3.967048495094215e-05,3.0761203e-06,1.0,1.0
4742,3.8350963311096334e-05,2.9738014e-06,1.0,1.0
4743,3.758600361680672e-05,2.914486e-06,1.0,1.0
4744,3.744544946245186e-05,2.9035875e-06,1.0,1.0
4745,3.84682785583298e-05,2.9828984e-06,1.0,1.0
4746,4.12452962410853e-05,3.1982338e-06,1.0,1.0
4747,4.746691626240144e-05,3.6806703e-06,1.0,1.0
4748,5.52287535319585e-05,4.2825377e-06,1.0,1.0
4749,5.971346084184608e-05,4.6302903e-06,1.0,1.0
4750,6.255000311381609e-05,4.850239e-06,1.0,1.0
4751,6.390488003365e-05,4.9553e-06,1.0,1.0
4752,6.59548307623902e-05,5.1142574e-06,1.0,1.0
4753,6.734341361302622e-05,5.22193e-06,1.0,1.0
4754,6.859480444418657e-05,5.3189647e-06,1.0,1.0
4755,6.958741661715607e-05,5.3959343e-06,1.0,1.0
4756,6.958574612246762e-05,5.395804e-06,1.0,1.0
4757,6.541323100979624e-05,5.0722597e-06,1.0,1.0
4758,5.8226614841625686e-05,4.5149964e-06,1.0,1.0
4759,5.171174899323056e-05,4.0098234e-06,1.0,1.0
4760,4.595243309056356e-05,3.5632345e-06,1.0,1.0
4761,4.213361879629057e-05,3.267117e-06,1.0,1.0
4762,3.896418288026927e-05,3.0213532e-06,1.0,1.0
4763,3.69547257885968e-05,2.8655334e-06,1.0,1.0
4764,3.524881238366505e-05,2.7332567e-06,1.0,1.0
4765,3.3909413971577155e-05,2.6293967e-06,1.0,1.0
4766,3.290214796545466e-05,2.5512916e-06,1.0,1.0
4767,3.230529501512796e-05,2.505011e-06,1.0,1.0
4768,3.272532927450902e-05,2.5375812e-06,1.0,1.0
4769,3.344634861484204e-05,2.593489e-06,1.0,1.0
4770,3.721513265047145e-05,2.8857287e-06,1.0,1.0
4771,4.428625208461366e-05,3.4340355e-06,1.0,1.0
4772,4.994461935889331e-05,3.8727976e-06,1.0,1.0
4773,5.19972555664365e-05,4.03196e-06,1.0,1.0
4774,5.499934597658076e-05,4.2647494e-06,1.0,1.0
4775,5.786181263447493e-05,4.4867097e-06,1.0,1.0
4776,5.973760900557003e-05,4.6321616e-06,1.0,1.0
4777,6.0955378487937946e-05,4.726589e-06,1.0,1.0
4778,6.209981536803355e-05,4.8153324e-06,1.0,1.0
4779,6.35840393259583e-05,4.930421e-06,1.0,1.0
4780,6.384622241003326e-05,4.9507516e-06,1.0,1.0
4781,5.9691850138408335e-05,4.628614e-06,1.0,1.0
4782,5.386013203557413e-05,4.176411e-06,1.0,1.0
4783,4.761178409924294e-05,3.6919037e-06,1.0,1.0
4784,4.185589376796236e-05,3.2455805e-06,1.0,1.0
4785,3.777918892659859e-05,2.9294674e-06,1.0,1.0
4786,3.418367113751416e-05,2.650663e-06,1.0,1.0
4787,3.179564611663814e-05,2.4654905e-06,1.0,1.0
4788,2.9376494916251103e-05,2.2779066e-06,1.0,1.0
4789,2.794653031744712e-05,2.1670262e-06,1.0,1.0
4790,2.6916850078796212e-05,2.0871798e-06,1.0,1.0
4791,2.685992638637515e-05,2.0827663e-06,1.0,1.0
4792,2.746794416196122e-05,2.1299127e-06,1.0,1.0
4793,2.891161104631088e-05,2.2418587e-06,1.0,1.0
4794,3.199568256920285e-05,2.4810026e-06,1.0,1.0
4795,3.728501853585478e-05,2.8911477e-06,1.0,1.0
4796,4.3313453247379167e-05,3.3586025e-06,1.0,1.0
4797,4.616287313030175e-05,3.5795522e-06,1.0,1.0
4798,4.958933262781606e-05,3.8452467e-06,1.0,1.0
4799,5.202487159255165e-05,4.0341015e-06,1.0,1.0
4800,5.425252912333771e-05,4.2068395e-06,1.0,1.0
4801,5.6278331688353946e-05,4.363925e-06,1.0,1.0
4802,5.770738703055538e-05,4.4747353e-06,1.0,1.0
4803,5.8638000590531134e-05,4.546896e-06,1.0,1.0
4804,5.936849311593276e-05,4.6035398e-06,1.0,1.0
4805,5.6088656531957945e-05,4.349214e-06,1.0,1.0
4806,4.936599383162272e-05,3.8279286e-06,1.0,1.0
4807,4.35739024002586e-05,3.3787976e-06,1.0,1.0
4808,3.821986119630762e-05,2.9636387e-06,1.0,1.0
4809,3.3213452051570644e-05,2.57543e-06,1.0,1.0
4810,2.831657660918941e-05,2.1957183e-06,1.0,1.0
4811,2.440541990599989e-05,1.8924402e-06,1.0,1.0
4812,2.174914304186439e-05,1.6864666e-06,1.0,1.0
4813,2.0508980472470517e-05,1.5903026e-06,1.0,1.0
4814,1.989664901439792e-05,1.5428212e-06,1.0,1.0
4815,2.010017447485616e-05,1.5586035e-06,1.0,1.0
4816,2.16655125799306e-05,1.6799816e-06,1.0,1.0
4817,2.3584424630389312e-05,1.8287761e-06,1.0,1.0
4818,2.752311277768441e-05,2.134191e-06,1.0,1.0
4819,3.261059377856654e-05,2.5286843e-06,1.0,1.0
4820,3.696593290486107e-05,2.866404e-06,1.0,1.0
4821,4.106422730416014e-05,3.1841932e-06,1.0,1.0
4822,4.3659266793387936e-05,3.385418e-06,1.0,1.0
4823,4.343935356858113e-05,3.3683648e-06,1.0,1.0
4824,4.368339381160956e-05,3.3872893e-06,1.0,1.0
4825,4.504520645622575e-05,3.4928855e-06,1.0,1.0
4826,4.731424573517975e-05,3.668831e-06,1.0,1.0
4827,4.9645410500141695e-05,3.8495946e-06,1.0,1.0
4828,5.146772989570447e-05,3.990898e-06,1.0,1.0
4829,5.189374833226061e-05,4.023934e-06,1.0,1.0
4830,5.062770366794712e-05,3.925764e-06,1.0,1.0
4831,4.9413444338975305e-05,3.8316057e-06,1.0,1.0
4832,4.933406412302104e-05,3.825451e-06,1.0,1.0
4833,4.8708812762990856e-05,3.7769687e-06,1.0,1.0
4834,4.683559614318673e-05,3.6317174e-06,1.0,1.0
4835,4.558073744963517e-05,3.5344124e-06,1.0,1.0
4836,4.578424176459108e-05,3.5501946e-06,1.0,1.0
4837,4.556608361648216e-05,3.5332764e-06,1.0,1.0
4838,4.362824634138869e-05,3.383011e-06,1.0,1.0
4839,4.1887823476564153e-05,3.2480573e-06,1.0,1.0
4840,4.11831919005797e-05,3.1934203e-06,1.0,1.0
4841,4.121342996899062e-05,3.1957622e-06,1.0,1.0
4842,4.243891755972903e-05,3.2907901e-06,1.0,1.0
4843,4.602572340183085e-05,3.568919e-06,1.0,1.0
4844,4.9375488162193774e-05,3.828664e-06,1.0,1.0
4845,5.146254924762007e-05,3.990498e-06,1.0,1.0
4846,5.3502180971196325e-05,4.1486546e-06,1.0,1.0
4847,5.596358088534908e-05,4.3395166e-06,1.0,1.0
