time,DeltaT-air-sink55,DeltaT-ground-sink55,COP-dec-air-sink55,COP-dec-ground-sink55
2022-07-09 12:00:00,33.34381,33.34381,3.6349616,4.6219716
2022-07-09 13:00:00,32.845,32.845,3.6633468,4.687103
2022-07-09 14:00:00,32.521576,32.521576,3.6818845,4.729653
2022-07-09 15:00:00,32.88498,32.88498,3.6610627,4.681861
2022-07-09 16:00:00,33.155792,33.155792,3.6456318,4.646452
2022-07-09 17:00:00,33.088074,33.088074,3.6494837,4.6552896
2022-07-09 18:00:00,34.024933,34.024933,3.5966039,4.534
2022-07-09 19:00:00,35.480164,35.480164,3.516206,4.3497763
2022-07-09 20:00:00,37.356293,37.356293,3.4156797,4.1197696
2022-07-09 21:00:00,37.855927,37.855927,3.389502,4.0599413
2022-07-09 22:00:00,38.008453,38.008453,3.3815603,4.041796
2022-07-09 23:00:00,38.500732,38.500732,3.3560872,3.983614
2022-07-10 00:00:00,38.706696,38.706696,3.3455014,3.9594445
2022-07-10 01:00:00,39.164734,39.164734,3.3221118,3.9060576
2022-07-10 02:00:00,39.91397,39.91397,3.284305,3.819817
2022-07-10 03:00:00,40.530243,40.530243,3.2536283,3.74989
2022-07-10 04:00:00,40.81247,40.81247,3.2397065,3.7181706
2022-07-10 05:00:00,40.308777,40.308777,3.2646089,3.7749143
2022-07-10 06:00:00,39.970642,39.970642,3.2814682,3.8133488
2022-07-10 07:00:00,39.438812,39.438812,3.3082166,3.8743536
2022-07-10 08:00:00,38.80542,38.80542,3.3404424,3.9478953
2022-07-10 09:00:00,38.208313,38.208313,3.371189,4.0181046
2022-07-10 10:00:00,37.499054,37.499054,3.4081745,4.102614
2022-07-10 11:00:00,37.18213,37.18213,3.4248636,4.140766
2022-07-10 12:00:00,36.41577,36.41577,3.4656346,4.2340183
2022-07-10 13:00:00,36.075623,36.075623,3.4839191,4.2758603
2022-07-10 14:00:00,36.27588,36.27588,3.4731405,4.251193
2022-07-10 15:00:00,36.336243,36.336243,3.4698992,4.2437763
2022-07-10 16:00:00,36.4953,36.4953,3.4613762,4.2242756
2022-07-10 17:00:00,36.848907,36.848907,3.4425192,4.18114
2022-07-10 18:00:00,37.529236,37.529236,3.4065905,4.0989933
2022-07-10 19:00:00,38.816437,38.816437,3.3398783,3.946608
2022-07-10 20:00:00,40.136658,40.136658,3.2731762,3.794444
2022-07-10 21:00:00,41.539276,41.539276,3.2042208,3.6373663
2022-07-10 22:00:00,41.97281,41.97281,3.1833055,3.58977
2022-07-10 23:00:00,42.624176,42.624176,3.1522343,3.519108
2022-07-11 00:00:00,42.485504,42.485504,3.1588135,3.5340657
2022-07-11 01:00:00,42.764893,42.764893,3.1455774,3.5039763
2022-07-11 02:00:00,43.803284,43.803284,3.097068,3.3937838
2022-07-11 03:00:00,43.950928,43.950928,3.0902584,3.3783267
2022-07-11 04:00:00,43.16867,43.16867,3.1265864,3.460821
2022-07-11 05:00:00,42.224457,42.224457,3.1712513,3.5623498
2022-07-11 06:00:00,40.59305,40.59305,3.2505233,3.7428148
2022-07-11 07:00:00,39.365814,39.365814,3.3119102,3.88278
2022-07-11 08:00:00,38.3992,38.3992,3.3613212,3.995566
2022-07-11 09:00:00,37.45868,37.45868,3.410295,4.1074605
2022-07-11 10:00:00,36.988007,36.988007,3.4351354,4.164254
2022-07-11 11:00:00,36.57077,36.57077,3.4573412,4.215044
2022-07-11 12:00:00,36.007507,36.007507,3.4875946,4.284272
2022-07-11 13:00:00,35.81949,35.81949,3.4977636,4.3075504
2022-07-11 14:00:00,35.404297,35.404297,3.5203452,4.359255
2022-07-11 15:00:00,35.02173,35.02173,3.541305,4.407263
2022-07-11 16:00:00,35.04947,35.04947,3.5397804,4.4037704
2022-07-11 17:00:00,35.161224,35.161224,3.5336456,4.389717
2022-07-11 18:00:00,35.73587,35.73587,3.5022976,4.3179307
2022-07-11 19:00:00,36.208588,36.208588,3.4767578,4.259471
2022-07-11 20:00:00,37.288177,37.288177,3.4192681,4.127973
2022-07-11 21:00:00,39.872375,39.872375,3.2863894,3.8245692
2022-07-11 22:00:00,40.71826,40.71826,3.2443447,3.7287376
2022-07-11 23:00:00,41.67224,41.67224,3.1977859,3.6227207
2022-07-12 00:00:00,41.928375,41.928375,3.1854405,3.594628
2022-07-12 01:00:00,42.206512,42.206512,3.1721084,3.5643005
2022-07-12 02:00:00,42.145355,42.145355,3.175033,3.5709534
2022-07-12 03:00:00,42.41574,42.41574,3.1621306,3.5416086
2022-07-12 04:00:00,42.875,42.875,3.1403828,3.492169
2022-07-12 05:00:00,41.548645,41.548645,3.2037668,3.636333
2022-07-12 06:00:00,39.37274,39.37274,3.3115594,3.88198
2022-07-12 07:00:00,37.359955,37.359955,3.415487,4.1193295
2022-07-12 08:00:00,36.110687,36.110687,3.4820287,4.271534
2022-07-12 09:00:00,35.090668,35.090668,3.5375173,4.3985863
2022-07-12 10:00:00,34.247192,34.247192,3.5841875,4.505534
2022-07-12 11:00:00,33.3132,33.3132,3.6366963,4.625951
2022-07-12 12:00:00,32.546844,32.546844,3.6804323,4.7263193
2022-07-12 13:00:00,32.134094,32.134094,3.7042313,4.7809606
2022-07-12 14:00:00,31.345703,31.345703,3.750163,4.8864665
2022-07-12 15:00:00,30.793884,30.793884,3.7826817,4.9612007
2022-07-12 16:00:00,30.551605,30.551605,3.7970557,4.9942436
2022-07-12 17:00:00,30.76004,30.76004,3.784686,4.965808
2022-07-12 18:00:00,31.529236,31.529236,3.7394152,4.8617716
2022-07-12 19:00:00,34.69095,34.69095,3.5595455,4.449055
2022-07-12 20:00:00,37.988464,37.988464,3.3825996,4.044171
2022-07-12 21:00:00,39.373962,39.373962,3.3114977,3.881839
2022-07-12 22:00:00,40.07016,40.07016,3.2764945,3.8020084
2022-07-12 23:00:00,41.09552,41.09552,3.2258239,3.6865509
2022-07-13 00:00:00,41.210938,41.210938,3.220186,3.6737127
2022-07-13 01:00:00,41.678345,41.678345,3.197491,3.6220496
2022-07-13 02:00:00,42.271362,42.271362,3.169011,3.5572562
2022-07-13 03:00:00,42.493652,42.493652,3.1584263,3.5331857
2022-07-13 04:00:00,43.048737,43.048737,3.1322103,3.473598
2022-07-13 05:00:00,40.956024,40.956024,3.2326555,3.7021098
2022-07-13 06:00:00,38.08841,38.08841,3.3774064,4.0323067
2022-07-13 07:00:00,34.839813,34.839813,3.551323,4.430215
2022-07-13 08:00:00,32.072113,32.072113,3.70782,4.789201
2022-07-13 09:00:00,30.730682,30.730682,3.7864258,4.9698067
2022-07-13 10:00:00,29.428802,29.428802,3.864435,5.1492167
2022-07-13 11:00:00,28.154236,28.154236,3.942449,5.328804
2022-07-13 12:00:00,27.375244,27.375244,3.9909298,5.4404836
2022-07-13 13:00:00,26.57257,26.57257,4.041519,5.557082
2022-07-13 14:00:00,26.039093,26.039093,4.0754986,5.635432
2022-07-13 15:00:00,25.549652,25.549652,4.1069236,5.7079153
2022-07-13 16:00:00,25.697296,25.697296,4.097419,5.6859894
2022-07-13 17:00:00,26.525269,26.525269,4.0445204,5.5640016
2022-07-13 18:00:00,27.993958,27.993958,3.9523745,5.351663
2022-07-13 19:00:00,30.738403,30.738403,3.7859683,4.968755
2022-07-13 20:00:00,32.057434,32.057434,3.7086701,4.791154
2022-07-13 21:00:00,33.390717,33.390717,3.6323054,4.6158776
2022-07-13 22:00:00,34.639557,34.639557,3.5623894,4.455572
2022-07-13 23:00:00,35.16977,35.16977,3.533177,4.388644
2022-07-14 00:00:00,35.486694,35.486694,3.51585,4.348961
2022-07-14 01:00:00,35.53766,35.53766,3.5130732,4.342602
2022-07-14 02:00:00,35.51523,35.51523,3.514295,4.3454
2022-07-14 03:00:00,36.046265,36.046265,3.4855027,4.2794843
2022-07-14 04:00:00,36.65683,36.65683,3.4527469,4.2045336
2022-07-14 05:00:00,35.529114,35.529114,3.5135384,4.343668
2022-07-14 06:00:00,33.196564,33.196564,3.6433148,4.641136
2022-07-14 07:00:00,30.94928,30.94928,3.7734938,4.9400806
2022-07-14 08:00:00,28.719116,28.719116,3.9076731,5.2487307
2022-07-14 09:00:00,26.638641,26.638641,4.0373306,5.547426
2022-07-14 10:00:00,25.653656,25.653656,4.100226,5.6924644
2022-07-14 11:00:00,24.700104,24.700104,4.1620383,5.8350925
2022-07-14 12:00:00,23.707367,23.707367,4.2273564,5.9859
2022-07-14 13:00:00,23.407196,23.407196,4.2473006,6.0319653
2022-07-14 14:00:00,22.748108,22.748108,4.291408,6.133869
2022-07-14 15:00:00,22.630646,22.630646,4.2993145,6.1521397
2022-07-14 16:00:00,22.483795,22.483795,4.309219,6.175029
2022-07-14 17:00:00,23.230988,23.230988,4.2590504,6.0591073
2022-07-14 18:00:00,25.895111,25.895111,4.084718,5.656695
2022-07-14 19:00:00,29.130249,29.130249,3.882563,5.1909337
2022-07-14 20:00:00,31.078583,31.078583,3.7658665,4.922552
2022-07-14 21:00:00,32.134094,32.134094,3.7042313,4.7809606
2022-07-14 22:00:00,33.889923,33.889923,3.6041703,4.5513487
2022-07-14 23:00:00,34.9328,34.9328,3.5461981,4.418473
2022-07-15 00:00:00,35.52176,35.52176,3.5139391,4.3445854
2022-07-15 01:00:00,36.49652,36.49652,3.4613109,4.2241263
2022-07-15 02:00:00,37.536987,37.536987,3.4061837,4.0980635
2022-07-15 03:00:00,38.80664,38.80664,3.3403797,3.9477525
2022-07-15 04:00:00,39.694122,39.694122,3.2953405,3.8449821
2022-07-15 05:00:00,38.972626,38.972626,3.3318963,3.9283879
2022-07-15 06:00:00,37.83185,37.83185,3.390758,4.062811
2022-07-15 07:00:00,36.379486,36.379486,3.4675796,4.2384686
2022-07-15 08:00:00,35.242798,35.242798,3.5291755,4.3794785
2022-07-15 09:00:00,34.086517,34.086517,3.5931585,4.5261006
2022-07-15 10:00:00,32.845398,32.845398,3.663324,4.687051
2022-07-15 11:00:00,31.738892,31.738892,3.727178,4.833662
2022-07-15 12:00:00,31.009247,31.009247,3.7699544,4.9319468
2022-07-15 13:00:00,30.504303,30.504303,3.7998688,5.0007114
2022-07-15 14:00:00,30.085022,30.085022,3.824902,5.0582757
2022-07-15 15:00:00,29.867645,29.867645,3.8379498,5.0882864
2022-07-15 16:00:00,29.87497,29.87497,3.8375094,5.0872726
2022-07-15 17:00:00,29.777496,29.777496,3.8433747,5.100765
2022-07-15 18:00:00,30.128265,30.128265,3.822312,5.052319
2022-07-15 19:00:00,31.460327,31.460327,3.7434466,4.871034
2022-07-15 20:00:00,34.965027,34.965027,3.544424,4.4144087
2022-07-15 21:00:00,35.182434,35.182434,3.5324826,4.3870535
2022-07-15 22:00:00,36.78409,36.78409,3.4459665,4.1890244
2022-07-15 23:00:00,37.980713,37.980713,3.3830028,4.045092
2022-07-16 00:00:00,39.1839,39.1839,3.321138,3.9038348
2022-07-16 01:00:00,40.91443,40.91443,3.2346966,3.706759
2022-07-16 02:00:00,41.71994,41.71994,3.1954818,3.6174767
2022-07-16 03:00:00,42.651917,42.651917,3.1509204,3.516121
2022-07-16 04:00:00,43.21231,43.21231,3.1245437,3.4561796
2022-07-16 05:00:00,40.90097,40.90097,3.2353573,3.7082634
2022-07-16 06:00:00,38.79602,38.79602,3.3409235,3.9489932
2022-07-16 07:00:00,36.444336,36.444336,3.4641042,4.2305174
2022-07-16 08:00:00,34.589813,34.589813,3.565144,4.4618855
2022-07-16 09:00:00,33.424957,33.424957,3.6303678,4.6114326
2022-07-16 10:00:00,32.593353,32.593353,3.6777616,4.720188
2022-07-16 11:00:00,31.725037,31.725037,3.7279854,4.835516
2022-07-16 12:00:00,30.919922,30.919922,3.7752278,4.944066
2022-07-16 13:00:00,30.267334,30.267334,3.8139956,5.0331936
2022-07-16 14:00:00,29.939026,29.939026,3.8336601,5.078419
2022-07-16 15:00:00,29.728973,29.728973,3.8462982,5.1074896
2022-07-16 16:00:00,29.786469,29.786469,3.8428345,5.099522
2022-07-16 17:00:00,30.253082,30.253082,3.8148468,5.0351515
2022-07-16 18:00:00,31.493347,31.493347,3.741514,4.8665943
2022-07-16 19:00:00,34.144836,34.144836,3.5898995,4.5186286
2022-07-16 20:00:00,37.027985,37.027985,3.433017,4.1594095
2022-07-16 21:00:00,38.707123,38.707123,3.3454795,3.9593945
2022-07-16 22:00:00,40.017548,40.017548,3.2791226,3.8080006
2022-07-16 23:00:00,41.35901,41.35901,3.2129726,3.6572897
2022-07-17 00:00:00,41.890015,41.890015,3.187285,3.5988255
2022-07-17 01:00:00,42.795868,42.795868,3.144115,3.5006516
2022-07-17 02:00:00,43.678467,43.678467,3.1028419,3.4068925
2022-07-17 03:00:00,44.4122,44.4122,3.0691235,3.3303704
2022-07-17 04:00:00,44.15976,44.15976,3.0806637,3.3565521
2022-07-17 05:00:00,41.783997,41.783997,3.1923914,3.6104438
2022-07-17 06:00:00,38.712006,38.712006,3.3452291,3.9588218
2022-07-17 07:00:00,35.86844,35.86844,3.495113,4.301482
2022-07-17 08:00:00,33.786316,33.786316,3.609989,4.564692
2022-07-17 09:00:00,32.430603,32.430603,3.6871176,4.741667
2022-07-17 10:00:00,31.32492,31.32492,3.7513824,4.8892674
2022-07-17 11:00:00,30.286926,30.286926,3.8128254,5.0305033
2022-07-17 12:00:00,29.526672,29.526672,3.8585114,5.135588
2022-07-17 13:00:00,28.760712,28.760712,3.905125,5.242865
2022-07-17 14:00:00,28.136688,28.136688,3.9435344,5.3313036
2022-07-17 15:00:00,27.774933,27.774933,3.9659796,5.383001
2022-07-17 16:00:00,27.708466,27.708466,3.9701176,5.3925333
2022-07-17 17:00:00,28.19217,28.19217,3.9401038,5.323403
2022-07-17 18:00:00,29.505463,29.505463,3.8597944,5.13854
2022-07-17 19:00:00,32.447754,32.447754,3.6861305,4.7394
2022-07-17 20:00:00,36.11844,36.11844,3.481611,4.2705784
2022-07-17 21:00:00,38.23932,38.23932,3.3695838,4.0144386
2022-07-17 22:00:00,39.58075,39.58075,3.3010502,3.8580055
2022-07-17 23:00:00,40.221497,40.221497,3.2689495,3.7848086
2022-07-18 00:00:00,41.19095,41.19095,3.2211616,3.6759343
2022-07-18 01:00:00,41.847626,41.847626,3.1893253,3.6034675
2022-07-18 02:00:00,42.439423,42.439423,3.161004,3.5390475
2022-07-18 03:00:00,42.908844,42.908844,3.1387882,3.4885461
2022-07-18 04:00:00,42.90805,42.90805,3.138826,3.4886303
2022-07-18 05:00:00,40.934814,40.934814,3.233696,3.7044804
2022-07-18 06:00:00,37.536163,37.536163,3.4062269,4.098162
2022-07-18 07:00:00,34.4552,34.4552,3.5726123,4.479001
2022-07-18 08:00:00,31.731537,31.731537,3.7276068,4.834646
2022-07-18 09:00:00,29.925568,29.925568,3.8344686,5.0802784
2022-07-18 10:00:00,28.426697,28.426697,3.9256358,5.2900867
2022-07-18 11:00:00,27.47638,27.47638,3.9846015,5.4259024
2022-07-18 12:00:00,26.669647,26.669647,4.0353665,5.5428987
2022-07-18 13:00:00,26.036224,26.036224,4.075682,5.6358547
2022-07-18 14:00:00,25.559875,25.559875,4.1062646,5.706395
2022-07-18 15:00:00,25.277618,25.277618,4.124493,5.7484503
2022-07-18 16:00:00,25.476257,25.476257,4.111656,5.718834
2022-07-18 17:00:00,25.81723,25.81723,4.089714,5.668217
2022-07-18 18:00:00,27.599548,27.599548,3.976908,5.408177
2022-07-18 19:00:00,30.943573,30.943573,3.7738307,4.940855
2022-07-18 20:00:00,33.619507,33.619507,3.61938,4.5862293
2022-07-18 21:00:00,34.59021,34.59021,3.5651221,4.4618354
2022-07-18 22:00:00,36.00995,36.00995,3.4874625,4.283971
2022-07-18 23:00:00,37.363647,37.363647,3.4152927,4.1188846
2022-07-19 00:00:00,38.250732,38.250732,3.368993,4.013088
2022-07-19 01:00:00,38.82663,38.82663,3.3393567,3.9454165
2022-07-19 02:00:00,39.36786,39.36786,3.3118067,3.882544
2022-07-19 03:00:00,40.069763,40.069763,3.276514,3.8020532
2022-07-19 04:00:00,40.193756,40.193756,3.270331,3.7879577
2022-07-19 05:00:00,38.229095,38.229095,3.3701131,4.015647
2022-07-19 06:00:00,35.47119,35.47119,3.5166953,4.350897
2022-07-19 07:00:00,32.516266,32.516266,3.6821897,4.7303534
2022-07-19 08:00:00,29.79422,29.79422,3.842368,5.0984488
2022-07-19 09:00:00,27.866302,27.866302,3.960298,5.3699136
2022-07-19 10:00:00,26.165924,26.165924,4.0673943,5.6167426
2022-07-19 11:00:00,25.03659,25.03659,4.140122,5.7845135
2022-07-19 12:00:00,23.892548,23.892548,4.2150974,5.9575896
2022-07-19 13:00:00,23.216309,23.216309,4.2600307,6.061372
2022-07-19 14:00:00,22.72934,22.72934,4.2926702,6.1367865
2022-07-19 15:00:00,22.702423,22.702423,4.2944818,6.1409717
2022-07-19 16:00:00,22.98996,22.98996,4.2751727,6.0963545
2022-07-19 17:00:00,23.672699,23.672699,4.2296553,5.991209
2022-07-19 18:00:00,25.131195,25.131195,4.1339808,5.770342
2022-07-19 19:00:00,27.632599,27.632599,3.9748464,5.403427
2022-07-19 20:00:00,30.48352,30.48352,3.8011055,5.003555
2022-07-19 21:00:00,31.831055,31.831055,3.721813,4.821338
2022-07-19 22:00:00,33.451477,33.451477,3.6288676,4.6079917
2022-07-19 23:00:00,34.60327,34.60327,3.5643985,4.4601765
2022-07-20 00:00:00,35.65677,35.65677,3.5065932,4.327765
2022-07-20 01:00:00,36.614807,36.614807,3.4549894,4.2096634
2022-07-20 02:00:00,37.29062,37.29062,3.4191391,4.1276784
2022-07-20 03:00:00,37.730713,37.730713,3.396039,4.0748787
2022-07-20 04:00:00,38.07617,38.07617,3.3780417,4.033758
2022-07-20 05:00:00,36.525085,36.525085,3.459783,4.2206306
2022-07-20 06:00:00,33.345856,33.345856,3.6348457,4.621706
2022-07-20 07:00:00,30.60669,30.60669,3.7937825,4.986719
2022-07-20 08:00:00,28.074707,28.074707,3.947371,5.340139
2022-07-20 09:00:00,25.707092,25.707092,4.096789,5.6845365
2022-07-20 10:00:00,23.391296,23.391296,4.2483597,6.034411
2022-07-20 11:00:00,21.541656,21.541656,4.373272,6.3231034
2022-07-20 12:00:00,20.285461,20.285461,4.460058,6.5238533
2022-07-20 13:00:00,19.698975,19.698975,4.5011168,6.618875
2022-07-20 14:00:00,19.409393,19.409393,4.521517,6.6660967
2022-07-20 15:00:00,19.505646,19.505646,4.5147266,6.6503787
2022-07-20 16:00:00,20.24591,20.24591,4.462816,6.530235
2022-07-20 17:00:00,21.153381,21.153381,4.3999286,6.384749
2022-07-20 18:00:00,23.016052,23.016052,4.2734246,6.0923157
2022-07-20 19:00:00,25.421997,25.421997,4.115159,5.7269144
2022-07-20 20:00:00,27.48169,27.48169,3.9842694,5.4251375
2022-07-20 21:00:00,29.41983,29.41983,3.8649783,5.150468
2022-07-20 22:00:00,30.647064,30.647064,3.7913852,4.981208
2022-07-20 23:00:00,30.54306,30.54306,3.7975636,4.995412
2022-07-21 00:00:00,30.658478,30.658478,3.790708,4.9796505
2022-07-21 01:00:00,31.30249,31.30249,3.7526987,4.8922925
2022-07-21 02:00:00,32.37555,32.37555,3.6902885,4.748946
2022-07-21 03:00:00,33.477997,33.477997,3.6273682,4.6045523
2022-07-21 04:00:00,34.339783,34.339783,3.5790298,4.4937105
2022-07-21 05:00:00,34.54126,34.54126,3.5678358,4.468054
2022-07-21 06:00:00,33.942535,33.942535,3.6012194,4.544583
2022-07-21 07:00:00,33.368286,33.368286,3.6335752,4.618791
2022-07-21 08:00:00,33.33075,33.33075,3.635702,4.623669
2022-07-21 09:00:00,33.035065,33.035065,3.6525018,4.6622157
2022-07-21 10:00:00,32.1492,32.1492,3.7033575,4.7789536
2022-07-21 11:00:00,31.555756,31.555756,3.7378647,4.8582106
2022-07-21 12:00:00,31.652008,31.652008,3.732244,4.845298
2022-07-21 13:00:00,31.548828,31.548828,3.7382696,4.8591404
2022-07-21 14:00:00,30.632385,30.632385,3.7922566,4.983211
2022-07-21 15:00:00,29.809326,29.809326,3.8414586,5.096357
2022-07-21 16:00:00,29.476105,29.476105,3.8615708,5.142627
2022-07-21 17:00:00,29.490387,29.490387,3.8607063,5.1406384
2022-07-21 18:00:00,30.069946,30.069946,3.8258054,5.0603533
2022-07-21 19:00:00,31.766205,31.766205,3.7255874,4.8300076
2022-07-21 20:00:00,33.35034,33.35034,3.6345916,4.621123
2022-07-21 21:00:00,34.33734,34.33734,3.5791655,4.494022
2022-07-21 22:00:00,35.30191,35.30191,3.5259404,4.372069
2022-07-21 23:00:00,36.465942,36.465942,3.4629474,4.22787
2022-07-22 00:00:00,37.01288,37.01288,3.4338174,4.1612396
2022-07-22 01:00:00,37.556152,37.556152,3.4051785,4.095766
2022-07-22 02:00:00,38.193634,38.193634,3.3719494,4.019841
2022-07-22 03:00:00,38.29193,38.29193,3.3668618,4.0082207
2022-07-22 04:00:00,38.670013,38.670013,3.3473835,3.9637413
2022-07-22 05:00:00,38.08719,38.08719,3.3774698,4.032451
2022-07-22 06:00:00,35.217896,35.217896,3.5305393,4.3826027
2022-07-22 07:00:00,32.411865,32.411865,3.6881964,4.7441435
2022-07-22 08:00:00,30.282013,30.282013,3.8131187,5.031178
2022-07-22 09:00:00,28.786407,28.786407,3.9035518,5.239243
2022-07-22 10:00:00,27.1456,27.1456,4.0053377,5.4736843
2022-07-22 11:00:00,26.010956,26.010956,4.0772986,5.639583
2022-07-22 12:00:00,24.84082,24.84082,4.152859,5.813907
2022-07-22 13:00:00,23.85788,23.85788,4.21739,5.9628835
2022-07-22 14:00:00,23.107025,23.107025,4.267335,6.078246
2022-07-22 15:00:00,22.601257,22.601257,4.3012953,6.1567163
2022-07-22 16:00:00,22.429962,22.429962,4.312855,6.183432
2022-07-22 17:00:00,23.091095,23.091095,4.2684007,6.0807085
2022-07-22 18:00:00,24.73233,24.73233,4.1599345,5.830237
2022-07-22 19:00:00,28.155884,28.155884,3.942347,5.328569
2022-07-22 20:00:00,30.08258,30.08258,3.8250484,5.0586123
2022-07-22 21:00:00,30.962738,30.962738,3.7726989,4.9382544
2022-07-22 22:00:00,32.201813,32.201813,3.700315,4.7719674
2022-07-22 23:00:00,33.146393,33.146393,3.646166,4.6476774
2022-07-23 00:00:00,33.666016,33.666016,3.6167588,4.580218
2022-07-23 01:00:00,34.21826,34.21826,3.585801,4.5092325
2022-07-23 02:00:00,34.362213,34.362213,3.5777814,4.4908495
2022-07-23 03:00:00,34.338165,34.338165,3.5791197,4.4939175
2022-07-23 04:00:00,33.902557,33.902557,3.6034615,4.549723
2022-07-23 05:00:00,34.189697,34.189697,3.5873947,4.512886
2022-07-23 06:00:00,34.081604,34.081604,3.5934334,4.5267305
2022-07-23 07:00:00,33.45761,33.45761,3.6285207,4.607196
2022-07-23 08:00:00,32.210785,32.210785,3.6997964,4.7707767
2022-07-23 09:00:00,31.562683,31.562683,3.73746,4.8572803
2022-07-23 10:00:00,31.737244,31.737244,3.7272742,4.833882
2022-07-23 11:00:00,31.034515,31.034515,3.768464,4.928521
2022-07-23 12:00:00,29.49936,29.49936,3.8601635,5.1393895
2022-07-23 13:00:00,28.213379,28.213379,3.9387932,5.320384
2022-07-23 14:00:00,27.969086,27.969086,3.953917,5.355216
2022-07-23 15:00:00,27.583649,27.583649,3.9779003,5.4104633
2022-07-23 16:00:00,27.862213,27.862213,3.960552,5.3704987
2022-07-23 17:00:00,28.274963,28.274963,3.93499,5.311626
2022-07-23 18:00:00,30.744934,30.744934,3.7855814,4.967865
2022-07-23 19:00:00,33.15497,33.15497,3.6456785,4.6465592
2022-07-23 20:00:00,33.598297,33.598297,3.620576,4.5889726
2022-07-23 21:00:00,34.51883,34.51883,3.56908,4.470906
2022-07-23 22:00:00,35.322327,35.322327,3.524824,4.3695116
2022-07-23 23:00:00,36.27832,36.27832,3.4730093,4.250893
2022-07-24 00:00:00,36.217163,36.217163,3.4762964,4.258415
2022-07-24 01:00:00,36.182495,36.182495,3.4781618,4.262684
2022-07-24 02:00:00,37.13849,37.13849,3.4271693,4.1460385
2022-07-24 03:00:00,37.016968,37.016968,3.4336007,4.160744
2022-07-24 04:00:00,37.145447,37.145447,3.4268017,4.1451974
2022-07-24 05:00:00,37.295532,37.295532,3.4188802,4.1270866
2022-07-24 06:00:00,34.89856,34.89856,3.548084,4.4227943
2022-07-24 07:00:00,32.661865,32.661865,3.6738305,4.7111654
2022-07-24 08:00:00,30.372162,30.372162,3.8077393,5.018808
2022-07-24 09:00:00,28.705261,28.705261,3.9085221,5.2506857
2022-07-24 10:00:00,27.71701,27.71701,3.9695852,5.3913074
2022-07-24 11:00:00,26.676178,26.676178,4.034953,5.541945
2022-07-24 12:00:00,25.959564,25.959564,4.0805883,5.64717
2022-07-24 13:00:00,25.093689,25.093689,4.1364145,5.7759576
2022-07-24 14:00:00,24.670746,24.670746,4.1639557,5.839518
2022-07-24 15:00:00,24.175598,24.175598,4.196426,5.914476
2022-07-24 16:00:00,24.186188,24.186188,4.195729,5.9128666
2022-07-24 17:00:00,24.638092,24.638092,4.166089,5.8444433
2022-07-24 18:00:00,25.98526,25.98526,4.0789433,5.6433764
2022-07-24 19:00:00,29.124542,29.124542,3.8829105,5.191733
2022-07-24 20:00:00,31.023499,31.023499,3.7691138,4.9300146
2022-07-24 21:00:00,32.081482,32.081482,3.7072773,4.787955
2022-07-24 22:00:00,33.019165,33.019165,3.6534076,4.6642942
2022-07-24 23:00:00,33.898895,33.898895,3.6036668,4.5501947
2022-07-25 00:00:00,34.869995,34.869995,3.5496585,4.426401
2022-07-25 01:00:00,35.557648,35.557648,3.5119848,4.34011
2022-07-25 02:00:00,36.601776,36.601776,3.4556851,4.211255
2022-07-25 03:00:00,37.265747,37.265747,3.4204507,4.1306767
2022-07-25 04:00:00,37.733154,37.733154,3.3959115,4.074587
2022-07-25 05:00:00,36.067474,36.067474,3.4843585,4.276866
2022-07-25 06:00:00,33.417206,33.417206,3.6308062,4.6124387
2022-07-25 07:00:00,30.827332,30.827332,3.7807024,4.95665
2022-07-25 08:00:00,28.100403,28.100403,3.94578,5.336475
2022-07-25 09:00:00,25.71811,25.71811,4.0960803,5.682903
2022-07-25 10:00:00,23.523834,23.523834,4.23954,6.01404
2022-07-25 11:00:00,21.869171,21.869171,4.350905,6.2713866
2022-07-25 12:00:00,20.850342,20.850342,4.420838,6.4331126
2022-07-25 13:00:00,20.176575,20.176575,4.467655,6.5414324
2022-07-25 14:00:00,19.632477,19.632477,4.505794,6.629701
2022-07-25 15:00:00,19.44284,19.44284,4.519156,6.6606326
2022-07-25 16:00:00,19.466492,19.466492,4.5174875,6.65677
2022-07-25 17:00:00,21.696228,21.696228,4.3627024,6.298664
2022-07-25 18:00:00,24.03122,24.03122,4.20594,5.9364433
2022-07-25 19:00:00,26.454712,26.454712,4.0490017,5.5743327
2022-07-25 20:00:00,28.681183,28.681183,3.9099987,5.2540836
2022-07-25 21:00:00,30.461884,30.461884,3.8023937,5.006516
2022-07-25 22:00:00,35.412445,35.412445,3.5199003,4.3582363
2022-07-25 23:00:00,36.386414,36.386414,3.4672081,4.2376184
2022-07-26 00:00:00,36.529175,36.529175,3.4595644,4.2201304
2022-07-26 01:00:00,36.690277,36.690277,3.4509633,4.2004538
2022-07-26 02:00:00,36.918243,36.918243,3.438836,4.172717
2022-07-26 03:00:00,37.001465,37.001465,3.434422,4.1626225
2022-07-26 04:00:00,36.94763,36.94763,3.4372766,4.169151
2022-07-26 05:00:00,36.727783,36.727783,3.4489646,4.195882
2022-07-26 06:00:00,36.50714,36.50714,3.4607427,4.222826
2022-07-26 07:00:00,35.756683,35.756683,3.5011685,4.315345
2022-07-26 08:00:00,35.289673,35.289673,3.5266097,4.3736024
2022-07-26 09:00:00,34.5372,34.5372,3.5680609,4.4685698
