time,NREL_ReferenceTurbine_2020ATB_4MW,NREL_ReferenceTurbine_2020ATB_5.5MW,Siemens_SWT_107_3600kW,oedb:E-141/4200,total,mean
2022-01-01 00:00:00,0.7171943759918211,0.7553927189220081,0.5034383413526747,0.6923601904369535,2.6683856267034574,1.067354250681383
2022-01-01 01:00:00,0.6693224763870239,0.6925286440993799,0.46238496674431695,0.6528071421668642,2.4770432293975846,0.9908172917590339
2022-01-01 02:00:00,0.5834655642509462,0.610523987163197,0.39854254086812335,0.5804384567624046,2.1729705490446714,0.8691882196178685
2022-01-01 03:00:00,0.48824493177731837,0.5112892467325384,0.3449898391299777,0.5120159367152622,1.8565399543550969,0.7426159817420388
2022-01-01 04:00:00,0.41120806582768754,0.42548347097454653,0.27840601735644865,0.4286142385573614,1.5437117927160442,0.6174847170864177
2022-01-01 05:00:00,0.27691093079249063,0.2864014004794034,0.1911152187983195,0.30003000304812477,1.0544575531183382,0.4217830212473353
2022-01-01 06:00:00,0.1661958080927531,0.1724200423269561,0.11643940925598144,0.18610338835489182,0.6411586480305824,0.25646345921223296
2022-01-01 07:00:00,0.09508268054326376,0.098845458984375,0.06912291473812526,0.11279300962175642,0.37584406388752045,0.15033762555500818
2022-01-01 08:00:00,0.0764682731628418,0.0795740800337358,0.05216533766852485,0.09109384252911522,0.29930153339421767,0.11972061335768706
2022-01-01 09:00:00,0.06681352615356445,0.07058305965770374,0.0,0.08024415447598413,0.2176407402872523,0.08705629611490093
2022-01-01 10:00:00,0.0029795885086059543,0.009149921590631651,0.0,0.029546955426534016,0.041676465525771623,0.01667058621030865
2022-01-01 11:00:00,0.0,0.0,0.0,0.017630756696065265,0.017630756696065265,0.007052302678426106
2022-01-01 12:00:00,0.0,0.0,0.0,0.008415851365952264,0.008415851365952264,0.0033663405463809056
2022-01-01 13:00:00,0.0,0.0,0.0,0.0038296130725315636,0.0038296130725315636,0.0015318452290126255
2022-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 15:00:00,0.0,0.0,0.0,0.001180257513409569,0.001180257513409569,0.00047210300536382763
2022-01-01 16:00:00,0.002288982868194578,0.008459253961389709,0.0,0.029321174394516716,0.040069411224101,0.0160277644896404
2022-01-01 17:00:00,0.05500335395336151,0.058974961367520416,0.0,0.06917951084318616,0.1831578261640681,0.07326313046562724
2022-01-01 18:00:00,0.029212249596913653,0.030527773857116698,0.0,0.04318472839537121,0.10292475184940156,0.04116990073976062
2022-01-01 19:00:00,0.0,0.0,0.0,0.021906561397370836,0.021906561397370836,0.008762624558948334
2022-01-01 20:00:00,0.026275262117385862,0.02760997997630726,0.0,0.03962201776958647,0.0935072598632796,0.03740290394531184
2022-01-01 21:00:00,0.0,0.0,0.0,0.01678891511190505,0.01678891511190505,0.00671556604476202
2022-01-01 22:00:00,0.0,0.0,0.0,0.022830635365985688,0.022830635365985688,0.009132254146394275
2022-01-01 23:00:00,0.02896601645151774,0.03028314989263361,0.0,0.042886030787513366,0.10213519713166472,0.040854078852665884
2022-01-02 00:00:00,0.01408920109272002,0.020260611447420973,0.0,0.03317890757606143,0.06752872011620242,0.02701148804648097
2022-01-02 01:00:00,0.021574058532714824,0.024337206840515133,0.0,0.03562586352938697,0.08153712890261693,0.03261485156104677
