time;biomethane price;wood chips price;pellet price;elec price vbw;elec price;selling elec vbw;selling elec;elec price incl tax;CO2;elec demand;normed demand;heat demand;pv panels;st panels;st panels eta;COP dec air sink55;COP dec ground12 sink55;COP central large tdhn 60 air;TTES;PTES
08.08.2022 19:00;87;41.02;153.74;111.583876894802;493.85;-98.7332097;-493.85;539.65;84.5;7.84412659;0.05871105;8.51659046;0;0.0;0;3.5867817;3.9599948;4.349709239435481;5.1173595957525373e-05;3.9680913e-06
08.08.2022 20:00;87;41.02;153.74;111.583876894802;455;-98.7332097;-455;500.8;84.5;7.31991499;0.05688707;8.26881169;0;0.0;0;3.4900951;3.9605234;4.059781771112506;5.489630394345726e-05;4.256758e-06
08.08.2022 21:00;87;41.02;153.74;111.397600975958;429.15;-98.7332097;-429.15;474.95;84.5;6.77980566;0.05121727;7.43998594;0;0.0;0;3.3942435;3.9608135;3.897849207313216;5.871065653672692e-05;4.5525303e-06
08.08.2022 22:00;87;41.02;153.74;111.397600975958;391.2;-98.7332097;-391.2;437;84.5;6.28273153;0.04027847;5.84038501;0;0.0;0;3.3013363;3.9615815;3.7377384806459206;6.253799246846117e-05;4.8493084e-06
08.08.2022 23:00;87;41.02;153.74;111.397600975958;330.76;-98.7332097;-330.76;376.56;84.5;5.28710571;0.03284196;4.69646351;0;0.0;0;3.2659206;3.9618783;3.587865115825266;6.403365614317632e-05;4.9652826e-06
09.08.2022 00:00;87;41.02;153.74;111.44511280988;298.92;-98.7332097;-298.92;344.72;84.5;3.88696683;0.03375024;4.76418435;0;0.0;0;3.2302425;3.962408;3.5285351088502073;6.556217992859803e-05;5.083809e-06
09.08.2022 01:00;87;41.02;153.74;111.44511280988;298.95;-98.7332097;-298.95;344.75;84.5;3.23097814;0.03449679;4.8745642;0;0.0;0;3.190528;3.9627078;3.4749903704450538;6.729063443907253e-05;5.217837e-06
09.08.2022 02:00;87;41.02;153.74;111.44511280988;289.2;-98.7332097;-289.2;335;84.5;3.11178099;0.03802832;5.36669251;0;0.0;0;3.1649423;3.9632335;3.410365978590286;6.841986770295328e-05;5.305399e-06
09.08.2022 03:00;87;41.02;153.74;112.183460580704;295.75;-98.7332097;-295.75;341.55;84.5;2.9985462;0.04806407;6.79023753;0;0.0;0;3.163653;3.9635267;3.368578784722521;6.847708743240785e-05;5.309838e-06
09.08.2022 04:00;87;41.02;153.74;112.183460580704;320.01;-98.7332097;-320.01;365.81;84.5;3.2003293;0.06345349;9.00050802;0;0.0;0;3.1543374;3.9640594;3.3678381966174054;6.889162386116869e-05;5.341982e-06
09.08.2022 05:00;87;41.02;153.74;112.183460580704;382.92;-98.7332097;-382.92;428.72;84.5;3.47470991;0.0898609;12.8678036;0.00729423;0.0;0;3.2000613;3.9643526;3.353804142609449;6.687307420347055e-05;5.1854568e-06
09.08.2022 06:00;87;41.02;153.74;92.7681456953371;414.98;-98.7332097;-414.98;460.78;84.5;7.22162936;0.09706089;13.9453005;0.09253711;0.0;0;3.3547766;3.9648747;3.426952702640402;6.032008301427476e-05;4.6773266e-06
09.08.2022 07:00;87;41.02;153.74;92.7681456953371;426.22;-98.7332097;-426.22;472.02;84.5;16.7310303;0.08430075;12.1635942;0.2657408;65.80141535706011;0.21209971;3.4965007;3.9651756;3.6729551850158777;5.464589890421084e-05;4.237343e-06
09.08.2022 08:00;87;41.02;153.74;92.7681456953371;383.99;-98.7332097;-383.99;429.79;84.5;27.6608458;0.07467699;10.7416479;0.4346249;233.5099984722225;0.45156734;3.6197531;3.9656982;3.906688508369143;4.993066332731904e-05;3.8717117e-06
09.08.2022 09:00;87;41.02;153.74;82.8914356360922;310.09;-98.7332097;-310.09;355.89;84.5;31.2050358;0.07105887;10.2318374;0.57524902;388.0031289380124;0.54597787;3.7107415;3.9662137;4.1139782678978305;4.656599098777452e-05;3.6108113e-06
09.08.2022 10:00;87;41.02;153.74;82.8914356360922;282.44;-98.7332097;-282.44;328.24;84.5;30.8207813;0.0634077;9.1285879;0.67372885;506.7361955946468;0.58928332;3.777971;3.9665174;4.268057418494672;4.413806440389763e-05;3.4225466e-06
09.08.2022 11:00;87;41.02;153.74;82.8914356360922;277.57;-98.7332097;-277.57;323.37;84.5;30.2921085;0.06178602;8.87950136;0.70369248;548.7000084101464;0.60388617;3.842537;3.9670398;4.380050209748035;4.184995188179207e-05;3.24512e-06
09.08.2022 12:00;87;41.02;153.74;91.692793861911;258.94;-98.7332097;-258.94;304.74;84.5;27.471467;0.0543736;7.82795007;0.69164839;535.2930476526964;0.60348175;3.8826022;3.9673293;4.49140540528363;4.045050024293005e-05;3.1366067e-06
09.08.2022 13:00;87;41.02;153.74;91.692793861911;260.64;-98.7332097;-260.64;306.44;84.5;23.1096737;0.05046458;7.26014614;0.69098031;535.6854378254803;0.60664043;3.9286659;3.9678516;4.56219855139113;3.886014700853376e-05;3.013287e-06
09.08.2022 14:00;87;41.02;153.74;91.692793861911;266.89;-98.7332097;-266.89;312.69;84.5;23.7512025;0.047148;6.79016726;0.62008302;448.19758355567114;0.58581393;3.9581711;3.968149;4.643042359221546;3.785161227226812e-05;2.9350817e-06
09.08.2022 15:00;87;41.02;153.74;107.438199955815;289.37;-98.7332097;-289.37;335.17;84.5;22.2625223;0.04432535;6.38457585;0.50112252;308.8547993013553;0.53157374;3.9657116;3.9686713;4.693478966861353;3.759509618283239e-05;2.9151913e-06
09.08.2022 16:00;87;41.02;153.74;107.438199955815;351.34;-98.7332097;-351.34;397.14;84.5;16.8756326;0.04647827;6.70396642;0.34391766;139.24200644497813;0.38693608;3.944675;3.9689622;4.708959799695825;3.83119710046979e-05;2.9707792e-06
09.08.2022 17:00;87;41.02;153.74;107.438199955815;420;-98.7332097;-420;465.8;84.5;11.5754515;0.04870189;7.02855416;0.17184695;0.0;0;3.89394;3.969481;4.671469485629699;4.0057278480573474e-05;3.1061134e-06
09.08.2022 18:00;87;41.02;153.74;111.918004696625;469.8;-98.7332097;-469.8;515.6;84.5;8.51579204;0.05254965;7.57468057;0.0369594;0.0;0;3.8077486;3.9697742;4.585736100658779;4.307765975028097e-05;3.3403185e-06
09.08.2022 19:00;87;41.02;153.74;111.918004696625;469.72;-98.7332097;-469.72;515.52;84.5;7.84412659;0.05583076;8.06291503;0;0.0;0;3.665416;3.9702902;4.434276830948293;4.823035348051931e-05;3.7398704e-06
09.08.2022 20:00;87;41.02;153.74;111.918004696625;428.67;-98.7332097;-428.67;474.47;84.5;7.31991499;0.05443819;7.87598305;0;0.0;0;3.5543544;3.9705732;4.188241269601941;5.240891620687298e-05;4.0638797e-06
09.08.2022 21:00;87;41.02;153.74;107.195889113679;406.45;-98.7332097;-406.45;452.25;84.5;6.77980566;0.04906765;7.09432311;0;0.0;0;3.4747605;3.9710922;4.002793816148833;5.549791463182066e-05;4.303409e-06
09.08.2022 22:00;87;41.02;153.74;107.195889113679;343.31;-98.7332097;-343.31;389.11;84.5;6.28273153;0.03810539;5.50206861;0;0.0;0;3.416361;3.9713893;3.875855930103653;5.7818908410135235e-05;4.483382e-06
09.08.2022 23:00;87;41.02;153.74;107.195889113679;297.01;-98.7332097;-297.01;342.81;84.5;5.28710571;0.03040659;4.33160745;0;0.0;0;3.3351312;3.9716754;3.7816911172833514;6.113012491964977e-05;4.7401395e-06
10.08.2022 00:00;87;41.02;153.74;105.7722070514;286.98;-98.7332097;-286.98;332.78;84.5;3.88696683;0.03135936;4.40166653;0;0.0;0;3.302683;3.9719622;3.6467684184328664;6.248153397709248e-05;4.84493e-06
10.08.2022 01:00;87;41.02;153.74;105.7722070514;298.71;-98.7332097;-298.71;344.51;84.5;3.23097814;0.03254551;4.57402419;0;0.0;0;3.2809553;3.9724813;3.5934635466789664;6.339611924626029e-05;4.91585e-06
10.08.2022 02:00;87;41.02;153.74;105.7722070514;285.6;-98.7332097;-285.6;331.4;84.5;3.11178099;0.0329939;4.62795664;0;0.0;0;3.26409;3.9727683;3.556865109142056;6.411151388295885e-05;4.971322e-06
10.08.2022 03:00;87;41.02;153.74;98.5951020055647;293.99;-98.7332097;-293.99;339.79;84.5;2.9985462;0.04399821;6.17108053;0;0.0;0;3.247499;3.9732842;3.5285351088502073;6.482005737688454e-05;5.0262647e-06
10.08.2022 04:00;87;41.02;153.74;98.5951020055647;297.74;-98.7332097;-297.74;343.54;84.5;3.2003293;0.06971744;9.80204862;0;0.0;0;3.2286522;3.9735703;3.5012517301703285;6.563083937484298e-05;5.0891326e-06
10.08.2022 05:00;87;41.02;153.74;98.5951020055647;343.67;-98.7332097;-343.67;389.47;84.5;3.47470991;0.08979625;12.7806055;0.00672546;0.0;0;3.25294;3.9740865;3.471916391586265;6.458718195911548e-05;5.008206e-06
10.08.2022 06:00;87;41.02;153.74;83.5111804446383;392.98;-98.7332097;-392.98;438.78;84.5;7.22162936;0.09684916;13.8873197;0.09216134;0.0;0;3.3768156;3.9743698;3.5121345408800257;5.941843879256676e-05;4.6074124e-06
10.08.2022 07:00;87;41.02;153.74;83.5111804446383;395.51;-98.7332097;-395.51;441.31;84.5;16.7310303;0.07910765;11.416939;0.26258212;65.24833416910873;0.21230001;3.5154507;3.9748821;3.710163877045531;5.3908386072017366e-05;4.180154e-06
10.08.2022 08:00;87;41.02;153.74;83.5111804446383;356.26;-98.7332097;-356.26;402.06;84.5;27.6608458;0.06986651;10.0283968;0.43487506;236.3286348704096;0.45544072;3.6374125;3.9751577;3.9360296743500953;4.927022585131989e-05;3.820502e-06
10.08.2022 09:00;87;41.02;153.74;78.4970558609588;302.9;-98.7332097;-302.9;348.7;84.5;31.2050358;0.06877461;9.86904487;0.57532385;389.73966291314775;0.5473892;3.7197561;3.9756703;4.14140254735532;4.6237664772238455e-05;3.5853516e-06
10.08.2022 10:00;87;41.02;153.74;78.4970558609588;284.9;-98.7332097;-284.9;330.7;84.5;30.8207813;0.06394736;9.17977053;0.67515814;510.63243994236694;0.59105373;3.788854;3.975731;4.2808785200670405;4.3749473506563525e-05;3.3924136e-06
10.08.2022 11:00;87;41.02;153.74;78.4970558609588;274.76;-98.7332097;-274.76;320.56;84.5;30.2921085;0.06041232;8.67005627;0.68157575;519.9391302999215;0.59575464;3.822873;3.9762435;4.399397782964617;4.254242479390504e-05;3.2988164e-06
10.08.2022 12:00;87;41.02;153.74;15.2868752269998;253;-98.7332097;-253;298.8;84.5;27.471467;0.05190593;7.48589466;0.65404765;489.789229843634;0.59046183;3.858615;3.9765267;4.459097589158927;4.128652997073657e-05;3.2014316e-06
10.08.2022 13:00;87;41.02;153.74;15.2868752269998;253.96;-98.7332097;-253.96;299.76;84.5;23.1096737;0.04639737;6.67769509;0.62537471;456.6110431661605;0.58405887;3.899851;3.9770365;4.526107346380497;3.9852716890498446e-05;3.0902509e-06
10.08.2022 14:00;87;41.02;153.74;15.2868752269998;272.34;-98.7332097;-272.34;318.14;84.5;23.7512025;0.04458279;6.41919571;0.58594288;407.46452388451246;0.57001279;3.9233966;3.977316;4.593255917830013;3.9041110217946905e-05;3.0273177e-06
10.08.2022 15:00;87;41.02;153.74;71.8703182420322;303.1;-98.7332097;-303.1;348.9;84.5;22.2625223;0.03973209;5.72239796;0.48836981;294.82498713816074;0.52191573;3.9413698;3.9778247;4.632164252485415;3.842497256944484e-05;2.979541e-06
10.08.2022 16:00;87;41.02;153.74;71.8703182420322;353;-98.7332097;-353;398.8;84.5;16.8756326;0.04259362;6.14820643;0.34591245;139.07920974680982;0.3832138;3.9106872;3.9781044;4.660511281326321;3.947856837129344e-05;3.0612389e-06
10.08.2022 17:00;87;41.02;153.74;71.8703182420322;409.93;-98.7332097;-409.93;455.73;84.5;11.5754515;0.04485066;6.48969759;0.18058369;0.0;0;3.8660471;3.9786134;4.6104998118597615;4.1026926637952584e-05;3.181301e-06
10.08.2022 18:00;87;41.02;153.74;102.059377091107;449;-98.7332097;-449;494.8;84.5;8.51579204;0.04989649;7.18537182;0.03668926;0.0;0;3.793161;3.9788938;4.535627393532465;4.359602059575352e-05;3.3805143e-06
10.08.2022 19:00;87;41.02;153.74;102.059377091107;454.73;-98.7332097;-454.73;500.53;84.5;7.84412659;0.05245679;7.55415202;0;0.0;0;3.645899;3.9794025;4.405528876940271;4.895416402716722e-05;3.7959935e-06
10.08.2022 20:00;87;41.02;153.74;102.059377091107;420;-98.7332097;-420;465.8;84.5;7.31991499;0.0496669;7.18287715;0;0.0;0;3.5186412;3.9796715;4.155673743604067;5.378468488306356e-05;4.170562e-06
10.08.2022 21:00;87;41.02;153.74;96.1662737927325;406.84;-98.7332097;-406.84;452.64;84.5;6.77980566;0.04653684;6.71090483;0;0.0;0;3.4623268;3.980177;3.941392855876289;5.5988109668115985e-05;4.341418e-06
10.08.2022 22:00;87;41.02;153.74;96.1662737927325;355.01;-98.7332097;-355.01;400.81;84.5;6.28273153;0.0346119;4.97543066;0;0.0;0;3.414175;3.9804642;3.846183985342472;5.7906746827043646e-05;4.4901926e-06
10.08.2022 23:00;87;41.02;153.74;96.1662737927325;309.92;-98.7332097;-309.92;355.72;84.5;5.28710571;0.02748624;3.89865473;0;0.0;0;3.3850358;3.9807332;3.761328511173734;5.908404381784606e-05;4.5814827e-06
11.08.2022 00:00;87;41.02;153.74;95.9830606619465;300.03;-98.7332097;-300.03;345.83;84.5;3.88696683;0.03058275;4.29421078;0;0.0;0;3.352528;3.9812384;3.715992544202887;6.04124888596984e-05;4.6844916e-06
11.08.2022 01:00;87;41.02;153.74;95.9830606619465;310;-98.7332097;-310;355.8;84.5;3.23097814;0.03172912;4.46074476;0;0.0;0;3.3208742;3.9815154;3.6647476081245935;6.172181836739452e-05;4.7860194e-06
11.08.2022 02:00;87;41.02;153.74;95.9830606619465;306.3;-98.7332097;-306.3;352.1;84.5;3.11178099;0.03218208;4.51579262;0;0.0;0;3.3063116;3.9820206;3.6135438606603585;6.232954010594721e-05;4.8331462e-06
11.08.2022 03:00;87;41.02;153.74;91.8072704660144;312;-98.7332097;-312;357.8;84.5;2.9985462;0.04291079;6.02076052;0;0.0;0;3.2876456;3.9822898;3.589463596879396;6.311367877090029e-05;4.893948e-06
11.08.2022 04:00;87;41.02;153.74;91.8072704660144;347.06;-98.7332097;-347.06;392.86;84.5;3.2003293;0.06794912;9.55625884;0;0.0;0;3.2614367;3.9827924;3.56002973736157;6.422451544770579e-05;4.9800838e-06
11.08.2022 05:00;87;41.02;153.74;91.8072704660144;406.65;-98.7332097;-406.65;452.45;84.5;3.47470991;0.08722512;12.414679;0.00629991;0.0;0;3.2823462;3.983069;3.5199328798459195;6.33373347496292e-05;4.9112914e-06
11.08.2022 06:00;87;41.02;153.74;1.05498510456927;419.97;-98.7332097;-419.97;465.77;84.5;7.22162936;0.09387686;13.4592218;0.09011945;0.0;0;3.395696;3.9835706;3.555284063286016;5.8651872040095955e-05;4.547972e-06
11.08.2022 07:00;87;41.02;153.74;1.05498510456927;414.9;-98.7332097;-414.9;460.7;84.5;16.7310303;0.07655929;11.046776;0.26137708;64.60711441150761;0.21074302;3.5148222;3.98384;3.7385779135926605;5.3932787981770015e-05;4.1820454e-06
11.08.2022 08:00;87;41.02;153.74;1.05498510456927;397.16;-98.7332097;-397.16;442.96;84.5;27.6608458;0.06771748;9.7185873;0.43389965;234.10634329577638;0.45228851;3.6224215;3.984328;3.932459093783548;4.983064510103669e-05;3.863956e-06
11.08.2022 09:00;87;41.02;153.74;1.92066899266543;355.1;-98.7332097;-355.1;400.9;84.5;31.2050358;0.06666548;9.56512149;0.57514509;390.46548474960775;0.54777182;3.7209735;3.984601;4.112094998239778;4.619340723574604e-05;3.5819191e-06
11.08.2022 10:00;87;41.02;153.74;1.92066899266543;313.97;-98.7332097;-313.97;359.77;84.5;30.8207813;0.06198042;8.89618757;0.67242639;511.24689968565104;0.59268343;3.8100312;3.984881;4.279890639147762;4.299673591265252e-05;3.3340436e-06
11.08.2022 11:00;87;41.02;153.74;1.92066899266543;298.97;-98.7332097;-298.97;344.77;84.5;30.2921085;0.05855724;8.402693;0.7119593;564.6845817121857;0.60910935;3.8685427;3.9853768;4.434276830948293;4.093987060463237e-05;3.1745506e-06
11.08.2022 12:00;87;41.02;153.74;2.0298657126237;269.86;-98.7332097;-269.86;315.66;84.5;27.471467;0.05024796;7.24534113;0.73599052;599.6917268562142;0.62000997;3.9289331;3.9856462;4.534568422536296;3.8851012151503305e-05;3.0125761e-06
11.08.2022 13:00;87;41.02;153.74;2.0298657126237;267.86;-98.7332097;-267.86;313.66;84.5;23.1096737;0.04494218;6.46716839;0.69682262;548.861331636687;0.61153958;3.9584858;3.9861414;4.641953167568357;3.7840891502558804e-05;2.9342511e-06
11.08.2022 14:00;87;41.02;153.74;2.0298657126237;294;-98.7332097;-294;339.8;84.5;23.7512025;0.0431809;6.21627972;0.61761777;450.2601301378725;0.588112;3.9812446;3.9864068;4.695686764374226;3.7068277136405816e-05;2.8743398e-06
11.08.2022 15:00;87;41.02;153.74;99.5304062606997;334.8;-98.7332097;-334.8;380.6;84.5;22.2625223;0.03848076;5.5412167;0.49380576;304.667012728117;0.53025447;3.9756093;3.9869058;4.736757111790142;3.7259157586437616e-05;2.8891413e-06
11.08.2022 16:00;87;41.02;153.74;99.5304062606997;401.31;-98.7332097;-401.31;447.11;84.5;16.8756326;0.04122386;5.94924487;0.3442129;142.58960146123707;0.39238999;3.9538016;3.9871721;4.728954026482669;3.800047660906044e-05;2.9466257e-06
11.08.2022 17:00;87;41.02;153.74;99.5304062606997;450;-98.7332097;-450;495.8;84.5;11.5754515;0.04337828;6.27514949;0.17466277;0.0;0;3.8977988;3.9876676;4.693478966861353;3.9923702342005806e-05;3.0957551e-06
11.08.2022 18:00;87;41.02;153.74;112.312874128215;539.9;-98.7332097;-539.9;585.7;84.5;8.51579204;0.04832185;6.95736164;0.04101161;0.0;0;3.8288448;3.987933;4.595407159275767;4.233173100813814e-05;3.2824787e-06
11.08.2022 19:00;87;41.02;153.74;112.312874128215;534.75;-98.7332097;-534.75;580.55;84.5;7.84412659;0.05080076;7.31434974;0;0.0;0;3.6861515;3.9884214;4.470529573554139;4.7466155024315565e-05;3.6806102e-06
11.08.2022 20:00;87;41.02;153.74;112.312874128215;446;-98.7332097;-446;491.8;84.5;7.31991499;0.04804601;6.94687295;0;0.0;0;3.543707;3.988687;4.228896398897274;5.2817362730946854e-05;4.095554e-06
11.08.2022 21:00;87;41.02;153.74;110.75397180574;414.99;-98.7332097;-414.99;460.79;84.5;6.77980566;0.04505574;6.4960884;0;0.0;0;3.4457943;3.989169;3.98642938560532;5.6643155041007024e-05;4.3922123e-06
11.08.2022 22:00;87;41.02;153.74;110.75397180574;390;-98.7332097;-390;435.8;84.5;6.28273153;0.03354637;4.82164563;0;0.0;0;3.4374485;3.9894383;3.8210911390530073;5.697528744697245e-05;4.417967e-06
11.08.2022 23:00;87;41.02;153.74;110.75397180574;422.1;-98.7332097;-422.1;467.9;84.5;5.28710571;0.0267357;3.79264838;0;0.0;0;3.377229;3.9899306;3.807331059932479;5.94015858271657e-05;4.6061064e-06
12.08.2022 00:00;87;41.02;153.74;110.368321099747;405;-98.7332097;-405;450.8;84.5;3.88696683;0.03239661;4.59026069;0;0.0;0;3.3244169;3.9901857;3.710163877045531;6.157447650677393e-05;4.7745957e-06
12.08.2022 01:00;87;41.02;153.74;110.368321099747;395.69;-98.7332097;-395.69;441.49;84.5;3.23097814;0.03262369;4.62842259;0;0.0;0;3.2874095;3.9906774;3.62323031537315;6.312361715702129e-05;4.8947186e-06
12.08.2022 02:00;87;41.02;153.74;110.368321099747;391.95;-98.7332097;-391.95;437.75;84.5;3.11178099;0.03552027;5.03362453;0;0.0;0;3.2423918;3.9909325;3.5631977511130355;6.50391247815959e-05;5.0432527e-06
12.08.2022 03:00;87;41.02;153.74;111.145592185521;402.56;-98.7332097;-402.56;448.36;84.5;2.9985462;0.04456449;6.32318251;0;0.0;0;3.2055876;3.991425;3.489636529797082;6.663176173024993e-05;5.1667475e-06
12.08.2022 04:00;87;41.02;153.74;111.145592185521;408;-98.7332097;-408;453.8;84.5;3.2003293;0.05914802;8.42729354;0;0.0;0;3.1701956;3.9916801;3.4330082726084354;6.818697113968191e-05;5.2873406e-06
12.08.2022 05:00;87;41.02;153.74;111.145592185521;469.21;-98.7332097;-469.21;515.01;84.5;3.47470991;0.08206619;11.817522;0.00595575;0.0;0;3.1955247;3.991939;3.37599544425387;6.707154588885873e-05;5.200849e-06
12.08.2022 06:00;87;41.02;153.74;106.588751690329;513.31;-98.7332097;-513.31;559.11;84.5;7.22162936;0.093894;13.5430203;0.08934437;0.0;0;3.3409111;3.992424;3.420155528630489;6.089115959719386e-05;4.7216104e-06
12.08.2022 07:00;87;41.02;153.74;106.588751690329;508;-98.7332097;-508;553.8;84.5;16.7310303;0.08322394;12.0469764;0.26697667;65.47077556795466;0.20954387;3.4736536;3.992909;3.6508452695521365;5.5541474366734325e-05;4.3067866e-06
12.08.2022 08:00;87;41.02;153.74;106.588751690329;472.56;-98.7332097;-472.56;518.36;84.5;27.6608458;0.07319006;10.5644369;0.44215065;240.14987695086978;0.45496972;3.6015635;3.993165;3.8662261660337363;5.0614720329482647e-05;3.9247575e-06
12.08.2022 09:00;87;41.02;153.74;107.600577145001;419.9;-98.7332097;-419.9;465.7;84.5;31.2050358;0.06854047;9.90910078;0.5630291;372.0459281190185;0.53747256;3.6865468;3.9936397;4.080237428870593;4.7451628064176896e-05;3.6794838e-06
12.08.2022 10:00;87;41.02;153.74;107.600577145001;405.6;-98.7332097;-405.6;451.4;86.6;30.8207813;0.06001571;8.68090004;0.61511772;436.98571589588744;0.56674443;3.7497354;3.9941278;4.225004102965372;4.5151991243271365e-05;3.501167e-06
12.08.2022 11:00;87;41.02;153.74;107.600577145001;376.39;-98.7332097;-376.39;422.19;87.3;30.2921085;0.05835646;8.42614102;0.63578511;463.713581573408;0.57751494;3.7815366;3.9943838;4.339651774031322;4.4010641606523926e-05;3.4126638e-06
12.08.2022 12:00;87;41.02;153.74;106.104811130819;328.45;-98.7332097;-328.45;374.25;87.3;27.471467;0.05300825;7.65937108;0.70703402;551.8007654986757;0.60441603;3.8399947;3.9948585;4.396336082773562;4.193924933836511e-05;3.2520454e-06
12.08.2022 13:00;87;41.02;153.74;106.104811130819;334.37;-98.7332097;-334.37;380.17;87.3;23.1096737;0.0472905;6.83770993;0.64656528;473.6603915537909;0.58423692;3.833981;3.9951138;4.486175480165055;4.215081008972978e-05;3.2684482e-06
12.08.2022 14:00;87;41.02;153.74;106.104811130819;372.09;-98.7332097;-372.09;417.89;87.3;23.7512025;0.04528477;6.54917386;0.53458077;343.58108146556384;0.53657809;3.826572;3.995595;4.478865878960082;4.241189360768073e-05;3.2886935e-06
12.08.2022 15:00;87;41.02;153.74;111.327707128367;393.24;-98.7332097;-393.24;439.04;87.3;22.2625223;0.04169085;6.03482716;0.3720874;172.78446596793518;0.41061406;3.7751753;3.9958434;4.4757375762528575;4.423808263017998e-05;3.4303025e-06
12.08.2022 16:00;87;41.02;153.74;111.327707128367;448.08;-98.7332097;-448.08;493.88;87.3;16.8756326;0.04464247;6.46639188;0.27693916;67.1359166394654;0.23156555;3.6968913;3.9963222;4.402462046850828;4.707217202387324e-05;3.6500614e-06
12.08.2022 17:00;87;41.02;153.74;111.327707128367;489.99;-98.7332097;-489.99;535.79;87.3;11.5754515;0.04825042;6.98495517;0.10533653;0.0;0;3.6510348;3.9965696;4.244508754250239;4.876328357713529e-05;3.7811922e-06
12.08.2022 18:00;87;41.02;153.74;111.961622434858;560;-98.7332097;-560;605.8;87.3;8.51579204;0.05272943;7.62081412;0.0256363;0.0;0;3.6311946;3.9970484;4.168089959306349;4.9502361176505405e-05;3.838501e-06
12.08.2022 19:00;87;41.02;153.74;111.961622434858;565.4;-98.7332097;-565.4;611.2;87.3;7.84412659;0.05441181;7.88709651;0;0.0;0;3.4908752;3.997293;4.130974439343465;5.486576983801297e-05;4.2543907e-06
12.08.2022 20:00;87;41.02;153.74;111.961622434858;507.78;-98.7332097;-507.78;553.58;87.3;7.31991499;0.0540593;7.8445157;0;0.0;0;3.425215;3.9977677;3.8934385737528476;5.746391771609136e-05;4.455856e-06
12.08.2022 21:00;87;41.02;153.74;111.424917630948;469.47;-98.7332097;-469.47;515.27;87.3;6.77980566;0.04752841;6.89890635;0;0.0;0;3.3790276;3.9980059;3.7876551566698455;5.932835895240551e-05;4.600427e-06
12.08.2022 22:00;87;41.02;153.74;111.424917630948;424.02;-98.7332097;-424.02;469.82;87.3;6.28273153;0.03640984;5.28061494;0;0.0;0;3.291343;3.9987137;3.7193281536183234;6.295789985482789e-05;4.8818683e-06
12.08.2022 23:00;87;41.02;153.74;111.424917630948;427.23;-98.7332097;-427.23;473.03;87.3;5.28710571;0.02998278;4.2853625;0;0.0;0;3.2459679;3.9989583;3.5759037461641006;6.488569301628848e-05;5.0313533e-06
13.08.2022 00:00;87;41.02;153.74;110.700297227041;400.71;-98.7332097;-400.71;446.51;87.3;4.16622045;0.03115634;4.39053369;0;0.0;0;3.2264612;3.9994304;3.502027728110707;6.57255077890219e-05;5.096473e-06
13.08.2022 01:00;87;41.02;153.74;110.700297227041;387.87;-98.7332097;-387.87;433.67;87.3;3.50708914;0.03038485;4.29003187;0;0.0;0;3.2093892;3.9996715;3.4688456811731267;6.646612901006608e-05;5.1539027e-06
13.08.2022 02:00;87;41.02;153.74;110.700297227041;374.09;-98.7332097;-374.09;419.89;87.3;3.17937105;0.03395343;4.78590926;0;0.0;0;3.1724207;4.0001464;3.4413556996806;6.808851768057608e-05;5.2797045e-06
13.08.2022 03:00;87;41.02;153.74;111.054058466303;375.79;-98.7332097;-375.79;421.59;87.3;3.11051125;0.04261499;6.01461131;0;0.0;0;3.1311045;4.0003805;3.3819429095245304;6.993303985364336e-05;5.422735e-06
13.08.2022 04:00;87;41.02;153.74;111.054058466303;382.76;-98.7332097;-382.76;428.56;87.3;3.11604659;0.05235507;7.43456768;0;0.0;0;3.089036;4.0008554;3.3179342412927912;7.184708843855335e-05;5.5711535e-06
13.08.2022 05:00;87;41.02;153.74;111.054058466303;379.9;-98.7332097;-379.9;425.7;87.3;3.24121417;0.07897679;11.3183683;0.00558033;0.0;0;3.1375182;4.0010896;3.253955062226902;6.964446718259148e-05;5.400357e-06
13.08.2022 06:00;87;41.02;153.74;102.779160444534;388.74;-98.7332097;-388.74;434.54;87.3;3.7576686;0.08679769;12.4780007;0.08729276;0.0;0;3.2492826;4.0015574;3.3281355205077574;6.474365867676653e-05;5.0203403e-06
13.08.2022 07:00;87;41.02;153.74;102.779160444534;399.9;-98.7332097;-399.9;445.7;87.3;4.73597213;0.07947579;11.4554349;0.23380615;27.181381302343382;0.10038226;3.3999257;4.0017953;3.5035803443665805;5.8480847216803795e-05;4.534712e-06
13.08.2022 08:00;87;41.02;153.74;102.779160444534;374.5;-98.7332097;-374.5;420.3;87.3;6.16348706;0.06933365;9.96661264;0.37740276;168.4974015569278;0.38276081;3.5417213;4.0022626;3.744460294394446;5.289371914006009e-05;4.1014737e-06
13.08.2022 09:00;87;41.02;153.74;93.8862346862949;333.41;-98.7332097;-333.41;379.21;87.3;7.80818671;0.06852511;9.84787661;0.56859296;378.21192682712507;0.5390068;3.6737905;4.002486;3.9782773349232685;4.792114279913946e-05;3.715892e-06
13.08.2022 10:00;87;41.02;153.74;93.8862346862949;300.02;-98.7332097;-300.02;345.82;87.3;8.63670533;0.05872584;8.45032691;0.65010304;481.2394361957752;0.58172851;3.7693136;4.0029616;4.198843455955219;4.4448099759870454e-05;3.446585e-06
