,TTES,PTES,elec market,curtailment
4915,4.043982176422551e-05,1.866971771448412e-05,1.0,1.0
4916,4.445524693967667e-05,2.052350567048407e-05,1.0,1.0
4917,4.669244109203856e-05,2.1556343637491135e-05,1.0,1.0
4918,4.86751914141983e-05,2.247171336955489e-05,1.0,1.0
4919,5.053542469553783e-05,2.3330521067773305e-05,1.0,1.0
4920,5.258886443217168e-05,2.4278525746185933e-05,1.0,1.0
4921,5.404293490369482e-05,2.494982161387245e-05,1.0,1.0
4922,5.625080024424824e-05,2.5969119446094608e-05,1.0,1.0
4923,5.765479816612316e-05,2.661729848669353e-05,1.0,1.0
4924,5.864316009311321e-05,2.707359224298728e-05,1.0,1.0
4925,5.5120996051803206e-05,2.5447526510582486e-05,1.0,1.0
4926,4.951684584563929e-05,2.286027716540348e-05,1.0,1.0
4927,4.404045676488725e-05,2.0332010873122956e-05,1.0,1.0
4928,3.827420513743783e-05,1.7669924705117138e-05,1.0,1.0
4929,3.323671210419449e-05,1.5344282088103128e-05,1.0,1.0
4930,2.8596839097803696e-05,1.3202207383486042e-05,1.0,1.0
4931,2.5097977400122304e-05,1.1586899566389803e-05,1.0,1.0
4932,2.294361018060368e-05,1.05923000333787e-05,1.0,1.0
4933,2.151888966639122e-05,9.934554062650616e-06,1.0,1.0
4934,2.0368362881608533e-05,9.403394197009276e-06,1.0,1.0
4935,1.996738071987657e-05,9.218274099009686e-06,1.0,1.0
4936,2.0017389833017807e-05,9.241361639576558e-06,1.0,1.0
4937,2.4732265936368995e-05,1.1418062773957024e-05,1.0,1.0
4938,2.9669740743330105e-05,1.3697530309837402e-05,1.0,1.0
4939,3.4794332100898315e-05,1.606338331991473e-05,1.0,1.0
4940,3.9502335915974455e-05,1.823691174787488e-05,1.0,1.0
4941,4.326771552571979e-05,1.9975262001040645e-05,1.0,1.0
4942,5.373590220906071e-05,2.4808074853183036e-05,1.0,1.0
4943,5.579541070487906e-05,2.5758881275419176e-05,1.0,1.0
4944,5.609728389693123e-05,2.5898246065749928e-05,1.0,1.0
4945,5.643793794035792e-05,2.6055514682465247e-05,1.0,1.0
4946,5.6919991958235016e-05,2.6278062954051844e-05,1.0,1.0
4947,5.709596482908522e-05,2.6359303762761018e-05,1.0,1.0
4948,5.698213858974529e-05,2.630675398226575e-05,1.0,1.0
4949,5.651727586530752e-05,2.609214235781698e-05,1.0,1.0
4950,5.6050700355176414e-05,2.587673999730645e-05,1.0,1.0
4951,5.446383612867367e-05,2.514413767940435e-05,1.0,1.0
4952,5.347629887627672e-05,2.4688224647881093e-05,1.0,1.0
4953,5.188514211278977e-05,2.3953640608737958e-05,1.0,1.0
4954,4.816463325910593e-05,2.2236005687953914e-05,1.0,1.0
4955,4.625773185400202e-05,2.135565287259761e-05,1.0,1.0
4956,4.463640045861128e-05,2.0607138211725547e-05,1.0,1.0
4957,4.389641360263873e-05,2.026551094655155e-05,1.0,1.0
4958,4.265449595654698e-05,1.9692158966605864e-05,1.0,1.0
4959,4.240872178232289e-05,1.957869322283908e-05,1.0,1.0
4960,4.238368550749872e-05,1.956713480929525e-05,1.0,1.0
4961,4.256399320633801e-05,1.9650376863592724e-05,1.0,1.0
4962,4.438453637970035e-05,2.049086096196167e-05,1.0,1.0
4963,4.866222922123616e-05,2.2465729157137365e-05,1.0,1.0
4964,5.290281170608576e-05,2.442346473764293e-05,1.0,1.0
4965,5.511583654922113e-05,2.544514454022376e-05,1.0,1.0
4966,5.629391592361184e-05,2.5989024518067475e-05,1.0,1.0
4967,5.765655324282116e-05,2.661810874710244e-05,1.0,1.0
4968,5.849653717957372e-05,2.700590133123654e-05,1.0,1.0
4969,5.897091538008488e-05,2.7224905933805863e-05,1.0,1.0
4970,6.104241337575572e-05,2.8181247508473898e-05,1.0,1.0
4971,6.003774826642665e-05,2.771742711633365e-05,1.0,1.0
4972,5.930467598973407e-05,2.7378992081927237e-05,1.0,1.0
4973,5.836716899598055e-05,2.694617635314436e-05,1.0,1.0
4974,5.656210433036422e-05,2.611283816585149e-05,1.0,1.0
4975,5.39385818494235e-05,2.4901645287150527e-05,1.0,1.0
4976,5.03957163612784e-05,2.3266022386790207e-05,1.0,1.0
4977,4.7155527594276005e-05,2.177013523935743e-05,1.0,1.0
4978,4.6712317864280655e-05,2.1565520080676243e-05,1.0,1.0
4979,4.573603001915262e-05,2.11148005255088e-05,1.0,1.0
4980,4.282784678510141e-05,1.9772189265788487e-05,1.0,1.0
4981,4.153594117137088e-05,1.917575950744956e-05,1.0,1.0
4982,4.089948269507654e-05,1.888192784422701e-05,1.0,1.0
4983,4.076150829201266e-05,1.8818229661479184e-05,1.0,1.0
4984,4.199133071074004e-05,1.938599767812499e-05,1.0,1.0
4985,4.287187172106757e-05,1.9792514111226203e-05,1.0,1.0
4986,4.547467160967064e-05,2.0994140059797957e-05,1.0,1.0
4987,4.864666613148058e-05,2.245854419736688e-05,1.0,1.0
4988,5.269152584625213e-05,2.432592109901974e-05,1.0,1.0
4989,5.513389480825823e-05,2.5453481436479223e-05,1.0,1.0
4990,5.795927225496874e-05,2.675786402437725e-05,1.0,1.0
4991,5.849738299966916e-05,2.7006291818180604e-05,1.0,1.0
4992,6.011530996917582e-05,2.7753234769102847e-05,1.0,1.0
4993,6.135293507828338e-05,2.8324605027807506e-05,1.0,1.0
4994,6.241718821333417e-05,2.881593522515595e-05,1.0,1.0
4995,6.294931478085951e-05,2.906160032383015e-05,1.0,1.0
4996,6.349524936144243e-05,2.931364012186593e-05,1.0,1.0
4997,6.235337108713535e-05,2.87864729852275e-05,1.0,1.0
4998,5.93598657509596e-05,2.740447135502636e-05,1.0,1.0
4999,5.564705386014402e-05,2.5690389865433166e-05,1.0,1.0
5000,5.269412674304555e-05,2.4327121846372702e-05,1.0,1.0
5001,4.9360792038035975e-05,2.278823232422661e-05,1.0,1.0
5002,4.532720287603582e-05,2.092605866110321e-05,1.0,1.0
5003,4.274421632316761e-05,1.9733579869195723e-05,1.0,1.0
5004,4.027590182973478e-05,1.8594041344727563e-05,1.0,1.0
5005,3.8309581562928384e-05,1.7686256821551947e-05,1.0,1.0
5006,3.672445126762119e-05,1.6954455001885118e-05,1.0,1.0
5007,3.611985906342153e-05,1.6675334934279613e-05,1.0,1.0
5008,3.633977228822833e-05,1.6776861539732086e-05,1.0,1.0
5009,3.8009463447574216e-05,1.7547702291630103e-05,1.0,1.0
5010,4.057172740810476e-05,1.873061415340837e-05,1.0,1.0
5011,4.467609056658847e-05,2.0625461811575017e-05,1.0,1.0
5012,4.728402881227128e-05,2.182945996833192e-05,1.0,1.0
5013,4.905980695708403e-05,2.2649277545187136e-05,1.0,1.0
5014,5.252246755468188e-05,2.4247872521078144e-05,1.0,1.0
5015,5.213952250648457e-05,2.4071079557160383e-05,1.0,1.0
5016,5.268465355797695e-05,2.432274839259937e-05,1.0,1.0
5017,5.3953235682576526e-05,2.490841047345617e-05,1.0,1.0
5018,5.54702986057055e-05,2.560878785630072e-05,1.0,1.0
5019,5.794719817310672e-05,2.6752289823250947e-05,1.0,1.0
5020,5.99126726198178e-05,2.765968385948256e-05,1.0,1.0
5021,5.844221438394596e-05,2.6980822307255063e-05,1.0,1.0
5022,5.452763210937003e-05,2.517359015715917e-05,1.0,1.0
5023,5.059583739585255e-05,2.3358411597751937e-05,1.0,1.0
5024,4.659157704566076e-05,2.15097780694134e-05,1.0,1.0
5025,4.302623388848002e-05,1.9863777978514942e-05,1.0,1.0
5026,4.1874861283602014e-05,1.93322276259296e-05,1.0,1.0
5027,3.904263269411864e-05,1.802468209378478e-05,1.0,1.0
5028,3.6752913113831776e-05,1.6967594887552344e-05,1.0,1.0
5029,3.609573204519992e-05,1.6664196294200632e-05,1.0,1.0
5030,3.700729350752669e-05,1.7085033835974827e-05,1.0,1.0
5031,3.951527696343427e-05,1.8242886198118824e-05,1.0,1.0
5032,4.293219983937274e-05,1.982036559251042e-05,1.0,1.0
5033,4.553588783907602e-05,2.102240155237344e-05,1.0,1.0
5034,4.888730194862491e-05,2.2569637732948508e-05,1.0,1.0
5035,5.200241506901846e-05,2.4007781623530198e-05,1.0,1.0
5036,5.557376354887661e-05,2.5656554171731375e-05,1.0,1.0
5037,5.747024022130458e-05,2.6532094235502288e-05,1.0,1.0
5038,5.9878142014422566e-05,2.764374222999176e-05,1.0,1.0
5039,6.074060362021066e-05,2.8041912004663936e-05,1.0,1.0
5040,6.104241337575572e-05,2.8181247508473898e-05,1.0,1.0
5041,6.080353263530926e-05,2.8070964233301115e-05,1.0,1.0
5042,6.0854429859550594e-05,2.80944617851592e-05,1.0,1.0
5043,6.0990733767926056e-05,2.8157388756192536e-05,1.0,1.0
5044,6.135984965756344e-05,2.832779725857514e-05,1.0,1.0
5045,6.110889483525495e-05,2.821193978227605e-05,1.0,1.0
5046,5.928221946620087e-05,2.7368624653562745e-05,1.0,1.0
5047,5.695799042602134e-05,2.629560558001319e-05,1.0,1.0
5048,5.431378764374775e-05,2.5074865295530223e-05,1.0,1.0
5049,5.162638460010123e-05,2.3834180890380077e-05,1.0,1.0
5050,4.822929620540007e-05,2.226585841482637e-05,1.0,1.0
5051,4.506241889516742e-05,2.080381672326896e-05,1.0,1.0
5052,4.515727761886768e-05,2.084760983404392e-05,1.0,1.0
5053,4.462775194813578e-05,2.0603145482722693e-05,1.0,1.0
5054,4.20024955359994e-05,1.93911521057864e-05,1.0,1.0
5055,4.292790730238855e-05,1.981838387126939e-05,1.0,1.0
5056,4.382227747127599e-05,2.023128476590576e-05,1.0,1.0
5057,4.4880482992644486e-05,2.0719822981604207e-05,1.0,1.0
5058,4.765489977860656e-05,2.2000678731123364e-05,1.0,1.0
5059,5.113743714844649e-05,2.3608450150199476e-05,1.0,1.0
5060,5.3755778981302805e-05,2.481725129636813e-05,1.0,1.0
5061,5.64301563954802e-05,2.605192220258003e-05,1.0,1.0
5062,5.883545729180487e-05,2.716236944971659e-05,1.0,1.0
5063,6.098384033414842e-05,2.8154206287598533e-05,1.0,1.0
5064,6.224637484506593e-05,2.873707638680545e-05,1.0,1.0
5065,6.312439954060961e-05,2.914243112124811e-05,1.0,1.0
5066,6.297519687577913e-05,2.907354922431804e-05,1.0,1.0
5067,6.298209030955675e-05,2.9076731692912044e-05,1.0,1.0
5068,6.259051789638627e-05,2.889595576216501e-05,1.0,1.0
5069,6.167631324626139e-05,2.8473897948690684e-05,1.0,1.0
5070,5.848879792570066e-05,2.7002328375698483e-05,1.0,1.0
5071,5.59144175923034e-05,2.581382278844675e-05,1.0,1.0
5072,5.273032784312909e-05,2.434383468757794e-05,1.0,1.0
5073,4.773337073795826e-05,2.203690615735741e-05,1.0,1.0
5074,4.412664583260957e-05,2.0371801492721423e-05,1.0,1.0
5075,4.1869701781019935e-05,1.932984565557088e-05,1.0,1.0
5076,4.094515698022869e-05,1.8903014139205582e-05,1.0,1.0
5077,3.992143977325052e-05,1.8430398028650663e-05,1.0,1.0
5078,3.93867334544342e-05,1.818354194479713e-05,1.0,1.0
5079,3.8945215364629614e-05,1.7979707760004007e-05,1.0,1.0
5080,3.9107337931417566e-05,1.8054554345004447e-05,1.0,1.0
5081,4.009916772079871e-05,1.8512449097768744e-05,1.0,1.0
5082,4.2403562279740936e-05,1.9576311252480404e-05,1.0,1.0
5083,4.594642776788615e-05,2.1211934152840786e-05,1.0,1.0
5084,4.7550525578832894e-05,2.195249264222786e-05,1.0,1.0
5085,4.8947714648939646e-05,2.2597528262927143e-05,1.0,1.0
5086,5.0434497212652925e-05,2.328392621317477e-05,1.0,1.0
5087,5.137109494980376e-05,2.371632216849274e-05,1.0,1.0
5088,5.135756182827721e-05,2.371007437738799e-05,1.0,1.0
5089,5.194697156176434e-05,2.398218520434788e-05,1.0,1.0
5090,5.28807358015955e-05,2.441327302840326e-05,1.0,1.0
5091,5.343273914136305e-05,2.4668114570262614e-05,1.0,1.0
5092,5.479095705057381e-05,2.529515850501492e-05,1.0,1.0
5093,5.463900547043333e-05,2.522500752551673e-05,1.0,1.0
5094,5.2165320019394617e-05,2.4082989408953856e-05,1.0,1.0
5095,4.867398612056237e-05,2.247115692565964e-05,1.0,1.0
5096,4.625219173237712e-05,2.1353095183114117e-05,1.0,1.0
5097,4.485200000093155e-05,2.0706673333763405e-05,1.0,1.0
5098,4.014742175724195e-05,1.853472637792671e-05,1.0,1.0
5099,3.879375013104396e-05,1.790978131049864e-05,1.0,1.0
5100,3.743853488317191e-05,1.7284123604397702e-05,1.0,1.0
5101,3.723242967142269e-05,1.718897169830681e-05,1.0,1.0
5102,3.766149306032218e-05,1.738705596284875e-05,1.0,1.0
5103,3.859597624723454e-05,1.781847570080662e-05,1.0,1.0
5104,4.031153200125404e-05,1.861049060724562e-05,1.0,1.0
5105,4.02787564725568e-05,1.859535923816373e-05,1.0,1.0
5106,4.3709804544088656e-05,2.0179359764520943e-05,1.0,1.0
5107,4.8208954232105465e-05,2.225646720382203e-05,1.0,1.0
5108,4.9849718344188254e-05,2.301395330223358e-05,1.0,1.0
5109,5.402667401236062e-05,2.494231450237317e-05,1.0,1.0
5110,5.579037807531133e-05,2.5756557878102078e-05,1.0,1.0
5111,5.618279630857725e-05,2.593772429579317e-05,1.0,1.0
5112,5.657216958949967e-05,2.6117484960485694e-05,1.0,1.0
5113,5.771965142193875e-05,2.66472390731284e-05,1.0,1.0
5114,5.911914535180569e-05,2.7293338770750304e-05,1.0,1.0
5115,6.042242724581951e-05,2.789502057848668e-05,1.0,1.0
5116,6.017195877006597e-05,2.7779387632180463e-05,1.0,1.0
5117,5.9818469406691376e-05,2.76161933760892e-05,1.0,1.0
5118,5.7846397563236165e-05,2.670575354169404e-05,1.0,1.0
5119,5.49658303553001e-05,2.537589168069689e-05,1.0,1.0
5120,5.113312346595997e-05,2.3606458666784865e-05,1.0,1.0
5121,4.783338896424062e-05,2.208308123849109e-05,1.0,1.0
5122,4.401592798212036e-05,2.032068675174557e-05,1.0,1.0
5123,4.142926211183715e-05,1.912650934163149e-05,1.0,1.0
5124,3.964350328989851e-05,1.8302084018836483e-05,1.0,1.0
5125,3.7936342300325926e-05,1.7513944695317145e-05,1.0,1.0
5126,3.674838797632133e-05,1.6965505782401686e-05,1.0,1.0
5127,3.591316177760545e-05,1.6579909687327858e-05,1.0,1.0
5128,3.588793519325993e-05,1.6568263414221673e-05,1.0,1.0
5129,3.696902014820934e-05,1.706736430175665e-05,1.0,1.0
5130,4.003365895440914e-05,1.8482205883952228e-05,1.0,1.0
5131,4.618346884962505e-05,2.132136811891024e-05,1.0,1.0
5132,5.1116333937066025e-05,2.359870750094549e-05,1.0,1.0
5133,5.373505638896526e-05,2.480768436623897e-05,1.0,1.0
5134,5.59514222214776e-05,2.5830906592248835e-05,1.0,1.0
5135,5.76730890256864e-05,2.662574276685856e-05,1.0,1.0
5136,5.80441291560408e-05,2.6797039627038844e-05,1.0,1.0
5137,5.882441933955974e-05,2.7157273595096757e-05,1.0,1.0
5138,5.9603187046906926e-05,2.751680468665537e-05,1.0,1.0
5139,6.078507261172688e-05,2.806244185574725e-05,1.0,1.0
5140,6.218907053360181e-05,2.8710620896346176e-05,1.0,1.0
5141,6.154546487750128e-05,2.841348961844643e-05,1.0,1.0
5142,5.4794763241003165e-05,2.5296915696263132e-05,1.0,1.0
5143,4.820593042526431e-05,2.225507121299703e-05,1.0,1.0
5144,4.304712564483669e-05,1.9873423006032943e-05,1.0,1.0
5145,3.910222071984027e-05,1.8052191898992928e-05,1.0,1.0
5146,3.575964543028845e-05,1.6509036306983177e-05,1.0,1.0
5147,3.361889591430581e-05,1.5520723613771188e-05,1.0,1.0
5148,3.1723180479963834e-05,1.4645534988249974e-05,1.0,1.0
5149,3.0055688452866112e-05,1.3875709502406528e-05,1.0,1.0
5150,2.8705125215518727e-05,1.3252199474497815e-05,1.0,1.0
5151,2.8137051293938435e-05,1.2989938680701582e-05,1.0,1.0
5152,2.839054357653301e-05,1.3106967617832742e-05,1.0,1.0
5153,2.998929157537632e-05,1.384505627729874e-05,1.0,1.0
5154,3.4080840559414565e-05,1.5733988058263062e-05,1.0,1.0
5155,4.063372602109847e-05,1.875923684640713e-05,1.0,1.0
5156,4.502835349082469e-05,2.078808986159741e-05,1.0,1.0
5157,4.736302840918261e-05,2.186593144890598e-05,1.0,1.0
5158,4.990012922187476e-05,2.3037226324098853e-05,1.0,1.0
5159,5.258603093485199e-05,2.4277217614923343e-05,1.0,1.0
5160,5.471842797739238e-05,2.526167424956283e-05,1.0,1.0
5161,5.660502970020637e-05,2.6132655378261944e-05,1.0,1.0
5162,5.806935574038645e-05,2.6808685900145083e-05,1.0,1.0
5163,5.930467598973407e-05,2.7378992081927237e-05,1.0,1.0
5164,6.071634972897481e-05,2.8030714791543383e-05,1.0,1.0
5165,5.7509740019760186e-05,2.655032997578929e-05,1.0,1.0
5166,5.1821790187643465e-05,2.392439313662874e-05,1.0,1.0
5167,4.586971188523232e-05,2.1176516987015598e-05,1.0,1.0
5168,4.002985276397978e-05,1.8480448692704007e-05,1.0,1.0
5169,3.53489363374593e-05,1.631942560912705e-05,1.0,1.0
5170,3.1602503097851065e-05,1.4589822263507912e-05,1.0,1.0
5171,2.874022674947824e-05,1.3268404682675791e-05,1.0,1.0
5172,2.6462031467991453e-05,1.2216637861056058e-05,1.0,1.0
5173,2.4612096046313515e-05,1.1362584341381411e-05,1.0,1.0
5174,2.3317991300334933e-05,1.0765139316987964e-05,1.0,1.0
5175,2.2280423789294408e-05,1.0286128982724255e-05,1.0,1.0
5176,2.234836428845828e-05,1.0317494846504908e-05,1.0,1.0
5177,2.285611009173341e-05,1.0551904159016926e-05,1.0,1.0
5178,2.7615645496122407e-05,1.2749223004043182e-05,1.0,1.0
5179,3.660180735378662e-05,1.689783439499816e-05,1.0,1.0
5180,4.061617525411865e-05,1.8751134242318115e-05,1.0,1.0
5181,4.335483499554712e-05,2.0015482156277595e-05,1.0,1.0
5182,4.686371966135917e-05,2.1635417243660828e-05,1.0,1.0
5183,4.84006170657256e-05,2.234495154534332e-05,1.0,1.0
5184,4.96527056984647e-05,2.292299913079121e-05,1.0,1.0
5185,5.142402214227412e-05,2.374075688901656e-05,1.0,1.0
5186,5.343352152495125e-05,2.466847577068584e-05,1.0,1.0
5187,5.4460389411784926e-05,2.514254644510738e-05,1.0,1.0
5188,5.348310772804477e-05,2.4691368067780675e-05,1.0,1.0
5189,5.050400247899332e-05,2.331601447780192e-05,1.0,1.0
5190,4.495730460281022e-05,2.075528895829739e-05,1.0,1.0
5191,4.085289915332173e-05,1.8860421775783535e-05,1.0,1.0
5192,3.708123932936796e-05,1.7119172157058215e-05,1.0,1.0
5193,3.388376447718378e-05,1.5643004600299853e-05,1.0,1.0
5194,3.3450154805271385e-05,1.544282146843363e-05,1.0,1.0
5195,3.191630235324858e-05,1.4734692919749765e-05,1.0,1.0
5196,3.05267679550052e-05,1.4093191205894071e-05,1.0,1.0
5197,3.0013714630631308e-05,1.3856331587808124e-05,1.0,1.0
5198,2.8700536641501164e-05,1.3250081082826377e-05,1.0,1.0
5199,2.844015092512885e-05,1.3129869677101158e-05,1.0,1.0
5200,2.938463593466944e-05,1.3565906923172391e-05,1.0,1.0
5201,3.049166642104557e-05,1.407698599771604e-05,1.0,1.0
5202,3.7040005599716686e-05,1.710013591853588e-05,1.0,1.0
5203,4.4499969677221584e-05,2.054415266765064e-05,1.0,1.0
5204,4.664156501329955e-05,2.1532855847806636e-05,1.0,1.0
5205,4.718597711771072e-05,2.1784192769343125e-05,1.0,1.0
5206,4.9173231431878576e-05,2.2701641844383952e-05,1.0,1.0
5207,5.008868366664416e-05,2.3124275626100727e-05,1.0,1.0
5208,5.218748050589432e-05,2.409322016688789e-05,1.0,1.0
5209,5.326095307998513e-05,2.458880667192648e-05,1.0,1.0
5210,5.400074962643623e-05,2.4930346077538067e-05,1.0,1.0
5211,5.447026436139879e-05,2.514710538017912e-05,1.0,1.0
5212,5.530859894896528e-05,2.553413651477231e-05,1.0,1.0
5213,5.656984358423728e-05,2.611641112138955e-05,1.0,1.0
5214,5.70454905148916e-05,2.6336001454374964e-05,1.0,1.0
5215,5.785790071653368e-05,2.6711064164133054e-05,1.0,1.0
5216,5.917412365800731e-05,2.7318720422113385e-05,1.0,1.0
5217,6.057890396347055e-05,2.7967260663135585e-05,1.0,1.0
5218,5.997959813486709e-05,2.769058113893032e-05,1.0,1.0
5219,5.897332596735685e-05,2.7226018821596415e-05,1.0,1.0
5220,5.734254253239983e-05,2.64731404691246e-05,1.0,1.0
5221,5.496043825219177e-05,2.5373402326428543e-05,1.0,1.0
5222,5.40885668978423e-05,2.4970888384503876e-05,1.0,1.0
5223,5.379690698344217e-05,2.4836238724022477e-05,1.0,1.0
5224,5.350831316688796e-05,2.4703004578713284e-05,1.0,1.0
5225,5.429847830002088e-05,2.506779748184298e-05,1.0,1.0
5226,5.5546062940751874e-05,2.564376572431379e-05,1.0,1.0
5227,5.726688392486536e-05,2.643821141197952e-05,1.0,1.0
5228,5.934053876177944e-05,2.7395548728354856e-05,1.0,1.0
5229,5.917412365800731e-05,2.7318720422113385e-05,1.0,1.0
5230,5.903972284484652e-05,2.7256672046704156e-05,1.0,1.0
5231,6.002535700202892e-05,2.771170648260336e-05,1.0,1.0
5232,6.102169078341818e-05,2.8171680578344737e-05,1.0,1.0
5233,6.169741645764185e-05,2.848364059794467e-05,1.0,1.0
5234,6.326254310769249e-05,2.920620740138472e-05,1.0,1.0
5235,6.408324234626972e-05,2.9585096883194527e-05,1.0,1.0
5236,6.457800481108038e-05,2.981351222111545e-05,1.0,1.0
5237,6.378857977053099e-05,2.9449060994061817e-05,1.0,1.0
5238,6.154698735367302e-05,2.8414192494945716e-05,1.0,1.0
5239,5.839381232898604e-05,2.6958476691881896e-05,1.0,1.0
5240,5.553077474252735e-05,2.563670767280013e-05,1.0,1.0
5241,5.344035152222176e-05,2.4671628952759054e-05,1.0,1.0
5242,5.295172125310285e-05,2.444604464518249e-05,1.0,1.0
5243,4.989475826426888e-05,2.303474673200414e-05,1.0,1.0
5244,4.777460446760953e-05,2.2055942395879745e-05,1.0,1.0
5245,4.68835541425966e-05,2.1644574162498773e-05,1.0,1.0
5246,4.648197990679792e-05,2.1459180723638375e-05,1.0,1.0
5247,4.630182022647542e-05,2.137600700455616e-05,1.0,1.0
5248,4.697367627376264e-05,2.168618054638709e-05,1.0,1.0
5249,4.8198318044405606e-05,2.22515568305006e-05,1.0,1.0
5250,4.994516914195538e-05,2.305801975386941e-05,1.0,1.0
5251,5.478562838397271e-05,2.5292698437267414e-05,1.0,1.0
5252,5.74035895977862e-05,2.65013238643113e-05,1.0,1.0
5253,5.9959721362625e-05,2.7681404695745216e-05,1.0,1.0
5254,6.013305104567709e-05,2.7761425232754262e-05,1.0,1.0
5255,6.146912961389049e-05,2.837824817174612e-05,1.0,1.0
5256,6.350531462057788e-05,2.931828691650013e-05,1.0,1.0
5257,6.468946275415312e-05,2.9864968638167367e-05,1.0,1.0
5258,6.690436954700084e-05,3.0887517274198726e-05,1.0,1.0
5259,6.834429367742826e-05,3.155228224774606e-05,1.0,1.0
5260,6.906730069498551e-05,3.188607048751832e-05,1.0,1.0
5261,6.728604586505498e-05,3.10637245077004e-05,1.0,1.0
5262,6.169052302386424e-05,2.848045812935067e-05,1.0,1.0
5263,5.669121876792869e-05,2.617244599786042e-05,1.0,1.0
5264,5.2470703364842766e-05,2.4223974720102417e-05,1.0,1.0
5265,4.943742333868024e-05,2.282361044135739e-05,1.0,1.0
5266,4.64071882648612e-05,2.142465191561093e-05,1.0,1.0
5267,4.572767754571049e-05,2.1110944466936357e-05,1.0,1.0
5268,4.347083922163276e-05,2.0069037440653795e-05,1.0,1.0
5269,4.26440077873638e-05,1.9687316928499628e-05,1.0,1.0
5270,4.146057860086976e-05,1.914096712073488e-05,1.0,1.0
5271,4.062537354765622e-05,1.8755380787834623e-05,1.0,1.0
5272,4.123381423329e-05,1.903627757103556e-05,1.0,1.0
5273,4.289593530278196e-05,1.9803623464784343e-05,1.0,1.0
5274,4.490232629660849e-05,2.0729907306934262e-05,1.0,1.0
5275,5.117359595752537e-05,2.3625143467057555e-05,1.0,1.0
5276,5.489630394345726e-05,2.534379365389611e-05,1.0,1.0
5277,5.871065653672692e-05,2.710475310112227e-05,1.0,1.0
5278,6.253799246846117e-05,2.887170652293958e-05,1.0,1.0
5279,6.403365614317632e-05,2.9562204586099742e-05,1.0,1.0
5280,6.556217992859803e-05,3.0267873067036096e-05,1.0,1.0
5281,6.729063443907253e-05,3.106584289937183e-05,1.0,1.0
5282,6.841986770295328e-05,3.158717225619678e-05,1.0,1.0
5283,6.847708743240785e-05,3.161358869796163e-05,1.0,1.0
5284,6.889162386116869e-05,3.180496634923955e-05,1.0,1.0
5285,6.687307420347055e-05,3.087306925726892e-05,1.0,1.0
5286,6.032008301427476e-05,2.7847771658256858e-05,1.0,1.0
5287,5.464589890421084e-05,2.5228189994110678e-05,1.0,1.0
5288,4.993066332731904e-05,2.3051322902778968e-05,1.0,1.0
5289,4.656599098777452e-05,2.149796583935591e-05,1.0,1.0
5290,4.413806440389763e-05,2.037707306646608e-05,1.0,1.0
5291,4.184995188179207e-05,1.9320727785427347e-05,1.0,1.0
5292,4.045050024293005e-05,1.8674647612152708e-05,1.0,1.0
5293,3.886014700853376e-05,1.7940434535606425e-05,1.0,1.0
5294,3.785161227226812e-05,1.7474827665697116e-05,1.0,1.0
5295,3.759509618283239e-05,1.735640273774096e-05,1.0,1.0
5296,3.83119710046979e-05,1.7687359947168868e-05,1.0,1.0
5297,4.0057278480573474e-05,1.849311023186476e-05,1.0,1.0
5298,4.307765975028097e-05,1.9887519584713055e-05,1.0,1.0
5299,4.823035348051931e-05,2.226634652350642e-05,1.0,1.0
5300,5.240891620687298e-05,2.4195449648839705e-05,1.0,1.0
5301,5.549791463182066e-05,2.562153725502388e-05,1.0,1.0
5302,5.781890841013524e-05,2.6693062716012444e-05,1.0,1.0
5303,6.113012491964977e-05,2.8221741004571654e-05,1.0,1.0
5304,6.248153397709248e-05,2.884564151942437e-05,1.0,1.0
5305,6.339611924626029e-05,2.9267875052023516e-05,1.0,1.0
5306,6.411151388295885e-05,2.9598148909299344e-05,1.0,1.0
5307,6.482005737688454e-05,2.992525982232837e-05,1.0,1.0
5308,6.563083937484298e-05,3.0299570844719184e-05,1.0,1.0
5309,6.458718195911548e-05,2.981774900445833e-05,1.0,1.0
5310,5.941843879256676e-05,2.7431512575901664e-05,1.0,1.0
5311,5.3908386072017366e-05,2.4887704903248027e-05,1.0,1.0
5312,4.927022585131989e-05,2.2746420934692693e-05,1.0,1.0
5313,4.6237664772238455e-05,2.134638856985009e-05,1.0,1.0
5314,4.3749473506563525e-05,2.0197673602196835e-05,1.0,1.0
5315,4.254242479390504e-05,1.96404194465195e-05,1.0,1.0
5316,4.128652997073657e-05,1.906061466982339e-05,1.0,1.0
5317,3.9852716890498446e-05,1.8398670964446796e-05,1.0,1.0
5318,3.9041110217946905e-05,1.802397921728549e-05,1.0,1.0
5319,3.842497256944484e-05,1.7739529002893706e-05,1.0,1.0
5320,3.947856837129344e-05,1.8225939064747145e-05,1.0,1.0
5321,4.102692663795258e-05,1.894076446452145e-05,1.0,1.0
5322,4.359602059575352e-05,2.0126829508372883e-05,1.0,1.0
5323,4.895416402716722e-05,2.260050572587553e-05,1.0,1.0
5324,5.378468488306356e-05,2.4830596187681025e-05,1.0,1.0
5325,5.598810966811599e-05,2.5847843963446887e-05,1.0,1.0
5326,5.7906746827043646e-05,2.673361478515183e-05,1.0,1.0
5327,5.908404381784606e-05,2.727713356257227e-05,1.0,1.0
5328,6.04124888596984e-05,2.7890432356894108e-05,1.0,1.0
