,pv panels,st panels,electricity grid,biomethane,dec air heat pump,dec ground heat pump
2170,4.882477396109611,2.0519869258209207,10.792659082104255,0.0,4.100047400255254,16.11950263730052
2171,3.168946898174695,0.07062940352300912,12.299873025102292,0.0,3.8814380802980537,15.26003122987992
2172,2.7072403276070927,0.0,12.358546277883542,0.0,3.7500761882672835,14.7435766237944
2173,4.3627816670873605,1.4527292470236235,9.914456900677557,0.0,3.6989875546999147,14.5427195889528
2174,3.5400771082697675,0.5243990830234085,14.027074761297154,0.0,3.662660199436269,14.39989711842672
2175,1.4197245008449362,0.0,13.126507190924938,0.0,3.6626188944218123,14.3997347260872
2176,1.0711597533968875,0.0,13.914567902202469,0.0,3.7569390974095076,14.770558429422001
2177,0.2408475982739262,0.0,15.226851285111465,0.0,3.8362542415179597,15.08238913522176
2178,0.0,0.0,15.70317397305333,0.0,3.8608390266177675,15.17904521491224
2179,0.0,0.0,15.754162852674096,0.0,3.8380649804605445,15.089508128811602
2180,0.0,0.0,15.076736612920563,0.0,3.6570667108241284,14.37790609109628
2181,0.0,0.0,13.17536472932296,0.0,3.1545851356901577,12.40237939960908
2182,0.0,0.0,11.138877394419207,0.0,2.6432796756050703,10.392161246571481
2183,0.0,0.0,10.014567453665654,0.0,2.366336235365649,9.303346879438921
2184,0.0,0.0,14.20528069987549,0.0,3.3710443676644317,13.253397648924961
2185,0.0,0.0,14.906427880269655,0.0,3.526220321571824,13.863478205091242
2186,0.0,0.0,15.764712460304459,0.0,3.72105708714242,14.629486850811482
2187,0.0,0.0,17.230534531136573,0.0,4.052734125999462,15.933488580707401
2188,0.0,0.0,18.212164359154198,0.0,4.915834292975451,19.3268018914164
2189,0.0,0.0,18.212164359154198,0.0,6.123078121578682,24.0731299650438
2190,0.061391738958317475,0.0,18.212164359154198,0.0,6.421639168808316,25.246934830790885
2191,0.7752618926388072,0.0,17.74324115417314,0.0,6.172809257746905,24.268649943805443
2192,1.335911656790305,0.0,17.182591390021642,0.0,5.802725338376321,22.8136500055254
2193,1.9173987885172967,0.0,16.60110425829465,0.0,5.569953460349462,21.898497926671443
2194,2.882064935640271,0.0,15.636438111171676,0.0,5.382552002332214,21.16172149414656
2195,4.8343485265466075,1.6993152553476354,13.68415452026534,0.0,5.009690219501629,19.69580027301336
2196,4.475335027295675,1.2404140572841285,14.043168019516273,0.0,4.761847680513743,18.721397279379243
2197,3.01658162124157,0.0,15.501921425570377,0.0,4.691002291600109,18.442865759630763
2198,2.1541997136635542,0.0,16.364303333148392,0.0,4.736804389505908,18.622938565116
2199,1.7810626383721122,0.0,16.737440408439834,0.0,4.876153132518362,19.170793799754
2200,1.1778294168343686,0.0,17.34067362997758,0.0,5.037429675080577,19.80485906763468
2201,0.41239657964512605,0.0,18.10610646716682,0.0,5.0784535522208545,19.9661461043928
2202,0.012499126271802954,0.0,18.212164359154198,0.0,4.983617745216913,19.593295282957083
2203,0.0,0.0,18.212164359154198,0.0,4.878104591975886,19.178466041755442
2204,0.0,0.0,18.212164359154198,0.0,4.822800214751627,18.96103463975136
2205,0.0,0.0,18.212164359154198,0.0,4.277756251926643,16.81817219487936
2206,0.0,0.0,18.212164359154198,0.0,3.6749316357656028,14.44814276804088
2207,0.0,0.0,18.212164359154198,0.0,3.504593501943583,13.778451486616682
2208,0.0,0.0,18.212164359154198,0.0,4.117643640127198,16.188682967997362
2209,0.0,0.0,18.212164359154198,0.0,4.0968876678870885,16.10708002134768
2210,0.0,0.0,18.212164359154198,0.0,4.5664486403100755,17.95317802813524
2211,0.0,0.0,18.212164359154198,0.0,5.428627239769887,21.34286815877892
2212,0.0,0.0,18.212164359154198,0.0,6.442344420920379,25.328338369200118
2213,0.0,0.0,18.212164359154198,0.0,6.282431450024142,24.699634038625803
2214,0.30393744198376677,0.0,18.212164359154198,13.782997398259552,6.598090444769944,25.940660178464043
2215,1.9825299940610281,0.0,16.53597305275092,22.050265640096608,6.404550433930175,25.179749776559763
2216,3.809020042341565,0.5280675408744235,14.709483004470382,18.116707594209384,6.091382394774348,23.94851692964772
2217,6.329698669474337,3.556699158966628,12.188804377337611,12.310760227377992,5.826166946458369,22.905811638407403
2218,6.79789853279925,4.129426938952623,11.720604514012697,10.050389501220454,5.701916603558807,22.417316376150122
2219,5.900203256497577,2.97458309409203,12.61829979031437,7.743716112491013,5.42476228502254,21.327672932441043
2220,8.210920585598117,6.025212790060333,10.30758246121383,3.3689880828595244,5.2898860246784025,20.797401444801363
2221,6.535938836971729,3.7929729135454564,11.982564209840218,6.104083849239465,5.377007107854729,21.13992151662732
2222,5.697348265794834,2.8393342978904137,12.821154781017114,8.165584902370219,5.488295977712854,21.5774582219514
2223,4.600863784919957,1.6096462203324817,13.91763926189199,8.772776773642141,5.459468924657658,21.46412349374316
2224,2.8359757186183088,0.0,15.682527328193638,13.669911294239157,5.810277980517307,22.843343524410724
2225,1.3426363256434268,0.0,17.17586672116852,15.243567299530898,5.925078991457626,23.29468835483928
2226,0.06651650970367175,0.0,18.212164359154198,15.031647254779093,5.855626330690764,23.02163240228388
2227,0.0,0.0,18.212164359154198,15.461374138806384,5.853492643228284,23.013243723490444
2228,0.0,0.0,18.212164359154198,14.203891307237713,5.682554675556615,22.34119417095924
2229,0.0,0.0,18.212164359154198,7.761617387957387,5.012848129589746,19.708215724598283
2230,0.0,0.0,18.212164359154198,2.1039900939054945,4.507742572422182,17.722372741326723
2231,0.0,0.0,18.212164359154198,0.0,4.080930467681947,16.04434364157444
2232,0.0,0.0,18.212164359154198,0.0,4.040235613328396,15.884350171246322
2233,0.0,0.0,18.212164359154198,0.0,4.163405242920784,16.3685965653066
2234,0.0,0.0,18.212164359154198,3.388130669677434,4.474187613778389,17.59045006055004
2235,0.0,0.0,18.212164359154198,8.129562729077927,4.8730911958461895,19.158755671546203
2236,0.0,0.0,18.212164359154198,18.807042089513512,5.8802245804153825,23.118341418692882
2237,0.0,0.0,18.212164359154198,30.56461103194696,7.0206346683963154,27.601909930527242
2238,0.7609998638774335,0.0,17.757503182934514,34.95524416564259,7.556157825389004,29.70734094113988
2239,3.7418445225490196,0.3821781670088748,14.776658524262928,32.488858190906576,7.307719097111568,28.730594005134602
2240,7.0686074771658,4.573556800539971,11.449895569646147,23.726627324764873,6.991137623709563,27.485941103047082
2241,9.221828698367757,7.592141906909284,9.29667434844419,16.50345440137489,6.691538990467263,26.30805692581044
2242,10.00006911149313,8.782168400399094,8.518433935318818,10.356738751247242,6.3320258139508665,24.894616291773
2243,11.09827469487788,10.601221516986415,7.4202283519340675,4.062415270263668,6.009250815611512,23.625613295207163
2244,10.869837961208582,10.33246676425798,7.6486650856033656,2.1437616292482695,5.909633548233073,23.233963968390242
2245,10.860345791840762,10.51050093497443,7.658157254971185,0.0,5.824227939247851,22.89818835292008
2246,10.179993783220464,9.615894322010295,8.338509263591483,0.49515587741277634,5.867241644964474,23.067298481426402
2247,6.911785141430705,4.947703728083061,11.606717905381242,4.651987379759878,5.907574979203747,23.22587062076328
2248,4.421549019959617,1.8189397918042884,14.09695402685233,9.224401282748351,6.074354605040088,23.881571483721483
2249,1.6165166298080949,0.0,16.90198641700385,11.161065500534855,6.096028297760714,23.96678248565976
2250,0.08306526151806651,0.0,18.212164359154198,10.979812905910054,6.019934641066553,23.66761718828124
2251,0.0,0.0,18.212164359154198,9.702978856608778,5.8170041174180325,22.86978760442388
2252,0.0,0.0,18.212164359154198,7.307484178048928,5.56493328128847,21.87876088909272
2253,0.0,0.0,18.212164359154198,0.7253517516575266,4.905900133285246,19.28774533970052
2254,0.0,0.0,18.212164359154198,0.0,4.2292441198737984,16.62744478023576
2255,0.0,0.0,17.15209226421366,0.0,3.9838211638406116,15.662554475117641
2256,0.0,0.0,17.479363976690372,0.0,3.289605659871553,12.93321806637576
2257,0.0,0.0,17.83401201655227,0.0,3.388846525181977,13.323387553196762
2258,0.0,0.0,18.212164359154198,0.0,3.5956053555012923,14.136268279992722
2259,0.0,0.0,18.212164359154198,0.0,3.91609480970737,15.39628556710512
2260,0.0,0.0,18.212164359154198,0.0,4.708288845101407,18.51082854580164
2261,0.0,0.0,18.212164359154198,0.0,5.646432124322985,22.199176895783282
2262,0.12399800818181655,0.0,18.212164359154198,0.0,6.1555304995547075,24.20071780520844
2263,0.3063386876577498,0.0,18.212164359154198,0.0,5.955000323682587,23.41232528598348
2264,1.1696056981516403,0.0,17.34889734866031,0.0,5.683460854930152,22.344756851917683
2265,1.8645825717883262,0.0,16.65392047502362,0.0,5.408917357516008,21.265377957335758
2266,3.0799090566575855,0.2817809633698639,15.438593990154361,0.0,5.111674223713333,20.0967545216766
2267,1.3569182443579664,0.0,16.820412415893937,0.0,4.886109564520284,19.20993791596668
2268,1.5919390186958922,0.0,16.019573662834873,0.0,4.763675528641237,18.728583538423443
2269,1.7190965770161346,0.0,15.417157888989298,0.0,4.695116696238685,18.4590417083328
2270,1.5580659622838988,0.0,15.445401664489161,0.0,4.738289446508523,18.62877712695036
2271,0.6045175220292642,0.0,16.482020620873218,0.0,4.796374116899514,18.85713936429816
2272,0.41686560349704804,0.0,16.752881366004335,0.0,4.821158340426969,18.95457954425544
2273,0.12153414023341336,0.0,16.89774134163934,0.0,4.788736030071761,18.82710991616148
2274,0.0,0.0,16.81485158769118,0.0,4.728229549494897,18.589226233848002
2275,0.0,0.0,16.686040143461646,0.0,4.6842257382846775,18.41622346543848
2276,0.0,0.0,15.785296358681995,0.0,4.422400540763134,17.38684708269288
2277,0.0,0.0,13.948667379194813,0.0,3.9006950247218355,15.335740687874521
2278,0.0,0.0,12.066682903052666,0.0,3.3707528028565013,13.252251350057762
2279,0.0,0.0,11.479661932765934,0.0,3.2037345595714477,12.595612352922481
2280,0.0,0.0,6.899086265892157,0.0,1.8924036131037547,7.4400615540112796
2281,0.0,0.0,7.196056161932031,0.0,1.979510927941929,7.7825274950574
2282,0.0,0.0,7.791826985603459,0.0,2.1417887121535992,8.42052918508968
2283,0.0,0.0,8.93010987144345,0.0,2.460673648776035,9.674238246248521
2284,0.0,0.0,10.598846100593965,0.0,2.921423998397154,11.48569693216332
2285,0.0,0.0,13.036933360271465,0.0,3.5961108357394855,14.13825559604964
2286,0.5681495196170462,0.0,13.780993615152845,0.0,3.95794964655025,15.560839555634763
2287,2.399069744184728,0.0,11.703448518143624,0.0,3.9358922626414086,15.47412005622888
2288,4.8826212874895445,2.757820828213695,6.957952197995428,0.0,3.6051903460864447,14.17395205921104
2289,7.913605254896461,6.933319569749852,1.479265723885809,0.0,3.3459197827188305,13.1546193242484
2290,8.98332391903039,8.681046634498609,0.0,0.0,3.124991105209656,12.2860292685474
2291,8.100288625943662,7.456461935472134,0.0,0.0,2.971602099366424,11.68297417116756
2292,7.408369521825688,6.5228285583649575,0.0,0.0,2.880801630294464,11.32598844447024
2293,6.5965321807787545,5.468265300009337,0.0,0.0,2.8413537216837184,11.170897391901601
2294,5.3385759322260355,3.809521384522613,1.73829702657173,0.0,2.8188920953172154,11.0825885968788
2295,3.947142714295704,2.068751702129384,4.050972108075831,0.0,2.8399934908644986,11.16554958926976
2296,2.2133665748919755,0.0,6.599361597292842,0.0,2.9238170570533555,11.49510533932404
2297,1.2677352683388508,0.0,7.649420165032212,0.0,2.9296566547099685,11.518063954344122
2298,0.024817378282005167,0.0,9.175544013898014,0.0,2.959492036059257,11.63536296613476
2299,0.0,0.0,9.575591124220965,0.0,2.9578183730715115,11.62878289222068
2300,0.0,0.0,9.48902403187521,0.0,2.8030358291792643,11.02024904348424
2301,0.0,0.0,8.399042731703606,0.0,2.4100256020295387,9.4751133963618
2302,0.0,0.0,7.122756794666071,0.0,2.0176515530926724,7.9324789096843205
2303,0.0,0.0,6.495764224810794,0.0,1.8468060155146293,7.260792749814841
2304,0.0,0.0,4.584644678558219,0.0,1.277705728804211,5.023351891949161
2305,0.0,0.0,4.930610932412109,0.0,1.372754945049513,5.3970417404724005
2306,0.0,0.0,5.340513325951298,0.0,1.4858451387366334,5.841660423485401
2307,0.0,0.0,6.3575026861602675,0.0,1.7753210063035978,6.979746536926441
2308,0.0,0.0,8.007984235978846,0.0,2.2532956481909894,8.85892322644152
2309,0.0,0.0,10.58207883527335,0.0,3.0060147444868788,11.81826888111192
2310,0.43158572274226975,0.0,10.99671814077482,0.0,3.2367342289890257,12.72535189158576
2311,3.121743222214416,0.5764414233989452,7.487557274953717,0.0,3.055343764190831,12.01220792268588
2312,6.502957565256752,4.988506023941287,1.5062256814382842,0.0,2.763786042905019,10.86593691691668
2313,8.18118883498159,7.448001031600309,0.0,0.0,2.506488097691059,9.85435961022744
2314,9.637284601434184,9.75051760572341,0.0,0.0,2.302892340586667,9.05391463405884
2315,9.077889147454199,8.914464006858223,0.0,0.0,2.112863154737947,8.306807182993321
2316,6.68724326460593,5.444437659244317,0.0,0.0,1.999870655509039,7.862572589704921
2317,5.850219804192131,4.297241179760836,0.0,0.0,1.892277875780335,7.439567212624801
2318,4.606537238670218,2.574138248532109,0.0,0.0,1.8538781831492115,7.28859726369192
2319,2.2206807943881492,0.0,0.0,0.0,1.8333073748096935,7.207722296427001
2320,0.7644586956548998,0.0,4.316586792535441,0.0,1.8627492449060565,7.323474202767361
2321,0.6077027115604429,0.0,5.685184686115385,0.0,1.9292755263888788,7.58502497648412
2322,0.025655553339629215,0.0,6.75544591883857,0.0,2.076529117780786,8.1639584431182
2323,0.0,0.0,6.971554757932544,0.0,2.1084460491355808,8.28944115317568
2324,0.0,0.0,6.958849879002065,0.0,2.078695100095256,8.172474090432
2325,0.0,0.0,6.161865930433664,0.0,1.8416167693601502,7.24039101810132
2326,0.0,0.0,4.812730251050718,0.0,1.4130920250866659,5.55562860656556
2327,0.0,0.0,4.365215774160893,0.0,1.2310416924349674,4.83989034043776
2328,0.0,0.0,5.066010806967035,0.0,1.4078486167196027,5.53501393391664
2329,0.0,0.0,5.337591355622775,0.0,1.4664179123659982,5.765281495110721
2330,0.0,0.0,5.79648698741932,0.0,1.561441819166167,6.13887183852396
2331,0.0,0.0,6.599561074370205,0.0,1.7793100785698768,6.99542973632376
2332,0.0,0.0,7.807008195085307,0.0,2.113744530855253,8.310272348943961
2333,0.0,0.0,10.063727149241071,0.0,2.7286364879800753,10.72774501618956
2334,0.37942276666258584,0.0,10.850823893089036,0.0,3.0291274310199796,11.90913734558436
2335,0.19199725173788884,0.0,10.979116737328026,0.0,3.014760372633645,11.852652672862199
2336,0.8229825519911353,0.0,9.38068605114863,0.0,2.7682718889603652,10.88357320261308
2337,1.438610477546562,0.0,8.00946065711894,0.0,2.5717172194919327,10.11081054804648
2338,2.184927982011737,0.0,6.635648437344883,0.0,2.4005192731998592,9.43773887902536
2339,1.6519240096385124,0.0,6.773115055616084,0.0,2.2726071597784774,8.934847217453282
2340,1.2129406228309279,0.0,6.819270490954393,0.0,2.1965148191754618,8.635687094340481
2341,0.9597533286910427,0.0,6.868304436833654,0.0,2.1666172778289265,8.51814369799968
2342,1.3243573032938738,0.0,6.342916716786439,0.0,2.1463436023752687,8.438436920726161
2343,1.1507565489414229,0.0,6.349807435700786,0.0,2.1476738668114512,8.44366690930776
2344,1.0488528601410176,0.0,6.50342403947092,0.0,2.204461073807152,8.666928116696521
2345,0.4450826098677998,0.0,7.169906338001078,0.0,2.2528090994177554,8.85701034020688
2346,0.06993509540402937,0.0,7.589271413913764,0.0,2.268402451039666,8.91831623451876
2347,0.0,0.0,7.6727698613619,0.0,2.256148630084145,8.87013984046116
2348,0.0,0.0,7.457256264454844,0.0,2.150784296380498,8.45589568930632
2349,0.0,0.0,6.505102268647108,0.0,1.8567278241956096,7.29980074303704
2350,0.0,0.0,5.537017117995413,0.0,1.5516502022709502,6.100375699587601
2351,0.0,0.0,4.894594846409051,0.0,1.3833389500529492,5.43865318539264
2352,0.0,0.0,6.47646507643216,0.0,1.8821393170112366,7.39970705764056
2353,0.0,0.0,6.51300032282179,0.0,1.9092342928793207,7.506232054140841
2354,0.0,0.0,7.3151570903158145,0.0,2.11737501890289,8.3245457599428
2355,0.0,0.0,9.044749800791674,0.0,2.451516590289189,9.638236899430082
2356,0.0,0.0,11.908867980338355,0.0,2.9443192261776736,11.575710448730641
2357,0.0,0.0,15.107636600698891,0.0,3.6918603137127235,14.51469855195636
2358,0.274086040867726,0.0,16.15219275902376,0.0,3.9907732634674837,15.689886936752881
2359,1.446630945770378,0.0,14.416286759820478,0.0,3.860360981818098,15.17716576239456
2360,5.013310711009034,2.2388886605597778,8.62593787590143,0.0,3.56253826172188,14.006263659716401
2361,7.063619139067942,4.878402711309412,4.3373111678846765,0.0,3.300181059663644,12.9747956795586
2362,6.791813605642873,4.570628988680818,3.95035435216442,0.0,3.140810014606591,12.3482219523996
2363,11.237355347779413,10.932423972903798,0.0,0.0,2.9634659226584565,11.650986462466081
2364,11.219253159544726,10.983102609448734,0.0,0.0,2.655664801961941,10.440853873139762
2365,11.369248735026465,11.323587357660275,0.0,0.0,2.6066611604846166,10.248194069259961
2366,10.543278805303995,10.136221481870324,0.0,0.0,2.655630279878779,10.44071814816972
2367,7.61278043519287,5.951340083069183,0.0,0.0,2.733081130258746,10.745219307566881
2368,4.81979125629293,2.319769406439687,0.0,0.0,2.843468173967897,11.17921044681144
2369,1.2900679563777322,0.0,4.110758441506909,0.0,2.972943196245123,11.68824674793624
2370,0.1140172918393634,0.0,5.4295982094522275,0.0,2.919453101285769,11.4779482702374
2371,0.0,0.0,11.310353679397108,0.0,2.9687128743478377,11.6716150658304
2372,0.0,0.0,11.26343170087123,0.0,2.8608121292907573,11.247398910571802
2373,0.0,0.0,10.45291015200848,0.0,2.6001645296323552,10.222652301584281
2374,0.0,0.0,8.623708997791793,0.0,2.101312126454874,8.2613938468302
2375,0.0,0.0,7.867625137397054,0.0,1.91179651986679,7.5163055534567995
2376,0.0,0.0,12.14025912072646,0.0,2.9598828138921083,11.636899325033161
2377,0.0,0.0,11.534016143350286,0.0,2.775664372932549,10.912637053162321
2378,0.0,0.0,13.032865810483083,0.0,3.145071315264719,12.36497542876008
2379,0.0,0.0,15.54243007178523,0.0,3.771927755768304,14.82948694764576
2380,0.0,0.0,18.212164359154198,0.0,4.651561267158439,18.287801772452042
2381,0.0,0.0,18.212164359154198,0.0,4.417586076872182,17.36791882264824
2382,0.8049446953237167,0.0,17.71355835148823,0.0,4.651707758226868,18.288377708028722
2383,3.5518619055204548,0.39711637790084625,14.248348382955424,0.0,4.368672941970653,17.1756148490418
2384,5.645560577190894,3.0062465698581025,10.057137118072008,0.0,4.16863964112538,16.38917581413636
2385,9.049170541327051,7.55780061982107,3.607431529579358,0.0,3.88301283397422,15.266222437824121
2386,9.275084047968965,8.0192141327661,2.4583703954249554,0.0,3.7468872994183244,14.73103937795484
2387,9.530439347003911,8.304434005107836,1.198968600401777,0.0,3.546498350250045,13.943202097243681
2388,10.433471346364362,9.72293348475276,0.0,0.0,3.4088398732213436,13.401992211871919
2389,9.461396036296899,8.298251565739555,0.3818214459661835,0.0,3.483259259501078,13.694575047213721
2390,8.704255134114133,7.339233559013778,1.5763163285471258,0.0,3.4020038933287413,13.375116279681361
2391,5.80290502419659,3.4918253358613565,6.463068312589908,0.0,3.616042327494948,14.21661706423596
2392,4.539895639807965,1.897223412869272,8.964456743786375,0.0,3.81954464212791,15.016694667538442
2393,2.054196913902807,0.0,12.500783115065454,0.0,3.9091669059100447,15.36904823235504
2394,0.10161699377235262,0.0,14.858042828892499,0.0,3.948805445261531,15.524888757412201
2395,0.0,0.0,15.737877746791806,0.0,4.09285313985735,16.0912181107728
2396,0.0,0.0,15.764351992376351,0.0,3.930884434589642,15.45443157714384
2397,0.0,0.0,14.853645470747034,0.0,3.6362992987148184,14.29625816813688
2398,0.0,0.0,12.415758709890744,0.0,2.965592928427421,11.659348871910481
2399,0.0,0.0,10.73333269962725,0.0,2.651192218055844,10.423269728121001
2400,0.0,0.0,11.275899915022592,0.0,2.6786936636127616,10.53139277668788
2401,0.0,0.0,11.984491447676055,0.0,2.7919679075848878,10.9767350608608
2402,0.0,0.0,13.009091814906702,0.0,3.0269237882511524,11.90047363466688
2403,0.0,0.0,15.23506323766391,0.0,3.4714934046477177,13.64831711167692
2404,0.0,0.0,18.181495961896488,0.0,4.081301909098717,16.045803978568802
2405,0.0,0.0,18.212164359154198,0.0,4.952704890169429,19.471760139623523
2406,0.8594886963436996,0.0,17.659014350468247,0.0,5.448515300517501,21.42105887619648
2407,2.901778365471643,0.0,15.616724681340305,0.0,5.277056059513877,20.746959916419723
2408,5.1297997957000145,2.473366801005454,13.388703251111933,0.0,4.917827563636334,19.33463851585956
2409,7.99652227410734,6.365465663566427,7.298903261274871,0.0,4.601031668615165,18.089142606480124
2410,11.335375834004731,11.576102468531811,0.32644825101456654,0.0,4.243588197283952,16.68383910231804
2411,12.274510273824585,13.337223133087662,0.0,0.0,4.088441096144011,16.073871981977163
2412,12.287800336515243,13.548765165011234,0.0,0.0,3.9110685563795466,15.3765246483
2413,11.826447744957887,12.947468938179775,0.0,0.0,3.8490812707868503,15.132819121010641
2414,10.412957035137554,10.735399783561768,0.0,0.0,3.8382272646227364,15.090146155576921
2415,8.254693555417829,7.506869111059894,0.0,0.0,3.959644468234126,15.5675028158208
2416,5.318362767321376,3.4461813568083013,1.0747465477691263,0.0,4.03805889980919,15.87579233376588
2417,2.176949158377361,0.0,10.825233450366087,0.0,4.179349383452237,16.431281600443082
2418,0.15075263682411072,0.0,13.6283900950742,0.0,4.197749147588259,16.5036210193722
2419,0.0,0.0,14.399704146546586,0.0,4.187065018419877,16.4616159322368
2420,0.0,0.0,14.145270389032982,0.0,3.9567514974176605,15.55612898372736
2421,0.0,0.0,12.610236486170653,0.0,3.4469666287961545,13.55188909769856
2422,0.0,0.0,10.808722512953633,0.0,2.85984298001773,11.24358866089968
2423,0.0,0.0,10.094326429787655,0.0,2.566992249798971,10.092234138070802
2424,0.0,0.0,7.893981727521844,0.0,1.9576549059785648,7.69659965830668
2425,0.0,0.0,8.295068545552239,0.0,2.0476234029701175,8.050314453028081
2426,0.0,0.0,9.05550337107471,0.0,2.2157914037286663,8.71147376830044
2427,0.0,0.0,10.408166306126942,0.0,2.545743958232136,10.0086956180214
2428,0.0,0.0,12.403504367784624,0.0,3.0218298068481535,11.8804464401874
2429,0.0,0.0,15.407668402353728,0.0,3.7178149472209014,14.61674024622048
2430,1.0814347788900898,0.0,15.800270760026793,0.0,4.0904055140374425,16.08159517059492
2431,3.658174637532767,0.8007389559256346,12.049572160581139,0.0,4.068236667332236,15.9944374506846
2432,6.374575997865522,4.417352171379464,6.036245512446294,0.0,3.726306266062973,14.65012421062548
2433,9.057864781714354,8.467521549645616,0.4362008979822498,0.0,3.4583284436674138,13.596558533659321
2434,10.912758770847349,11.730132735622464,0.0,0.0,3.229933986032951,12.69861646061052
2435,11.81004397225524,13.513611567402744,0.0,0.0,3.071430346279491,12.075452972581441
2436,11.885386493285939,13.890319054150932,0.0,0.0,2.9773985697285297,11.7057632294802
2437,11.418643413640154,13.254466826985357,0.0,0.0,2.9366145248903313,11.545419103144441
2438,10.00874175263442,10.933985757875277,0.0,0.0,2.9131461900342233,11.453152392866281
2439,7.76307902167987,7.455241613831381,0.0,0.0,2.934672885497519,11.53778546912568
2440,5.097254082881315,3.672273104704181,0.0,0.0,3.020942255226234,11.87695699498992
2441,2.1986175530585594,0.0,0.9219265441992466,0.0,3.0262928744028805,11.897993171284801
2442,0.1517541270440564,0.0,3.317916062159319,0.0,3.0568854131127634,12.018268977946201
2443,0.0,0.0,4.019828479932883,0.0,3.0549557197780546,12.010682310339362
2444,0.0,0.0,7.173492803194068,0.0,2.8948058524753733,11.381046611935439
2445,0.0,0.0,8.564735289712214,0.0,2.488572148908197,9.783922330981081
2446,0.0,0.0,7.350084358714909,0.0,2.084575294101861,8.19559231164852
2447,0.0,0.0,6.859249057660699,0.0,1.909633068496834,7.5077998566540005
2448,0.0,0.0,4.680429224236228,0.0,1.2403846234868692,4.87662245278404
2449,0.0,0.0,5.144240581129162,0.0,1.3326942441532106,5.23954147018044
2450,0.0,0.0,5.667808271184884,0.0,1.442437921767085,5.6710031895288004
2451,0.0,0.0,6.803706008828781,0.0,1.723411638049461,6.7756627503777604
2452,0.0,0.0,8.620413693933836,0.0,2.187927121966324,8.6019242144766
2453,0.0,0.0,10.958566246039869,0.0,2.920668460841049,11.4827265056196
2454,1.0728713771009528,0.0,11.081406124970115,0.0,3.146157799125382,12.36924698412216
2455,3.7818962064436317,1.1213967551164565,7.079264453923544,0.0,2.9704871676894316,11.67859077206184
2456,6.5566999079300015,4.868142953028856,1.4929527921609616,0.0,2.686588286976381,10.56243080861952
2457,8.750729097417643,8.221430561567018,0.0,0.0,2.436575817400583,9.57949664487444
2458,9.522379565044542,9.692912490096203,0.0,0.0,2.2386720532687887,8.801429969924401
2459,11.445671839918996,13.16113748237868,0.0,0.0,2.05389923422304,8.074988138124121
2460,11.113775805565373,12.795589815474363,0.0,0.0,1.9440764899025706,7.643215564812121
2461,10.400951583718934,11.707118691182076,0.0,0.0,1.839674117589533,7.23275340387816
2462,8.822293770468931,9.223966277221114,0.0,0.0,1.802354125887777,7.0860283429378805
2463,6.7857474807078475,6.246280722141394,0.0,0.0,1.7825628484583511,7.008218133060961
2464,4.534183960053963,3.1288922134634736,0.0,0.0,1.8114323201435893,7.12171963183356
2465,1.8514530272353253,0.0,0.0,0.0,1.8763294832621003,7.3768654606298405
2466,0.1809577061698795,0.0,0.016438672034951862,0.0,2.019541358741852,7.9399087572378
2467,0.0,0.0,0.6804841566596123,0.0,2.051062349136989,8.063834809354441
2468,0.0,0.0,0.9055611907433887,0.0,2.022109862471715,7.950006933821041
2469,0.0,0.0,4.2338673539322915,0.0,1.7916760709862272,7.044047137028881
2470,0.0,0.0,4.53192122302819,0.0,1.3744347835418704,5.403646093633321
2471,0.0,0.0,4.103790477355853,0.0,1.1957982900874715,4.70132947476276
2472,0.0,0.0,3.1306522121478433,0.0,0.8558555914011621,3.3648309680226
2473,0.0,0.0,3.4983076494084497,0.0,0.9195109719036748,3.61509467810184
2474,0.0,0.0,3.843790436581183,0.0,0.9950938839950564,3.9122519623605605
2475,0.0,0.0,4.590058951083523,0.0,1.1888464941739412,4.67399820718884
2476,0.0,0.0,5.7735624630050975,0.0,1.5098594489431467,5.936073657996481
2477,0.0,0.0,7.669661429676233,0.0,2.0172417425570814,7.9308677229432005
2478,1.1000315743195168,0.0,7.05095932368248,0.0,2.1742476705853595,8.54814289658292
2479,3.8645700398990073,1.4811238164211817,3.012156540737637,0.0,2.0534114705964392,8.0730704756442
2480,6.644173124928161,5.337594220292743,0.0,0.0,1.856903572982612,7.30049170652088
2481,8.535935317717438,8.344037388291097,0.0,0.0,1.6842770603694603,6.621803571070921
2482,10.270651257408248,11.286106009951604,0.0,0.0,1.5475700160021928,6.0843342817942805
2483,10.749851197175358,12.2618316704827,0.0,0.0,1.4198501531260397,5.58219846103776
2484,11.018444036993387,12.86789039091908,0.0,0.0,1.3439990621540305,5.28398682063348
2485,10.806054455382087,12.644631891114908,0.0,0.0,1.2720285165475709,5.00103170171484
2486,9.060712308212493,9.813431792875823,0.0,0.0,1.2461957733271525,4.89946922406048
2487,6.6701480052502555,6.193232863389164,0.0,0.0,1.2326887298864329,4.84636573497612
2488,4.219466940405673,2.8256421276905455,0.0,0.0,1.25284790541031,4.9256223511320005
2489,1.82918715700786,0.0,0.0,0.0,1.2979035771602514,5.1027605519131205
2490,0.13786891966101755,0.0,0.0,0.0,1.3969541154432763,5.49218176030692
2491,0.0,0.0,0.0,0.0,1.4193071136712694,5.5800634793976
2492,0.0,0.0,0.0,0.0,1.399376938006954,5.5017071854770006
2493,0.0,0.0,0.0,0.0,1.2402778176284086,4.876202541219841
