,biomass boiler,biomethane boiler,biomethane CHP,biomethane CHP generator,biomethane CHP boiler,large scale heat pump,geothermal plant,elec boiler,selling,heating grid
6934,1.14,1.06,0.43,0.43,0.43,3.458123875187558,25.0,0.99,0.0,0.8915661030939914
6935,1.14,1.06,0.43,0.43,0.43,3.368578784722521,25.0,0.99,0.0,0.8625194623391852
6936,1.14,1.06,0.43,0.43,0.43,3.32157323431384,25.0,0.99,0.0,0.878952686906704
6937,1.14,1.06,0.43,0.43,0.43,3.317207017933335,25.0,0.99,0.0,0.8792463638958247
6938,1.14,1.06,0.43,0.43,0.43,3.273206509681592,25.0,0.99,0.0,0.8898882754473834
6939,1.14,1.06,0.43,0.43,0.43,3.2263871488104106,25.0,0.99,0.0,0.9126110331181998
6940,1.14,1.06,0.43,0.43,0.43,3.1782977113086304,25.0,0.99,0.0,0.9348018043595663
6941,1.14,1.06,0.43,0.43,0.43,3.161773248180742,25.0,0.99,0.0,0.9534107757797167
6942,1.14,1.06,0.43,0.43,0.43,3.174846569227678,25.0,0.99,0.0,0.9571534106579204
6943,1.14,1.06,0.43,0.43,0.43,3.2074660703701547,25.0,0.99,0.0,0.9492782040159504
6944,1.14,1.06,0.43,0.43,0.43,3.248986185136552,25.0,0.99,0.0,0.9425498156739985
6945,1.14,1.06,0.43,0.43,0.43,3.426952702640402,25.0,0.99,0.0,0.939504463614059
6946,1.14,1.06,0.43,0.43,0.43,3.5703381823339333,25.0,0.99,0.0,0.9327212006529817
6947,1.14,1.06,0.43,0.43,0.43,3.6886105467077934,25.0,0.99,0.0,0.9302970773286121
6948,1.14,1.06,0.43,0.43,0.43,3.847921817412968,25.0,0.99,0.0,0.9215589160903569
6949,1.14,1.06,0.43,0.43,0.43,3.990058964589494,25.0,0.99,0.0,0.9181767731257314
6950,1.14,1.06,0.43,0.43,0.43,4.080237428870593,25.0,0.99,0.0,0.9116183658584673
6951,1.14,1.06,0.43,0.43,0.43,4.126244827043779,25.0,0.99,0.0,0.9074155781459776
6952,1.14,1.06,0.43,0.43,0.43,4.10175552148103,25.0,0.99,0.0,0.9123960405975419
6953,1.14,1.06,0.43,0.43,0.43,3.99915030747108,25.0,0.99,0.0,0.9165678330662003
6954,1.14,1.06,0.43,0.43,0.43,3.783393975803548,25.0,0.99,0.0,0.9227560805296791
6955,1.14,1.06,0.43,0.43,0.43,3.662289635781361,25.0,0.99,0.0,0.9285008251805206
6956,1.14,1.06,0.43,0.43,0.43,3.5387339858718243,25.0,0.99,0.0,0.9263567267870517
6957,1.14,1.06,0.43,0.43,0.43,3.426952702640402,25.0,0.99,0.0,0.9180906129978307
6958,1.14,1.06,0.43,0.43,0.43,3.3641381908393524,25.0,0.99,0.0,0.8955546754987253
6959,1.14,1.06,0.43,0.43,0.43,3.239075768063298,25.0,0.99,0.0,0.8699111749074624
6960,1.14,1.06,0.43,0.43,0.43,3.222170893802086,25.0,0.99,0.0,0.8836878456323404
6961,1.14,1.06,0.43,0.43,0.43,3.176226485185025,25.0,0.99,0.0,0.8917308406584701
6962,1.14,1.06,0.43,0.43,0.43,3.147399004444226,25.0,0.99,0.0,0.8999471477602444
6963,1.14,1.06,0.43,0.43,0.43,3.137859811454946,25.0,0.99,0.0,0.916251848120451
6964,1.14,1.06,0.43,0.43,0.43,3.122263619778534,25.0,0.99,0.0,0.9340541493564715
6965,1.14,1.06,0.43,0.43,0.43,3.1020605722913395,25.0,0.99,0.0,0.9506260084432372
6966,1.14,1.06,0.43,0.43,0.43,3.123616105250138,25.0,0.99,0.0,0.9541831858975134
6967,1.14,1.06,0.43,0.43,0.43,3.156288058836469,25.0,0.99,0.0,0.9514817470236075
6968,1.14,1.06,0.43,0.43,0.43,3.28467939182519,25.0,0.99,0.0,0.9463555029093447
6969,1.14,1.06,0.43,0.43,0.43,3.4428760340985463,25.0,0.99,0.0,0.9408591608375169
6970,1.14,1.06,0.43,0.43,0.43,3.590263158458012,25.0,0.99,0.0,0.935637976254625
6971,1.14,1.06,0.43,0.43,0.43,3.801329761320821,25.0,0.99,0.0,0.929851433542276
6972,1.14,1.06,0.43,0.43,0.43,3.982803775100371,25.0,0.99,0.0,0.9258949621045822
6973,1.14,1.06,0.43,0.43,0.43,4.097066092581953,25.0,0.99,0.0,0.9217002590005169
6974,1.14,1.06,0.43,0.43,0.43,4.139504175908503,25.0,0.99,0.0,0.9200744187211016
6975,1.14,1.06,0.43,0.43,0.43,4.079304942066413,25.0,0.99,0.0,0.9191930424912094
6976,1.14,1.06,0.43,0.43,0.43,3.987336408108313,25.0,0.99,0.0,0.9204863450919821
6977,1.14,1.06,0.43,0.43,0.43,3.869724566858749,25.0,0.99,0.0,0.9232414850049606
6978,1.14,1.06,0.43,0.43,0.43,3.696054238233251,25.0,0.99,0.0,0.9286833335051515
6979,1.14,1.06,0.43,0.43,0.43,3.5966673651683903,25.0,0.99,0.0,0.9298039545577714
6980,1.14,1.06,0.43,0.43,0.43,3.565575985727409,25.0,0.99,0.0,0.9288101359332405
6981,1.14,1.06,0.43,0.43,0.43,3.5332378857829148,25.0,0.99,0.0,0.9196864258021815
6982,1.14,1.06,0.43,0.43,0.43,3.507465506866389,25.0,0.99,0.0,0.8953352751018818
6983,1.14,1.06,0.43,0.43,0.43,3.5121345408800257,25.0,0.99,0.0,0.8794982407605233
6984,1.14,1.06,0.43,0.43,0.43,3.468078513788692,25.0,0.99,0.0,0.8947935178626986
6985,1.14,1.06,0.43,0.43,0.43,3.4428760340985463,25.0,0.99,0.0,0.9020750851966207
6986,1.14,1.06,0.43,0.43,0.43,3.418647247260491,25.0,0.99,0.0,0.90950604160053
6987,1.14,1.06,0.43,0.43,0.43,3.360443070773887,25.0,0.99,0.0,0.9242513510213837
6988,1.14,1.06,0.43,0.43,0.43,3.402858471784061,25.0,0.99,0.0,0.9403702179964022
6989,1.14,1.06,0.43,0.43,0.43,3.389394964207261,25.0,0.99,0.0,0.9553922912291142
6990,1.14,1.06,0.43,0.43,0.43,3.3946231496394086,25.0,0.99,0.0,0.9586285157659752
6991,1.14,1.06,0.43,0.43,0.43,3.399112169526961,25.0,0.99,0.0,0.9562017553530585
6992,1.14,1.06,0.43,0.43,0.43,3.412622112429241,25.0,0.99,0.0,0.9515622373833702
6993,1.14,1.06,0.43,0.43,0.43,3.432250623270756,25.0,0.99,0.0,0.9466010364585141
6994,1.14,1.06,0.43,0.43,0.43,3.4619485119832216,25.0,0.99,0.0,0.9418859258388768
6995,1.14,1.06,0.43,0.43,0.43,3.52696918900692,25.0,0.99,0.0,0.9366584599763702
6996,1.14,1.06,0.43,0.43,0.43,3.565575985727409,25.0,0.99,0.0,0.9330855536232695
6997,1.14,1.06,0.43,0.43,0.43,3.6079078053214206,25.0,0.99,0.0,0.9293066225727423
6998,1.14,1.06,0.43,0.43,0.43,3.6208057782629193,25.0,0.99,0.0,0.9278403409665461
6999,1.14,1.06,0.43,0.43,0.43,3.6183831913285074,25.0,0.99,0.0,0.9270561874208534
7000,1.14,1.06,0.43,0.43,0.43,3.6095170278187103,25.0,0.99,0.0,0.9282369702926089
7001,1.14,1.06,0.43,0.43,0.43,3.516031111208368,25.0,0.99,0.0,0.930733843869888
7002,1.14,1.06,0.43,0.43,0.43,3.4021088143889835,25.0,0.99,0.0,0.9356447664052848
7003,1.14,1.06,0.43,0.43,0.43,3.366357607537899,25.0,0.99,0.0,0.9366733330327399
7004,1.14,1.06,0.43,0.43,0.43,3.3201170616244964,25.0,0.99,0.0,0.9357740478487222
7005,1.14,1.06,0.43,0.43,0.43,3.2875551621719232,25.0,0.99,0.0,0.9275480621013624
7006,1.14,1.06,0.43,0.43,0.43,3.279654067105863,25.0,0.99,0.0,0.9055401418083682
7007,1.14,1.06,0.43,0.43,0.43,3.2703458204300637,25.0,0.99,0.0,0.89107338513043
7008,1.14,1.06,0.43,0.43,0.43,3.2610693153923176,25.0,0.99,0.0,0.9170864380282964
7009,1.14,1.06,0.43,0.43,0.43,3.233428989258388,25.0,0.99,0.0,0.9228266892519487
7010,1.14,1.06,0.43,0.43,0.43,3.181061872535615,25.0,0.99,0.0,0.9286893087526261
7011,1.14,1.06,0.43,0.43,0.43,3.165207311225262,25.0,0.99,0.0,0.9403115382599198
7012,1.14,1.06,0.43,0.43,0.43,3.128355354174068,25.0,0.99,0.0,0.953000558712879
7013,1.14,1.06,0.43,0.43,0.43,3.110795872004501,25.0,0.99,0.0,0.9648197375620681
7014,1.14,1.06,0.43,0.43,0.43,3.082680166414227,25.0,0.99,0.0,0.9673587222433752
7015,1.14,1.06,0.43,0.43,0.43,3.05552804062236,25.0,0.99,0.0,0.9654371749450096
7016,1.14,1.06,0.43,0.43,0.43,3.087344836500818,25.0,0.99,0.0,0.961779871893167
7017,1.14,1.06,0.43,0.43,0.43,3.1831368901811747,25.0,0.99,0.0,0.9578621972144041
7018,1.14,1.06,0.43,0.43,0.43,3.2760702077467805,25.0,0.99,0.0,0.9541396210998665
7019,1.14,1.06,0.43,0.43,0.43,3.366357607537899,25.0,0.99,0.0,0.9500142743333645
7020,1.14,1.06,0.43,0.43,0.43,3.458123875187558,25.0,0.99,0.0,0.94719298913211
7021,1.14,1.06,0.43,0.43,0.43,3.5199328798459195,25.0,0.99,0.0,0.9442044898240641
7022,1.14,1.06,0.43,0.43,0.43,3.554493857190518,25.0,0.99,0.0,0.9430480297443112
7023,1.14,1.06,0.43,0.43,0.43,3.548968322579258,25.0,0.99,0.0,0.9424233887889164
7024,1.14,1.06,0.43,0.43,0.43,3.516031111208368,25.0,0.99,0.0,0.9433492116680751
7025,1.14,1.06,0.43,0.43,0.43,3.471916391586265,25.0,0.99,0.0,0.9453152858180501
7026,1.14,1.06,0.43,0.43,0.43,3.387157276911202,25.0,0.99,0.0,0.9491927336449152
7027,1.14,1.06,0.43,0.43,0.43,3.3508585697076176,25.0,0.99,0.0,0.9499913679964437
7028,1.14,1.06,0.43,0.43,0.43,3.3128476995347604,25.0,0.99,0.0,0.9492787529099769
7029,1.14,1.06,0.43,0.43,0.43,3.2861168988119305,25.0,0.99,0.0,0.9427708889693805
7030,1.14,1.06,0.43,0.43,0.43,3.2760702077467805,25.0,0.99,0.0,0.9253918224874118
7031,1.14,1.06,0.43,0.43,0.43,3.273206509681592,25.0,0.99,0.0,0.9140864454399608
7032,1.14,1.06,0.43,0.43,0.43,3.2717757891850097,25.0,0.99,0.0,0.914754116771843
7033,1.14,1.06,0.43,0.43,0.43,3.259644970015661,25.0,0.99,0.0,0.9168657355185085
7034,1.14,1.06,0.43,0.43,0.43,3.277503186239761,25.0,0.99,0.0,0.9225425019234988
7035,1.14,1.06,0.43,0.43,0.43,3.2632072366430798,25.0,0.99,0.0,0.9341205036744776
7036,1.14,1.06,0.43,0.43,0.43,3.2617817686604016,25.0,0.99,0.0,0.9475447659544253
7037,1.14,1.06,0.43,0.43,0.43,3.2567985222944835,25.0,0.99,0.0,0.9623792144467693
7038,1.14,1.06,0.43,0.43,0.43,3.2511145861503064,25.0,0.99,0.0,0.965675221837705
7039,1.14,1.06,0.43,0.43,0.43,3.2518244256204056,25.0,0.99,0.0,0.9640903270927719
7040,1.14,1.06,0.43,0.43,0.43,3.3019794987529982,25.0,0.99,0.0,0.9601635703199681
7041,1.14,1.06,0.43,0.43,0.43,3.406609738909135,25.0,0.99,0.0,0.9560495975747682
7042,1.14,1.06,0.43,0.43,0.43,3.478067621814223,25.0,0.99,0.0,0.9515863602200397
7043,1.14,1.06,0.43,0.43,0.43,3.471916391586265,25.0,0.99,0.0,0.9493835071796263
7044,1.14,1.06,0.43,0.43,0.43,3.4997003543429805,25.0,0.99,0.0,0.945295925795993
7045,1.14,1.06,0.43,0.43,0.43,3.576699677866919,25.0,0.99,0.0,0.9418119311527526
7046,1.14,1.06,0.43,0.43,0.43,3.6541106959064207,25.0,0.99,0.0,0.9401488259582376
7047,1.14,1.06,0.43,0.43,0.43,3.691916626955875,25.0,0.99,0.0,0.939622962422756
7048,1.14,1.06,0.43,0.43,0.43,3.6557447257508544,25.0,0.99,0.0,0.9410655467837008
7049,1.14,1.06,0.43,0.43,0.43,3.615962552737726,25.0,0.99,0.0,0.9431064500318171
7050,1.14,1.06,0.43,0.43,0.43,3.507465506866389,25.0,0.99,0.0,0.9478341103239806
7051,1.14,1.06,0.43,0.43,0.43,3.414127198529237,25.0,0.99,0.0,0.9480479988854981
7052,1.14,1.06,0.43,0.43,0.43,3.37599544425387,25.0,0.99,0.0,0.9476740753159304
7053,1.14,1.06,0.43,0.43,0.43,3.429222035375898,25.0,0.99,0.0,0.9407452839059974
7054,1.14,1.06,0.43,0.43,0.43,3.465778235146693,25.0,0.99,0.0,0.9224041309224938
7055,1.14,1.06,0.43,0.43,0.43,3.356752828886296,25.0,0.99,0.0,0.910804411941838
7056,1.14,1.06,0.43,0.43,0.43,3.376738189387474,25.0,0.99,0.0,0.9070889130538166
7057,1.14,1.06,0.43,0.43,0.43,3.393875672735528,25.0,0.99,0.0,0.910628014350013
7058,1.14,1.06,0.43,0.43,0.43,3.3670978042426745,25.0,0.99,0.0,0.916384230837226
7059,1.14,1.06,0.43,0.43,0.43,3.351594671264229,25.0,0.99,0.0,0.9305610054232611
7060,1.14,1.06,0.43,0.43,0.43,3.354541022149657,25.0,0.99,0.0,0.9422624754129514
7061,1.14,1.06,0.43,0.43,0.43,3.371543095656082,25.0,0.99,0.0,0.9572859529619673
7062,1.14,1.06,0.43,0.43,0.43,3.354541022149657,25.0,0.99,0.0,0.9618714043309852
7063,1.14,1.06,0.43,0.43,0.43,3.3259463614304066,25.0,0.99,0.0,0.9604541220812277
7064,1.14,1.06,0.43,0.43,0.43,3.3266758887239973,25.0,0.99,0.0,0.955397752019656
7065,1.14,1.06,0.43,0.43,0.43,3.3983635041841,25.0,0.99,0.0,0.9527218203676683
7066,1.14,1.06,0.43,0.43,0.43,3.4474418845328088,25.0,0.99,0.0,0.9479302920645244
7067,1.14,1.06,0.43,0.43,0.43,3.498924976327398,25.0,0.99,0.0,0.9442916982105126
7068,1.14,1.06,0.43,0.43,0.43,3.583872655669117,25.0,0.99,0.0,0.9365433854377846
7069,1.14,1.06,0.43,0.43,0.43,3.710163877045531,25.0,0.99,0.0,0.937036464706842
7070,1.14,1.06,0.43,0.43,0.43,3.77064496788985,25.0,0.99,0.0,0.9348958623360217
7071,1.14,1.06,0.43,0.43,0.43,3.765559829622081,25.0,0.99,0.0,0.9330920040447317
7072,1.14,1.06,0.43,0.43,0.43,3.723502728683687,25.0,0.99,0.0,0.9343938759430641
7073,1.14,1.06,0.43,0.43,0.43,3.5822771671945643,25.0,0.99,0.0,0.9389158630602574
7074,1.14,1.06,0.43,0.43,0.43,3.403608327773816,25.0,0.99,0.0,0.9417130526570315
7075,1.14,1.06,0.43,0.43,0.43,3.28252454852865,25.0,0.99,0.0,0.9419773918760682
7076,1.14,1.06,0.43,0.43,0.43,3.248986185136552,25.0,0.99,0.0,0.9435609865357695
7077,1.14,1.06,0.43,0.43,0.43,3.2270905026444585,25.0,0.99,0.0,0.9369025278891044
7078,1.14,1.06,0.43,0.43,0.43,3.1949261075125874,25.0,0.99,0.0,0.921488020064719
7079,1.14,1.06,0.43,0.43,0.43,3.1914532498795616,25.0,0.99,0.0,0.9148336864111063
7080,1.14,1.06,0.43,0.43,0.43,3.186598870148126,25.0,0.99,0.0,0.9114531871559333
7081,1.14,1.06,0.43,0.43,0.43,3.176916713546196,25.0,0.99,0.0,0.9166739825167018
7082,1.14,1.06,0.43,0.43,0.43,3.1399009950135723,25.0,0.99,0.0,0.9319477169118092
7083,1.14,1.06,0.43,0.43,0.43,3.098038842772413,25.0,0.99,0.0,0.947859646814538
7084,1.14,1.06,0.43,0.43,0.43,3.066089649511025,25.0,0.99,0.0,0.9567947384398889
7085,1.14,1.06,0.43,0.43,0.43,3.0378043232234395,25.0,0.99,0.0,0.9518820257888247
7086,1.14,1.06,0.43,0.43,0.43,3.0254061384367685,25.0,0.99,0.0,0.9584949623321185
7087,1.14,1.06,0.43,0.43,0.43,3.0463224928666364,25.0,0.99,0.0,0.95438671183327
7088,1.14,1.06,0.43,0.43,0.43,3.120236211339141,25.0,0.99,0.0,0.9477406221816673
7089,1.14,1.06,0.43,0.43,0.43,3.2603570491965304,25.0,0.99,0.0,0.944987469475566
7090,1.14,1.06,0.43,0.43,0.43,3.3901412548753904,25.0,0.99,0.0,0.9414215488423524
7091,1.14,1.06,0.43,0.43,0.43,3.5214950446421214,25.0,0.99,0.0,0.9375465063344759
7092,1.14,1.06,0.43,0.43,0.43,3.7143260881486255,25.0,0.99,0.0,0.9331094529620614
7093,1.14,1.06,0.43,0.43,0.43,3.848791087430373,25.0,0.99,0.0,0.9332709332575837
7094,1.14,1.06,0.43,0.43,0.43,3.9146644904001007,25.0,0.99,0.0,0.9317168424248073
7095,1.14,1.06,0.43,0.43,0.43,3.925329607392855,25.0,0.99,0.0,0.9327532270094852
7096,1.14,1.06,0.43,0.43,0.43,3.8185065760955887,25.0,0.99,0.0,0.9341643975953333
7097,1.14,1.06,0.43,0.43,0.43,3.67624440217545,25.0,0.99,0.0,0.938208869964142
7098,1.14,1.06,0.43,0.43,0.43,3.632948002285047,25.0,0.99,0.0,0.9422002472401675
7099,1.14,1.06,0.43,0.43,0.43,3.624847757783325,25.0,0.99,0.0,0.9438420678127049
7100,1.14,1.06,0.43,0.43,0.43,3.648398501785541,25.0,0.99,0.0,0.9438016045094207
7101,1.14,1.06,0.43,0.43,0.43,3.651661297146061,25.0,0.99,0.0,0.9376632367304105
7102,1.14,1.06,0.43,0.43,0.43,3.6647476081245935,25.0,0.99,0.0,0.9221404249502805
7103,1.14,1.06,0.43,0.43,0.43,3.439836172291181,25.0,0.99,0.0,0.9052171266878803
7104,1.14,1.06,0.43,0.43,0.43,3.4811481497642816,25.0,0.99,0.0,0.9053721529045157
7105,1.14,1.06,0.43,0.43,0.43,3.502027728110707,25.0,0.99,0.0,0.9118352792547422
7106,1.14,1.06,0.43,0.43,0.43,3.479607475962009,25.0,0.99,0.0,0.9198107496886834
7107,1.14,1.06,0.43,0.43,0.43,3.4803777103744853,25.0,0.99,0.0,0.9316026302219
7108,1.14,1.06,0.43,0.43,0.43,3.4803777103744853,25.0,0.99,0.0,0.945769084628412
7109,1.14,1.06,0.43,0.43,0.43,3.497374839771051,25.0,0.99,0.0,0.9588823579940222
7110,1.14,1.06,0.43,0.43,0.43,3.511355849899409,25.0,0.99,0.0,0.9619239636044173
7111,1.14,1.06,0.43,0.43,0.43,3.52696918900692,25.0,0.99,0.0,0.9586729457449569
7112,1.14,1.06,0.43,0.43,0.43,3.535592099766399,25.0,0.99,0.0,0.9546340245905294
7113,1.14,1.06,0.43,0.43,0.43,3.5560744805812137,25.0,0.99,0.0,0.9501512363717387
7114,1.14,1.06,0.43,0.43,0.43,3.6006769686401405,25.0,0.99,0.0,0.9457296823460705
7115,1.14,1.06,0.43,0.43,0.43,3.525404104528948,25.0,0.99,0.0,0.9410399412103034
7116,1.14,1.06,0.43,0.43,0.43,3.513692545732253,25.0,0.99,0.0,0.9375293603326718
7117,1.14,1.06,0.43,0.43,0.43,3.5035803443665805,25.0,0.99,0.0,0.9348106027721511
7118,1.14,1.06,0.43,0.43,0.43,3.468078513788692,25.0,0.99,0.0,0.9348649330206273
7119,1.14,1.06,0.43,0.43,0.43,3.4604180473429578,25.0,0.99,0.0,0.9328438939665951
7120,1.14,1.06,0.43,0.43,0.43,3.421664610055729,25.0,0.99,0.0,0.935332716410977
7121,1.14,1.06,0.43,0.43,0.43,3.4021088143889835,25.0,0.99,0.0,0.9377802661906595
7122,1.14,1.06,0.43,0.43,0.43,3.3946231496394086,25.0,0.99,0.0,0.9424209785217813
7123,1.14,1.06,0.43,0.43,0.43,3.3946231496394086,25.0,0.99,0.0,0.9439742832179463
7124,1.14,1.06,0.43,0.43,0.43,3.3678381966174054,25.0,0.99,0.0,0.9428166448337694
7125,1.14,1.06,0.43,0.43,0.43,3.323030174862523,25.0,0.99,0.0,0.935572645631969
7126,1.14,1.06,0.43,0.43,0.43,3.299811005092692,25.0,0.99,0.0,0.9164840641992128
7127,1.14,1.06,0.43,0.43,0.43,3.3648778008966103,25.0,0.99,0.0,0.9005756817367608
7128,1.14,1.06,0.43,0.43,0.43,3.3244878837435854,25.0,0.99,0.0,0.9130049339673268
7129,1.14,1.06,0.43,0.43,0.43,3.3027027106479383,25.0,0.99,0.0,0.919027244189571
7130,1.14,1.06,0.43,0.43,0.43,3.2682022758040445,25.0,0.99,0.0,0.9251772724018319
7131,1.14,1.06,0.43,0.43,0.43,3.231314498779062,25.0,0.99,0.0,0.9373714140667533
7132,1.14,1.06,0.43,0.43,0.43,3.21726029832437,25.0,0.99,0.0,0.9506873789140337
7133,1.14,1.06,0.43,0.43,0.43,3.181753364351721,25.0,0.99,0.0,0.9630912787588778
7134,1.14,1.06,0.43,0.43,0.43,3.1782977113086304,25.0,0.99,0.0,0.9657569395395297
7135,1.14,1.06,0.43,0.43,0.43,3.1624597023264034,25.0,0.99,0.0,0.9637420590455236
7136,1.14,1.06,0.43,0.43,0.43,3.2348395737304374,25.0,0.99,0.0,0.9599049668148171
7137,1.14,1.06,0.43,0.43,0.43,3.337641916847354,25.0,0.99,0.0,0.9557956370829108
7138,1.14,1.06,0.43,0.43,0.43,3.4482035671437696,25.0,0.99,0.0,0.9518908673551043
7139,1.14,1.06,0.43,0.43,0.43,3.5974688562734727,25.0,0.99,0.0,0.9475633364115951
7140,1.14,1.06,0.43,0.43,0.43,3.665567372923277,25.0,0.99,0.0,0.9446040616039655
7141,1.14,1.06,0.43,0.43,0.43,3.7268464449070544,25.0,0.99,0.0,0.9414700099007963
7142,1.14,1.06,0.43,0.43,0.43,3.768949005037981,25.0,0.99,0.0,0.9402566723633485
7143,1.14,1.06,0.43,0.43,0.43,3.768949005037981,25.0,0.99,0.0,0.9396022065261551
7144,1.14,1.06,0.43,0.43,0.43,3.7126605304417617,25.0,0.99,0.0,0.9405742207010092
7145,1.14,1.06,0.43,0.43,0.43,3.6006769686401405,25.0,0.99,0.0,0.9426372822996325
7146,1.14,1.06,0.43,0.43,0.43,3.3354452387822424,25.0,0.99,0.0,0.9467045461816057
7147,1.14,1.06,0.43,0.43,0.43,3.1859061121745578,25.0,0.99,0.0,0.9475443827458891
7148,1.14,1.06,0.43,0.43,0.43,3.1405817442303694,25.0,0.99,0.0,0.9467974428327414
7149,1.14,1.06,0.43,0.43,0.43,3.097369164080902,25.0,0.99,0.0,0.9399732763825668
7150,1.14,1.06,0.43,0.43,0.43,3.096030328703557,25.0,0.99,0.0,0.9217448197143896
7151,1.14,1.06,0.43,0.43,0.43,3.141262670885795,25.0,0.99,0.0,0.9098684350974718
7152,1.14,1.06,0.43,0.43,0.43,3.1734673739237578,25.0,0.99,0.0,0.9110458385868546
7153,1.14,1.06,0.43,0.43,0.43,3.206069822821976,25.0,0.99,0.0,0.9172057779307262
7154,1.14,1.06,0.43,0.43,0.43,3.241196366052714,25.0,0.99,0.0,0.9234920606557934
7155,1.14,1.06,0.43,0.43,0.43,3.2292016704164364,25.0,0.99,0.0,0.935959400997535
7156,1.14,1.06,0.43,0.43,0.43,3.2454425713453072,25.0,0.99,0.0,0.9495858457832808
7157,1.14,1.06,0.43,0.43,0.43,3.2861168988119305,25.0,0.99,0.0,0.9622875195596975
7158,1.14,1.06,0.43,0.43,0.43,3.2682022758040445,25.0,0.99,0.0,0.9650238607183945
7159,1.14,1.06,0.43,0.43,0.43,3.2911541327569718,25.0,0.99,0.0,0.9629727638982759
7160,1.14,1.06,0.43,0.43,0.43,3.285398050800949,25.0,0.99,0.0,0.9590485018910522
7161,1.14,1.06,0.43,0.43,0.43,3.309220194311503,25.0,0.99,0.0,0.9548529601577074
7162,1.14,1.06,0.43,0.43,0.43,3.3633987762105555,25.0,0.99,0.0,0.9508651631947266
7163,1.14,1.06,0.43,0.43,0.43,3.6095170278187103,25.0,0.99,0.0,0.9464443921955635
7164,1.14,1.06,0.43,0.43,0.43,3.677890338636173,25.0,0.99,0.0,0.9434223692771717
7165,1.14,1.06,0.43,0.43,0.43,3.691916626955875,25.0,0.99,0.0,0.9402267237820799
7166,1.14,1.06,0.43,0.43,0.43,3.6688486373858256,25.0,0.99,0.0,0.9389879724619803
7167,1.14,1.06,0.43,0.43,0.43,3.691916626955875,25.0,0.99,0.0,0.9383257737469793
7168,1.14,1.06,0.43,0.43,0.43,3.67624440217545,25.0,0.99,0.0,0.9393253006109218
7169,1.14,1.06,0.43,0.43,0.43,3.652477544023852,25.0,0.99,0.0,0.9414371617641254
7170,1.14,1.06,0.43,0.43,0.43,3.5521245054431296,25.0,0.99,0.0,0.9455895053856155
7171,1.14,1.06,0.43,0.43,0.43,3.489636529797082,25.0,0.99,0.0,0.9464576387626714
7172,1.14,1.06,0.43,0.43,0.43,3.416386324225382,25.0,0.99,0.0,0.9456949536023285
7173,1.14,1.06,0.43,0.43,0.43,3.3826872280164606,25.0,0.99,0.0,0.938734936210348
7174,1.14,1.06,0.43,0.43,0.43,3.3027027106479383,25.0,0.99,0.0,0.9201136297304158
7175,1.14,1.06,0.43,0.43,0.43,3.281088930443014,25.0,0.99,0.0,0.9078861640891526
7176,1.14,1.06,0.43,0.43,0.43,3.271060710868676,25.0,0.99,0.0,0.9122119673737975
7177,1.14,1.06,0.43,0.43,0.43,3.2947578408555858,25.0,0.99,0.0,0.918289059759055
7178,1.14,1.06,0.43,0.43,0.43,3.2567985222944835,25.0,0.99,0.0,0.9244949312971746
7179,1.14,1.06,0.43,0.43,0.43,3.2228731427762427,25.0,0.99,0.0,0.9368001937270396
7180,1.14,1.06,0.43,0.43,0.43,3.090014172149327,25.0,0.99,0.0,0.9502379090738516
7181,1.14,1.06,0.43,0.43,0.43,3.052894475771361,25.0,0.99,0.0,0.9627553072641037
7182,1.14,1.06,0.43,0.43,0.43,3.0280112198325084,25.0,0.99,0.0,0.9654455198901502
7183,1.14,1.06,0.43,0.43,0.43,3.0182560452011638,25.0,0.99,0.0,0.9634124542917811
7184,1.14,1.06,0.43,0.43,0.43,3.131745824983781,25.0,0.99,0.0,0.9595404397439515
7185,1.14,1.06,0.43,0.43,0.43,3.281088930443014,25.0,0.99,0.0,0.955393841590394
7186,1.14,1.06,0.43,0.43,0.43,3.4375583932910385,25.0,0.99,0.0,0.9514536503075213
7187,1.14,1.06,0.43,0.43,0.43,3.614349875186443,25.0,0.99,0.0,0.9470868169597049
7188,1.14,1.06,0.43,0.43,0.43,3.7630203522828474,25.0,0.99,0.0,0.9441007142125942
7189,1.14,1.06,0.43,0.43,0.43,3.8996151424769914,25.0,0.99,0.0,0.9409383352150136
7190,1.14,1.06,0.43,0.43,0.43,3.97918212800681,25.0,0.99,0.0,0.9397139344043193
7191,1.14,1.06,0.43,0.43,0.43,4.002793816148833,25.0,0.99,0.0,0.9390536331470849
7192,1.14,1.06,0.43,0.43,0.43,3.906688508369143,25.0,0.99,0.0,0.9400345874433182
7193,1.14,1.06,0.43,0.43,0.43,3.611932479768865,25.0,0.99,0.0,0.9421164768027879
7194,1.14,1.06,0.43,0.43,0.43,3.4880913387741628,25.0,0.99,0.0,0.9462206546264671
7195,1.14,1.06,0.43,0.43,0.43,3.3901412548753904,25.0,0.99,0.0,0.9470684477601535
7196,1.14,1.06,0.43,0.43,0.43,3.3266758887239973,25.0,0.99,0.0,0.9463148387140378
7197,1.14,1.06,0.43,0.43,0.43,3.3077705293745274,25.0,0.99,0.0,0.9394291328475302
7198,1.14,1.06,0.43,0.43,0.43,3.297644223240454,25.0,0.99,0.0,0.9210355884301915
7199,1.14,1.06,0.43,0.43,0.43,3.2983662937544342,25.0,0.99,0.0,0.9090487191343286
