,dec air heat pump,dec pellet boiler,dec ground heat pump
4918,0.03115284,0.03115284,0.03115284
4919,0.02613296,0.02613296,0.02613296
4920,0.02751809,0.02751809,0.02751809
4921,0.02863196,0.02863196,0.02863196
4922,0.02891619,0.02891619,0.02891619
4923,0.03847554,0.03847554,0.03847554
4924,0.06312199,0.06312199,0.06312199
4925,0.07585451,0.07585451,0.07585451
4926,0.08035305,0.08035305,0.08035305
4927,0.06122461,0.06122461,0.06122461
4928,0.05402756,0.05402756,0.05402756
4929,0.05283974,0.05283974,0.05283974
4930,0.04939237,0.04939237,0.04939237
4931,0.04678895,0.04678895,0.04678895
4932,0.03949742,0.03949742,0.03949742
4933,0.03602106,0.03602106,0.03602106
4934,0.03528788,0.03528788,0.03528788
4935,0.03185871,0.03185871,0.03185871
4936,0.03386555,0.03386555,0.03386555
4937,0.03587119,0.03587119,0.03587119
4938,0.04038601,0.04038601,0.04038601
4939,0.04336754,0.04336754,0.04336754
4940,0.04103105,0.04103105,0.04103105
4941,0.03870128,0.03870128,0.03870128
4942,0.02851251,0.02851251,0.02851251
4943,0.02351825,0.02351825,0.02351825
4944,0.02768388,0.02768388,0.02768388
4945,0.02869636,0.02869636,0.02869636
4946,0.02914407,0.02914407,0.02914407
4947,0.03884403,0.03884403,0.03884403
4948,0.06139774,0.06139774,0.06139774
4949,0.0780926,0.0780926,0.0780926
4950,0.08355261,0.08355261,0.08355261
4951,0.06785367,0.06785367,0.06785367
4952,0.06026819,0.06026819,0.06026819
4953,0.05934844,0.05934844,0.05934844
4954,0.05516332,0.05516332,0.05516332
4955,0.05212416,0.05212416,0.05212416
4956,0.0445726,0.0445726,0.0445726
4957,0.03993304,0.03993304,0.03993304
4958,0.03836015,0.03836015,0.03836015
4959,0.0341807,0.0341807,0.0341807
4960,0.03654524,0.03654524,0.03654524
4961,0.03838061,0.03838061,0.03838061
4962,0.04291071,0.04291071,0.04291071
4963,0.04511027,0.04511027,0.04511027
4964,0.04253618,0.04253618,0.04253618
4965,0.03998316,0.03998316,0.03998316
4966,0.02986319,0.02986319,0.02986319
4967,0.02403465,0.02403465,0.02403465
4968,0.02866078,0.02866078,0.02866078
4969,0.02972419,0.02972419,0.02972419
4970,0.03016487,0.03016487,0.03016487
4971,0.04021203,0.04021203,0.04021203
4972,0.06362607,0.06362607,0.06362607
4973,0.08135633,0.08135633,0.08135633
4974,0.08733986,0.08733986,0.08733986
4975,0.07110836,0.07110836,0.07110836
4976,0.06300631,0.06300631,0.06300631
4977,0.06203528,0.06203528,0.06203528
4978,0.05766951,0.05766951,0.05766951
4979,0.05448738,0.05448738,0.05448738
4980,0.04668885,0.04668885,0.04668885
4981,0.04178876,0.04178876,0.04178876
4982,0.04014808,0.04014808,0.04014808
4983,0.03577666,0.03577666,0.03577666
4984,0.03829427,0.03829427,0.03829427
4985,0.04026251,0.04026251,0.04026251
4986,0.0449194,0.0449194,0.0449194
4987,0.04722284,0.04722284,0.04722284
4988,0.04460722,0.04460722,0.04460722
4989,0.0418731,0.0418731,0.0418731
4990,0.0312203,0.0312203,0.0312203
4991,0.02498422,0.02498422,0.02498422
4992,0.02932612,0.02932612,0.02932612
4993,0.03041531,0.03041531,0.03041531
4994,0.03086471,0.03086471,0.03086471
4995,0.04114768,0.04114768,0.04114768
4996,0.06511246,0.06511246,0.06511246
4997,0.08329421,0.08329421,0.08329421
4998,0.08944753,0.08944753,0.08944753
4999,0.07283316,0.07283316,0.07283316
5000,0.06452212,0.06452212,0.06452212
5001,0.06352643,0.06352643,0.06352643
5002,0.0590563,0.0590563,0.0590563
5003,0.05579753,0.05579753,0.05579753
5004,0.04781786,0.04781786,0.04781786
5005,0.04279554,0.04279554,0.04279554
5006,0.04111526,0.04111526,0.04111526
5007,0.03663838,0.03663838,0.03663838
5008,0.03922121,0.03922121,0.03922121
5009,0.04124106,0.04124106,0.04124106
5010,0.04600356,0.04600356,0.04600356
5011,0.04836283,0.04836283,0.04836283
5012,0.04568917,0.04568917,0.04568917
5013,0.04288341,0.04288341,0.04288341
5014,0.03196667,0.03196667,0.03196667
5015,0.0255705,0.0255705,0.0255705
5016,0.02919516,0.02919516,0.02919516
5017,0.03009462,0.03009462,0.03009462
5018,0.02989436,0.02989436,0.02989436
5019,0.0386769,0.0386769,0.0386769
5020,0.06179262,0.06179262,0.06179262
5021,0.07745485,0.07745485,0.07745485
5022,0.08835966,0.08835966,0.08835966
5023,0.07389446,0.07389446,0.07389446
5024,0.06532655,0.06532655,0.06532655
5025,0.06261745,0.06261745,0.06261745
5026,0.05738096,0.05738096,0.05738096
5027,0.05415239,0.05415239,0.05415239
5028,0.04846556,0.04846556,0.04846556
5029,0.04139152,0.04139152,0.04139152
5030,0.04036388,0.04036388,0.04036388
5031,0.03538781,0.03538781,0.03538781
5032,0.03931979,0.03931979,0.03931979
5033,0.04224428,0.04224428,0.04224428
5034,0.04819541,0.04819541,0.04819541
5035,0.0491744,0.0491744,0.0491744
5036,0.04764572,0.04764572,0.04764572
5037,0.04285095,0.04285095,0.04285095
5038,0.03174496,0.03174496,0.03174496
5039,0.02689293,0.02689293,0.02689293
5040,0.03079092,0.03079092,0.03079092
5041,0.02778823,0.02778823,0.02778823
5042,0.02989485,0.02989485,0.02989485
5043,0.03658738,0.03658738,0.03658738
5044,0.04555592,0.04555592,0.04555592
5045,0.07426869,0.07426869,0.07426869
5046,0.08590144,0.08590144,0.08590144
5047,0.07569785,0.07569785,0.07569785
5048,0.0623614,0.0623614,0.0623614
5049,0.06501497,0.06501497,0.06501497
5050,0.05145778,0.05145778,0.05145778
5051,0.05146842,0.05146842,0.05146842
5052,0.04755501,0.04755501,0.04755501
5053,0.04920639,0.04920639,0.04920639
5054,0.04618432,0.04618432,0.04618432
5055,0.04292807,0.04292807,0.04292807
5056,0.040959,0.040959,0.040959
5057,0.04105939,0.04105939,0.04105939
5058,0.04474226,0.04474226,0.04474226
5059,0.04488883,0.04488883,0.04488883
5060,0.04759258,0.04759258,0.04759258
5061,0.04208355,0.04208355,0.04208355
5062,0.03157795,0.03157795,0.03157795
5063,0.03094655,0.03094655,0.03094655
5064,0.03347623,0.03347623,0.03347623
5065,0.03800385,0.03800385,0.03800385
5066,0.04703344,0.04703344,0.04703344
5067,0.05904558,0.05904558,0.05904558
5068,0.06773747,0.06773747,0.06773747
5069,0.06228561,0.06228561,0.06228561
5070,0.07821999,0.07821999,0.07821999
5071,0.0613226,0.0613226,0.0613226
5072,0.05205348,0.05205348,0.05205348
5073,0.05193779,0.05193779,0.05193779
5074,0.04684737,0.04684737,0.04684737
5075,0.04627359,0.04627359,0.04627359
5076,0.04324505,0.04324505,0.04324505
5077,0.0390573,0.0390573,0.0390573
5078,0.03916965,0.03916965,0.03916965
5079,0.03603946,0.03603946,0.03603946
5080,0.0391485,0.0391485,0.0391485
5081,0.04267632,0.04267632,0.04267632
5082,0.04505335,0.04505335,0.04505335
5083,0.04682781,0.04682781,0.04682781
5084,0.05106105,0.05106105,0.05106105
5085,0.04440602,0.04440602,0.04440602
5086,0.03550611,0.03550611,0.03550611
5087,0.02943954,0.02943954,0.02943954
5088,0.03019324,0.03019324,0.03019324
5089,0.03080713,0.03080713,0.03080713
5090,0.03116508,0.03116508,0.03116508
5091,0.04091176,0.04091176,0.04091176
5092,0.06508966,0.06508966,0.06508966
5093,0.08111503,0.08111503,0.08111503
5094,0.08770079,0.08770079,0.08770079
5095,0.06801093,0.06801093,0.06801093
5096,0.06036486,0.06036486,0.06036486
5097,0.05939153,0.05939153,0.05939153
5098,0.05518706,0.05518706,0.05518706
5099,0.05253642,0.05253642,0.05253642
5100,0.04522825,0.04522825,0.04522825
5101,0.04194811,0.04194811,0.04194811
5102,0.04048077,0.04048077,0.04048077
5103,0.03690674,0.03690674,0.03690674
5104,0.03933506,0.03933506,0.03933506
5105,0.04111994,0.04111994,0.04111994
5106,0.04599343,0.04599343,0.04599343
5107,0.04948232,0.04948232,0.04948232
5108,0.04656775,0.04656775,0.04656775
5109,0.04365481,0.04365481,0.04365481
5110,0.03279199,0.03279199,0.03279199
5111,0.02656179,0.02656179,0.02656179
5112,0.02894376,0.02894376,0.02894376
5113,0.03001532,0.03001532,0.03001532
5114,0.03046397,0.03046397,0.03046397
5115,0.04061126,0.04061126,0.04061126
5116,0.06424847,0.06424847,0.06424847
5117,0.08209081,0.08209081,0.08209081
5118,0.08808771,0.08808771,0.08808771
5119,0.0716869,0.0716869,0.0716869
5120,0.06354098,0.06354098,0.06354098
5121,0.06256269,0.06256269,0.06256269
5122,0.05815843,0.05815843,0.05815843
5123,0.05495022,0.05495022,0.05495022
5124,0.04707054,0.04707054,0.04707054
5125,0.04213588,0.04213588,0.04213588
5126,0.04048042,0.04048042,0.04048042
5127,0.0360721,0.0360721,0.0360721
5128,0.03860517,0.03860517,0.03860517
5129,0.0405831,0.0405831,0.0405831
5130,0.04529098,0.04529098,0.04529098
5131,0.04761346,0.04761346,0.04761346
5132,0.04496376,0.04496376,0.04496376
5133,0.04221545,0.04221545,0.04221545
5134,0.03148157,0.03148157,0.03148157
5135,0.02521446,0.02521446,0.02521446
5136,0.02741072,0.02741072,0.02741072
5137,0.02841527,0.02841527,0.02841527
5138,0.02885538,0.02885538,0.02885538
5139,0.03845868,0.03845868,0.03845868
5140,0.06079671,0.06079671,0.06079671
5141,0.07738156,0.07738156,0.07738156
5142,0.08282732,0.08282732,0.08282732
5143,0.0672917,0.0672917,0.0672917
5144,0.05974958,0.05974958,0.05974958
5145,0.05883691,0.05883691,0.05883691
5146,0.05468908,0.05468908,0.05468908
5147,0.05167525,0.05167525,0.05167525
5148,0.04420193,0.04420193,0.04420193
5149,0.03959614,0.03959614,0.03959614
5150,0.03803756,0.03803756,0.03803756
5151,0.03389391,0.03389391,0.03389391
5152,0.03624324,0.03624324,0.03624324
5153,0.03806899,0.03806899,0.03806899
5154,0.04255,0.04255,0.04255
5155,0.04473107,0.04473107,0.04473107
5156,0.04218968,0.04218968,0.04218968
5157,0.03965073,0.03965073,0.03965073
5158,0.02960973,0.02960973,0.02960973
5159,0.02381197,0.02381197,0.02381197
5160,0.02663905,0.02663905,0.02663905
5161,0.02760073,0.02760073,0.02760073
5162,0.02805037,0.02805037,0.02805037
5163,0.03737883,0.03737883,0.03737883
5164,0.05902648,0.05902648,0.05902648
5165,0.07471741,0.07471741,0.07471741
5166,0.07969355,0.07969355,0.07969355
5167,0.0645737,0.0645737,0.0645737
5168,0.05748231,0.05748231,0.05748231
5169,0.05661328,0.05661328,0.05661328
5170,0.05261367,0.05261367,0.05261367
5171,0.04971912,0.04971912,0.04971912
5172,0.0424373,0.0424373,0.0424373
5173,0.03805376,0.03805376,0.03805376
5174,0.03655079,0.03655079,0.03655079
5175,0.03256635,0.03256635,0.03256635
5176,0.03478295,0.03478295,0.03478295
5177,0.03649218,0.03649218,0.03649218
5178,0.04087875,0.04087875,0.04087875
5179,0.04297328,0.04297328,0.04297328
5180,0.04045606,0.04045606,0.04045606
5181,0.0380757,0.0380757,0.0380757
5182,0.02848536,0.02848536,0.02848536
5183,0.02304429,0.02304429,0.02304429
5184,0.02642527,0.02642527,0.02642527
5185,0.0273625,0.0273625,0.0273625
5186,0.0268977,0.0268977,0.0268977
5187,0.03499348,0.03499348,0.03499348
5188,0.05795207,0.05795207,0.05795207
5189,0.07037935,0.07037935,0.07037935
5190,0.07875654,0.07875654,0.07875654
5191,0.06527809,0.06527809,0.06527809
5192,0.0577892,0.0577892,0.0577892
5193,0.05440439,0.05440439,0.05440439
5194,0.05018179,0.05018179,0.05018179
5195,0.04768951,0.04768951,0.04768951
5196,0.04224185,0.04224185,0.04224185
5197,0.03502201,0.03502201,0.03502201
5198,0.03380463,0.03380463,0.03380463
5199,0.02910498,0.02910498,0.02910498
5200,0.03339404,0.03339404,0.03339404
5201,0.03620757,0.03620757,0.03620757
5202,0.04195009,0.04195009,0.04195009
5203,0.04227045,0.04227045,0.04227045
5204,0.04146231,0.04146231,0.04146231
5205,0.03701217,0.03701217,0.03701217
5206,0.02701486,0.02701486,0.02701486
5207,0.02440806,0.02440806,0.02440806
5208,0.02911822,0.02911822,0.02911822
5209,0.02625245,0.02625245,0.02625245
5210,0.02826971,0.02826971,0.02826971
5211,0.03457951,0.03457951,0.03457951
5212,0.04295135,0.04295135,0.04295135
5213,0.06973176,0.06973176,0.06973176
5214,0.08044892,0.08044892,0.08044892
5215,0.07081076,0.07081076,0.07081076
5216,0.05840749,0.05840749,0.05840749
5217,0.06094573,0.06094573,0.06094573
5218,0.04812754,0.04812754,0.04812754
5219,0.0481798,0.0481798,0.0481798
5220,0.04447702,0.04447702,0.04447702
5221,0.04614716,0.04614716,0.04614716
5222,0.04329687,0.04329687,0.04329687
5223,0.04026206,0.04026206,0.04026206
5224,0.03832224,0.03832224,0.03832224
5225,0.03834967,0.03834967,0.03834967
5226,0.04185776,0.04185776,0.04185776
5227,0.0419655,0.0419655,0.0419655
5228,0.04449665,0.04449665,0.04449665
5229,0.03936102,0.03936102,0.03936102
5230,0.02958842,0.02958842,0.02958842
5231,0.02918932,0.02918932,0.02918932
5232,0.03536304,0.03536304,0.03536304
5233,0.04014979,0.04014979,0.04014979
5234,0.04964642,0.04964642,0.04964642
5235,0.06234139,0.06234139,0.06234139
5236,0.07163029,0.07163029,0.07163029
5237,0.06632538,0.06632538,0.06632538
5238,0.08342023,0.08342023,0.08342023
5239,0.06557427,0.06557427,0.06557427
5240,0.05556963,0.05556963,0.05556963
5241,0.05542798,0.05542798,0.05542798
5242,0.05002207,0.05002207,0.05002207
5243,0.04937752,0.04937752,0.04937752
5244,0.04617669,0.04617669,0.04617669
5245,0.0416656,0.0416656,0.0416656
5246,0.04176782,0.04176782,0.04176782
5247,0.03841762,0.03841762,0.03841762
5248,0.04176193,0.04176193,0.04176193
5249,0.04554383,0.04554383,0.04554383
5250,0.04803509,0.04803509,0.04803509
5251,0.04993462,0.04993462,0.04993462
5252,0.05442744,0.05442744,0.05442744
5253,0.04732827,0.04732827,0.04732827
5254,0.03776493,0.03776493,0.03776493
5255,0.03118244,0.03118244,0.03118244
5256,0.03559573,0.03559573,0.03559573
5257,0.03562981,0.03562981,0.03562981
5258,0.03910754,0.03910754,0.03910754
5259,0.04919186,0.04919186,0.04919186
5260,0.06565575,0.06565575,0.06565575
5261,0.09075928,0.09075928,0.09075928
5262,0.09830262,0.09830262,0.09830262
5263,0.08256114,0.08256114,0.08256114
5264,0.07317922,0.07317922,0.07317922
5265,0.06940419,0.06940419,0.06940419
5266,0.0624578,0.0624578,0.0624578
5267,0.06038815,0.06038815,0.06038815
5268,0.05358864,0.05358864,0.05358864
5269,0.05148089,0.05148089,0.05148089
5270,0.04759558,0.04759558,0.04759558
5271,0.0454538,0.0454538,0.0454538
5272,0.04795753,0.04795753,0.04795753
5273,0.05032288,0.05032288,0.05032288
5274,0.05443612,0.05443612,0.05443612
5275,0.05871105,0.05871105,0.05871105
5276,0.05688707,0.05688707,0.05688707
5277,0.05121727,0.05121727,0.05121727
5278,0.04027847,0.04027847,0.04027847
5279,0.03284196,0.03284196,0.03284196
5280,0.03375024,0.03375024,0.03375024
5281,0.03449679,0.03449679,0.03449679
5282,0.03802832,0.03802832,0.03802832
5283,0.04806407,0.04806407,0.04806407
5284,0.06345349,0.06345349,0.06345349
5285,0.0898609,0.0898609,0.0898609
5286,0.09706089,0.09706089,0.09706089
5287,0.08430075,0.08430075,0.08430075
5288,0.07467699,0.07467699,0.07467699
5289,0.07105887,0.07105887,0.07105887
5290,0.0634077,0.0634077,0.0634077
5291,0.06178602,0.06178602,0.06178602
5292,0.0543736,0.0543736,0.0543736
5293,0.05046458,0.05046458,0.05046458
5294,0.047148,0.047148,0.047148
5295,0.04432535,0.04432535,0.04432535
5296,0.04647827,0.04647827,0.04647827
5297,0.04870189,0.04870189,0.04870189
5298,0.05254965,0.05254965,0.05254965
5299,0.05583076,0.05583076,0.05583076
5300,0.05443819,0.05443819,0.05443819
5301,0.04906765,0.04906765,0.04906765
5302,0.03810539,0.03810539,0.03810539
5303,0.03040659,0.03040659,0.03040659
5304,0.03135936,0.03135936,0.03135936
5305,0.03254551,0.03254551,0.03254551
5306,0.0329939,0.0329939,0.0329939
5307,0.04399821,0.04399821,0.04399821
5308,0.06971744,0.06971744,0.06971744
5309,0.08979625,0.08979625,0.08979625
5310,0.09684916,0.09684916,0.09684916
5311,0.07910765,0.07910765,0.07910765
5312,0.06986651,0.06986651,0.06986651
5313,0.06877461,0.06877461,0.06877461
5314,0.06394736,0.06394736,0.06394736
5315,0.06041232,0.06041232,0.06041232
5316,0.05190593,0.05190593,0.05190593
5317,0.04639737,0.04639737,0.04639737
5318,0.04458279,0.04458279,0.04458279
5319,0.03973209,0.03973209,0.03973209
5320,0.04259362,0.04259362,0.04259362
5321,0.04485066,0.04485066,0.04485066
5322,0.04989649,0.04989649,0.04989649
5323,0.05245679,0.05245679,0.05245679
5324,0.0496669,0.0496669,0.0496669
5325,0.04653684,0.04653684,0.04653684
5326,0.0346119,0.0346119,0.0346119
5327,0.02748624,0.02748624,0.02748624
5328,0.03058275,0.03058275,0.03058275
5329,0.03172912,0.03172912,0.03172912
5330,0.03218208,0.03218208,0.03218208
5331,0.04291079,0.04291079,0.04291079
5332,0.06794912,0.06794912,0.06794912
5333,0.08722512,0.08722512,0.08722512
5334,0.09387686,0.09387686,0.09387686
5335,0.07655929,0.07655929,0.07655929
5336,0.06771748,0.06771748,0.06771748
5337,0.06666548,0.06666548,0.06666548
5338,0.06198042,0.06198042,0.06198042
5339,0.05855724,0.05855724,0.05855724
5340,0.05024796,0.05024796,0.05024796
5341,0.04494218,0.04494218,0.04494218
5342,0.0431809,0.0431809,0.0431809
5343,0.03848076,0.03848076,0.03848076
5344,0.04122386,0.04122386,0.04122386
5345,0.04337828,0.04337828,0.04337828
5346,0.04832185,0.04832185,0.04832185
5347,0.05080076,0.05080076,0.05080076
5348,0.04804601,0.04804601,0.04804601
5349,0.04505574,0.04505574,0.04505574
5350,0.03354637,0.03354637,0.03354637
5351,0.0267357,0.0267357,0.0267357
5352,0.03239661,0.03239661,0.03239661
5353,0.03262369,0.03262369,0.03262369
5354,0.03552027,0.03552027,0.03552027
5355,0.04456449,0.04456449,0.04456449
5356,0.05914802,0.05914802,0.05914802
5357,0.08206619,0.08206619,0.08206619
5358,0.093894,0.093894,0.093894
5359,0.08322394,0.08322394,0.08322394
5360,0.07319006,0.07319006,0.07319006
5361,0.06854047,0.06854047,0.06854047
5362,0.06001571,0.06001571,0.06001571
5363,0.05835646,0.05835646,0.05835646
5364,0.05300825,0.05300825,0.05300825
5365,0.0472905,0.0472905,0.0472905
5366,0.04528477,0.04528477,0.04528477
5367,0.04169085,0.04169085,0.04169085
5368,0.04464247,0.04464247,0.04464247
5369,0.04825042,0.04825042,0.04825042
5370,0.05272943,0.05272943,0.05272943
5371,0.05441181,0.05441181,0.05441181
5372,0.0540593,0.0540593,0.0540593
5373,0.04752841,0.04752841,0.04752841
5374,0.03640984,0.03640984,0.03640984
5375,0.02998278,0.02998278,0.02998278
5376,0.03115634,0.03115634,0.03115634
5377,0.03038485,0.03038485,0.03038485
5378,0.03395343,0.03395343,0.03395343
5379,0.04261499,0.04261499,0.04261499
5380,0.05235507,0.05235507,0.05235507
5381,0.07897679,0.07897679,0.07897679
5382,0.08679769,0.08679769,0.08679769
5383,0.07947579,0.07947579,0.07947579
5384,0.06933365,0.06933365,0.06933365
5385,0.06852511,0.06852511,0.06852511
5386,0.05872584,0.05872584,0.05872584
5387,0.05630812,0.05630812,0.05630812
5388,0.04959285,0.04959285,0.04959285
5389,0.05037456,0.05037456,0.05037456
5390,0.04751609,0.04751609,0.04751609
5391,0.04535994,0.04535994,0.04535994
5392,0.04481823,0.04481823,0.04481823
5393,0.04542695,0.04542695,0.04542695
5394,0.04813028,0.04813028,0.04813028
5395,0.04894667,0.04894667,0.04894667
5396,0.05123564,0.05123564,0.05123564
5397,0.04583356,0.04583356,0.04583356
5398,0.03641021,0.03641021,0.03641021
5399,0.0323657,0.0323657,0.0323657
5400,0.03348098,0.03348098,0.03348098
5401,0.03800926,0.03800926,0.03800926
5402,0.04704001,0.04704001,0.04704001
5403,0.05905388,0.05905388,0.05905388
5404,0.06774728,0.06774728,0.06774728
5405,0.06229586,0.06229586,0.06229586
5406,0.0782332,0.0782332,0.0782332
5407,0.06133342,0.06133342,0.06133342
5408,0.05206242,0.05206242,0.05206242
5409,0.05194667,0.05194667,0.05194667
5410,0.04685545,0.04685545,0.04685545
5411,0.04628148,0.04628148,0.04628148
5412,0.04325251,0.04325251,0.04325251
5413,0.03906393,0.03906393,0.03906393
5414,0.03917626,0.03917626,0.03917626
5415,0.0360455,0.0360455,0.0360455
5416,0.03915514,0.03915514,0.03915514
5417,0.04268361,0.04268361,0.04268361
5418,0.04506093,0.04506093,0.04506093
5419,0.04683571,0.04683571,0.04683571
5420,0.0510696,0.0510696,0.0510696
5421,0.04441344,0.04441344,0.04441344
5422,0.03551184,0.03551184,0.03551184
5423,0.02944394,0.02944394,0.02944394
5424,0.03095618,0.03095618,0.03095618
5425,0.03159299,0.03159299,0.03159299
5426,0.03195027,0.03195027,0.03195027
5427,0.04194766,0.04194766,0.04194766
5428,0.06676647,0.06676647,0.06676647
5429,0.08339866,0.08339866,0.08339866
5430,0.09029761,0.09029761,0.09029761
5431,0.07012013,0.07012013,0.07012013
5432,0.0621698,0.0621698,0.0621698
5433,0.06116326,0.06116326,0.06116326
5434,0.05683728,0.05683728,0.05683728
5435,0.05410297,0.05410297,0.05410297
5436,0.04661654,0.04661654,0.04661654
5437,0.04320776,0.04320776,0.04320776
5438,0.04169731,0.04169731,0.04169731
5439,0.03801165,0.03801165,0.03801165
5440,0.04053277,0.04053277,0.04053277
5441,0.04239332,0.04239332,0.04239332
5442,0.04737556,0.04737556,0.04737556
5443,0.05096261,0.05096261,0.05096261
5444,0.04799571,0.04799571,0.04799571
5445,0.04496888,0.04496888,0.04496888
5446,0.03375272,0.03375272,0.03375272
5447,0.02727633,0.02727633,0.02727633
5448,0.02891739,0.02891739,0.02891739
5449,0.02998774,0.02998774,0.02998774
5450,0.03043634,0.03043634,0.03043634
5451,0.04057428,0.04057428,0.04057428
5452,0.06418888,0.06418888,0.06418888
5453,0.0820077,0.0820077,0.0820077
5454,0.08799372,0.08799372,0.08799372
5455,0.07160762,0.07160762,0.07160762
5456,0.06347316,0.06347316,0.06347316
5457,0.06249608,0.06249608,0.06249608
5458,0.05809637,0.05809637,0.05809637
5459,0.05489165,0.05489165,0.05489165
5460,0.04701886,0.04701886,0.04701886
5461,0.04209027,0.04209027,0.04209027
5462,0.04043652,0.04043652,0.04043652
5463,0.03603295,0.03603295,0.03603295
5464,0.03856257,0.03856257,0.03856257
5465,0.04053758,0.04053758,0.04053758
5466,0.04524171,0.04524171,0.04524171
5467,0.04756165,0.04756165,0.04756165
5468,0.04491358,0.04491358,0.04491358
5469,0.04216926,0.04216926,0.04216926
5470,0.03144803,0.03144803,0.03144803
5471,0.02518989,0.02518989,0.02518989
5472,0.02745499,0.02745499,0.02745499
5473,0.02846166,0.02846166,0.02846166
5474,0.02890174,0.02890174,0.02890174
5475,0.03852077,0.03852077,0.03852077
5476,0.06089704,0.06089704,0.06089704
5477,0.07752342,0.07752342,0.07752342
5478,0.08298893,0.08298893,0.08298893
5479,0.06742872,0.06742872,0.06742872
5480,0.05986623,0.05986623,0.05986623
5481,0.05895146,0.05895146,0.05895146
5482,0.05479584,0.05479584,0.05479584
5483,0.05177597,0.05177597,0.05177597
5484,0.04429118,0.04429118,0.04429118
5485,0.03967475,0.03967475,0.03967475
5486,0.03811324,0.03811324,0.03811324
5487,0.03396143,0.03396143,0.03396143
5488,0.03631687,0.03631687,0.03631687
5489,0.0381478,0.0381478,0.0381478
5490,0.04263498,0.04263498,0.04263498
5491,0.04482044,0.04482044,0.04482044
5492,0.04227652,0.04227652,0.04227652
5493,0.03973047,0.03973047,0.03973047
5494,0.02966743,0.02966743,0.02966743
5495,0.02385371,0.02385371,0.02385371
5496,0.02856517,0.02856517,0.02856517
5497,0.02961916,0.02961916,0.02961916
5498,0.03006726,0.03006726,0.03006726
5499,0.04008018,0.04008018,0.04008018
5500,0.06339253,0.06339253,0.06339253
5501,0.08089521,0.08089521,0.08089521
5502,0.08673458,0.08673458,0.08673458
5503,0.07054498,0.07054498,0.07054498
5504,0.06256458,0.06256458,0.06256458
5505,0.06160367,0.06160367,0.06160367
5506,0.05726489,0.05726489,0.05726489
5507,0.05410705,0.05410705,0.05410705
5508,0.0463262,0.0463262,0.0463262
5509,0.0414791,0.0414791,0.0414791
5510,0.03984832,0.03984832,0.03984832
5511,0.03550826,0.03550826,0.03550826
5512,0.03799149,0.03799149,0.03799149
5513,0.03992736,0.03992736,0.03992736
5514,0.04458143,0.04458143,0.04458143
5515,0.04686728,0.04686728,0.04686728
5516,0.04424088,0.04424088,0.04424088
5517,0.0415502,0.0415502,0.0415502
5518,0.03099878,0.03099878,0.03099878
5519,0.02486111,0.02486111,0.02486111
5520,0.03135943,0.03135943,0.03135943
5521,0.03234377,0.03234377,0.03234377
5522,0.03210538,0.03210538,0.03210538
5523,0.04155379,0.04155379,0.04155379
5524,0.06646388,0.06646388,0.06646388
5525,0.08382104,0.08382104,0.08382104
5526,0.09590429,0.09590429,0.09590429
5527,0.08037172,0.08037172,0.08037172
5528,0.07087991,0.07087991,0.07087991
5529,0.0679545,0.0679545,0.0679545
5530,0.06229423,0.06229423,0.06229423
5531,0.05878524,0.05878524,0.05878524
5532,0.05268761,0.05268761,0.05268761
5533,0.04498449,0.04498449,0.04498449
5534,0.04386296,0.04386296,0.04386296
5535,0.03846801,0.03846801,0.03846801
5536,0.04276816,0.04276816,0.04276816
5537,0.04598538,0.04598538,0.04598538
5538,0.0523344,0.0523344,0.0523344
5539,0.05342256,0.05342256,0.05342256
5540,0.05183122,0.05183122,0.05183122
5541,0.04658266,0.04658266,0.04658266
5542,0.03444684,0.03444684,0.03444684
5543,0.02899571,0.02899571,0.02899571
5544,0.0342,0.0342,0.0342
5545,0.03337623,0.03337623,0.03337623
5546,0.03727858,0.03727858,0.03727858
5547,0.04681664,0.04681664,0.04681664
5548,0.0576455,0.0576455,0.0576455
5549,0.08728286,0.08728286,0.08728286
5550,0.09604419,0.09604419,0.09604419
5551,0.08801949,0.08801949,0.08801949
5552,0.0767031,0.0767031,0.0767031
5553,0.0758013,0.0758013,0.0758013
5554,0.06498709,0.06498709,0.06498709
5555,0.0622816,0.0622816,0.0622816
5556,0.05488683,0.05488683,0.05488683
5557,0.05567263,0.05567263,0.05567263
5558,0.0525251,0.0525251,0.0525251
5559,0.05013504,0.05013504,0.05013504
5560,0.04960447,0.04960447,0.04960447
5561,0.05031349,0.05031349,0.05031349
5562,0.05329443,0.05329443,0.05329443
5563,0.05427871,0.05427871,0.05427871
5564,0.05679392,0.05679392,0.05679392
5565,0.05078832,0.05078832,0.05078832
5566,0.04030293,0.04030293,0.04030293
5567,0.03560624,0.03560624,0.03560624
5568,0.03852743,0.03852743,0.03852743
5569,0.04454788,0.04454788,0.04454788
5570,0.05249687,0.05249687,0.05249687
5571,0.06860231,0.06860231,0.06860231
5572,0.08466217,0.08466217,0.08466217
5573,0.07867127,0.07867127,0.07867127
5574,0.08986764,0.08986764,0.08986764
5575,0.07426137,0.07426137,0.07426137
5576,0.06569964,0.06569964,0.06569964
5577,0.06448182,0.06448182,0.06448182
5578,0.05732638,0.05732638,0.05732638
5579,0.05521041,0.05521041,0.05521041
5580,0.05212614,0.05212614,0.05212614
5581,0.04925067,0.04925067,0.04925067
5582,0.04719021,0.04719021,0.04719021
5583,0.04590023,0.04590023,0.04590023
