,biomethane boiler,large scale heat pump,TTES charge,TTES discharge,heating grid
957,-0.0,-41.5080799211564,-0.0,-0.0,-40.6982710006931
958,-0.0,-35.96461547752724,-0.0,-0.0,-35.15225631442103
959,-0.0,-34.20389678965628,-0.0,-0.0,-33.390545911749214
960,-0.0,-33.96751310376318,-0.0,-0.0,-33.1540208654759
961,-0.0,-34.96794639546801,-0.0,-0.0,-34.15503872876738
962,-0.0,-37.04845853237044,-0.0,-0.0,-36.236660778454315
963,-0.0,-40.27645435907189,-0.0,-0.0,-39.46614206437618
964,-0.0,-46.4778924743383,-0.0,-1.7785589883943729,-47.44892856681317
965,-0.0,-46.324130603967006,-0.0,-11.402846910100202,-56.92173525592847
966,-0.0,-46.6419372637853,-0.0,-16.226499036878636,-62.064136780808205
967,-0.0,-47.157857716077295,-0.0,-13.685895156108081,-60.039101640437096
968,-0.0,-48.51344535380171,-0.0,-9.10015526232388,-57.301630117755344
969,-0.0,-50.61477788017914,-0.0,-0.0,-54.53542699290097
970,-0.0,-54.648427190201744,-10.351230484677302,-0.0,-51.540309987547694
971,-0.0,-52.71177178965456,-12.782992048994592,-0.0,-49.26643594252894
972,-0.0,-51.14156753092182,-12.782992048994592,-0.0,-48.03284161144746
973,-0.0,-51.80657225463339,-12.782992048994592,-0.0,-47.34218701352919
974,-0.0,-56.912249372954385,-12.782992048994592,-0.0,-47.77784983058439
975,-0.0,-60.631644521797895,-12.782992048994592,-0.0,-48.3641032633607
976,-0.0,-61.26837967102283,-11.842348164849447,-0.0,-48.61883917070639
977,-0.0,-59.656780320862254,-10.552751462181476,-0.0,-48.29674714377598
978,-0.0,-56.324510894192926,-7.827604777696038,-0.0,-47.68945252805571
979,-0.0,-54.54538401296179,-6.49125004994621,-0.0,-47.246552199669296
980,-0.0,-53.998252459447464,-8.581253738827293,-0.0,-44.6085998278662
981,-0.0,-52.6421919624401,-12.483627890080676,-0.0,-39.34820191007308
982,-0.0,-34.80671961182752,-0.0,-0.0,-33.9937201309907
983,-0.0,-45.89296679775057,-12.782992048994592,-0.0,-32.29595183060451
984,-0.0,-46.76413830809903,-12.782992048994592,-0.0,-33.1676622243465
985,-0.0,-35.1675820927176,-0.0,-0.0,-34.35478691347022
986,-0.0,-49.28061716028197,-12.782992048994592,-0.0,-35.68554639685625
987,-0.0,-52.37810333549051,-12.782992048994592,-0.0,-38.78450648832457
988,-0.0,-52.73206236649407,-5.054172001868494,-0.0,-46.87019773973644
989,-0.0,-53.47064405331421,-0.0,-5.64168306804082,-58.307355478138106
990,-0.0,-53.75646987775242,-0.0,-10.774203964487306,-63.72664614764993
991,-0.0,-53.482041954309075,-0.0,-8.727993457102855,-61.405624100064294
992,-0.0,-52.65761510798075,-0.0,-6.603392284012685,-58.45606401722854
993,-0.0,-51.49841981595488,-0.0,-5.132571668337334,-55.82552547767394
994,-0.0,-50.51852261490127,-0.0,-3.078263938980662,-52.79065188634709
995,-0.0,-50.97873135803393,-2.484878870233011,-0.0,-50.14111945463439
996,-0.0,-51.33533586735259,-6.590204506518056,-0.0,-48.71910993267139
997,-0.0,-51.95837940854956,-10.654592484718059,-0.0,-47.933697615760465
998,-0.0,-52.74721417392437,-7.7841012245863865,-0.0,-48.29088086190683
999,-0.0,-52.98328516731674,-3.9934265730758156,-0.0,-48.887332817747314
1000,-0.0,-52.557034767463186,-2.50803795025719,-0.0,-49.241974038514016
1001,-0.0,-51.2181425841938,-1.141670991008823,-0.0,-49.26945619277782
1002,-0.0,-50.019175257008015,-0.2955710558397797,-0.0,-48.916493411372834
1003,-0.0,-49.39075598530831,-0.5449376843112077,-0.0,-48.038464027919645
1004,-0.0,-48.68998353928105,-2.257616798765298,-0.0,-45.62429385401719
1005,-0.0,-43.192535565181984,-2.009304508241911,-0.0,-40.37329241405175
1006,-0.0,-35.23315874895161,-0.021292345526347844,-0.0,-34.399095988903404
1007,-0.0,-33.2098119928879,-0.0,-0.0,-32.39585234036483
1008,-0.0,-37.69370011995583,-0.0,-0.0,-36.88222056763322
1009,-0.0,-39.39063687020283,-0.0,-0.0,-38.57994223614556
1010,-0.0,-41.521783302935575,-0.0,-0.0,-40.71197980560914
1011,-0.0,-45.14939527468778,-0.0,-0.0,-44.3409079252518
1012,-0.0,-45.90442806193528,-0.0,-8.685787100740143,-53.78430785302667
1013,-0.0,-44.81966092598829,-0.0,-22.973754765921747,-66.98988184492075
1014,-0.0,-44.58076741676287,-0.0,-26.476505511368117,-70.25418666843001
1015,-0.0,-44.58076741676287,-0.0,-23.754961232885194,-67.53227220491921
1016,-0.0,-45.592648808621796,-0.0,-18.57936165019312,-63.48304619838996
1017,-0.0,-47.710454151744315,-0.0,-9.557818487042091,-60.93627882065059
1018,-0.0,-49.43631639489634,-0.0,-2.579201679505694,-58.886119126768406
1019,-0.0,-50.23210631420285,-4.699050845703503,-0.0,-54.80638691340303
1020,-0.0,-51.57473877639653,-9.777353758499068,-0.0,-52.0943494549048
1021,-0.0,-52.56819894851411,-10.797879306298832,-0.0,-51.31917548774039
1022,-0.0,-53.379565894651236,-8.920590197152357,-0.0,-51.820218781750214
1023,-0.0,-53.77941519612314,-4.428747739664615,-0.0,-53.34490719985756
1024,-0.0,-53.75646987775242,-0.0,-1.6436158020584628,-55.108916462437904
1025,-0.0,-52.17914296159216,-0.0,-4.183501887155998,-55.55712269293533
1026,-0.0,-49.30171690175337,-0.0,-6.022988228350833,-54.518960516525155
1027,-0.0,-48.381860022698426,-0.0,-5.788417290125807,-53.36427494639434
1028,-0.0,-47.43318852713979,-0.0,-6.1325633981929855,-52.759610016128676
1029,-0.0,-46.81639104799647,-0.0,-0.7880310872714489,-46.79670765727915
1030,-0.0,-41.013390003954505,-0.0,-0.0,-40.20338268363799
1031,-0.0,-39.15332781725102,-0.0,-0.0,-38.34252768527472
1032,-0.0,-40.840172432792734,-0.0,-0.0,-40.030094460432686
1033,-0.0,-40.64198675801978,-0.0,-0.0,-39.83182718235797
1034,-0.0,-45.03227367855146,-0.0,-0.16734871628055004,-44.391151729290755
1035,-0.0,-45.143683353612936,-0.0,-8.42834876960589,-52.765891679874734
1036,-0.0,-45.51744973490434,-0.0,-17.90651403360387,-62.619756720753436
1037,-0.0,-45.348796287855876,-0.0,-16.562864429236527,-61.10719793566188
1038,-0.0,-45.536235515621,-0.0,-19.45551726987643,-64.18779796525341
1039,-0.0,-45.51744973490434,-0.0,-17.58891668315774,-62.30210670847544
1040,-0.0,-45.86650042562752,-0.0,-13.853528286860595,-59.257141166809525
1041,-0.0,-48.42230206670366,-0.0,-4.468401055681404,-56.67896236811183
1042,-0.0,-51.32448569585361,-3.234191710393219,-0.0,-55.468587197647246
1043,-0.0,-54.1018892607277,-10.95017225127534,-0.0,-52.773490837433634
1044,-0.0,-53.84274695816648,-12.782992048994592,-0.0,-51.462631561832566
1045,-0.0,-55.39875536490458,-12.782992048994592,-0.0,-52.30750223677234
1046,-0.0,-58.60219433447694,-12.782992048994592,-0.0,-53.38892717947075
1047,-0.0,-59.22964513166215,-10.334881336326,-0.0,-53.11084382401075
1048,-0.0,-59.139513915561565,-2.606913102047095,-0.0,-56.522063268604015
1049,-0.0,-56.74265646160331,-0.0,-1.7035246938756075,-57.64108102777363
1050,-0.0,-53.74500163203596,-0.0,-4.029242420369734,-56.96901124527883
1051,-0.0,-51.9473707364768,-0.0,-5.8061044692900055,-56.94823824480053
1052,-0.0,-50.221535846097254,-0.0,-5.869484287292245,-55.28544058283907
1053,-0.0,-48.69635143193087,-0.0,-0.8836706030646369,-48.77287202448752
1054,-0.0,-46.89190627146459,-2.2364664347388157,-0.0,-43.846786328904784
1055,-0.0,-40.49223069058981,-0.0,-0.0,-39.682008888821
1056,-0.0,-38.47493281254093,-0.0,-0.0,-37.663823598702116
1057,-0.0,-39.62450671408501,-0.0,-0.0,-38.81391474964434
1058,-0.0,-42.5154140819976,-0.0,-0.0,-41.705994316346064
1059,-0.0,-46.231969844171616,-0.0,-0.0,-45.42383378643408
1060,-0.0,-46.2092104083706,-0.0,-9.406682744991244,-54.8102118096789
1061,-0.0,-45.951890642484464,-0.0,-20.326880954497803,-65.47501469397342
1062,-0.0,-46.24747901884469,-0.0,-25.03906218898505,-70.48348480932252
1063,-2.448550113412125,-46.85526501891412,-0.0,-19.66133073601069,-68.16177769662148
1064,-18.11678134500429,-47.83984674341283,-0.0,-0.0,-65.20960303945326
1065,-9.528364060836111,-50.28499879221696,-0.0,-0.0,-62.417574084126265
1066,-0.7213046721141652,-52.88195667923315,-0.0,-0.0,-59.06748313171463
1067,-0.0,-55.41525692975904,-8.732982054927227,-0.0,-56.05857276363854
1068,-0.0,-57.75709035541149,-11.415361370971624,-0.0,-55.129616012486586
1069,-0.0,-59.462170481424494,-11.704643408118201,-0.0,-54.33407001705827
1070,-0.0,-60.469335462751715,-11.590272194929888,-0.0,-54.735953604986
1071,-0.0,-60.78744085316282,-8.73935089193322,-0.0,-55.11385001082473
1072,-0.0,-60.50898900749166,-3.495732702167203,-0.0,-56.67394085888138
1073,-0.0,-57.68788060533705,-0.0,-0.0,-56.882630512099766
1074,-0.0,-54.82424974348396,-0.0,-2.1591665922619256,-56.17802324381304
1075,-0.0,-52.93822149335629,-0.0,-2.15824035779751,-54.29066715655974
1076,-0.0,-51.49841981595488,-0.0,-1.2489331384954525,-51.941016877287694
1077,-0.0,-46.602160248545,-0.0,-0.0,-45.79414044135629
1078,-0.0,-40.27562714450115,-0.0,-0.0,-39.465314502847
1079,-0.0,-50.74540786857357,-12.782992048994592,-0.0,-37.15106545279908
1080,-0.0,-43.08606817684083,-6.6751802180097215,-0.0,-35.598764191399646
1081,-0.0,-50.26724937044985,-12.782992048994592,-0.0,-36.672675733627045
1082,-0.0,-39.72076647854886,-0.0,-0.0,-38.910216417477
1083,-0.0,-43.18761252938217,-0.0,-0.0,-42.378441956246135
1084,-0.0,-51.75786678740108,-0.0,-0.0,-50.95128747436501
1085,-0.0,-52.356566078562736,-0.0,-9.550714822454779,-61.1028173626189
1086,-0.0,-52.09070248365786,-0.0,-15.324542311208269,-66.6116562150681
1087,-0.0,-51.79354336043965,-0.0,-13.452118922668227,-64.44174713850909
1088,-0.0,-51.77161275056759,-0.0,-10.536067519428968,-61.50328568993669
1089,-0.0,-52.03551869310704,-0.0,-7.301669189364773,-58.532258936359945
1090,-0.0,-52.54587343666121,-0.0,-3.5752908667090537,-55.3155911477925
1091,-0.0,-52.20128127938254,-0.0,-1.4794769316892484,-52.874643097290644
1092,-0.0,-53.130060939169276,-0.7739307656018113,-0.0,-51.54969906090323
1093,-0.0,-53.687704502895535,-2.073316962674525,-0.0,-50.80777216016443
1094,-0.0,-54.27559935808973,-2.1941508690976335,-0.0,-51.2749497679238
1095,-0.0,-54.171292978847035,-1.4614607427789892,-0.0,-51.90348710236794
1096,-0.0,-54.26399784433869,-1.286209130847901,-0.0,-52.171507927513666
1097,-0.0,-52.626836553516114,-0.0,-0.0,-51.82047135381024
1098,-0.0,-52.040359280591545,-0.06823310521786397,-0.0,-51.16560034471383
1099,-0.0,-51.496032992770175,-0.0,-0.0,-50.68938770392476
1100,-0.0,-48.66339698374558,-0.0,-0.0,-47.85599097001971
1101,-0.0,-43.01962938452729,-0.0,-0.0,-42.210397291330594
1102,-0.0,-37.287757384831025,-0.0,-0.0,-36.476078989730496
1103,-0.0,-35.48184315819638,-0.0,-0.0,-34.669222343444964
1104,-0.0,-32.29655578046632,-0.0,-0.0,-31.48200204287363
1105,-0.0,-33.24743290191353,-0.0,-0.0,-32.433496993199995
1106,-0.0,-35.21905037366486,-0.0,-0.0,-34.40628396757424
1107,-0.0,-38.2828427613375,-0.0,-0.0,-37.471643952318146
1108,-0.0,-45.85712441254647,-0.0,-0.0,-45.04886867077213
1109,-0.0,-49.384495142230705,-0.0,-5.494517283876945,-54.073169625392325
1110,-0.0,-49.73817212870263,-0.0,-10.049745859342607,-58.98307363745674
1111,-0.0,-50.02120411021755,-0.0,-7.835701666423077,-57.05168946534467
1112,-0.0,-50.507879649474404,-0.0,-4.7478858578942535,-54.45000581173621
1113,-0.0,-51.53111130567058,-0.0,-0.710761967499792,-51.82421449443347
1114,-0.0,-47.05019293746745,-0.0,-0.0,-48.98081607104337
1115,-0.0,-45.29920885883609,-0.0,-0.0,-46.82068403117874
1116,-0.0,-46.4577414152042,-0.0,-0.0,-45.64967648257918
1117,-0.0,-45.80263638324032,-0.0,-0.0,-44.9943630737568
1118,-0.0,-46.21748769642698,-0.0,-0.0,-45.40934705341654
1119,-0.0,-46.77583399298267,-0.0,-0.0,-45.96786806276729
1120,-0.0,-47.02673594185619,-0.0,-0.0,-46.21884712059618
1121,-0.0,-46.7294782616929,-0.0,-0.0,-45.9214979876229
1122,-0.0,-46.157122061479846,-0.0,-0.0,-45.348962265613565
1123,-0.0,-45.73767468044225,-0.0,-0.0,-44.929380364611376
1124,-0.0,-43.234754066509424,-0.0,-0.0,-42.42560066622386
1125,-0.0,-38.23671588685852,-0.0,-0.0,-37.42549542846051
1126,-0.0,-33.1286808704572,-0.0,-0.0,-32.31466983579145
1127,-0.0,-31.49395892821313,-0.0,-0.0,-30.678853087634447
1128,-0.0,-20.94479574236145,-0.0,-0.0,-20.118160871180628
1129,-0.0,-21.86869743477137,-0.0,-0.0,-21.043553502612646
1130,-0.0,-23.592748148662334,-0.0,-0.0,-22.77005020290971
1131,-0.0,-26.97926391522287,-0.0,-0.0,-26.16040028173039
1132,-0.0,-44.65375057030207,-12.782992048994592,-0.0,-31.05591552677523
1133,-0.0,-51.81232672450837,-12.782992048994592,-0.0,-38.21847888367862
1134,-0.0,-55.6473209916884,-12.782992048994592,-0.0,-42.05503953920447
1135,-0.0,-55.41650634893784,-12.782992048994592,-0.0,-41.82413891009243
1136,-0.0,-51.903604800659835,-12.782992048994592,-0.0,-38.309797968992264
1137,-0.0,-47.67118033131981,-12.782992048994592,-0.0,-35.55487440005073
1138,-0.0,-44.351764475896864,-12.782992048994592,-0.0,-33.20716223598556
1139,-0.0,-27.96877017482838,-0.0,-0.0,-31.57744572765421
1140,-0.0,-31.66843219264602,-6.237242601076488,-0.0,-30.611603740013816
1141,-0.0,-24.924597278680956,-0.0,-0.0,-30.192329047422835
1142,-0.0,-27.950742819539922,-0.0,-0.0,-29.95226139627522
1143,-0.0,-30.680469142144272,-0.0,-0.0,-30.174977570181795
1144,-0.0,-31.878591040060833,-0.0,-0.0,-31.063753447565535
1145,-0.0,-31.93701568098651,-0.0,-0.0,-31.12221823126459
1146,-0.0,-32.252690014991295,-0.0,-0.0,-31.438106847828873
1147,-0.0,-32.23399228354977,-0.0,-0.0,-31.41939654782314
1148,-0.0,-30.589727332830474,-0.0,-0.0,-29.773962771991343
1149,-0.0,-26.417221364066513,-0.0,-0.0,-25.59779400031384
1150,-0.0,-22.261388118513423,-0.0,-0.0,-21.436837353475095
1151,-0.0,-20.45699165440926,-0.0,-0.0,-19.629510388193932
1152,-0.0,-17.28664858049723,-0.0,-0.0,-16.452375833516058
1153,-0.0,-17.96825916197464,-0.0,-0.0,-17.135669935579823
1154,-0.0,-19.077839445199363,-0.0,-0.0,-18.247708257769983
1155,-0.0,-21.61944250647044,-0.0,-0.0,-20.79390995125892
1156,-0.0,-25.518729440465066,-0.0,-0.0,-24.698345677983813
1157,-0.0,-32.68820784063498,-0.0,-0.0,-31.873913162039354
1158,-0.0,-36.18905265763924,-0.0,-0.0,-35.37681263675243
1159,-0.0,-36.025090791352355,-0.0,-0.0,-35.21276388526135
1160,-0.0,-33.146770381718525,-0.0,-0.0,-32.33277082190519
1161,-0.0,-30.852527397181824,-0.0,-0.0,-30.036958486400657
1162,-0.0,-28.854022999255683,-0.0,-0.0,-28.036871280143963
1163,-0.0,-24.811348786065288,-0.0,-0.0,-26.542803446689952
1164,-0.0,-24.955098557881463,-0.0,-0.0,-25.65277551998812
1165,-0.0,-33.90301741529512,-12.782992048994592,-0.0,-25.303568988051822
1166,-0.0,-37.63832753150933,-12.782992048994592,-0.0,-25.0651989888877
1167,-0.0,-37.41234795164884,-12.782992048994592,-0.0,-25.078581971997142
1168,-0.0,-39.34160747963771,-12.782992048994592,-0.0,-25.73933227188464
1169,-0.0,-39.90268660869773,-12.782992048994592,-0.0,-26.300967895352233
1170,-0.0,-40.08272732543456,-12.782992048994592,-0.0,-26.481182019973843
1171,-0.0,-39.93802658432254,-12.782992048994592,-0.0,-26.336342106754042
1172,-0.0,-38.70770264292567,-12.782992048994592,-0.0,-25.104767746510728
1173,-0.0,-35.27731024452346,-12.782992048994592,-0.0,-21.670108691485268
1174,-0.0,-18.946470101371688,-0.0,-0.0,-18.116064401535432
1175,-0.0,-16.995138808671406,-0.0,-0.0,-16.16010024534143
1176,-0.0,-21.196520780091117,-0.0,-0.0,-20.370306120471753
1177,-0.0,-21.489200116743117,-0.0,-0.0,-20.663460605777598
1178,-0.0,-23.738802176653873,-0.0,-0.0,-22.91629386858918
1179,-0.0,-27.35123741655587,-0.0,-0.0,-26.53273331120199
1180,-0.0,-32.68046644402212,-0.0,-0.0,-31.866166703587332
1181,-0.0,-40.76634100282783,-0.0,-0.0,-39.956232725027355
1182,-0.0,-43.99974666513811,-0.0,-0.0,-43.19086660842874
1183,-0.0,-42.58891034318923,-0.0,-0.0,-41.77951822252839
1184,-0.0,-38.488452520277185,-0.0,-0.0,-38.55624565064409
1185,-0.0,-31.778524345398417,-0.0,-0.0,-35.71682072508786
1186,-0.0,-28.21429247095289,-0.0,-0.0,-33.99203388642422
1187,-0.0,-23.20049688324682,-0.0,-0.0,-32.07267637765156
1188,-0.0,-18.808910078707985,-0.0,-0.0,-28.74116513623416
1189,-0.0,-19.3454085156338,-0.0,-0.0,-28.210802239517538
1190,-0.0,-24.649687098235585,-0.0,-0.0,-28.74078197659891
1191,-0.0,-29.31556656854999,-0.0,-0.0,-29.57898542664261
1192,-0.0,-31.48634297359054,-0.0,-0.0,-30.7735901917512
1193,-0.0,-32.988883674708326,-0.0,-0.0,-32.174783485065845
1194,-0.0,-32.41018942298899,-0.0,-0.0,-31.59571152576671
1195,-0.0,-32.94295104463249,-0.0,-0.0,-32.12882138730184
1196,-0.0,-31.775937333643082,-0.0,-0.0,-30.961028821013343
1197,-0.0,-28.957300388806875,-0.0,-0.0,-28.140236141349828
1198,-0.0,-23.56437051190881,-0.0,-0.0,-22.741635415153514
1199,-0.0,-21.516752445027254,-0.0,-0.0,-20.691056937194986
1200,-0.0,-25.806792897411007,-0.0,-0.0,-24.986723521711603
1201,-0.0,-24.272352811123252,-0.0,-0.0,-23.4505164852543
1202,-0.0,-27.37281083909176,-0.0,-0.0,-26.554327268740845
1203,-0.0,-32.652079119490224,-0.0,-0.0,-31.83776082324187
1204,-0.0,-40.082747520386526,-0.0,-0.0,-39.272353126100946
1205,-0.0,-38.22160693749057,-0.0,-0.0,-37.41037936740556
1206,-0.0,-40.25181712549962,-0.0,-0.0,-39.44149443431198
1207,-0.0,-37.85831274715438,-0.0,-0.0,-37.04691255601909
1208,-0.0,-36.15429700108099,-0.0,-0.0,-35.34203863330992
1209,-0.0,-33.73379259244682,-0.0,-0.0,-32.920158525407544
1210,-0.0,-30.904365497071844,-0.0,-0.0,-31.758614100626822
1211,-0.0,-26.912398496011562,-0.0,-0.0,-30.060806273510234
1212,-0.0,-20.816743730112282,-0.0,-0.0,-28.90115053051919
1213,-0.0,-25.173053177632035,-0.0,-0.0,-29.52242523512794
1214,-0.0,-27.96398723775505,-0.0,-0.0,-28.844495373697487
1215,-0.0,-31.373277445934267,-0.0,-0.0,-30.651245247312982
1216,-0.0,-33.19177944007083,-0.0,-0.0,-32.37780839284397
1217,-0.0,-33.96300166771611,-0.0,-0.0,-33.14950670042176
1218,-0.0,-34.30594519988062,-0.0,-0.0,-33.49265472067987
1219,-0.0,-35.520802926985475,-0.0,-0.0,-34.708203502707256
1220,-0.0,-34.15285707288045,-0.0,-0.0,-33.339475846928764
1221,-0.0,-31.64561155890483,-0.0,-0.0,-30.83061229704979
1222,-0.0,-25.941785073947845,-0.0,-0.0,-25.12186044868193
1223,-0.0,-23.24139759809843,-0.0,-0.0,-22.41823289814414
1224,-0.0,-25.6461856215322,-0.0,-0.0,-24.825941886663074
1225,-0.0,-26.698251485248107,-0.0,-0.0,-25.87910914844304
1226,-0.0,-28.867266642560367,-0.0,-0.0,-28.05012617716303
1227,-0.0,-32.98294905444288,-0.0,-0.0,-32.1688450534965
1228,-0.0,-38.64376278446837,-0.0,-0.0,-37.83273154885718
1229,-0.0,-46.756543959294326,-0.0,-0.0,-45.94857206518046
1230,-0.0,-51.377363949400184,-0.0,-0.0,-50.570688534800894
1231,-0.0,-49.78239613202483,-0.0,-0.0,-48.97530132802595
1232,-0.0,-46.44920639300965,-0.0,-0.0,-45.64113878777304
1233,-0.0,-43.50896843143889,-0.0,-0.0,-42.69991416328209
1234,-0.0,-39.37275193550626,-0.0,-0.0,-39.386698840729856
1235,-0.0,-35.06232247638042,-0.0,-0.0,-37.943810246319515
1236,-0.0,-27.920192911261086,-0.0,-0.0,-36.30332322775275
1237,-0.0,-29.991526411841257,-0.0,-0.0,-35.7284832413708
1238,-0.0,-29.92898341700366,-0.0,-0.0,-35.63115347628257
1239,-0.0,-33.49553885364849,-0.0,-0.0,-36.75876406806311
1240,-0.0,-37.72052682905451,-0.0,-0.0,-37.494818182511686
1241,-0.0,-39.62299804716986,-0.0,-0.0,-38.812405425227276
1242,-0.0,-39.799768801667085,-0.0,-0.0,-38.98925296517055
1243,-0.0,-39.70520227309984,-0.0,-0.0,-38.89464544785115
1244,-0.0,-37.573531306143884,-0.0,-0.0,-36.76199336074749
1245,-0.0,-32.84491954749205,-0.0,-0.0,-32.03072670295084
1246,-0.0,-27.37584311972597,-0.0,-0.0,-26.55736242868923
1247,-0.0,-24.631671758770242,-0.0,-0.0,-23.810270376815456
1248,-0.0,-28.344635085282654,-0.0,-0.0,-27.52704202145517
1249,-0.0,-29.60262694583811,-0.0,-0.0,-28.78609463300224
1250,-0.0,-31.978171737794035,-0.0,-0.0,-31.163402486713704
1251,-0.0,-36.61840757552376,-0.0,-0.0,-35.806391222826335
1252,-0.0,-43.28823734735445,-0.0,-0.0,-42.47910338228281
1253,-0.0,-51.378764137962236,-0.0,-1.6186918317708958,-52.191179880275904
1254,-0.0,-50.828344715449646,-0.0,-7.352829674408106,-57.3760223136359
1255,-0.0,-50.32736098709771,-0.0,-7.564482253518534,-57.08663388451553
1256,-0.0,-50.253255275538336,-0.0,-2.8344748682425163,-52.281475571277326
1257,-0.0,-47.488123271018075,-0.0,-0.0,-48.52057567209864
1258,-0.0,-39.65965435145141,-0.0,-0.0,-45.31314615529574
1259,-0.0,-36.07403701769208,-0.0,-0.0,-43.09034937956209
1260,-0.0,-35.90349709480301,-0.0,-0.0,-41.76458548609707
1261,-0.0,-35.75668779300788,-0.0,-0.0,-41.19221477613733
1262,-0.0,-37.405876194392725,-0.0,-0.0,-40.85417912743115
1263,-0.0,-40.42891911461395,-0.0,-0.0,-41.145986498106225
1264,-0.0,-43.15211268023262,-0.0,-0.0,-42.34292915137225
1265,-0.0,-43.201970048539444,-0.0,-0.0,-42.392804704679776
1266,-0.0,-43.62094346128078,-0.0,-0.0,-42.8119292956602
1267,-0.0,-43.58556618825355,-0.0,-0.0,-42.776539373898856
1268,-0.0,-41.331637205034525,-0.0,-0.0,-40.521758088487644
1269,-0.0,-35.63250962401069,-0.0,-0.0,-34.81997126821526
1270,-0.0,-30.02237537635909,-0.0,-0.0,-29.20617607378404
1271,-0.0,-27.63416407260603,-0.0,-0.0,-26.815926535191807
1272,-0.0,-27.128579785436543,-0.0,-0.0,-26.309861731938867
1273,-0.0,-28.332952460910764,-0.0,-0.0,-27.51534908516391
1274,-0.0,-30.59891177971155,-0.0,-0.0,-29.78315411034009
1275,-0.0,-35.032618134054346,-0.0,-0.0,-34.219747051010124
1276,-0.0,-41.41535627290561,-0.0,-0.0,-40.60551053697685
1277,-0.0,-50.723682119412835,-0.0,-0.0,-49.91683811851213
1278,-0.0,-53.40231793832386,-0.0,-2.300344800269059,-54.8970001195561
1279,-0.0,-52.82576374077931,-0.0,-2.5910047140584638,-54.6110439203489
1280,-0.0,-50.82283648439859,-0.0,-0.0,-50.01601833869985
1281,-0.0,-44.00269723911065,-0.0,-0.0,-46.41810607220778
1282,-0.0,-39.17441225273008,-0.0,-0.0,-43.3503711756131
1283,-0.0,-34.7508167002729,-0.0,-0.0,-41.22335571387504
1284,-0.0,-30.388024787968273,-0.0,-0.0,-39.95766599823652
1285,-0.0,-30.886340421462943,-0.0,-0.0,-39.41024692385301
1286,-0.0,-33.22711876689351,-0.0,-0.0,-39.09051089625078
1287,-0.0,-34.632191627430075,-0.0,-0.0,-39.373800785516565
1288,-0.0,-39.823601772738435,-0.0,-0.0,-40.52426559086643
1289,-0.0,-41.391827659979434,-0.0,-0.0,-40.581972560525536
1290,-0.0,-41.79626618269859,-0.0,-0.0,-40.98657059104878
1291,-0.0,-41.76538558125705,-0.0,-0.0,-40.95567792165613
1292,-0.0,-39.61172620686449,-0.0,-0.0,-38.80112867155394
1293,-0.0,-34.160158586742206,-0.0,-0.0,-33.34678170570969
1294,-0.0,-28.770882817534233,-0.0,-0.0,-27.953660198817865
1295,-0.0,-26.462204080190354,-0.0,-0.0,-25.64282276384658
1296,-0.0,-27.2519179991817,-0.0,-0.0,-26.43331893224761
1297,-0.0,-28.460709291768737,-0.0,-0.0,-27.643218279294565
1298,-0.0,-30.73988071061827,-0.0,-0.0,-29.92422836812549
1299,-0.0,-35.19501097298038,-0.0,-0.0,-34.38223114174972
1300,-0.0,-41.60271338479353,-0.0,-0.0,-40.7929418610528
1301,-0.0,-46.632268322003355,-0.0,-4.304314250535825,-50.12979396684393
1302,-0.0,-46.324130603967006,-0.0,-9.597703212788296,-55.1162182182765
1303,-0.0,-46.98187370287077,-0.0,-8.658960593927183,-54.83515834296827
1304,-0.0,-48.170204268231586,-0.0,-2.6766283890073836,-50.22058419313754
1305,-0.0,-43.80048310972058,-0.0,-0.0,-46.60810924095202
1306,-0.0,-37.693060240820174,-0.0,-0.0,-43.52756254847553
1307,-0.0,-34.571329415974084,-0.0,-0.0,-41.392242449954075
1308,-0.0,-31.852070393029596,-0.0,-0.0,-40.11965965520169
1309,-0.0,-43.91031758894847,-12.782992048994592,-0.0,-39.569871173363936
1310,-0.0,-45.92489143879721,-12.782992048994592,-0.0,-39.246409115522304
1311,-0.0,-50.82967348359127,-12.782992048994592,-0.0,-39.52817487076943
1312,-0.0,-54.27266536610347,-12.782992048994592,-0.0,-40.67985710174372
1313,-0.0,-54.32416204666317,-12.782992048994592,-0.0,-40.73137416993333
1314,-0.0,-41.96179066348005,-0.016710215098811432,-0.0,-41.135442741431234
1315,-0.0,-41.92919755097051,-0.01689274224406745,-0.0,-41.10265438505797
1316,-0.0,-39.748438669970646,-0.0,-0.0,-38.93790060823185
1317,-0.0,-34.30807631422359,-0.033560404658032894,-0.0,-33.46120687523499
1318,-0.0,-28.895389447444987,-0.017302241983372824,-0.0,-28.060955928211424
1319,-0.0,-26.592507075277158,-0.017576691449960435,-0.0,-25.755663757044648
1320,-0.0,-33.152659766714486,-0.01856105744198544,-0.0,-32.32009111578807
1321,-0.0,-34.30971121075724,-0.019328099354936512,-0.0,-33.47708345179801
1322,-0.0,-35.58600571955278,-0.0,-0.0,-34.77344198472603
1323,-0.0,-38.60412490562704,-0.0,-0.0,-37.793075431928266
1324,-0.0,-46.47964232405191,-0.0,-0.0,-45.67158425302754
1325,-0.0,-49.63383430112851,-0.0,-7.9935855872778845,-56.822157664965516
1326,-0.0,-49.36378492782379,-0.0,-13.547810929818326,-62.10730358108181
