,dec air heat pump,dec pellet boiler,dec ground heat pump
2192,2.6441221,0.9,2.7060995
2193,2.6566985,0.9,2.70638
2194,2.6600816,0.9,2.706493
2195,2.6751409,0.9,2.7067735
2196,2.6543531,0.9,2.706881
2197,2.6382976,0.9,2.7069905
2198,2.6267314,0.9,2.7072692
2199,2.6209903,0.9,2.7073793
2200,2.6137009,0.9,2.7074866
2201,2.6130931,0.9,2.7077653
2202,2.606196,0.9,2.7078745
2203,2.6051116,0.9,2.7081532
2204,2.6050568,0.9,2.708258
2205,2.6089725,0.9,2.7083652
2206,2.6143923,0.9,2.7084725
2207,2.6161346,0.9,2.7087483
2208,2.6151247,0.9,2.7088528
2209,2.6163568,0.9,2.7091286
2210,2.6130931,0.9,2.7092361
2211,2.6181436,0.9,2.7093406
2212,2.6137695,0.9,2.709442
2213,2.6102111,0.9,2.709718
2214,2.6087108,0.9,2.7098234
2215,2.617576,0.9,2.7099247
2216,2.6248057,0.9,2.7100265
2217,2.6423237,0.9,2.7101307
2218,2.664683,0.9,2.7102334
2219,2.6704874,0.9,2.7103348
2220,2.6795795,0.9,2.7104363
2221,2.6794772,0.9,2.7105389
2222,2.6893506,0.9,2.7106376
2223,2.6956358,0.9,2.7109115
2224,2.68076,0.9,2.711008
2225,2.6640353,0.9,2.7111099
2226,2.6484656,0.9,2.7112093
2227,2.6318135,0.9,2.7113078
2228,2.620727,0.9,2.7114072
2229,2.6326828,0.9,2.711504
2230,2.5832448,0.9,2.7116036
2231,2.5613937,0.9,2.7117002
2232,2.5630827,0.9,2.711796
2233,2.5585108,0.9,2.7118926
2234,2.541624,0.9,2.7119892
2235,2.5256982,0.9,2.7122574
2236,2.5202894,0.9,2.712351
2237,2.5176973,0.9,2.7124476
2238,2.545745,0.9,2.7125444
2239,2.6032758,0.9,2.712639
2240,2.6517835,0.9,2.7127328
2241,2.7025135,0.9,2.7128294
2242,2.750589,0.9,2.7129202
2243,2.7942429,0.9,2.713012
2244,2.8345656,0.9,2.713106
2245,2.8646045,0.9,2.7131996
2246,2.8915644,0.9,2.7131186
2247,2.8932106,0.9,2.7132103
2248,2.8932438,0.9,2.713304
2249,2.8709764,0.9,2.7133927
2250,2.8413434,0.9,2.7134864
2251,2.8352795,0.9,2.7135751
2252,2.83105,0.9,2.7134917
2253,2.8276224,0.9,2.7135832
2254,2.7924101,0.9,2.713669
2255,2.796362,0.9,2.713758
2256,2.799674,0.9,2.713677
2257,2.8088715,0.9,2.7137659
2258,2.8117943,0.9,2.7138517
2259,2.8136826,0.9,2.7137687
2260,2.8058262,0.9,2.7138546
2261,2.8052855,0.9,2.7139404
2262,2.803185,0.9,2.7140262
2263,2.8110437,0.9,2.7139404
2264,2.820918,0.9,2.7140262
2265,2.8523264,0.9,2.7141123
2266,2.885684,0.9,2.7141953
2267,2.8993206,0.9,2.7141042
2268,2.9245887,0.9,2.71419
2269,2.9551706,0.9,2.714273
2270,2.968104,0.9,2.714184
2271,2.9709427,0.9,2.714265
2272,2.977162,0.9,2.7143452
2273,2.9755793,0.9,2.7142544
2274,2.9723108,0.9,2.714335
2275,2.9698734,0.9,2.714418
2276,2.9708023,0.9,2.7144961
2277,2.9741373,0.9,2.7144043
2278,2.9765286,0.9,2.714482
2279,2.9739797,0.9,2.7143884
2280,2.976494,0.9,2.7144666
2281,2.9678407,0.9,2.7145443
2282,2.9626815,0.9,2.7146194
2283,2.9536576,0.9,2.7145257
2284,2.9447467,0.9,2.7145977
2285,2.9402895,0.9,2.7146757
2286,2.9647956,0.9,2.714579
2287,3.000054,0.9,2.7146518
2288,3.0456374,0.9,2.7147267
2289,3.1125658,0.9,2.714799
2290,3.2037802,0.9,2.7146971
2291,3.2516286,0.9,2.7147694
2292,3.2996197,0.9,2.7146707
2293,3.3407376,0.9,2.7147398
2294,3.3577063,0.9,2.714813
2295,3.3553534,0.9,2.71488
2296,3.3342254,0.9,2.714949
2297,3.286146,0.9,2.715014
2298,3.1915088,0.9,2.7150834
2299,3.099229,0.9,2.7151504
2300,3.0493214,0.9,2.7150438
2301,3.035348,0.9,2.715111
2302,3.0453818,0.9,2.7153468
2303,3.0448895,0.9,2.715409
2304,3.0345874,0.9,2.7154732
2305,3.0269892,0.9,2.7155373
2306,3.0148394,0.9,2.7155998
2307,3.0123098,0.9,2.7156606
2308,3.0160062,0.9,2.7155511
2309,3.0072975,0.9,2.7156105
2310,3.0091052,0.9,2.7156687
2311,3.054788,0.9,2.715728
2312,3.12035,0.9,2.7157843
2313,3.1757958,0.9,2.7158434
2314,3.239666,0.9,2.7158997
2315,3.2665641,0.9,2.715956
2316,3.2681127,0.9,2.71601
2317,3.2836952,0.9,2.7160635
2318,3.2105086,0.9,2.7161179
2319,3.2059162,0.9,2.7161713
2320,3.2102342,0.9,2.7163973
2321,3.2033677,0.9,2.7164478
2322,3.1754467,0.9,2.7164993
2323,3.1523223,0.9,2.7165504
2324,3.1600173,0.9,2.7165987
2325,3.1513264,0.9,2.7168193
2326,3.0785189,0.9,2.7168646
2327,3.0289948,0.9,2.717085
2328,3.001872,0.9,2.7171302
2329,2.955709,0.9,2.7171757
2330,2.944106,0.9,2.717222
2331,2.9391851,0.9,2.7174363
2332,2.9264202,0.9,2.717482
2333,2.9101102,0.9,2.7175252
2334,2.9120626,0.9,2.7177377
2335,2.9270535,0.9,2.7177782
2336,2.9380655,0.9,2.7179897
2337,2.943986,0.9,2.718033
2338,2.9273274,0.9,2.7180707
2339,2.954509,0.9,2.71828
2340,2.9784484,0.9,2.7183158
2341,3.0031912,0.9,2.718527
2342,3.0486465,0.9,2.7185597
2343,3.080205,0.9,2.718769
2344,3.1130543,0.9,2.718802
2345,3.1222389,0.9,2.7190113
2346,3.1090128,0.9,2.719044
2347,3.0707755,0.9,2.7192476
2348,3.0555935,0.9,2.7192771
2349,3.0298257,0.9,2.7194817
2350,3.0654333,0.9,2.7196836
2351,3.0886905,0.9,2.7197132
2352,3.107454,0.9,2.719912
2353,3.0843782,0.9,2.7199388
2354,2.956162,0.9,2.7201402
2355,2.7555866,0.9,2.7201679
2356,2.7194207,0.9,2.7203639
2357,2.7075353,0.9,2.7203882
2358,2.710844,0.9,2.7205873
2359,2.7346535,0.9,2.720778
2360,2.770061,0.9,2.7208025
2361,2.7951438,0.9,2.7209954
2362,2.7820563,0.9,2.7211893
2363,2.8271215,0.9,2.7212083
2364,2.861321,0.9,2.7213988
2365,2.8902054,0.9,2.7215908
2366,2.9069571,0.9,2.7216117
2367,2.9235291,0.9,2.7217977
2368,2.9179482,0.9,2.7219856
2369,2.897601,0.9,2.7220023
2370,2.8589969,0.9,2.7221875
2371,2.8003085,0.9,2.7223763
2372,2.767015,0.9,2.7223892
2373,2.743302,0.9,2.7225754
2374,2.743867,0.9,2.7227583
2375,2.725575,0.9,2.7227662
2376,2.7050524,0.9,2.7229493
2377,2.703805,0.9,2.7231324
2378,2.7049627,0.9,2.7233124
2379,2.6995368,0.9,2.7233212
2380,2.6941757,0.9,2.7234986
2381,2.6928065,0.9,2.7236814
2382,2.7054687,0.9,2.7236843
2383,2.739169,0.9,2.7238646
2384,2.7732058,0.9,2.7240367
2385,2.8101802,0.9,2.724215
2386,2.8347936,0.9,2.7242172
2387,2.8552806,0.9,2.7242172
2388,2.8648028,0.9,2.7243922
2389,2.8778894,0.9,2.7245643
2390,2.896136,0.9,2.724737
2391,2.9006524,0.9,2.724737
2392,2.887993,0.9,2.7249072
2393,2.85602,0.9,2.7250764
2394,2.8267179,0.9,2.7250733
2395,2.7564192,0.9,2.7252436
2396,2.7252128,0.9,2.72541
2397,2.6881034,0.9,2.725408
2398,2.749761,0.9,2.7255695
2399,2.693513,0.9,2.7255635
2400,2.6508293,0.9,2.725731
2401,2.6415315,0.9,2.7258954
2402,2.6001453,0.9,2.7260568
2403,2.5671299,0.9,2.7260518
2404,2.5930395,0.9,2.7262104
2405,2.620963,0.9,2.7263749
2406,2.661216,0.9,2.7263637
2407,2.7371898,0.9,2.7265232
2408,2.844883,0.9,2.7266877
2409,2.9221957,0.9,2.7268462
2410,2.9765286,0.9,2.7268302
2411,3.0334098,0.9,2.7268195
2412,3.0863848,0.9,2.7269762
2413,3.133569,0.9,2.7271347
2414,3.167101,0.9,2.7271187
2415,3.1879253,0.9,2.7272742
2416,3.17965,0.9,2.7274308
2417,3.1439853,0.9,2.7274148
2418,3.0475514,0.9,2.7275686
2419,2.970679,0.9,2.727722
2420,2.9299164,0.9,2.7277062
2421,2.8751612,0.9,2.72786
2422,2.810277,0.9,2.7280104
2423,2.7823226,0.9,2.7279918
2424,2.7697802,0.9,2.7281454
2425,2.747676,0.9,2.728296
2426,2.7393975,0.9,2.7282772
2427,2.7246394,0.9,2.728426
2428,2.7006166,0.9,2.7285793
2429,2.7032404,0.9,2.7285578
2430,2.789208,0.9,2.7287092
2431,2.888279,0.9,2.72886
2432,3.0019784,0.9,2.728835
2433,3.1213322,0.9,2.7289836
2434,3.239726,0.9,2.7291327
2435,3.3205085,0.9,2.7291107
2436,3.3953707,0.9,2.7292585
2437,3.449353,0.9,2.729407
2438,3.4729323,0.9,2.7293832
2439,3.4825716,0.9,2.729531
2440,3.4572482,0.9,2.72968
2441,3.3888721,0.9,2.7296553
2442,3.2557895,0.9,2.7298038
2443,3.1349761,0.9,2.7299497
2444,3.0753376,0.9,2.7300973
2445,3.0387597,0.9,2.7300706
2446,3.0065303,0.9,2.7302194
2447,2.9542136,0.9,2.730365
2448,2.9029832,0.9,2.7303374
2449,2.8569899,0.9,2.7304862
2450,2.8289952,0.9,2.730632
2451,2.8152041,0.9,2.7307777
2452,2.8134105,0.9,2.7309237
2453,2.8268805,0.9,2.730896
2454,2.8715415,0.9,2.7310445
2455,2.9853458,0.9,2.7311904
2456,3.09059,0.9,2.7313333
2457,3.1994739,0.9,2.731482
2458,3.3177562,0.9,2.7314525
2459,3.4189687,0.9,2.7315981
2460,3.4930518,0.9,2.7315702
2461,3.546973,0.9,2.7317164
2462,3.5710328,0.9,2.731862
2463,3.5931108,0.9,2.7320051
2464,3.5732784,0.9,2.7321537
2465,3.498503,0.9,2.7322967
2466,3.3468528,0.9,2.7324424
2467,3.2375789,0.9,2.7325854
2468,3.1893651,0.9,2.7327313
2469,3.2090352,0.9,2.7328773
2470,3.135831,0.9,2.733023
2471,3.0766497,0.9,2.7331662
2472,2.9869375,0.9,2.7333121
2473,2.935982,0.9,2.7334578
2474,2.9152918,0.9,2.733604
2475,2.9049606,0.9,2.733744
2476,2.887374,0.9,2.7338898
2477,2.909364,0.9,2.7340357
2478,3.00603,0.9,2.7341788
2479,3.13338,0.9,2.7343245
2480,3.2532086,0.9,2.7344677
2481,3.36666,0.9,2.7346108
2482,3.4612489,0.9,2.7347536
2483,3.5377216,0.9,2.734897
2484,3.5834253,0.9,2.7350426
2485,3.6261091,0.9,2.7351887
2486,3.6481848,0.9,2.7353318
2487,3.649105,0.9,2.7356486
2488,3.6356723,0.9,2.7357914
2489,3.5637681,0.9,2.7359347
2490,3.4085462,0.9,2.7360778
2491,3.3427682,0.9,2.7362208
2492,3.3111377,0.9,2.736367
2493,3.2350562,0.9,2.736683
2494,3.1774807,0.9,2.736827
2495,3.1627479,0.9,2.7371428
2496,3.1541042,0.9,2.737286
2497,3.0970063,0.9,2.7374294
2498,3.0756335,0.9,2.7375703
2499,3.0919495,0.9,2.7378862
2500,3.0976787,0.9,2.7380295
2501,3.1012692,0.9,2.7381728
2502,3.0923223,0.9,2.738489
2503,3.1032717,0.9,2.7386332
2504,3.1373715,0.9,2.7389464
2505,3.1938868,0.9,2.7390895
2506,3.2689586,0.9,2.7392306
2507,3.3186593,0.9,2.739544
2508,3.3629847,0.9,2.7396872
2509,3.3920557,0.9,2.7400017
2510,3.424024,0.9,2.7401447
2511,3.425605,0.9,2.740461
2512,3.424024,0.9,2.7406025
2513,3.3786883,0.9,2.7409186
2514,3.2736726,0.9,2.741059
2515,3.2133796,0.9,2.7413733
2516,3.1509433,0.9,2.7415137
2517,3.0939631,0.9,2.741666
2518,3.0211475,0.9,2.7421417
2519,2.9541087,0.9,2.742283
2520,2.8988488,0.9,2.7425997
2521,2.8895688,0.9,2.7427382
2522,2.8858504,0.9,2.7430546
2523,2.8650846,0.9,2.743195
2524,2.861585,0.9,2.7435098
2525,2.8699656,0.9,2.7438211
2526,2.9113655,0.9,2.7439618
2527,2.9395137,0.9,2.7442784
2528,2.958879,0.9,2.744428
2529,2.9698377,0.9,2.744647
2530,2.9894507,0.9,2.7450457
2531,3.0075314,0.9,2.7451868
2532,3.0352397,0.9,2.7454977
2533,3.053854,0.9,2.7458127
2534,3.0518613,0.9,2.7459533
2535,3.053872,0.9,2.746268
2536,3.046767,0.9,2.7464068
2537,3.0147855,0.9,2.7467208
2538,2.9554136,0.9,2.7470357
2539,2.899168,0.9,2.7471733
2540,2.8447843,0.9,2.7474015
2541,2.8177376,0.9,2.7477136
2542,2.7652152,0.9,2.7481124
2543,2.7304392,0.9,2.748253
2544,2.6953106,0.9,2.7485652
2545,2.664928,0.9,2.7488794
2546,2.6500163,0.9,2.7490177
2547,2.6259222,0.9,2.7493303
2548,2.6198933,0.9,2.749471
2549,2.6241922,0.9,2.7497861
2550,2.6978805,0.9,2.7500954
2551,2.801579,0.9,2.7501493
2552,2.8867207,0.9,2.7504644
2553,2.94319,0.9,2.750777
2554,2.9940438,0.9,2.751173
2555,3.0257444,0.9,2.7513108
2556,3.0902357,0.9,2.7516263
2557,3.1166136,0.9,2.7517648
2558,3.1299062,0.9,2.7520766
2559,3.149489,0.9,2.7522154
2560,3.143317,0.9,2.7525277
2561,3.1081114,0.9,2.7526665
2562,2.9891672,0.9,2.7528913
2563,2.8723376,0.9,2.7532067
2564,2.815636,0.9,2.7533426
2565,2.7681012,0.9,2.753657
2566,2.72648,0.9,2.753968
2567,2.698235,0.9,2.7541058
2568,2.6779332,0.9,2.7544184
2569,2.6655917,0.9,2.7545543
2570,2.650957,0.9,2.754867
2571,2.6454406,0.9,2.7550027
2572,2.6296825,0.9,2.7553158
2573,2.6377048,0.9,2.7554536
2574,2.730742,0.9,2.7556684
2575,2.841539,0.9,2.7559893
2576,2.955222,0.9,2.7561283
2577,3.0320144,0.9,2.7564352
2578,3.0743947,0.9,2.7563894
2579,3.116935,0.9,2.756702
2580,3.153319,0.9,2.756835
2581,3.1780803,0.9,2.7571452
2582,3.217396,0.9,2.7572842
2583,3.2152882,0.9,2.7575939
2584,3.2065823,0.9,2.757727
2585,3.1777132,0.9,2.758037
2586,3.1152582,0.9,2.7582603
2587,2.9763358,0.9,2.7583961
2588,2.9456806,0.9,2.7587042
2589,2.9190042,0.9,2.7588403
2590,2.8718066,0.9,2.7589734
2591,2.8357024,0.9,2.7592835
2592,2.8073869,0.9,2.7594166
2593,2.7843626,0.9,2.7597246
2594,2.7780151,0.9,2.759858
2595,2.772832,0.9,2.7601652
2596,2.7546475,0.9,2.7602992
2597,2.7577143,0.9,2.7605083
2598,2.827139,0.9,2.7606506
2599,2.9225545,0.9,2.7609549
2600,3.0052266,0.9,2.7610888
2601,3.089435,0.9,2.761219
2602,3.11833,0.9,2.7613504
2603,3.1608052,0.9,2.7616546
2604,3.1956234,0.9,2.761783
2605,3.2231958,0.9,2.7620902
2606,3.227466,0.9,2.7622213
2607,3.2135162,0.9,2.7625237
2608,3.1687799,0.9,2.762655
2609,3.0903103,0.9,2.7628615
2610,3.007155,0.9,2.763175
2611,2.9367898,0.9,2.7633033
2612,2.8952608,0.9,2.7636087
2613,2.8638954,0.9,2.7637339
2614,2.826282,0.9,2.7638612
2615,2.7787814,0.9,2.7641637
2616,2.7453797,0.9,2.764292
2617,2.7219303,0.9,2.7645946
2618,2.7075353,0.9,2.76472
2619,2.6882505,0.9,2.7650194
2620,2.6751266,0.9,2.765148
2621,2.6688533,0.9,2.7653522
2622,2.7155218,0.9,2.7654865
2623,2.7985957,0.9,2.7657864
2624,2.8770905,0.9,2.7659118
2625,2.9451094,0.9,2.7662115
2626,3.003994,0.9,2.7661593
2627,3.054165,0.9,2.766457
2628,3.0993786,0.9,2.7665796
2629,3.1328852,0.9,2.7668803
2630,3.1614585,0.9,2.7670026
2631,3.1809688,0.9,2.7672997
2632,3.169591,0.9,2.767423
2633,3.1417522,0.9,2.7676213
2634,3.0291395,0.9,2.7677526
2635,2.9563537,0.9,2.7680528
2636,2.8899045,0.9,2.7681732
2637,2.8181872,0.9,2.7682924
2638,2.8086162,0.9,2.768413
2639,2.7599993,0.9,2.768708
2640,2.7523708,0.9,2.7688253
2641,2.7319694,0.9,2.7691224
2642,2.7212834,0.9,2.7692397
2643,2.7276733,0.9,2.7695348
2644,2.7203512,0.9,2.7696555
2645,2.739915,0.9,2.7700238
2646,2.8052855,0.9,2.7699776
2647,2.8868382,0.9,2.7702696
2648,2.9731016,0.9,2.7703872
2649,3.0477884,0.9,2.770679
2650,3.1147308,0.9,2.770622
2651,3.1779459,0.9,2.770911
2652,3.225627,0.9,2.7710257
2653,3.2586548,0.9,2.7713177
2654,3.2753868,0.9,2.7714353
2655,3.2817934,0.9,2.7717254
2656,3.2834325,0.9,2.77184
2657,3.2416961,0.9,2.7720418
2658,3.161017,0.9,2.7723312
2659,3.075208,0.9,2.7724435
2660,3.0425591,0.9,2.772733
2661,2.9873261,0.9,2.7728455
2662,2.9446251,0.9,2.7729568
2663,2.9141188,0.9,2.7732444
2664,2.8892503,0.9,2.7733557
2665,2.8652492,0.9,2.7736433
2666,2.83408,0.9,2.7737548
2667,2.8076906,0.9,2.7738671
2668,2.787507,0.9,2.7741518
2669,2.796331,0.9,2.7743406
2670,2.855659,0.9,2.7744584
2671,2.9219906,0.9,2.7747447
2672,2.994292,0.9,2.7748542
2673,3.0692627,0.9,2.7751389
2674,3.122503,0.9,2.7750704
2675,3.1951165,0.9,2.7753518
2676,3.2941234,0.9,2.7754583
2677,3.3386276,0.9,2.775743
2678,3.3244338,0.9,2.7758496
2679,3.2912188,0.9,2.7761343
2680,3.2514296,0.9,2.7762408
2681,3.2072692,0.9,2.776424
2682,3.1304188,0.9,2.7767143
2683,3.0531049,0.9,2.7768211
2684,3.0110023,0.9,2.7771027
2685,2.9831553,0.9,2.7772064
2686,2.9546142,0.9,2.777661
2687,2.949058,0.9,2.7777677
2688,2.938427,0.9,2.7780466
2689,2.9412036,0.9,2.778151
2690,2.9327137,0.9,2.7784266
2691,2.9317703,0.9,2.7787066
2692,2.9380484,0.9,2.7787147
2693,2.9373243,0.9,2.7789915
2694,2.9419296,0.9,2.7791061
2695,2.9719422,0.9,2.779383
2696,3.009874,0.9,2.7796617
2697,3.0536346,0.9,2.7797604
2698,3.1095574,0.9,2.7800393
2699,3.1365159,0.9,2.780141
2700,3.176918,0.9,2.780418
2701,3.2129862,0.9,2.7805185
2702,3.2349377,0.9,2.7807956
2703,3.2499306,0.9,2.7810724
2704,3.217002,0.9,2.7812526
2705,3.1977725,0.9,2.7815266
2706,3.1550045,0.9,2.7818148
2707,3.110797,0.9,2.7819166
2708,3.0762615,0.9,2.7821925
2709,3.0399225,0.9,2.7824667
2710,3.0233092,0.9,2.7827435
2711,2.9993067,0.9,2.7828453
2712,2.9870791,0.9,2.7831213
2713,2.9847972,0.9,2.7832203
2714,2.9901953,0.9,2.7834973
2715,2.9903717,0.9,2.7837744
2716,2.9491968,0.9,2.783952
2717,2.9517984,0.9,2.7842262
2718,2.9889905,0.9,2.7843359
2719,3.0535436,0.9,2.7846131
2720,3.0800567,0.9,2.7848904
2721,3.1223145,0.9,2.7851648
2722,3.1413522,0.9,2.7852633
2723,3.1752143,0.9,2.7853644
2724,3.18427,0.9,2.7856386
2725,3.1955261,0.9,2.7859159
2726,3.1606703,0.9,2.7861934
2727,3.155811,0.9,2.786292
2728,3.115163,0.9,2.7864728
2729,3.0730088,0.9,2.7867472
2730,3.035058,0.9,2.7870245
2731,2.9973848,0.9,2.7871397
2732,2.9702413,0.9,2.7874172
2733,2.9661949,0.9,2.7876947
2734,2.9615998,0.9,2.787958
2735,2.9636254,0.9,2.7882345
2736,2.9687688,0.9,2.7883363
2737,2.969225,0.9,2.788616
2738,2.9709082,0.9,2.7888935
2739,2.9776373,0.9,2.789171
2740,2.9745245,0.9,2.789355
2741,2.9618788,0.9,2.7896326
2742,2.9638352,0.9,2.7899122
2743,2.9631004,0.9,2.7900255
2744,3.0066905,0.9,2.7903051
2745,3.052555,0.9,2.790586
2746,3.083878,0.9,2.7908523
2747,3.1187828,0.9,2.7909563
2748,3.1718884,0.9,2.7912364
2749,3.206366,0.9,2.79152
2750,3.21515,0.9,2.7917972
2751,3.2260613,0.9,2.7919807
2752,3.213044,0.9,2.7920887
2753,3.2038777,0.9,2.792369
2754,3.1242995,0.9,2.7926488
2755,3.0896585,0.9,2.792943
2756,3.0496511,0.9,2.7932267
2757,3.0535254,0.9,2.79351
2758,3.0190425,0.9,2.793603
2759,3.0134575,0.9,2.793886
2760,2.9933686,0.9,2.793996
2761,2.9687161,0.9,2.794277
2762,2.9757729,0.9,2.7945635
2763,2.9817088,0.9,2.7949262
2764,2.9932978,0.9,2.7950335
2765,2.993405,0.9,2.7953198
2766,3.0015507,0.9,2.795603
2767,3.02239,0.9,2.7958994
2768,3.0503812,0.9,2.7960076
2769,3.0603414,0.9,2.796296
2770,3.0868685,0.9,2.796568
2771,3.059534,0.9,2.7968543
2772,3.0096955,0.9,2.7969646
2773,2.93292,0.9,2.797254
2774,2.9168231,0.9,2.7975373
2775,2.9254618,0.9,2.7977297
2776,2.9767928,0.9,2.798016
2777,2.9908853,0.9,2.7983024
2778,2.9701006,0.9,2.798416
2779,2.877756,0.9,2.7987125
2780,2.8822584,0.9,2.799002
2781,2.886453,0.9,2.7992885
2782,2.877441,0.9,2.7993898
2783,2.8545418,0.9,2.7996795
2784,2.851736,0.9,2.7997928
2785,2.8311636,0.9,2.8000815
2786,2.8257341,0.9,2.8003683
2787,2.81639,0.9,2.8007379
2788,2.827348,0.9,2.8008502
2789,2.8423703,0.9,2.80114
2790,2.8677468,0.9,2.8014288
2791,2.895346,0.9,2.8017297
2792,2.9537964,0.9,2.8018422
2793,2.988229,0.9,2.802135
2794,3.052519,0.9,2.8024158
2795,3.0718646,0.9,2.8025262
2796,3.1093886,0.9,2.8028183
2797,3.1340065,0.9,2.803108
2798,3.1522646,0.9,2.803397
2799,3.16554,0.9,2.8035905
2800,3.1665816,0.9,2.803703
2801,3.1571538,0.9,2.803996
2802,3.0851588,0.9,2.8042853
2803,3.00057,0.9,2.8045883
2804,2.9309626,0.9,2.8047018
2805,2.8887978,0.9,2.804991
2806,2.8432994,0.9,2.80527
2807,2.8213525,0.9,2.805563
2808,2.795175,0.9,2.8056757
2809,2.776499,0.9,2.805966
2810,2.7638197,0.9,2.8062582
2811,2.7420197,0.9,2.8064487
2812,2.7340612,0.9,2.806741
2813,2.7672167,0.9,2.8070333
2814,2.863251,0.9,2.8073235
2815,2.9730833,0.9,2.8074455
2816,3.0747824,0.9,2.8077378
2817,3.1658876,0.9,2.8080268
2818,3.2245393,0.9,2.8083029
2819,3.2605796,0.9,2.8084168
2820,3.2877479,0.9,2.8087094
2821,3.3152332,0.9,2.8089998
2822,3.3396614,0.9,2.8091905
2823,3.3465629,0.9,2.809303
2824,3.3407173,0.9,2.809594
2825,3.3003118,0.9,2.8098834
2826,3.1821141,0.9,2.809994
2827,3.0472775,0.9,2.8102925
2828,2.9842145,0.9,2.810582
2829,2.9495773,0.9,2.8108726
2830,2.877574,0.9,2.8109722
2831,2.8629532,0.9,2.8110828
2832,2.8549201,0.9,2.8113725
2833,2.8044252,0.9,2.81166
2834,2.7592883,0.9,2.8120282
2835,2.7470636,0.9,2.8121388
2836,2.740068,0.9,2.8124285
2837,2.78204,0.9,2.812714
2838,2.9075332,0.9,2.813001
2839,3.0424857,0.9,2.813123
2840,3.176763,0.9,2.8134077
2841,3.2608204,0.9,2.8136952
2842,3.3147829,0.9,2.8139718
2843,3.3525438,0.9,2.8140795
2844,3.380894,0.9,2.8143673
2845,3.4054472,0.9,2.8146524
2846,3.4147305,0.9,2.8148434
2847,3.4077387,0.9,2.8149512
2848,3.390495,0.9,2.815236
2849,3.3400142,0.9,2.8155208
2850,3.2440062,0.9,2.8158066
2851,3.1134307,0.9,2.8159227
2852,3.025582,0.9,2.8162076
2853,3.0014968,0.9,2.8164926
2854,2.983667,0.9,2.8167665
2855,2.9735405,0.9,2.8170495
2856,2.9339342,0.9,2.8171542
2857,2.9116204,0.9,2.8174393
2858,2.888781,0.9,2.8176224
2859,2.86444,0.9,2.8179047
2860,2.8559055,0.9,2.8181896
2861,2.8880599,0.9,2.8182955
2862,2.9352248,0.9,2.8185754
2863,3.0151272,0.9,2.8188686
2864,3.0936646,0.9,2.8191485
2865,3.1599782,0.9,2.819431
2866,3.2177114,0.9,2.8195255
2867,3.2525883,0.9,2.8198047
2868,3.2543485,0.9,2.8199105
2869,3.2217739,0.9,2.8201897
2870,3.1702657,0.9,2.8205476
2871,3.1205764,0.9,2.8208306
2872,3.0854564,0.9,2.8211098
2873,3.0652661,0.9,2.8212128
2874,3.0380335,0.9,2.82149
2875,3.012203,0.9,2.8217814
2876,2.99376,0.9,2.8220587
2877,2.9903717,0.9,2.822336
2878,3.0098212,0.9,2.822604
2879,2.976758,0.9,2.8228812
2880,2.9665303,0.9,2.8229842
2881,2.969376,0.9,2.8232648
2882,2.9673743,0.9,2.8234453
2883,2.9543173,0.9,2.8237195
2884,2.9492035,0.9,2.824
2885,2.9504218,0.9,2.8242776
2886,2.969118,0.9,2.824552
2887,2.995363,0.9,2.8248265
2888,3.0262222,0.9,2.8249345
2889,3.04737,0.9,2.8252099
2890,3.069687,0.9,2.8256538
2891,3.0906055,0.9,2.8259282
2892,3.1107473,0.9,2.8262026
2893,3.1391075,0.9,2.8263028
2894,3.19284,0.9,2.826658
2895,3.19096,0.9,2.8269334
2896,3.1908998,0.9,2.827208
2897,3.1684432,0.9,2.827483
2898,3.1716404,0.9,2.8277574
2899,3.1043324,0.9,2.8278491
2900,3.050642,0.9,2.8281353
2901,3.021762,0.9,2.8284109
2902,2.9481502,0.9,2.828852
2903,2.9226303,0.9,2.8291216
2904,2.9140735,0.9,2.8293946
2905,2.887825,0.9,2.8296692
2906,2.900405,0.9,2.8297632
2907,2.904778,0.9,2.829933
2908,2.889282,0.9,2.8302085
2909,2.8543632,0.9,2.8304775
2910,2.9408822,0.9,2.8307471
2911,3.048747,0.9,2.831022
2912,3.1514175,0.9,2.8312917
2913,3.2197485,0.9,2.8315728
2914,3.2430997,0.9,2.8318317
2915,3.2692518,0.9,2.8321013
2916,3.2965982,0.9,2.8323712
2917,3.291015,0.9,2.8326411
2918,3.3143437,0.9,2.8327353
2919,3.3359997,0.9,2.833083
2920,3.3567455,0.9,2.8333528
2921,3.3207097,0.9,2.8336167
2922,3.2664456,0.9,2.8338866
2923,3.1056497,0.9,2.834157
2924,3.0722785,0.9,2.8344207
2925,3.0431304,0.9,2.8346908
2926,3.066693,0.9,2.834956
2927,3.0822868,0.9,2.8352199
2928,3.0502198,0.9,2.835487
2929,2.991438,0.9,2.8357508
2930,2.944068,0.9,2.836021
2931,2.9481502,0.9,2.8363638
2932,2.9476414,0.9,2.836628
2933,2.9236157,0.9,2.8367171
2934,3.0018547,0.9,2.8369823
2935,3.102722,0.9,2.837241
2936,3.225006,0.9,2.8375053
2937,3.3213768,0.9,2.8377695
2938,3.3671587,0.9,2.8380377
2939,3.40808,0.9,2.838297
2940,3.4254453,0.9,2.838561
2941,3.455429,0.9,2.8388202
2942,3.513118,0.9,2.8390825
2943,3.5056248,0.9,2.8392463
2944,3.4287832,0.9,2.8395085
2945,3.4082146,0.9,2.8397677
