,district elec,district heat,heat,district biomass,district biomethane,TTES,PTES
1700,172.191328,62.06987641576924,63.12030701995926,33.63,120.0,74.66193706663758,74.7041146399095
1701,172.191328,63.8877571863949,65.10928634121245,33.63,120.0,74.66853834321226,74.70716380577777
1702,172.191328,64.71680469445347,66.1620650372858,33.63,120.0,74.67527104220139,74.71027352543354
1703,172.191328,65.87246829187359,67.41748671447718,33.63,120.0,74.68210054539078,74.7134278020322
1704,172.191328,66.70797632297396,68.37325599246611,33.63,120.0,74.68903293831531,74.71662943926617
1705,172.191328,67.5943370601803,69.28996397109705,33.63,120.0,74.69608533970771,74.71988633535047
1706,172.191328,68.70472747625193,70.24782021535277,33.63,120.0,74.70329765436799,74.72321690843798
1707,172.191328,70.22241432376109,71.54505202291297,33.63,120.0,74.71067446959233,74.72662326514092
1708,191.21340013926775,94.71815880181016,96.21698899905832,33.63,120.0,74.71815880181016,74.7300790830675
1709,191.22087139569078,94.72569449982576,96.25943578341507,33.63,120.0,74.72569449982576,74.7335584297315
1710,191.22834296342785,94.73320501347385,96.19130158791751,33.63,120.0,74.73320501347385,74.73702596085016
1711,172.191328,94.74030274852224,96.2436170436932,33.63,120.0,74.74030274852224,74.74030274852224
1712,172.191328,68.96302612702482,70.11443601528852,33.63,120.0,68.03329872719351,68.09776832697474
1713,172.191328,65.22383643195563,66.36312721668982,33.63,120.0,68.03897688381261,68.10039210882458
1714,172.191328,61.45132542760081,62.54867207235281,33.63,120.0,68.04426556889787,68.10283582006785
1715,153.8981143911165,51.981660621983615,52.958143641788766,33.63,120.0,68.04927514728269,68.10515047440235
1716,153.90452705409302,49.842803271521795,50.80335910345768,33.63,120.0,68.0540438063533,68.10735372986002
1717,153.91093998427388,48.058638299515536,48.969704241550325,33.63,120.0,68.05863829951554,68.10947643865694
1718,172.17797155435773,52.15505896932555,53.12343253866443,33.63,120.0,68.06312097505055,68.11154741296197
1719,172.1846496380469,51.27745003786542,52.23447220241086,33.63,120.0,68.06756512904433,68.11360051837893
1720,172.191328,50.96246932985327,51.85526001064312,33.63,120.0,68.07209532501412,68.1156932983326
1721,172.191328,51.632060986346175,52.51861255239269,33.63,120.0,68.07695172874959,68.11793668785204
1722,172.191328,54.28592252895159,55.22906903123913,33.63,120.0,68.08214606200654,68.12033608356975
1723,172.191328,57.158762514870105,58.152192133780645,33.63,120.0,68.08754635112143,68.12283050905165
1724,172.191328,58.98803461685269,60.04464398882841,33.63,120.0,68.09314314459073,68.1254155866702
1725,172.191328,60.7727119223086,62.00942274352559,33.63,120.0,68.09894798492593,68.12809663506349
1726,172.191328,62.666751008598986,64.08981195200207,33.63,120.0,68.10495197617438,68.13086953256597
1727,172.191328,64.66217936535607,66.28997179011104,33.63,120.0,68.11109942477762,68.1337085467386
1728,172.191328,66.02501631331248,68.08766599760149,33.63,120.0,68.11717222687432,68.13651295308237
1729,172.191328,65.03161525166682,66.97817157603832,33.63,120.0,68.12351313220798,68.13944102213107
1730,172.191328,67.87767757408788,69.74767045099703,33.63,120.0,68.12976034801648,68.14232568534406
1731,172.191328,66.42853975129505,68.01866992001901,33.63,120.0,68.13574146563353,68.14508734671475
1732,172.191328,63.65822761025072,64.94945245117538,33.63,120.0,68.14152583942503,68.14775804351848
1733,172.191328,61.9510476464605,62.982314702630795,33.63,120.0,68.14727936395697,68.15041437622668
1734,172.28485429155424,88.15310291622427,89.48461244754414,33.63,120.0,68.15310291622427,68.15310291622427
1735,172.191328,62.72002732575452,63.69869502976123,33.63,120.0,67.43017106759733,68.15571645213143
1736,172.191328,61.22880929775964,62.255169109746376,33.63,120.0,67.4355381865538,68.15822082596758
1737,172.191328,59.10230760910718,60.16247669951741,33.63,120.0,67.44066306667631,68.16061206989075
1738,172.191328,56.96107888163109,58.070505052543204,33.63,120.0,67.44547480638886,68.16285711781094
1739,153.8981143911165,48.797088445900535,49.7843499698882,33.63,120.0,67.45012357594906,68.16502604707357
1740,153.90452705409302,47.594730589213206,48.602158635646425,33.63,120.0,67.45464566955901,68.16713579831753
1741,156.60368983164798,47.45907805809651,48.4801506703825,33.63,120.0,67.45907805809651,68.16920362507996
1742,158.86096344442572,47.4634343982605,48.48748690404429,33.63,120.0,67.4634343982605,68.17123590267596
1743,172.1846496380469,50.71267083551156,51.772566926589796,33.63,120.0,67.46779025359992,68.17326788341563
1744,172.191328,50.692083590940136,51.73040830478665,33.63,120.0,67.4722121197804,68.17533058503707
1745,172.191328,51.2113325308511,52.224033842012375,33.63,120.0,67.47671336575486,68.17743024017469
1746,172.191328,51.83773432060232,52.85813897586644,33.63,120.0,67.48176140066225,68.17978485611208
1747,172.191328,56.751638074197345,57.87159076464083,33.63,120.0,67.48735969115106,68.18239601783222
1748,172.191328,61.359623141415945,62.64231280049401,33.63,120.0,67.49308759617173,68.18506751245934
1749,172.191328,62.533718161339024,64.03877866618618,33.63,120.0,67.49884319964926,68.18775180240684
1750,172.191328,62.85337622420562,64.6865431081882,33.63,120.0,67.50462886120047,68.19044998627132
1751,172.191328,63.053823587800906,65.11104765249374,33.63,120.0,67.51043835099406,68.1931591571426
1752,172.191328,63.25478062844922,65.39672173145237,33.63,120.0,67.51628525049415,68.19588564638167
1753,172.191328,63.590844272197785,65.64672565566777,33.63,120.0,67.52210526906669,68.19859947468274
1754,172.191328,63.34873527567347,65.23629141767769,33.63,120.0,67.52795120546729,68.20132526122674
1755,172.191328,63.671711111036906,65.31658573852549,33.63,120.0,67.53390682526708,68.20410205803942
1756,172.191328,64.73046677774592,66.13394029684572,33.63,120.0,67.53981557966789,68.20685687419426
1757,172.191328,64.25366085009226,65.3822465396472,33.63,120.0,67.54578665854976,68.20964061521629
1758,172.28485429155424,87.55174325136532,88.94783861497575,33.63,120.0,67.55174325136532,68.21241747090386
1759,172.191328,87.55752155792432,88.96115514992398,33.63,120.0,67.55752155792432,68.21511108877195
1760,172.191328,62.92013544095218,64.02306462039294,33.63,120.0,67.56309807665689,68.21771052558658
1761,172.191328,61.072126485397916,62.22719682897273,33.63,120.0,67.56847221374412,68.22021551705132
1762,172.191328,59.305895640090554,60.508526243306456,33.63,120.0,67.57378374391085,68.22269122136662
1763,172.191328,58.58315739427719,59.833732952748846,33.63,120.0,67.57891408414761,68.22508237534998
1764,172.191328,57.07220868913812,58.32996084180761,33.63,120.0,67.5839609923991,68.22743454870054
1765,172.191328,56.20020024730577,57.456325271415736,33.63,120.0,67.58883388500995,68.2297055318056
1766,172.191328,54.78644538364718,56.02120268286636,33.63,120.0,67.59366546183169,68.23195717329179
1767,172.191328,54.54764406698881,55.767960476989586,33.63,120.0,67.59867860302325,68.23429333522058
1768,172.191328,56.12699937065711,57.346206951837424,33.63,120.0,67.60375062613083,68.23665684113874
1769,172.191328,56.591892393603565,57.819367915425076,33.63,120.0,67.60883366695438,68.23902538529632
1770,172.191328,56.604167771584564,57.8195012322439,33.63,120.0,67.61399063808312,68.24142828008573
1771,172.191328,57.245421033664115,58.47544385687355,33.63,120.0,67.61919500500966,68.24385315855149
1772,172.191328,57.642910133461406,58.95176221347438,33.63,120.0,67.6243782172188,68.24626808066024
1773,172.191328,57.38181045596893,58.90341836344745,33.63,120.0,67.62956111170206,68.24868275509142
1774,172.191328,57.443891287989324,59.270423779729754,33.63,120.0,67.63473447292782,68.25109288887184
1775,172.191328,57.319783162711715,59.31269605375251,33.63,120.0,67.6399038429065,68.25350106411346
1776,172.191328,57.27019985303619,59.344489394921524,33.63,120.0,67.64505736895254,68.25590175993935
1777,172.191328,57.17113589131537,59.14774072455248,33.63,120.0,67.65024503138821,68.25831825791863
1778,172.191328,57.45631388206024,59.28714939638357,33.63,120.0,67.65554746056698,68.26078811193926
1779,172.191328,58.41931072158594,60.032883701620186,33.63,120.0,67.66097186930233,68.26331467456116
1780,172.191328,59.510042785744304,60.888820100717105,33.63,120.0,67.66648447353656,68.26588220395188
1781,172.191328,60.254781162176606,61.38463133762914,33.63,120.0,67.67207245810617,68.2684847265248
1782,172.191328,60.915763720551034,61.952155132827286,33.63,120.0,67.6777386925871,68.27112357387578
1783,172.191328,61.6219197462558,62.676135144455976,33.63,120.0,67.68343032652717,68.27377413015064
1784,172.191328,61.92466591771056,63.083119215946354,33.63,120.0,67.6890804363494,68.27640523065847
1785,172.191328,61.56938899547471,62.81225997504576,33.63,120.0,67.69469708134218,68.27902063068589
1786,172.191328,61.25495424988406,62.58082476397394,33.63,120.0,67.7002060122262,68.28158576112612
1787,172.191328,60.31932921879904,61.693865250897154,33.63,120.0,67.70558100413652,68.28408841837559
1788,172.191328,59.11501550243421,60.50565740774923,33.63,120.0,67.71083394292297,68.28653414416277
1789,172.191328,58.04259812488765,59.427425161055766,33.63,120.0,67.71599204691135,68.28893561718355
1790,172.191328,57.25780937383206,58.635184563818754,33.63,120.0,67.72109039256445,68.29130917211982
1791,172.191328,56.776246230424945,58.13178581164267,33.63,120.0,67.72614731584129,68.29366334805287
1792,172.191328,56.408016444586124,57.715422275735854,33.63,120.0,67.73120236653418,68.29601655771657
1793,172.191328,56.34683049899016,57.650476859426284,33.63,120.0,67.7364168584891,68.29844388932989
1794,172.191328,57.630455362234116,58.95017015548348,33.63,120.0,67.74176422779637,68.30093296916533
1795,172.191328,58.823284894515226,60.17120361328691,33.63,120.0,67.74721296744478,68.30346912485466
1796,172.191328,59.701939542939826,61.14754579563009,33.63,120.0,67.75270671491053,68.3060261181145
1797,172.191328,60.11296940936963,61.81291097483691,33.63,120.0,67.75824130414144,68.30860200735306
1798,172.191328,60.474469653634515,62.52734562191537,33.63,120.0,67.7637827782816,68.31118098737646
1799,172.191328,60.513304458639595,62.76244424155016,33.63,120.0,67.76936390181407,68.31377830496301
1800,172.191328,60.86371383637431,62.98789870986855,33.63,120.0,67.7749834720239,68.31639339788683
1801,172.191328,61.22880929775964,63.268896865023535,33.63,120.0,67.78064188534432,68.31902644835044
1802,172.191328,61.59564990321989,63.4870781834925,33.63,120.0,67.78633485817839,68.32167546069218
1803,172.191328,61.92466591771056,63.57313258207338,33.63,120.0,67.79205773129418,68.32433826505905
1804,172.191328,62.21535845127984,63.60512684967928,33.63,120.0,67.79781925519599,68.32701893058854
1805,172.191328,62.56030668892356,63.692092804492106,33.63,120.0,67.80364055614778,68.32972728346391
1806,172.191328,63.107362256931594,64.14369489910355,33.63,120.0,67.80948221047268,68.33244497966759
1807,172.191328,63.26819590986273,64.31275810072601,33.63,120.0,67.81528723893572,68.3351455120463
1808,172.191328,62.86672354454046,64.00168177368839,33.63,120.0,67.82100474557066,68.33780520808091
1809,172.191328,62.0566642464746,63.26551170738197,33.63,120.0,67.82661577771624,68.34041525756629
1810,172.191328,61.15042785508472,62.427647866492464,33.63,120.0,67.8320835567328,68.34295856053448
1811,172.191328,59.90717323413575,61.224405844757214,33.63,120.0,67.83740689487989,68.34543457306049
1812,172.191328,58.67153425706397,60.003353768658705,33.63,120.0,67.84266076180484,68.34787817100609
1813,172.191328,58.09271418485313,59.43013432609232,33.63,120.0,67.84779533708318,68.35026618857351
1814,172.191328,57.022796328827894,58.346527619309825,33.63,120.0,67.85286497033546,68.35262390768735
1815,172.191328,56.530547357663075,57.83313886640559,33.63,120.0,67.85790641737425,68.3549684245241
1816,172.191328,56.28569751477308,57.544940330923865,33.63,120.0,67.8630272300262,68.35734975349314
1817,172.191328,56.96107888163109,58.23344683786425,33.63,120.0,67.86820975585884,68.35975968180065
1818,172.191328,57.431470836793466,58.70134078125922,33.63,120.0,67.87349133335167,68.36221556732347
