,TTES
2189,197.21618075593253
2190,174.50811219989768
2191,154.44847663326186
2192,138.54314540511675
2193,125.31035843746542
2194,114.44070110320388
2195,109.3256324441048
2196,106.84008321583833
2197,103.29533034230246
2198,98.81953630109899
2199,92.57448756744216
2200,84.44258309488961
2201,75.69317880511224
2202,67.92917838110371
2203,61.12038120410229
2204,54.870414905167124
2205,54.51268709128111
2206,60.77613683011652
2207,68.94485401723712
2208,70.52686445916103
2209,72.30355382136192
2210,69.02255476293242
2211,56.34975044491832
2212,32.843981995000846
2213,10.891863551420848
2214,0.0
2215,0.0
2216,0.0
2217,0.0
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,1.0247743334131272
2232,1.8585472401486172
2233,1.4564824033038353
2234,1.2080603374678875
2235,1.207936409371327
2236,1.2078120540453312
2237,1.2076874998476448
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,0.0
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,5.52389984407381
2255,9.814810671739473
2256,22.59695667762546
2257,35.37801202281226
2258,47.24166149753133
2259,55.72268401387834
2260,55.71789912215864
2261,46.203116439438894
2262,31.183416211362047
2263,18.285042770746276
2264,8.540416336274106
2265,2.083535422787149
2266,0.0
2267,0.0
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,0.0
2289,0.0
2290,0.0
2291,2.3856165334452015
2292,2.998206382880208
2293,2.9980237971244916
2294,2.9978433167964402
2295,2.9976625576366733
2296,2.9974791978274014
2297,2.997289826371878
2298,2.9970882659414446
2299,2.9968743340807307
2300,2.9966534966197487
2301,2.9964307076076784
2302,2.996209349504324
2303,2.995987938442251
2304,2.9957650914666116
2305,2.9955411853084573
2306,2.995315567086538
2307,2.995089604580744
2308,2.9948641867452217
2309,2.9946375412306105
2310,2.994411171667663
2311,2.994191281296408
2312,2.9939804338286238
2313,2.9937770249117
2314,11.795699210536
2315,24.577936260786696
2316,31.14727371218787
2317,34.91537202981547
2318,34.913053041969285
2319,34.91072722427674
2320,34.908408127847956
2321,34.906078736899936
2322,34.90370670447704
2323,34.90129899321137
2324,34.898903414083286
2325,34.896494482236626
2326,34.893970365329295
2327,34.89136567029656
2328,34.88871609186377
2329,34.88598852902175
2330,34.88324122512067
2331,34.8804856371892
2332,34.87770810900118
2333,34.874902263442195
2334,34.87210007421743
2335,34.86932431691463
2336,34.8665678906555
2337,34.86382190970272
2338,34.861047288299076
2339,34.85831983191244
2340,34.85563336290222
2341,34.85298870315346
2342,34.850419310295045
2343,34.84790123799572
2344,34.84543575793904
2345,34.84298496261596
2346,34.84051342638323
2347,34.837980878625324
2348,34.835423911051706
2349,34.832824954926096
2350,34.83028432990403
2351,34.827781321529535
2352,34.82530839146
2353,34.82279883324552
2354,34.82007719910934
2355,34.81699172963633
2356,34.81383574502257
2357,34.81065638055957
2358,34.80748391577647
2359,34.804358821205604
2360,34.80130256960699
2361,34.79829416613418
2362,34.795261298918
2363,34.79231294607782
2364,34.789427195934
2365,34.78659335206696
2366,34.78378930273589
2367,34.78101444792762
2368,34.77823009019693
2369,34.77541024271351
2370,34.77252170084564
2371,34.76952547637131
2372,34.76646645769224
2373,34.76336193006112
2374,34.76025877935799
2375,34.75712009237148
2376,34.75394094649739
2377,34.750759594966645
2378,34.747580851557245
2379,34.7443915260156
2380,33.04497557199425
2381,33.04192963669893
2382,31.155376633984652
2383,31.15258734536218
2384,31.149857143541787
2385,31.147189584282888
2386,31.144562972807847
2387,31.141970001851597
2388,31.139392636202988
2389,31.13683649065178
2390,31.134309573431498
2391,31.131789995835348
2392,31.129250578309325
2393,31.12666008021062
2394,31.124021919031645
2395,31.12126540101361
2396,31.118454659592086
2397,31.11557778814581
2398,31.11281049918718
2399,31.109943939028412
2400,31.106999282287244
2401,31.104037481174842
2402,31.100996765836076
2403,31.0978910908361
2404,31.094837096163808
2405,23.25305826874412
2406,10.710879636879604
2407,1.0809201280344747
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,1.3283675877337657
2436,5.125524844805277
2437,7.730735417802379
2438,16.169295459671314
2439,21.188242806322226
2440,21.187052261651548
2441,21.18580374408652
2442,21.184437992667906
2443,21.182960193029484
2444,21.181424883107727
2445,21.179853535099483
2446,21.17824990736044
2447,21.1765926575879
2448,21.17488141809077
2449,21.173120365499727
2450,21.171328375768606
2451,21.169521025639835
2452,21.167711802882472
2453,19.865812575477307
2454,19.8641753585318
2455,19.862651101654677
2456,19.861225445531023
2457,19.887456458060733
2458,32.66921843501932
2459,45.450325004965876
2460,58.230827255204936
2461,71.01075100964242
2462,83.79006669656873
2463,96.56879098440095
2464,97.74475140905777
2465,97.73941769633515
2466,97.7334901855497
2467,97.72711346292611
2468,97.72053235697624
2469,97.71403574510464
2470,97.70722309165485
2471,97.7001473448245
2472,97.69265794746279
2473,97.68492521984113
2474,97.67709212552965
2475,97.6692088001411
2476,97.66123884121806
2477,97.65337850775408
2478,97.64598236713174
2479,97.63916369262247
2480,104.21668181579983
2481,116.99343827067675
2482,129.76987509332375
2483,142.54598315981602
2484,155.32166248184646
2485,168.09693620555578
2486,180.87171349864752
2487,193.64587268348217
2488,199.62520605684952
2489,199.61481577747512
2490,199.60321153485617
2491,199.59107276395105
2492,199.5786726156883
2493,199.56562922817773
2494,199.55208573009932
2495,199.53841295877842
2496,199.52466435766118
2497,199.51040201780773
2498,199.49594452565404
2499,199.4816380087466
2500,199.46738488173696
2501,199.4531655204834
2502,199.4388654834458
2503,199.42466639053833
2504,199.4107762545243
2505,199.39738715415925
2506,199.38464476403126
2507,202.37819345233612
2508,206.8707204405137
2509,207.28430403364408
2510,220.05537483045154
2511,222.20653822767147
2512,222.19375877390533
2513,222.1805733147658
2514,222.16641942998535
2515,222.15169145729328
2516,222.13635341828848
2517,222.12044379496302
2518,222.10378077195097
2519,222.08639946289472
2520,222.0684065753612
2521,222.05031033638494
2522,222.03217340781657
2523,222.0138008640487
2524,221.9953895983361
2525,221.97707608134533
2526,221.95923248982285
2527,221.94170251676138
2528,221.92438589072594
2529,221.90718958523766
2530,221.8902057862261
2531,221.87341605242085
2532,222.587836263038
2533,222.57148112361702
2534,222.5551064496093
2535,222.53875390336623
2536,222.5223285476006
2537,222.50556803296857
2538,222.48816955117726
2539,222.47014771219943
2540,222.45150380903505
2541,222.43254365295434
2542,222.412952005153
2543,222.39293039165833
2544,222.372463550259
2545,222.35160235404808
2546,222.33054520459729
2547,192.1681470162467
2548,158.54285288904322
2549,124.92084661172936
2550,91.3026252390569
2551,91.29476426042481
2552,91.28731142174777
2553,91.28011832475674
2554,91.27315236303585
2555,91.89577402972773
2556,96.22523326298877
2557,96.2184408998649
2558,101.01597833152307
2559,101.0089973102011
2560,101.00198887445728
2561,100.99482030041474
2562,100.9870892220609
2563,100.9787706401299
2564,100.97015263017472
2565,100.9612753261769
2566,100.95216417967329
2567,100.94289063321096
2568,100.93349848623932
2569,100.92403369117316
2570,100.91448167777129
2571,100.90489709196332
2572,67.2884734795402
2573,33.67530764786726
2574,0.06553329185767069
2575,0.06552778875171698
2576,0.06552266429011315
2577,0.06551778263801965
2578,0.06551303114696985
2579,0.33431348065396427
2580,0.5152397006448199
2581,0.5152047475924545
2582,0.5151706832360087
2583,0.5151365739844427
2584,0.5151022718575028
2585,0.5150673197741619
2586,0.5150309304426276
2587,0.5149911850792798
2588,0.514950669121127
2589,0.5149094725716998
2590,0.514867043974005
2591,0.5148236504085513
2592,0.5147794857618072
2593,0.5147346844908066
2594,0.5146897088878594
2595,0.5146445911056279
2596,0.5145989606900246
2597,0.5145534218941302
2598,0.5145098220275514
2599,0.5144687522431414
2600,0.5144297672570429
2601,0.5143928163965229
2602,0.5143565463985482
2603,0.5143212596764659
2604,0.5142867655732206
2605,0.5142528911702614
2606,0.5142191139732946
2607,0.5141850281345174
2608,0.5141499351662587
2609,0.5141130250838173
2610,0.5140741144955522
2611,0.5140334443110877
2612,0.5139917049485916
2613,0.5139491419390224
2614,0.5139055699639542
2615,0.5138606883329421
2616,0.5138148620445726
2617,0.513768360690745
2618,0.5137214409292985
2619,0.5136739522716853
2620,0.5136260731525392
2621,0.5135780083435754
2622,0.0
2623,0.0
2624,0.0
2625,0.0
2626,0.0
2627,0.0
2628,1.8545748611017459
2629,1.8544453137899781
2630,3.3495585524644746
2631,4.791821410770854
2632,4.791494542706222
2633,4.791161752274949
2634,4.790804143876138
2635,4.790429755639934
2636,4.790039467758854
2637,4.789631314219903
2638,4.78922074673627
2639,4.7887975365937585
2640,4.788372337000172
2641,4.787941701547897
2642,4.787508206529883
2643,4.787076486217397
2644,4.786642815460951
2645,0.0
2646,0.0
2647,0.0
2648,0.0
2649,0.0
2650,0.0
2651,2.045190909164255
2652,3.832134295722936
2653,3.8318877242422578
2654,5.1593636860335765
2655,5.159036785133716
2656,5.158710262220141
2657,5.15837458997312
2658,5.15802075533292
2659,5.157646878566002
2660,5.157265179125864
2661,5.156869935636557
2662,5.156463959735873
2663,5.156050172396387
2664,5.155629924598176
2665,5.155203354516623
2666,5.154768427429035
2667,5.154326304435897
2668,5.15387860480742
2669,5.153433407480503
2670,5.153004454699834
2671,5.152592980399406
2672,5.152199826260518
2673,5.151824952731836
2674,5.151462669198908
2675,10.547197916416838
2676,16.740414599104895
2677,16.739393676014668
2678,17.565892866054167
2679,17.564786862581037
2680,17.563651268565206
2681,17.562482258791594
2682,17.56125351807315
2683,17.559962550743972
2684,17.55863675546707
2685,17.557287549695868
2686,17.55591399472053
2687,17.554535743500324
2688,17.55314836949923
2689,17.551763521090514
2690,17.550371383607242
2691,17.54897853193869
2692,17.54759126798774
2693,17.546203482900555
2694,17.544819813139185
2695,17.54346211374953
2696,17.54213661904844
2697,17.540847491774826
2698,17.53960369208246
2699,17.53838136574818
2700,17.537190689421852
2701,17.53602780477846
2702,17.534881654683257
2703,17.533746868755024
2704,17.532587270864042
2705,17.53141305852985
2706,17.530205812239675
2707,17.528963755751533
2708,17.527694030853077
2709,17.52639469476172
2710,17.525081698891608
2711,17.523748723547357
2712,17.522405526104848
2713,17.521060497495462
2714,17.519720142517297
2715,17.518380039746784
2716,17.517004855567745
2717,17.515632025107593
2718,17.514291066871657
2719,17.513003911093744
2720,17.511738412236802
2721,17.51050681270746
2722,17.509290316404346
2723,22.599688524681955
2724,29.479883062217045
2725,31.839550273099196
2726,31.83736577273064
2727,31.835174535913183
2728,31.832925254287403
2729,31.830614620247847
2730,31.828247707235537
2731,31.825823878911436
2732,31.82335841056341
2733,31.820886846122825
2734,31.818408321033065
2735,31.81593314449052
2736,31.813466156983083
2737,31.81100006979103
2738,31.808536783696375
2739,31.80608410367005
2740,31.8036268006307
2741,31.801150054361372
2742,31.798676546504222
2743,31.796202087970606
2744,31.79379489057801
2745,31.79145684087388
2746,31.789165173322836
2747,31.786924361395812
2748,31.784759288719002
2749,31.782642492945794
2750,31.78053798563145
2751,31.77844864458726
2752,31.77634150733846
2753,31.77422182316706
2754,31.77198999683765
2755,31.76970818017406
2756,31.76736758352259
2757,31.765032918100275
2758,31.762646792992832
2759,31.760252399945664
2760,31.757827611389377
2761,31.755365047413353
2762,31.752913590010284
2763,31.7504714714574
2764,31.748047320896774
2765,31.74562351920838
2766,31.743212333262186
2767,31.740832894888168
2768,31.738495511539195
2769,31.73617306106334
2770,31.73388974731583
2771,31.731566440099282
2772,31.72916869336997
2773,31.726652384772137
2774,31.724110749578212
2775,31.721583044352244
2776,31.719135767139672
2777,31.716710320094897
2778,31.71425308788094
2779,31.711649537036514
2780,31.709053522433354
2781,31.706464523271816
2782,31.70386109827244
2783,31.701220342282344
2784,31.69857517153418
2785,31.69589599154082
2786,31.69320793093813
2787,31.690504356065833
2788,31.68781946333172
2789,31.68515988626523
2790,31.68254238924355
2791,31.679969914252094
2792,31.677490229455955
2793,31.675063905681476
2794,31.672734533613404
2795,31.67043384885456
2796,31.66818789465444
2797,31.665977380370805
2798,31.663792930977277
2799,31.6616273387383
2800,31.659463357473552
2801,31.657286258858882
2802,31.65500613056472
2803,31.652600338006586
2804,31.650087018194007
2805,31.64750662223741
2806,31.644851969821328
2807,31.642160879553128
2808,31.639425620735558
2809,31.636658462103785
2810,31.633869498784016
2811,31.631042429816787
2812,31.62820146857254
2813,0.0
2814,0.0
2815,0.0
2816,0.0
2817,0.0
2818,0.0
2819,0.0
2820,0.0
2821,0.0
2822,0.0
2823,0.0
2824,0.0
2825,0.0
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,0.0
2839,0.0
2840,0.20812735465529286
2841,12.991106031305424
2842,25.773292948618124
2843,38.55472798520201
2844,51.335435573877916
2845,64.11543692116743
2846,76.89471768682156
2847,89.67323710112008
2848,89.66795870804906
2849,89.6624953982166
2850,89.65667004104354
2851,89.65032838655377
2852,89.64362186190306
2853,89.63681289875991
2854,89.62992742878083
2855,89.62299842644487
2856,89.6158953222752
2857,89.60869271129596
2858,89.60138694155143
2859,69.81431837893416
2860,46.21133621197272
2861,17.414420422926842
2862,0.0
2863,0.0
2864,0.0
2865,0.0
2866,0.0
2867,0.0
2868,0.0
2869,0.0
2870,0.0
2871,0.0
2872,0.0
2873,0.0
2874,0.0
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,0.0
2887,0.0
2888,0.0
2889,0.0
2890,0.0
2891,0.0
2892,0.0
2893,0.0
2894,0.0
2895,0.0
2896,0.0
2897,0.0
2898,0.0
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,0.0
2911,0.0
2912,0.0
2913,0.0
2914,0.0
2915,0.0
2916,0.0
2917,0.0
2918,0.0
2919,0.0
2920,0.0
2921,0.0
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,0.0
2935,0.0
2936,1.6157331256927385
2937,14.398625482525167
2938,27.18075631242281
2939,39.96216774743536
2940,52.7428637821506
2941,65.52288846863068
2942,78.30234235169193
2943,91.0810833483541
2944,93.70203379979662
2945,93.69658535102131
2946,93.69077035288538
2947,93.68468962495147
2948,93.67857847905623
2949,93.67217876092404
2950,93.66546357881339
2951,93.65885657736781
2952,93.65232180806767
2953,93.64566999410708
2954,93.63858408912202
2955,80.4405083471923
2956,63.91960448150471
2957,42.73348343345984
2958,24.943501175246453
2959,19.24662484996835
2960,29.487476400496767
2961,42.268662258672535
2962,55.04918906816681
2963,67.82904314542944
2964,80.60818447751326
2965,93.38670081147527
2966,106.16451767423167
2967,113.05629104512907
2968,113.04942185794145
2969,113.04232107939045
2970,113.03497760660693
2971,113.0271900992393
2972,113.01932867941379
2973,113.01139680627786
2974,113.00349384584179
2975,112.99553928446639
2976,112.98744016839552
2977,112.97916128590393
2978,102.70397935633636
2979,90.6122642958429
2980,75.50197105554619
2981,56.392501592523004
2982,39.744700707120245
2983,28.996664883555226
2984,32.36173718919702
2985,45.142720193424566
2986,57.923009630778644
2987,70.70264185866952
2988,83.48164907565979
2989,96.26001955727017
2990,109.03771057988658
2991,121.81469754020043
2992,122.83934502403619
2993,122.83229162274857
2994,122.82477297870584
2995,122.81687811906386
2996,122.80881128543862
2997,122.80060586555544
2998,122.79213764126067
2999,122.78365062580156
3000,122.77509762462579
3001,122.76643321127744
3002,122.75773233134817
3003,122.74890676226563
3004,122.74004255393213
3005,122.73121000335605
3006,122.72247916931671
3007,122.71392284148267
3008,122.70556330657362
3009,122.6973150816778
3010,122.6891567007603
3011,122.6811106855008
3012,122.67316612863415
3013,122.66532157859335
3014,122.65751677462502
3015,122.64986505197582
3016,122.64200792488214
3017,122.63376264958535
3018,122.62540835756248
3019,122.61692726512652
3020,122.60838664521286
3021,122.59979893679538
3022,122.5911524994199
3023,122.58243920845821
3024,122.57361590995122
3025,122.56478193556119
3026,122.55589060092305
3027,109.81641062486048
3028,94.6811006768701
3029,75.38661654360918
3030,57.0763225089265
3031,57.07232749299867
3032,57.06846415557427
3033,57.0646317682904
3034,57.06095429002491
3035,57.05722575449103
3036,57.05346612002982
3037,57.0496484425151
3038,57.04580965005762
3039,57.04203445917492
3040,57.03834146374468
3041,57.034654073344065
3042,57.030878699322884
3043,57.02697978238811
3044,57.02301341788193
3045,57.018987995203894
3046,57.01492284692459
3047,57.01078558441984
3048,47.00383610829379
3049,47.0004543600073
3050,46.9970726463428
3051,46.99369096333307
3052,46.99030493570591
3053,46.98690761099772
3054,46.9835604733081
3055,46.98028524150824
3056,46.97710715821284
3057,46.97398427505946
3058,46.9709942512182
3059,46.96804685026307
3060,46.96514017021624
3061,46.962284721395356
3062,50.82479524876982
3063,61.068730385711945
3064,61.566543419925
3065,61.56276650278837
3066,61.558838868713295
3067,61.55481537992689
3068,61.55067349175902
3069,61.54648433519458
3070,61.54216661550337
3071,61.537851954944074
3072,61.53348354953984
3073,61.5290201068119
3074,56.23853287122452
3075,44.88245893159687
3076,30.80081653917589
3077,13.353139304175926
3078,0.0
3079,0.0
3080,0.0
3081,0.0
3082,0.0
3083,2.0389734696780732
3084,14.821857415274165
3085,27.60408604022438
3086,40.38568303728637
3087,53.166662457164655
3088,64.67791773283516
3089,64.67449364790946
3090,64.67090078718668
3091,64.6669116362671
3092,64.66276214090342
3093,64.6584624142661
3094,64.65393026042489
3095,64.64926955766187
3096,63.744578475898045
3097,56.77143879911495
3098,49.19815531735236
3099,39.87687017702202
3100,27.824547681138426
3101,11.838973595607202
3102,0.0
3103,0.0
3104,0.0
3105,0.0
3106,0.0
3107,0.0
3108,0.0
3109,1.621361312661545
3110,1.8541447632438228
3111,9.381038090859484
3112,22.16360428310828
3113,23.128735664794426
3114,23.12751646143337
3115,23.12615337499038
3116,23.124732854950768
3117,23.123289417913362
3118,23.121820333435597
3119,23.120320548976085
3120,23.118827575732293
3121,23.117324504718198
3122,23.115787181532518
3123,20.444239161309063
3124,11.444763567933215
3125,0.0
3126,0.0
3127,0.0
3128,0.0
3129,0.0
3130,2.9161066469229553
3131,7.637269735061281
3132,13.609204325551714
3133,19.324719443332626
3134,23.40957735783141
3135,24.77990589895124
3136,24.778935413289815
3137,24.777919308540223
3138,24.776793081515358
3139,24.77554331348683
3140,24.774221091969192
3141,24.77283639646326
3142,24.771399604478997
3143,24.769936344205775
3144,24.768456521205895
3145,24.766957386176166
3146,24.765482336705773
3147,24.76401176872935
3148,24.762555092476067
3149,24.761142397746376
3150,24.759780068365053
3151,24.75847038281313
3152,24.75722706380433
3153,24.756029647862608
3154,26.97309130377471
3155,30.80596553900055
3156,35.222680236721224
3157,39.29496020242524
3158,43.287120822170536
3159,44.71042423580074
3160,44.70856279539679
3161,44.706638165448155
3162,44.70451945974686
3163,44.70212096638665
3164,44.69958234666052
3165,44.69695998594351
3166,44.6942572645148
3167,44.69152254063746
3168,44.688761909939124
3169,44.68602556149925
3170,44.68327252061663
3171,44.680524374556235
3172,44.67777635783819
3173,44.675007488837416
3174,42.78119128469619
3175,42.77863457837241
3176,42.776146571787535
3177,42.77360312516872
3178,42.77123447645656
3179,42.76867445447318
3180,42.766063991016544
3181,42.763592046316
3182,42.76122667290055
3183,42.75892381886469
3184,42.75664856620104
3185,42.75436186200624
3186,42.7520014815053
3187,42.74942988944742
3188,42.74677370598929
3189,42.74402448079461
3190,42.741113854060224
3191,42.738184926015
3192,42.73517886641415
3193,42.73211645114612
3194,37.06517730938442
3195,30.227800009047087
3196,29.042389728256282
3197,29.040335818798496
3198,29.038405079099345
3199,29.03660872517565
3200,29.034914491903166
3201,29.03330167188369
3202,31.820373651562555
3203,35.9370463428326
3204,40.750618730584456
3205,45.95581074092151
3206,49.384408792562105
3207,50.0243116438349
3208,50.021937922564504
3209,50.019521414166014
3210,50.01687052883934
3211,50.01382245498388
3212,50.010503752435106
3213,50.00707133852203
3214,50.003567498505326
3215,50.000002239292336
3216,49.99637199512975
3217,49.99271100584077
3218,42.488147550046236
3219,32.98546154652427
3220,28.943121330109577
3221,28.941048606564667
3222,28.939140392705905
3223,28.937390120880544
3224,28.935783703887637
3225,29.563292816513744
3226,33.360779343221026
3227,38.96622256338519
3228,45.04571771527924
3229,50.06419870759238
3230,54.189311422155065
3231,55.40200668564424
3232,63.04659724414828
3233,63.04377295771039
3234,63.04066748462435
3235,63.03714917425512
3236,63.03338734589118
3237,63.029469602646046
3238,63.025360161212355
3239,63.021216873153
3240,63.01700122463872
3241,63.01270616902567
3242,63.008353694388866
3243,63.00392252045353
3244,52.49517984200377
3245,40.79623507958087
3246,40.7936223800052
3247,40.79118993825707
3248,40.78891724785006
3249,40.78673154063952
3250,40.78447156456741
3251,40.78223020894731
3252,40.78003356742685
3253,40.77791631249348
3254,40.77580771857396
3255,40.77373745958075
3256,40.771517886259915
3257,40.76915114502532
3258,40.766731271266835
3259,40.76427127730832
3260,40.7617812935042
3261,40.75926636586636
3262,40.75673811283825
3263,40.75419960838293
3264,40.75164902664774
3265,40.74904491803177
3266,40.746384114972805
3267,40.74371369784596
3268,31.167244267159752
3269,18.925894085197715
3270,14.421694978389429
3271,14.420843390727553
3272,14.420027252152144
3273,14.419244140069473
3274,15.336925997520407
3275,15.336152620005933
3276,15.563019229916197
3277,15.562255135956123
3278,15.561510813928521
3279,15.560776875656561
3280,15.560034270195558
3281,15.55928569054629
3282,15.558477688749552
3283,15.557616409200685
3284,15.556690789303168
3285,15.555746026711187
3286,15.554739033223353
3287,15.553708671210638
3288,15.552637131223397
3289,15.551559881591794
3290,15.550458135562007
3291,15.549353818922235
3292,11.599628342848254
3293,0.0
3294,0.0
3295,0.0
3296,0.0
3297,0.0
3298,2.551362290580432
3299,5.8944579547273515
3300,7.796124629958956
3301,10.105417604005202
3302,12.194996865807173
3303,12.194441005764787
3304,12.193875882516757
3305,12.193290917159093
3306,12.192672323600423
3307,12.19200016396097
3308,12.191286903275794
3309,12.1905441845369
3310,12.189778896428423
3311,12.188992419073806
3312,12.188182320634493
3313,12.187350375834185
3314,12.18649531062495
3315,12.185620089144765
3316,12.184730657602753
3317,5.456805797742821
3318,5.456452412205475
3319,5.456128218744165
3320,5.455833784131846
3321,5.947581009531938
3322,9.827288014831442
3323,13.596512517737413
3324,19.2753061509398
3325,28.53058567061443
3326,41.31260115021492
3327,54.09411532315675
3328,64.71610476892246
3329,68.78443418163432
3330,68.78149932901124
3331,68.77833140729149
3332,68.77492897315534
3333,68.77135887030619
3334,68.76765927840063
3335,68.76384624262727
3336,68.75992643686277
3337,68.75594190309076
3338,68.75185851547853
3339,68.74765441915122
3340,68.74342396699501
3341,68.73936498182972
3342,68.73556633068844
3343,68.7320611662572
3344,68.72889182706268
3345,69.96685547949755
3346,74.39749793162426
3347,87.1779043646935
3348,99.95800069855542
3349,112.73782678818951
3350,125.51737904645202
3351,138.2966377776926
3352,151.0755019168346
3353,160.60775536691696
3354,160.6015076054198
3355,160.59468796288476
3356,160.58770741879644
3357,160.58036305979607
3358,160.57202921964773
3359,160.56358802578853
3360,160.55490552728713
3361,160.5457760049587
3362,160.53623118707227
3363,160.52658895432188
3364,160.5168438695757
3365,160.50707621769604
3366,160.49716560073526
3367,160.48728307170342
3368,160.47752009296275
3369,160.46818441866506
3370,161.12507789690926
3371,164.05896427990803
3372,167.71736961459015
3373,170.02709283656628
3374,172.46881741238965
3375,173.75135322395107
3376,173.74290839040535
3377,173.7342655961643
3378,173.72506380109337
3379,173.71498205372768
3380,173.70410722555062
3381,173.6929000931134
3382,173.6811223980686
3383,173.66884150698624
3384,173.65618607076962
3385,173.6433342173516
3386,173.63024210884748
3387,173.6170652469197
3388,166.41179630690897
3389,166.40003627332277
3390,166.38904194670212
3391,166.37881421695218
3392,166.36918146027799
3393,166.4151750776166
3394,171.16618486243766
3395,177.5787889707197
3396,184.52879042049608
3397,190.62047719557344
3398,194.71736975793047
3399,195.84921680845707
3400,195.84003618370355
3401,195.8304170371647
3402,195.8201653179661
3403,195.8092560432027
3404,195.7978723343317
3405,195.78634575313853
3406,195.77468193469522
3407,195.762711943698
3408,195.75060935939226
3409,195.7384562877325
3410,195.72614573718752
3411,195.71374791759183
3412,195.7012209066759
3413,185.06125194581136
3414,184.2582376825177
3415,184.2470923715788
3416,184.23630539911622
3417,184.22613508451866
3418,186.13526567788224
3419,189.51449182195142
3420,193.62274176321404
3421,197.03948486651106
3422,209.81398409913683
3423,222.587836263038
3424,222.57618659864556
3425,222.56322820438132
3426,222.54980662171332
3427,222.5359538300701
3428,222.52224310733396
3429,222.5082247282779
3430,222.49405646366637
3431,222.47996329520302
3432,222.46586224548366
3433,222.45179118470372
3434,222.43782289951417
3435,222.42398127401
3436,222.41009365577133
3437,222.39611204584756
3438,222.38221999776113
3439,222.3684240784282
3440,222.35480718187054
3441,222.34081847784535
3442,222.32705561164227
3443,222.31306526858424
3444,222.29898535070993
3445,222.2849975636312
3446,222.27107222165236
3447,222.25705910945257
3448,222.2428819433034
3449,222.22849536770363
3450,222.21390796125843
3451,222.19901164372382
3452,222.18394367347938
3453,222.16876024732778
3454,222.1535595371777
3455,222.13805723681344
3456,214.67205242992665
3457,206.72869413921887
3458,198.21707127918563
3459,188.24102969491813
3460,175.826878635116
3461,159.89444098004157
3462,143.40311087875753
3463,129.7818485719887
3464,115.73704322312244
3465,113.30446458948315
3466,113.29705270768326
3467,113.2899087572663
3468,115.13500860115661
3469,121.68935584863034
3470,122.2407493845941
3471,128.84033541498806
3472,129.41109960312878
3473,129.4037420348368
3474,129.39612579759873
3475,129.38795524123918
3476,129.37943511943158
3477,129.3706314874886
3478,129.36185848345343
3479,129.35290278191235
3480,129.34384093882545
3481,128.12374501327895
3482,120.26637673977082
3483,110.5835463738094
3484,98.0495332899219
3485,82.18359460036075
3486,69.97517405334293
3487,69.97068676473307
3488,77.14383285984071
3489,89.9223532256002
3490,102.70038753927432
3491,115.47779429660454
3492,126.30715520511848
3493,139.08346331148584
3494,151.85928104253205
3495,164.63430203507025
3496,176.7531360170615
3497,176.74360641945648
3498,176.73364348752506
3499,176.72287634659062
3500,176.7112959511613
3501,176.69945785805083
3502,176.687090546197
3503,176.67454405173044
3504,169.9193360966177
3505,163.11542262459932
3506,155.80785640713253
3507,146.8835312609782
3508,135.30044918585568
3509,131.46066706994904
3510,131.45210707329144
3511,131.44401238372708
3512,131.4362495670556
3513,133.27962393995216
3514,140.01007141386208
3515,152.7856671856766
3516,165.56075963218925
3517,178.33528385792337
3518,191.10937286544683
3519,203.88273114542145
3520,206.99910475579682
3521,206.98736843730288
3522,206.97505439652664
3523,206.96228979599312
3524,206.9491796844775
3525,206.93577291977613
3526,206.92192545246294
3527,206.90789774563066
3528,206.89373950704123
3529,206.87939886010537
3530,206.8647829532554
3531,196.11915774275639
3532,183.38627998783124
3533,167.75515678518062
3534,154.27687827521584
