,biomethane boiler,large scale heat pump,TTES charge,TTES discharge,selling,heating grid
2244,2.1437616292482695,18.518503046811947,0.0,0.0,0.0,64.59627634791335
2245,0.0,18.518503046811947,0.0,0.0,0.0,63.67450259270911
2246,0.49515587741277634,18.518503046811947,0.0,0.0,0.0,64.13874355618105
2247,4.651987379759878,18.518503046811947,0.0,0.0,0.0,64.57405719108647
2248,9.224401282748351,18.518503046811947,0.0,0.0,0.0,66.37410247027638
2249,11.161065500534855,18.518503046811947,0.0,0.0,0.0,66.60802674932579
2250,10.979812905910054,18.518503046811947,0.0,0.0,0.0,65.78674820003228
2251,9.702978856608778,18.518503046811947,0.0,0.0,0.0,63.596537237980044
2252,7.307484178048928,18.518503046811947,0.0,0.0,0.0,60.87599416797124
2253,0.7253517516575266,18.518503046811947,0.0,0.0,0.0,53.76343114735329
2254,0.0,18.212164359154198,5.52389984407381,0.0,0.0,46.46115365930887
2255,0.0,17.15209226421366,4.2913879784608,0.0,0.0,43.81278760412666
2256,0.0,17.479363976690372,12.782992048994592,0.0,0.0,36.32221913263906
2257,0.0,17.83401201655227,12.782992048994592,0.0,0.0,37.39294236156784
2258,0.0,18.212164359154198,11.866676063187718,0.0,0.0,39.62379183772213
2259,0.0,18.212164359154198,8.485059271914814,0.0,0.0,43.08197142715095
2260,0.0,18.23081827234341,0.0,0.0,0.0,51.630808450320785
2261,0.0,18.518503046811947,0.0,9.50999658304955,0.0,61.75558838309073
2262,0.0,18.518503046811947,0.0,15.015726221473322,0.0,67.25023615355089
2263,0.0,18.518503046811947,0.0,12.895704448249049,0.0,65.08591515752259
2264,0.0,18.518503046811947,0.0,9.743071044864436,0.0,62.15523052222433
2265,0.0,18.518503046811947,0.0,6.456168558094824,0.0,59.19217283118748
2266,0.0,18.518503046811947,0.0,2.0833652232226427,0.0,55.984191037113916
2267,0.0,18.177330660251904,0.0,0.0,0.0,53.54984914125785
2268,0.0,17.611512681530765,0.0,0.0,0.0,52.228537659824674
2269,0.0,17.136254466005433,0.0,0.0,0.0,51.48865595242283
2270,0.0,17.00346762677306,0.0,0.0,0.0,51.95457212137949
2271,0.0,17.086538142902484,0.0,0.0,0.0,52.58142022910198
2272,0.0,17.169746969501382,0.0,0.0,0.0,52.848892671724485
2273,0.0,17.019275481872754,0.0,0.0,0.0,52.49898929296524
2274,0.0,16.81485158769118,0.0,0.0,0.0,51.846005868609716
2275,0.0,16.686040143461646,0.0,0.0,0.0,51.3711219035397
2276,0.0,15.785296358681995,0.0,0.0,0.0,48.54558072154718
2277,0.0,13.948667379194813,0.0,0.0,0.0,42.91579765072745
2278,0.0,12.066682903052666,0.0,0.0,0.0,37.19772405959909
2279,0.0,11.479661932765934,0.0,0.0,0.0,35.39577003293436
2280,0.0,6.899086265892157,0.0,0.0,0.0,21.25390202518752
2281,0.0,7.196056161932031,0.0,0.0,0.0,22.19272401805913
2282,0.0,7.791826985603459,0.0,0.0,0.0,23.94204763560474
2283,0.0,8.93010987144345,0.0,0.0,0.0,27.380517445819837
2284,0.0,10.598846100593965,0.0,0.0,0.0,32.35018504259689
2285,0.0,13.036933360271465,0.0,0.0,0.0,39.62924646523716
2286,0.0,14.349143134769891,0.0,0.0,0.0,43.53361452494689
2287,0.0,14.102518262328353,0.0,0.0,0.0,43.29559927503875
2288,0.0,11.840573485484972,0.0,0.0,0.0,39.7272126592751
2289,0.0,9.39287097878227,0.0,0.0,0.0,36.92979512462529
2290,0.0,7.84697370074219,0.0,0.0,0.0,34.54624646491667
2291,0.0,8.100288625943662,2.3856165334452015,0.0,0.0,32.89148250874385
2292,0.0,7.408369521825688,0.6127392129195641,0.0,0.0,31.9119779553112
2293,0.0,7.253332616502148,0.0,0.0,0.0,31.486449538604155
2294,0.0,7.511240355577616,0.0,0.0,0.0,31.244158111006655
2295,0.0,7.998114822371535,0.0,0.0,0.0,31.471776545865623
2296,0.0,8.812728172184817,0.0,0.0,0.0,32.37599945431744
2297,0.0,8.917155433371063,0.0,0.0,0.0,32.438993846277334
2298,0.0,9.20036139218002,0.0,0.0,0.0,32.76084394682481
2299,0.0,9.575591124220965,0.0,0.0,0.0,32.74278862323527
2300,0.0,9.48902403187521,0.0,0.0,0.0,31.07311851049517
2301,0.0,8.399042731703606,0.0,0.0,0.0,26.83432090161196
2302,0.0,7.122756794666071,0.0,0.0,0.0,22.60383630023977
2303,0.0,6.495764224810794,0.0,0.0,0.0,20.762518518286978
2304,0.0,4.584644678558219,0.0,0.0,0.0,14.634861857455624
2305,0.0,4.930610932412109,0.0,0.0,0.0,15.657334673038257
2306,0.0,5.340513325951298,0.0,0.0,0.0,16.874499851476205
2307,0.0,6.3575026861602675,0.0,0.0,0.0,19.992247766295247
2308,0.0,8.007984235978846,0.0,0.0,0.0,25.144277670574372
2309,0.0,10.58207883527335,0.0,0.0,0.0,33.262717355952056
2310,0.0,11.42830386351709,0.0,0.0,0.0,35.751795580515385
2311,0.0,10.609300497168134,0.0,0.0,0.0,33.79487610881318
2312,0.0,8.009183246695036,0.0,0.0,0.0,30.64974350373628
2313,0.0,6.180752711355712,0.0,0.0,0.0,27.874606810537205
2314,0.0,7.294875807262402,8.802117248971449,0.0,0.0,25.679059780178275
2315,0.0,7.874880373658676,12.782992048994592,0.0,0.0,23.630206622073835
2316,0.0,6.68724326460593,6.570908975632026,0.0,0.0,22.412176126254156
2317,0.0,5.850219804192131,3.7700693279473576,0.0,0.0,21.252547024623375
2318,0.0,5.151026865229763,0.0,0.0,0.0,20.838729202162977
2319,0.0,5.992292917293497,0.0,0.0,0.0,20.617058054178926
2320,0.0,6.0898822204435765,0.0,0.0,0.0,20.93432574103336
2321,0.0,6.292887397675829,0.0,0.0,0.0,21.651282171448447
2322,0.0,6.781101472178199,0.0,0.0,0.0,23.23851401695716
2323,0.0,6.971554757932544,0.0,0.0,0.0,23.58258923910048
2324,0.0,6.958849879002065,0.0,0.0,0.0,23.26186429815544
2325,0.0,6.161865930433664,0.0,0.0,0.0,20.706599668939546
2326,0.0,4.812730251050718,0.0,0.0,0.0,16.091403218991925
2327,0.0,4.365215774160893,0.0,0.0,0.0,14.133097436107226
2328,0.0,5.066010806967035,0.0,0.0,0.0,16.03497444498225
2329,0.0,5.337591355622775,0.0,0.0,0.0,16.665367306913204
2330,0.0,5.79648698741932,0.0,0.0,0.0,17.68843632232137
2331,0.0,6.599561074370205,0.0,0.0,0.0,20.03522904671651
2332,0.0,7.807008195085307,0.0,0.0,0.0,23.63970840802307
2333,0.0,10.063727149241071,0.0,0.0,0.0,30.270605774299124
2334,0.0,11.230246659751622,0.0,0.0,0.0,33.512055566540376
2335,0.0,11.171113989065914,0.0,0.0,0.0,33.35706401569277
2336,0.0,10.203668603139764,0.0,0.0,0.0,30.6981311382242
2337,0.0,9.4480711346655,0.0,0.0,0.0,28.578103136750432
2338,0.0,8.82057641935662,0.0,0.0,0.0,26.731806473164806
2339,0.0,8.425039065254596,0.0,0.0,0.0,25.352503575827765
2340,0.0,8.032211113785321,0.0,0.0,0.0,24.532066870970244
2341,0.0,7.828057765524696,0.0,0.0,0.0,24.209726872639088
2342,0.0,7.6672740200803124,0.0,0.0,0.0,23.991154158645102
2343,0.0,7.500563984642208,0.0,0.0,0.0,24.005496036636327
2344,0.0,7.552276899611938,0.0,0.0,0.0,24.617741408018293
2345,0.0,7.614988947868878,0.0,0.0,0.0,25.139031588186995
2346,0.0,7.6592065093177935,0.0,0.0,0.0,25.30716493442383
2347,0.0,7.6727698613619,0.0,0.0,0.0,25.175040257928185
2348,0.0,7.457256264454844,0.0,0.0,0.0,24.039029156205316
2349,0.0,6.505102268647108,0.0,0.0,0.0,20.86943796073622
2350,0.0,5.537017117995413,0.0,0.0,0.0,17.582999611040865
2351,0.0,4.894594846409051,0.0,0.0,0.0,15.771221051042726
2352,0.0,6.47646507643216,0.0,0.0,0.0,21.14328454959251
2353,0.0,6.51300032282179,0.0,0.0,0.0,21.435287929122147
2354,0.0,7.3151570903158145,0.0,0.0,0.0,23.67884776307893
2355,0.0,9.044749800791674,0.0,0.0,0.0,27.28176517091727
2356,0.0,11.908867980338355,0.0,0.0,0.0,32.59716613507142
2357,0.0,15.107636600698891,0.0,0.0,0.0,40.66238567181454
2358,0.0,16.426278799891485,0.0,0.0,0.0,43.8878062340898
2359,0.0,15.862917705590856,0.0,0.0,0.0,42.480569562971915
2360,0.0,13.639248586910464,0.0,0.0,0.0,39.26700271631441
2361,0.0,11.400930306952619,0.0,0.0,0.0,36.43631699833266
2362,0.0,10.742167957807293,0.0,0.0,0.0,34.71690615509183
2363,0.0,7.846493430491691,0.0,0.0,0.0,32.803712332540044
2364,0.0,6.474450753654508,0.0,0.0,0.0,29.48352555314896
2365,0.0,6.056991516731205,0.0,0.0,0.0,28.954986861762695
2366,0.0,6.541997535397177,0.0,0.0,0.0,29.48315259756379
2367,0.0,8.172721149716299,0.0,0.0,0.0,30.318547480541238
2368,0.0,9.70847183227509,0.0,0.0,0.0,31.509257518516325
2369,0.0,10.989330681038863,0.0,0.0,0.0,32.90595021638172
2370,0.0,10.906016655664816,0.0,0.0,0.0,32.32892339850869
2371,0.0,11.310353679397108,0.0,0.0,0.0,32.86031586070819
2372,0.0,11.26343170087123,0.0,0.0,0.0,31.696347895843946
2373,0.0,10.45291015200848,0.0,0.0,0.0,28.884917747110283
2374,0.0,8.623708997791793,0.0,0.0,0.0,23.505682344961862
2375,0.0,7.867625137397054,0.0,0.0,0.0,21.46290104679303
2376,0.0,12.14025912072646,0.0,0.0,0.0,32.76505926834833
2377,0.0,11.534016143350286,0.0,0.0,0.0,30.77787100938582
2378,0.0,13.032865810483083,0.0,0.0,0.0,34.76288037167773
2379,0.0,15.54243007178523,0.0,0.0,0.0,41.52633519174817
2380,0.0,18.518503046811947,0.0,1.6962161367282675,0.0,51.01861195050182
2381,0.0,18.260845378686813,0.0,0.0,0.0,48.49362462634651
2382,0.0,18.518503046811947,0.0,1.8835315325589548,0.0,51.02019181058358
2383,0.0,17.800210288475878,0.0,0.0,0.0,47.96577884373901
2384,0.0,15.702697695262902,0.0,0.0,0.0,45.80716019975073
2385,0.0,12.656602070906409,0.0,0.0,0.0,42.72499592577565
2386,0.0,11.73345444339392,0.0,0.0,0.0,41.256140769342785
2387,0.0,10.729407947405688,0.0,0.0,0.0,39.093934296805415
2388,0.0,9.612470813049486,0.0,0.0,0.0,37.60865765380962
2389,0.0,10.325110031747997,0.0,0.0,0.0,38.41160393653068
2390,0.0,10.280571462661259,0.0,0.0,0.0,37.53490142766061
2391,0.0,12.265973336786498,0.0,0.0,0.0,39.8443056159548
2392,0.0,13.504352383594341,0.0,0.0,0.0,42.040139842904125
2393,0.0,14.554980028968261,0.0,0.0,0.0,43.007213712817034
2394,0.0,14.959659822664852,0.0,0.0,0.0,43.43494210480737
2395,0.0,15.737877746791806,0.0,0.0,0.0,44.98934151911492
2396,0.0,15.764351992376351,0.0,0.0,0.0,43.24156181679516
2397,0.0,14.853645470747034,0.0,0.0,0.0,40.06287840170632
2398,0.0,12.415758709890744,0.0,0.0,0.0,32.82665785492985
2399,0.0,10.73333269962725,0.0,0.0,0.0,29.435284223037726
2400,0.0,11.275899915022592,0.0,0.0,0.0,29.73191364400521
2401,0.0,11.984491447676055,0.0,0.0,0.0,30.953731432811292
2402,0.0,13.009091814906702,0.0,0.0,0.0,33.488281756797164
2403,0.0,15.23506323766391,0.0,0.0,0.0,38.284655237646696
2404,0.0,18.181495961896488,0.0,0.0,0.0,44.86469226372125
2405,0.0,18.518503046811947,0.0,7.838779183112628,0.0,54.26855525266553
2406,0.0,18.518503046811947,0.0,12.539992088546597,0.0,59.61953702430932
2407,0.0,18.518503046811947,0.0,9.628999390885653,0.0,57.76905807024756
2408,0.0,18.518503046811947,0.0,1.0808295481545898,0.0,53.8921545877921
2409,0.0,15.295425535382211,0.0,0.0,0.0,50.47330609627579
2410,0.0,11.661824085019298,0.0,0.0,0.0,46.61594441779797
2411,0.0,10.230159331502662,0.0,0.0,0.0,44.94173085840851
2412,0.0,9.277097044343625,0.0,0.0,0.0,43.02773480682919
2413,0.0,9.022880383150689,0.0,0.0,0.0,42.35885559420905
2414,0.0,9.454209929430926,0.0,0.0,0.0,42.2417343598027
2415,0.0,10.648706152608412,0.0,0.0,0.0,43.551902080890535
2416,0.0,11.981613598244724,0.0,0.0,0.0,44.39805947276079
2417,0.0,13.486421633548497,0.0,0.0,0.0,45.922730770166204
2418,0.0,13.779142731898311,0.0,0.0,0.0,46.12128441669637
2419,0.0,14.399704146546586,0.0,0.0,0.0,46.005990718221696
2420,0.0,14.145270389032982,0.0,0.0,0.0,43.52068518287433
2421,0.0,12.610236486170653,0.0,0.0,0.0,38.02002339880715
2422,0.0,10.808722512953633,0.0,0.0,0.0,31.685893885500022
2423,0.0,10.094326429787655,0.0,0.0,0.0,28.52714372323021
2424,0.0,7.893981727521844,0.0,0.0,0.0,21.957151943027668
2425,0.0,8.295068545552239,0.0,0.0,0.0,22.926916201110593
2426,0.0,9.05550337107471,0.0,0.0,0.0,24.739903467925206
2427,0.0,10.408166306126942,0.0,0.0,0.0,28.297976645892575
2428,0.0,12.403504367784624,0.0,0.0,0.0,33.43332940841009
2429,0.0,15.407668402353728,0.0,0.0,0.0,40.94244158712922
2430,0.0,16.881705538916883,0.0,0.0,0.0,44.96293034578603
2431,0.0,15.707746798113906,0.0,0.0,0.0,44.72370619958359
2432,0.0,12.410821510311816,0.0,0.0,0.0,41.03406464684063
2433,0.0,9.494065679696604,0.0,0.0,0.0,38.142611430060924
2434,0.0,7.230500002250959,0.0,0.0,0.0,35.678429535184314
2435,0.0,6.221539689101018,1.3283675877337657,0.0,0.0,33.968420580455245
2436,0.0,6.296882210131717,3.797235185789255,0.0,0.0,32.954013253956596
2437,0.0,5.830139130485932,2.605500174581799,0.0,0.0,32.51405112730745
2438,0.0,7.760068982860595,8.438989637854299,0.0,0.0,32.26088857075138
2439,0.0,7.762133424060725,5.019839747400816,0.0,0.0,32.49310594603612
2440,0.0,7.655291977355664,0.0,0.0,0.0,33.42375416744375
2441,0.0,8.709048380412028,0.0,0.0,0.0,33.48147576135613
2442,0.0,9.058174472357598,0.0,0.0,0.0,33.811507986475675
2443,0.0,9.608332763087105,0.0,0.0,0.0,33.79069082186785
2444,0.0,9.642391893354791,0.0,0.0,0.0,32.06304569958323
2445,0.0,8.564735289712214,0.0,0.0,0.0,27.681388421183918
2446,0.0,7.350084358714909,0.0,0.0,0.0,23.32525290794147
2447,0.0,6.859249057660699,0.0,0.0,0.0,21.439585438463062
2448,0.0,4.680429224236228,0.0,0.0,0.0,14.233546363208761
2449,0.0,5.144240581129162,0.0,0.0,0.0,15.226323784335683
2450,0.0,5.667808271184884,0.0,0.0,0.0,16.407247660336292
2451,0.0,6.803706008828781,0.0,0.0,0.0,19.432985928367728
2452,0.0,8.620413693933836,0.0,0.0,0.0,24.43947819059547
2453,0.0,10.958566246039869,0.0,1.3001053253855765,0.0,32.342034547410904
2454,0.0,12.154277502071068,0.0,0.0,0.0,34.77460080148469
2455,0.0,10.861160660367176,0.0,0.0,0.0,32.87945610395482
2456,0.0,8.049652700090963,0.0,0.0,0.0,29.81706525464198
2457,0.0,5.8000513475917685,0.027559703586177875,0.0,0.0,27.120640388325885
2458,0.0,8.178448967504414,12.782992048994592,0.0,0.0,24.98660340366298
2459,0.0,6.251816183112163,12.782992048994592,0.0,0.0,22.994566210308033
2460,0.0,5.764142321144442,12.782992048994592,0.0,0.0,21.81080358108943
2461,0.0,5.57664153434016,12.782992048994592,0.0,0.0,20.68566445375805
2462,0.0,5.974128394164061,12.782992048994592,0.0,0.0,20.283523383675455
2463,0.0,6.598814259438045,12.782992048994592,0.0,0.0,20.070275299541148
2464,0.0,4.533238362434818,1.1809517153043778,0.0,0.0,20.381343335529202
2465,0.0,5.225846375812315,0.0,0.0,0.0,21.08067395440166
2466,0.0,5.785900661359054,0.0,0.0,0.0,22.624207984550594
2467,0.0,6.2689884398138345,0.0,0.0,0.0,22.963986342458806
2468,0.0,6.494065473897611,0.0,0.0,0.0,22.65189353290755
2469,0.0,5.886547040185088,0.0,0.0,0.0,20.168467805778146
2470,0.0,4.53192122302819,0.0,0.0,0.0,15.675409730008974
2471,0.0,4.103790477355853,0.0,0.0,0.0,13.754242295873409
2472,0.0,3.1306522121478433,0.0,0.0,0.0,10.107303664871267
2473,0.0,3.4983076494084497,0.0,0.0,0.0,10.788822995058803
2474,0.0,3.843790436581183,0.0,0.0,0.0,11.599049099393488
2475,0.0,4.590058951083523,0.0,0.0,0.0,13.679525055376441
2476,0.0,5.7735624630050975,0.0,0.0,0.0,17.133034390550595
2477,0.0,7.669661429676233,0.0,0.0,0.0,22.599419235379592
2478,0.0,8.150990898001996,0.0,0.0,0.0,24.29199393812637
2479,0.0,6.876726580636644,0.0,0.0,0.0,22.989308808036668
2480,0.0,6.644173124928161,6.583823238469783,0.0,0.0,20.871330504742446
2481,0.0,6.662160653109059,12.782992048994592,0.0,1.873774664608379,19.011403673018034
2482,0.0,5.146883284385358,12.782992048994592,0.0,0.0,17.539064991737582
2483,0.0,4.34108343776283,12.782992048994592,0.0,6.4087677594125285,16.164136786297863
2484,0.0,3.8462030013841892,12.782992048994592,0.0,1.5837367524549748,15.347943085982479
2485,0.0,3.6363105482050417,12.782992048994592,0.0,1.5812396240228228,14.573808319071055
2486,0.0,4.192968581280559,12.782992048994592,0.0,0.1486133835718606,14.296027393210766
2487,0.0,4.993193034421123,12.782992048994592,0.0,0.0,14.150803788962657
2488,0.0,4.218521342786528,5.988886920187541,0.0,0.0,14.367553588537197
2489,0.0,3.5944757668341745,0.0,0.0,0.0,14.852090421571285
2490,0.0,3.968513489723427,0.0,0.0,0.0,15.917732656260016
2491,0.0,4.302665663781816,0.0,0.0,0.0,16.15829200711834
2492,0.0,4.365203093286158,0.0,0.0,0.0,15.943806273314332
2493,0.0,3.9509393025753097,0.0,0.0,0.0,14.23239877544853
2494,0.0,3.197994734516479,0.0,0.0,0.0,11.13022959189178
2495,0.0,2.8867097441767195,0.0,0.0,0.0,9.788508689416174
2496,0.0,2.771029000793221,0.0,0.0,0.0,9.330325664056216
2497,0.0,2.8453827268117124,0.0,0.0,0.0,9.54285637649206
2498,0.0,3.118525950676448,0.0,0.0,0.0,10.171951091009534
2499,0.0,3.651826050255187,0.0,0.0,0.0,11.795054001358338
2500,0.0,4.472474439589514,0.0,0.0,0.0,14.581863566482491
2501,0.0,6.11404162164129,0.0,0.0,0.0,19.986292168171694
2502,0.0,6.661604465774249,0.0,0.0,0.0,21.823883926137373
2503,0.0,6.405825959397259,0.0,0.0,0.0,20.898971377944967
2504,0.0,5.627932089052086,0.0,0.0,0.0,18.92419820557082
2505,0.0,4.22418406296639,0.0,0.0,0.0,17.234821859742034
2506,0.0,2.5598381113830597,0.0,0.0,0.0,15.727560773225747
2507,0.0,2.8317846312473733,3.0058734533282827,0.0,0.0,15.08144778545517
2508,0.0,2.865050577917035,4.504666321116243,0.0,0.0,14.021756693171763
2509,0.0,2.3805426548039916,0.4257474375804584,0.0,0.0,13.236573266338006
2510,0.0,5.196528395024517,12.782992048994592,0.0,0.0,12.893969994632359
2511,0.0,3.507361816785904,2.1638052070504656,0.0,0.0,12.789716551114887
2512,0.0,3.284861735582631,0.0,0.0,0.0,13.080574748862672
2513,0.0,3.5647974944794933,0.0,0.0,0.0,13.517434431642197
2514,0.0,3.9426884686545574,0.0,0.0,0.0,14.660863075174538
2515,0.0,4.14814941360452,0.0,0.0,0.0,14.718379972123035
2516,0.0,4.233284175899582,0.0,0.0,0.0,14.619820525090068
2517,0.0,3.8768336230409344,0.0,0.0,0.0,13.01643201047611
2518,0.0,3.1072957142149304,0.0,0.0,0.0,10.159710759434786
2519,0.0,2.8411532943893065,0.0,0.0,0.0,8.961662498373014
2520,0.0,4.48385187583962,0.0,0.0,0.0,13.66809114898698
2521,0.0,4.782784129538406,0.0,0.0,0.0,14.171628542434126
2522,0.0,5.107115806492673,0.0,0.0,0.0,15.087330535973475
2523,0.0,6.106663029438931,0.0,0.0,0.0,17.99003880685414
2524,0.0,7.359243318802925,0.0,0.0,0.0,21.44044894324193
2525,0.0,9.857521518262251,0.0,0.0,0.0,28.639358226602493
2526,0.0,10.94861988925534,0.0,0.0,0.0,31.959121436358068
2527,0.0,10.332732857533525,0.0,0.0,0.0,30.83379449864545
2528,0.0,9.057216131628591,0.0,0.0,0.0,27.43715861856546
2529,0.0,8.408132349600987,0.0,0.0,0.0,25.936667949720963
2530,0.0,6.404757390014828,0.0,0.0,0.0,23.624178387225516
2531,0.0,5.670178063451917,0.0,0.0,0.0,22.14057385447992
2532,0.0,3.738353157514844,0.7309167282958988,0.0,0.0,19.52865287420954
2533,0.0,3.869200783349777,0.0,0.0,0.0,19.680285353462377
2534,0.0,4.127442619250491,0.0,0.0,0.0,19.05993213573459
2535,0.0,4.403523854184788,0.0,0.0,0.0,18.562086925712666
2536,0.0,5.073101654668312,0.0,0.0,0.0,18.908372493780742
2537,0.0,6.321795588978336,0.0,0.0,0.0,20.2460712863091
2538,0.0,6.716389619507088,0.0,0.0,0.0,21.17128026847947
2539,0.0,6.945040255155644,0.0,0.0,0.0,21.248236142143664
2540,0.0,7.347770726510721,0.0,0.0,0.0,21.827874470966762
2541,0.0,6.795678013058967,0.0,0.0,0.0,19.609415991320425
2542,0.0,5.606724979191931,0.0,0.0,0.0,15.942798682190876
2543,0.0,5.359294200869499,0.0,0.0,0.0,14.815796821848568
2544,0.0,8.945474462219211,0.0,0.0,0.0,24.27002900078042
2545,0.0,8.586171526618251,0.0,0.0,0.0,22.834972485080872
2546,0.0,9.854415451774523,0.0,0.0,0.0,25.740491936327203
2547,0.0,0.21278642788960764,0.0,30.14101817388925,0.0,30.69209753760236
2548,0.0,1.5904186422132076,0.0,33.60674348163947,0.0,37.66690041473458
2549,0.0,0.9207352527823085,0.0,33.60674348163947,0.0,35.94849915314351
2550,0.0,1.6713928964941118,0.0,33.60674348163947,0.0,37.86741445845918
2551,0.0,12.81715659956222,0.0,0.0,0.0,35.62006936462244
2552,0.0,10.157783847922873,0.0,0.0,0.0,34.01697595216851
2553,0.0,7.681961989324729,0.0,0.0,0.0,31.743005120620992
2554,0.0,6.2480895711609055,0.0,0.0,0.0,30.650658952316803
2555,0.0,5.797515722537678,0.6294488883573308,0.0,0.0,29.057103986650482
2556,0.0,6.236181336265389,4.336056613107949,0.0,0.0,27.97041126509273
2557,0.0,5.898634924423002,0.0,0.0,0.0,28.55119352531473
2558,0.0,7.830806453320627,4.804271478128076,0.0,0.0,27.917572648867047
2559,0.0,7.398982000640341,0.0,0.0,0.0,29.61160801573733
2560,0.0,8.61600806822966,0.0,0.0,0.0,31.232790949252234
2561,0.0,9.565190080431137,0.0,0.0,0.0,31.960235741434012
2562,0.0,9.820103442367195,0.0,0.0,0.0,32.28413176499766
2563,0.0,10.777093339104802,0.0,0.0,0.0,33.42396787683558
2564,0.0,10.984726731891428,0.0,0.0,0.0,32.139964355801276
2565,0.0,10.484725760977833,0.0,0.0,0.0,29.781807301183502
2566,0.0,8.819666527512272,0.0,0.0,0.0,24.41810428672536
2567,0.0,8.078653181461346,0.0,0.0,0.0,21.872177534814806
2568,0.0,9.025850695231462,0.0,0.0,0.0,24.049639342536047
2569,0.0,9.51255795285934,0.0,0.0,0.0,25.035208283230663
2570,0.0,10.364509701670015,0.0,0.0,0.0,27.061591373083207
2571,0.0,11.948104853290793,0.0,0.0,0.0,30.911248648942497
2572,0.0,1.0106886605802923,0.0,33.60674348163947,0.0,36.212275693980814
2573,0.0,3.999441864309713,0.0,33.60674348163947,0.0,43.81898411966783
2574,0.0,5.668697948887411,0.0,33.60674348163947,0.0,48.15373024214781
2575,0.0,16.64041614736654,0.0,0.0,0.0,46.658804189281845
2576,0.0,13.17629199731837,0.0,0.0,0.0,43.53821940160993
2577,0.0,10.326133764090887,0.0,0.0,0.0,40.78520625856523
2578,0.0,8.02664130408157,0.0,0.0,0.0,37.68646090696285
2579,0.0,6.981714586092849,0.2688050729960736,0.0,0.0,36.33503532928455
2580,0.0,6.5444847783592905,0.18094926658835675,0.0,0.0,34.80243925457948
2581,0.0,6.790432920423328,0.0,0.0,0.0,34.264779657685416
2582,0.0,7.261151072743795,0.0,0.0,0.0,34.175158650113126
2583,0.0,8.88610640292875,0.0,0.0,0.0,35.23055066035419
2584,0.0,9.774609609493785,0.0,0.0,0.0,35.92276804979945
2585,0.0,10.778518560344384,0.0,0.0,0.0,37.15831633811523
2586,0.0,10.973944942840363,0.0,0.0,0.0,37.3263302984012
2587,0.0,11.287873143491927,0.0,0.0,0.0,37.23969309064897
2588,0.0,11.45090159698767,0.0,0.0,0.0,35.246149554133716
2589,0.0,10.204449832110223,0.0,0.0,0.0,30.81952075249323
2590,0.0,8.636604657973477,0.0,0.0,0.0,25.689611948940943
2591,0.0,7.920015460360497,0.0,0.0,0.0,23.10872353918138
2592,0.0,7.921705143893145,0.0,0.0,0.0,22.664788918881573
2593,0.0,8.399323921282168,0.0,0.0,0.0,23.66657405094061
2594,0.0,9.186600936437268,0.0,0.0,0.0,25.541771574295858
2595,0.0,10.536161042041766,0.0,0.0,0.0,29.219753343970524
2596,0.0,12.49674456288745,0.0,0.0,0.0,34.52542773357879
2597,0.0,15.455815451057946,0.0,0.0,0.0,42.27918430087379
2598,0.0,16.922838114388373,0.0,0.0,0.0,46.42907784226654
2599,0.0,15.858002715997634,0.0,0.0,0.0,46.18407650426394
2600,0.0,12.864911484255611,0.0,0.0,0.0,42.370923508174435
2601,0.0,11.508660516914725,0.0,0.0,0.0,39.38315229555396
2602,0.0,9.137912166103941,0.0,0.0,0.0,36.836670483130106
2603,0.0,8.475474803049076,0.0,0.0,0.0,35.06985381678388
2604,0.0,8.095877834880948,0.0,0.0,0.0,34.021026871360526
2605,0.0,8.23098771961279,0.0,0.0,0.0,33.56640094666207
2606,0.0,8.778664085460461,0.0,0.0,0.0,33.30392693464795
2607,0.0,9.157059237398805,0.0,0.0,0.0,33.542850210619314
2608,0.0,9.65043149283602,0.0,0.0,0.0,34.50312947782288
2609,0.0,10.113793614123802,0.0,0.0,0.0,34.560246338376714
2610,0.0,10.576442684027176,0.0,0.0,0.0,34.900261963456494
2611,0.0,11.028733548221071,0.0,0.0,0.0,34.877925413984094
2612,0.0,10.876982118962497,0.0,0.0,0.0,33.09199407403397
2613,0.0,9.598901544083423,0.0,0.0,0.0,28.5642148524583
2614,0.0,8.215502939170076,0.0,0.0,0.0,24.06840039262087
2615,0.0,7.7137571428520815,0.0,0.0,0.0,22.12625721081013
2616,0.0,8.557792142094867,0.0,0.0,0.0,23.88932733672616
2617,0.0,9.112249906858278,0.0,0.0,0.0,24.947472800529003
2618,0.0,9.973408765120336,0.0,0.0,0.0,26.928319061754745
2619,0.0,11.51100816271762,0.0,0.0,0.0,30.81330623737528
2620,0.0,13.759515648803998,0.0,0.0,0.0,36.41759362378803
2621,0.0,16.981875702969262,0.0,0.0,0.0,44.608960710377026
2622,0.0,18.518503046811947,0.0,0.5135313408971314,0.0,48.996572701484105
2623,0.0,17.51544300214769,0.0,0.0,0.0,48.73658796673737
2624,0.0,13.830172076554891,0.0,0.0,0.0,44.70803497596886
2625,0.0,10.936015335364056,0.0,0.0,0.0,41.55173878958643
2626,0.0,8.701139357687781,0.0,0.0,0.0,38.861565838857636
2627,0.0,7.30471825704736,0.0,0.0,0.0,36.99511952580007
2628,0.0,7.278236494131505,1.8545748611017459,0.0,0.0,35.88750021228108
2629,0.0,6.764144793597118,0.0,0.0,0.0,35.40735180840055
2630,0.0,7.700310119204685,1.495240406538656,0.0,0.0,35.13054560739227
