,heat demand
3277,10.1860959
3278,9.52305527
3279,8.95394983
3280,9.4004349
3281,9.85471229
3282,10.623316
3283,11.3037301
3284,11.0352948
3285,9.93781803
3286,7.70632683
3287,6.08693656
3288,6.4459343
3289,6.59359528
3290,7.26341421
3291,9.18940578
3292,12.1675241
3293,17.3607312
3294,18.8000348
3295,16.376842
3296,14.472026
3297,13.7812638
3298,12.2942208
3299,11.9644981
3300,10.5409758
3301,9.77810924
3302,9.14171432
3303,8.59538769
3304,9.02373571
3305,9.45973291
3306,10.1976202
3307,10.8505666
3308,10.5929734
3309,9.53995295
3310,7.39824746
3311,5.84399166
3312,5.68003896
3313,5.80708538
3314,6.40015617
3315,8.09171827
3316,10.6924456
3317,15.1781276
3318,16.407598
3319,14.2638976
3320,12.6257852
3321,12.0169324
3322,10.7221428
3323,10.4436972
3324,9.19402573
3325,8.53165651
3326,7.97265944
3327,7.49562053
3328,7.86270433
3329,8.24005945
3330,8.88844703
3331,9.44791582
3332,9.21585084
3333,8.30443591
3334,6.44624172
3335,5.12740699
3336,4.63192389
3337,4.77447947
3338,4.74289723
3339,6.1361627
3340,9.80290717
3341,12.2834429
3342,14.0105332
3343,11.7155207
3344,10.3585356
3345,9.92885053
3346,9.09834899
3347,8.58645987
3348,7.68413377
3349,6.56265949
3350,6.39976348
3351,5.61069647
3352,6.23389913
3353,6.69726428
3354,7.64178539
3355,7.79680844
3356,7.55386461
3357,6.79395364
3358,5.03362086
3359,4.26577757
3360,4.91795725
3361,4.79582684
3362,5.35934901
3363,6.72609805
3364,8.26145304
3365,12.4573224
3366,13.6891483
3367,12.5332014
3368,10.9350804
3369,10.807671
3370,9.26175181
3371,8.880908
3372,7.82127045
3373,7.94576488
3374,7.49471053
3375,7.15472206
3376,7.06823818
3377,7.16370193
3378,7.59020987
3379,7.71773124
3380,8.07899869
3381,7.22744123
3382,5.74213792
3383,5.1076467
3384,6.33298364
3385,7.32213365
3386,8.62728616
3387,11.2748902
3388,13.9203427
3389,12.9639923
3390,14.8124462
3391,12.2491446
3392,10.8322023
3393,10.6313957
3394,9.4513435
3395,9.10089722
3396,8.59161483
3397,8.1164035
3398,7.77690775
3399,7.56345856
3400,8.23250703
3401,8.55290016
3402,8.7805324
3403,9.81977432
3404,10.4234042
3405,8.91764623
3406,7.30367746
3407,5.81187955
3408,6.53487923
3409,6.54545181
3410,7.18120111
3411,9.03951376
3412,12.0879021
3413,16.8008254
3414,18.2289377
3415,15.350692
3416,13.5824094
3417,12.8894456
3418,11.5954134
3419,11.2024954
3420,9.94755393
3421,9.54724283
3422,8.83235818
3423,8.43330052
3424,8.90427994
3425,9.34611915
3426,10.1031997
3427,10.904732
3428,10.5758283
3429,9.51639482
3430,7.47503909
3431,6.05277168
3432,7.89357999
3433,8.07698744
3434,8.89559994
3435,11.2597756
3436,14.92669
3437,21.3655058
3438,23.1615899
3439,20.1988095
3440,17.8312887
3441,16.9852585
3442,15.1502407
3443,14.7365011
3444,12.9882773
3445,12.0457766
3446,11.2644967
3447,10.5918056
3448,11.1256572
3449,11.6654999
3450,12.5706514
3451,13.3839378
3452,13.0721757
3453,11.767411
3454,9.11925996
3455,7.17373453
3456,9.53788963
3457,10.2465343
3458,11.0876722
3459,13.2460591
3460,16.8243298
3461,22.4797307
3462,24.2311239
3463,22.8849124
3464,20.696185
3465,18.7732988
3466,17.2505147
3467,15.8273736
3468,14.9824776
3469,14.1807261
3470,13.8922766
3471,13.7416784
3472,13.9662624
3473,14.4684668
3474,15.5724704
3475,15.8233778
3476,15.6025519
3477,13.8311624
3478,10.6119427
3479,9.20985905
3480,8.98623638
3481,9.19639778
3482,10.1276134
3483,12.8222147
3484,17.0072712
3485,24.379805
3486,26.4423924
3487,23.0714448
3488,20.3575987
3489,19.3943352
3490,17.2977248
3491,16.8215027
3492,14.8284383
3493,13.7510855
3494,12.8605325
3495,12.0927906
3496,12.7055568
3497,13.3232847
3498,14.3545583
3499,15.2877074
3500,14.9346116
3501,13.4409228
3502,10.4125781
3503,8.1755762
3504,8.48361377
3505,8.55682533
3506,9.30802522
3507,11.7016069
3508,15.6104359
3509,21.9691758
3510,25.1926991
3511,22.4194576
3512,19.6415328
3513,18.4293184
3514,16.1419669
3515,15.6625948
3516,14.2348283
3517,12.7089921
3518,12.171097
3519,11.217374
3520,12.0264703
3521,12.9908655
3522,14.167201
3523,14.674729
3524,14.5962889
3525,12.8276817
3526,9.80750901
3527,7.9295279
3528,10.7443516
3529,11.1695778
3530,11.9380225
3531,14.3750506
3532,17.2892581
3533,23.3701831
3534,26.1806689
3535,25.2421207
3536,22.381537
3537,21.1149422
3538,19.1724906
3539,17.920381
3540,15.7330801
3541,15.8560028
3542,15.3345222
3543,14.9211135
3544,15.2170024
3545,16.3431185
3546,17.1275431
3547,17.2063033
3548,17.6894228
3549,15.8238079
3550,12.7181664
3551,11.7226219
3552,17.0608465
3553,18.1297178
3554,22.2072122
3555,28.9907402
3556,34.9738759
3557,31.3415322
3558,36.3263488
3559,33.0399756
3560,28.8372756
3561,27.3976242
3562,25.7311854
3563,24.13709
3564,22.5335864
3565,22.590991
3566,22.0769429
3567,22.4171123
3568,22.8950697
3569,24.3941892
3570,26.0780826
3571,26.8337804
3572,26.8148281
3573,24.1709713
3574,19.3577389
3575,15.9226618
3576,17.8831412
3577,19.1947314
3578,21.1078313
3579,24.7470952
3580,31.1982256
3581,41.107599
3582,44.3636302
3583,40.8555149
3584,37.2256859
3585,33.8748724
3586,31.1129626
3587,28.6385774
3588,27.0273214
3589,25.897429
3590,25.9228163
3591,25.1358851
3592,26.1022402
3593,27.1257645
3594,29.3130221
3595,30.1157291
3596,29.5026779
3597,26.1777597
3598,20.1972376
3599,16.9986597
3600,14.4445663
3601,15.5190277
3602,16.7950942
3603,20.0654741
3604,25.4819092
3605,34.0401716
3606,36.6860197
3607,34.6455484
3608,31.3306922
3609,28.4175114
3610,26.11066
3611,23.9557173
3612,22.6757453
3613,21.4608768
3614,21.0251395
3615,20.796771
3616,21.1363469
3617,21.8960006
3618,23.5670545
3619,23.9425694
3620,23.60602
3621,20.9210621
3622,16.0478578
3623,13.9386984
3624,10.7353781
3625,11.5335566
3626,12.4805775
3627,14.9100515
3628,18.9402403
3629,25.3173721
3630,27.2970033
3631,25.7841234
3632,23.3148636
3633,21.1487489
3634,19.4329107
3635,17.8292227
3636,16.8772715
3637,15.9750072
3638,15.6503473
3639,15.4819556
3640,15.7365107
3641,16.3036243
3642,17.5477335
3643,17.8325577
3644,17.5829934
3645,15.5867513
3646,11.9556993
3647,10.3685844
3648,8.36761908
3649,8.56269669
3650,9.43008297
3651,11.9377022
3652,15.8298938
3653,22.6755953
3654,24.5880829
3655,21.4484573
3656,18.9298726
3657,18.0329922
3658,16.0841848
3659,15.6430816
3660,13.7885646
3661,12.7873552
3662,11.9586428
3663,11.2446239
3664,11.8129129
3665,12.3866832
3666,13.3465893
3667,14.2121993
3668,13.8826256
3669,12.4955898
3670,9.68191744
3671,7.60887233
3672,6.34699008
3673,6.39766127
3674,6.96153611
3675,8.74431115
3676,11.6416457
3677,16.2903565
3678,18.6634823
3679,16.5835271
3680,14.5508324
3681,13.6424879
3682,11.9482185
3683,11.6029375
3684,10.5433343
3685,9.41045702
3686,9.0119923
3687,8.30228214
3688,8.89644463
3689,9.61192573
3690,10.4909089
3691,10.8504397
3692,10.7878249
3693,9.48287586
3694,7.25644021
3695,5.90965913
3696,5.21184458
3697,5.08477318
3698,5.68044255
3699,7.13194472
3700,8.77305352
3701,13.2619148
3702,14.5853236
3703,13.3616134
3704,11.6493
3705,11.5128216
3706,9.86866578
3707,9.45979934
3708,8.33446343
3709,8.45901968
3710,7.98001733
3711,7.6173376
3712,7.53221355
3713,7.63754502
3714,8.09091928
3715,8.23504854
3716,8.6181772
3717,7.70802958
3718,6.11955814
3719,5.42091746
3720,5.84384966
3721,6.75777676
3722,7.96581584
3723,10.4083258
3724,12.8355131
3725,11.882245
3726,13.5679317
3727,11.1975712
3728,9.9139669
3729,9.73023066
3730,8.650939
3731,8.33412393
3732,7.8698979
3733,7.43775419
3734,7.12647851
3735,6.93302462
3736,7.54546765
3737,7.83696074
3738,8.04432049
3739,8.99585032
3740,9.5530266
3741,8.17119028
3742,6.69965001
3743,5.35112434
3744,5.90095406
3745,5.90787675
3746,6.48358631
3747,8.15736346
3748,10.8942994
3749,15.0864992
3750,16.3497193
3751,13.7436545
3752,12.174862
3753,11.549078
3754,10.3920252
3755,10.0451038
3756,8.91597007
3757,8.56261819
3758,7.9180664
3759,7.56128238
3760,7.97966161
3761,8.37401292
3762,9.0564646
3763,9.77005971
3764,9.46945462
3765,8.52411253
3766,6.70098164
3767,5.4513787
3768,6.78633827
3769,6.94201792
3770,7.64727163
3771,9.67570425
3772,12.8128337
3773,18.2878991
3774,19.8062891
3775,17.2548691
3776,15.2462339
3777,14.518906
3778,12.9519037
3779,12.6039736
3780,11.1045698
3781,10.3007085
3782,9.63041479
3783,9.05492791
3784,9.50684653
3785,9.96642086
3786,10.7434029
3787,11.4320865
3788,11.1610456
3789,10.0507456
3790,7.7934987
3791,6.15370128
3792,6.76872791
3793,6.92464871
3794,7.62730786
3795,9.65144456
3796,12.785356
3797,18.2645483
3798,19.786988
3799,17.2445003
3800,15.2327902
3801,14.5074479
3802,12.9414295
3803,12.5918122
3804,11.0955409
3805,10.2916912
3806,9.62286473
3807,9.04794799
3808,9.50074541
3809,9.96052679
3810,10.7358823
3811,11.4260504
3812,11.1569127
3813,10.0463311
3814,7.78905423
3815,6.14272173
3816,8.40500216
3817,8.60099575
3818,9.47223369
3819,11.9911587
3820,15.9010826
3821,22.778748
3822,24.7003615
3823,21.5467739
3824,19.0163319
3825,18.1154407
3826,16.1576803
3827,15.7144367
3828,13.8515423
3829,12.8457171
3830,12.0132659
3831,11.2959941
3832,11.866985
3833,12.4434215
3834,13.407643
3835,14.2773571
3836,13.9463706
3837,12.552868
3838,9.72618207
3839,7.64315359
3840,8.29519618
3841,8.3665386
3842,9.1011219
3843,11.4410088
3844,15.2613965
3845,21.4722268
3846,24.6217594
3847,21.9099454
3848,19.1965138
3849,18.0111612
3850,15.7756958
3851,15.3077577
3852,13.9122696
3853,12.4208548
3854,11.8951649
3855,10.9628573
3856,11.7532739
3857,12.6958691
3858,13.8460069
3859,14.3410439
3860,14.264142
3861,12.536002
3862,9.5849566
3863,7.75213598
3864,6.51035241
3865,6.35925122
3866,7.09865028
3867,8.92217658
3868,11.0177695
3869,16.7642619
3870,18.4764746
3871,16.9513231
3872,14.7509801
3873,14.5757507
3874,12.5023544
3875,11.9745036
3876,10.5606441
3877,10.6923135
3878,10.0905536
3879,9.62978957
3880,9.54488473
3881,9.69005596
3882,10.2608829
3883,10.4702883
3884,10.9496739
3885,9.78706446
3886,7.75541739
3887,6.79741558
3888,5.84743893
3889,6.76191719
3890,7.97066637
3891,10.4146812
3892,12.8434783
3893,11.8902291
3894,13.5771216
3895,11.2053491
3896,9.92075254
3897,9.73689013
3898,8.65685371
3899,8.33978793
3900,7.8752281
3901,7.44276459
3902,7.13128076
3903,6.93767803
3904,7.5505391
3905,7.84224666
3906,8.0497568
3907,9.00193447
3908,9.55945158
3909,8.17670196
3910,6.70410638
3911,5.35451275
3912,6.0340226
3913,6.0417569
3914,6.63003323
3915,8.34260851
3916,11.1451861
3917,15.4477342
3918,16.7460024
3919,14.0829561
3920,12.4718243
3921,11.8319422
3922,10.6459522
3923,10.2892392
3924,9.1336389
3925,8.77029037
3926,8.11096403
3927,7.7452448
3928,8.1747756
3929,8.57917154
3930,9.27730786
3931,10.0095301
3932,9.70305327
3933,8.73358657
3934,6.86431711
3935,5.57787502
3936,6.14037783
3937,6.27948405
3938,6.91906982
3939,8.75103093
3940,11.5760603
3941,16.4775681
3942,17.8290498
3943,15.5162006
3944,13.7220443
3945,13.0639115
3946,11.6551593
3947,11.3472191
3948,9.99345225
3949,9.27174437
3950,8.66637096
3951,8.1481602
3952,8.55101002
3953,8.96289257
3954,9.66487164
3955,10.2788446
3956,10.0308256
3957,9.03593282
3958,7.01036413
3959,5.55555998
3960,5.46200673
3961,5.58387311
3962,6.15429298
3963,7.7801689
3964,10.2787235
3965,14.5826279
3966,15.7609148
3967,13.6991974
3968,12.1281431
3969,11.5427084
3970,10.2993383
3971,10.0327296
3972,8.83172098
3973,8.19574459
3974,7.65848175
3975,7.20018192
3976,7.55202638
3977,7.91418532
3978,8.53751284
3979,9.07387004
3980,8.85034287
3981,7.9758366
3982,6.19204439
3983,4.92871539
3984,4.9502913
3985,5.13645607
3986,5.20886595
3987,6.94578159
3988,11.0013407
3989,14.1397707
3990,15.230108
3991,12.427454
3992,10.9861321
3993,10.8150535
3994,10.0553429
3995,9.49981666
3996,8.15553616
3997,7.29274636
3998,7.00713158
3999,6.24451603
4000,6.69141193
4001,7.04292876
4002,7.84178835
4003,8.24411689
4004,7.80015265
4005,7.3123969
4006,5.44216743
4007,4.33161106
4008,4.99834238
4009,5.15527706
4010,5.11722677
4011,6.62323196
4012,10.5938055
4013,13.3615449
4014,15.2883162
4015,12.8126047
4016,11.2990663
4017,10.832753
4018,9.93049013
4019,9.37110333
4020,8.39923321
4021,7.17120633
4022,6.99240689
4023,6.1323982
4024,6.81796752
4025,7.33092763
4026,8.34279425
4027,8.51631618
4028,8.26278902
4029,7.42600534
4030,5.49122531
4031,4.62183738
4032,4.65113339
4033,4.1936466
4034,4.51561083
4035,5.52368694
4036,6.86207035
4037,11.1436016
4038,12.8583907
4039,11.3187551
4040,9.33540367
4041,9.74054686
4042,7.69303833
4043,7.70095073
4044,7.10951757
4045,7.37517906
4046,6.91981727
4047,6.43460074
4048,6.12554641
4049,6.13062006
4050,6.69071685
4051,6.70824527
4052,7.1128161
4053,6.29172745
4054,4.72905831
4055,4.66327285
4056,4.75210506
4057,5.39334512
4058,6.69133619
4059,8.39456251
4060,9.5874183
4061,8.63996415
4062,10.8024208
4063,8.40124858
4064,7.16683756
4065,7.157775
4066,6.44599651
4067,6.37941291
4068,5.94998645
4069,5.38879089
4070,5.41100554
4071,4.98330236
4072,5.40183244
4073,5.88163328
4074,6.22657672
4075,6.4689035
4076,7.06177857
4077,6.14330059
4078,4.94147709
4079,4.1469232
4080,4.51926019
4081,4.60795178
4082,4.66572245
4083,6.12274823
4084,9.72881461
4085,12.0406742
4086,12.9634014
4087,10.0116739
4088,8.91502608
4089,8.77302592
4090,8.15025577
4091,7.76074476
4092,6.664057
4093,6.19276494
4094,5.97571873
4095,5.44993412
4096,5.79989741
4097,6.05392215
4098,6.78958246
4099,7.3075042
4100,6.86202981
4101,6.44334917
4102,4.85127393
4103,3.95699853
4104,4.68512848
4105,4.85927755
4106,4.9308619
4107,6.57373226
4108,10.4029613
4109,13.3119089
4110,14.2981163
4111,11.6439362
4112,10.3138175
4113,10.1545634
4114,9.44010375
4115,8.91914902
4116,7.64448782
4117,6.8412066
4118,6.57264556
4119,5.85699725
4120,6.2702967
4121,6.59363313
4122,7.35417732
4123,7.73134291
4124,7.30465237
4125,6.85553989
4126,5.10980888
4127,4.08606843
4128,4.93760546
4129,5.12398318
4130,5.19515666
4131,6.92761083
4132,10.9754399
4133,14.1253018
4134,15.2271508
4135,12.4334392
4136,10.984814
4137,10.8133972
4138,10.0541975
4139,9.49850151
4140,8.15870925
4141,7.29388517
4142,7.00850834
4143,6.24590901
4144,6.6946374
4145,7.04824676
4146,7.84356835
4147,8.24600997
4148,7.80551524
4149,7.31504383
4150,5.4420344
4151,4.32523132
4152,4.77081137
4153,4.94887313
4154,5.02067913
4155,6.69394515
4156,10.5964311
4157,13.5803942
4158,14.6008847
4159,11.8987841
4160,10.5322478
4161,10.3691374
4162,9.63999328
4163,9.10779506
4164,7.81067844
4165,6.98798149
4166,6.71388667
4167,5.98297566
4168,6.4072653
4169,6.73983861
4170,7.51269912
4171,7.89804651
4172,7.46587221
4173,7.0040966
4174,5.21779869
4175,4.16561097
4176,5.05191053
4177,5.21090823
4178,5.17196228
4179,6.69442795
4180,10.7092609
4181,13.5178931
4182,15.4731136
4183,12.9709328
4184,11.4351062
4185,10.9634654
4186,10.0507816
4187,9.48454077
4188,8.50247412
4189,7.2590818
4190,7.0779922
4191,6.20771416
4192,6.90224782
4193,7.42230449
4194,8.44410872
4195,8.62025879
4196,8.36507307
4197,7.51725073
4198,5.55738413
4199,4.67365608
4200,5.01001844
4201,4.88636764
4202,5.45993935
4203,6.85326863
4204,8.42191032
4205,12.7100223
4206,13.9707348
4207,12.7935857
4208,11.159487
4209,11.0292202
4210,9.45246759
4211,9.06278531
4212,7.98254505
4213,8.10697386
4214,7.64715541
4215,7.30003172
4216,7.21404614
4217,7.31264785
4218,7.74758722
4219,7.88041216
4220,8.24853177
4221,7.37854011
4222,5.86076078
4223,5.20587467
4224,5.33417785
4225,6.05562885
4226,7.49431742
4227,9.40837314
4228,10.7936283
4229,9.92606091
4230,12.4657395
4231,9.773283
4232,8.29578475
4233,8.27730177
4234,7.46611081
4235,7.37458633
4236,6.89200779
4237,6.22450263
4238,6.24236409
4239,5.74348245
4240,6.23903463
4241,6.80130483
4242,7.18001593
4243,7.46282592
4244,8.13741232
4245,7.07681059
4246,5.65827313
4247,4.69117256
4248,4.82097528
4249,4.91913565
4250,4.97610604
4251,6.53244824
4252,10.3935143
4253,12.9560971
4254,14.010413
4255,10.8667092
4256,9.64376408
4257,9.48819034
4258,8.81657222
4259,8.39302798
4260,7.22624866
4261,6.70164482
4262,6.46724005
4263,5.89616991
4264,6.28449365
4265,6.57006201
4266,7.34794494
4267,7.90520686
4268,7.44023639
4269,6.97436776
4270,5.23840934
4271,4.24195706
4272,5.01268038
4273,5.20163665
4274,5.27429434
4275,7.03333019
4276,11.141997
4277,14.3333981
4278,15.4474824
4279,12.6098264
4280,11.1429144
4281,10.9690957
4282,10.1988122
4283,9.63523748
4284,8.27452773
4285,7.39795773
4286,7.10835782
4287,6.3347936
4288,6.78943535
4289,7.14742732
4290,7.95537877
4291,8.36356752
4292,7.91542251
4293,7.41878356
4294,5.51966137
4295,4.38914648
4296,5.03422627
4297,5.2249275
4298,5.296484
4299,7.06319339
4300,11.1932691
4301,14.4251738
4302,15.5638045
4303,12.7158922
4304,11.2276313
4305,11.0519709
4306,10.2763961
4307,9.70823591
4308,8.34300175
4309,7.4568344
4310,7.16528603
4311,6.38573007
4312,6.84645474
4313,7.21009377
4314,8.01949485
4315,8.43101245
4316,7.98404534
4317,7.47981546
4318,5.56205799
4319,4.4143398
4320,4.77625669
4321,4.95456605
4322,5.02638772
4323,6.70158521
4324,10.6087225
4325,13.5974227
4326,14.6200696
4327,11.9149215
4328,10.5460879
4329,10.3827337
4330,9.65265846
4331,9.11974824
4332,7.8212031
4333,6.99727881
4334,6.72283313
4335,5.99095516
4336,6.41593853
4337,6.74909426
4338,7.52273977
4339,7.90860534
4340,7.4760791
4341,7.01350492
4342,5.22464078
4343,4.17065904
4344,6.1534921
4345,6.2019345
4346,6.74899443
4347,8.47618088
4348,11.2807178
4349,15.7699894
4350,18.0645137
4351,16.0468945
4352,14.0836297
4353,13.2027044
4354,11.5628052
4355,11.2302847
4356,10.2043254
4357,9.10740164
4358,8.72170872
4359,8.03425984
4360,8.60852106
4361,9.30122067
4362,10.1532373
4363,10.49848
4364,10.4370762
4365,9.17478871
4366,7.02161145
4367,5.72559168
4368,6.31665395
4369,6.16930954
4370,6.88713344
4371,8.65535311
4372,10.6841529
4373,16.2459234
4374,17.9013756
4375,16.4213533
4376,14.2925213
4377,14.1229692
4378,12.11323
4379,11.6027504
4380,10.2317962
4381,10.3618673
4382,9.7783636
4383,9.33206057
4384,9.24757518
4385,9.3870978
4386,9.94050341
4387,10.1408056
4388,10.6058594
4389,9.4804123
4390,7.51388541
4391,6.59268605
4392,5.51697233
4393,6.38076488
4394,7.52431989
4395,9.82977825
4396,12.1097521
4397,11.1516642
4398,12.7266937
4399,10.4846387
4400,9.29243213
4401,9.12025506
4402,8.10919117
4403,7.81550304
4404,7.38191493
4405,6.97917604
4406,6.68693742
4407,6.50719683
4408,7.0813678
4409,7.35314965
4410,7.54669173
4411,8.43890764
4412,8.96504844
4413,7.66668384
4414,6.29201223
4415,5.04198902
4416,5.21591468
4417,5.3256734
4418,5.38263983
4419,7.06865961
4420,11.2605242
4421,14.1304397
4422,15.3420046
4423,11.9453067
4424,10.5686409
4425,10.3961511
4426,9.66213612
4427,9.19587833
4428,7.93656084
4429,7.34690983
4430,7.09038136
4431,6.46224784
4432,6.89756609
4433,7.22128279
4434,8.05595343
4435,8.663692
4436,8.17087594
4437,7.64740461
4438,5.73115875
4439,4.61031628
4440,4.90290991
4441,5.0869465
4442,5.15918048
4443,6.87929534
4444,10.8944888
4445,13.9924552
4446,15.0645852
4447,12.2884974
4448,10.8667417
4449,10.6977538
4450,9.9460897
4451,9.39669553
4452,8.06488096
4453,7.21260731
4454,6.93002529
4455,6.17574812
4456,6.61672501
4457,6.96328866
4458,7.75526107
4459,8.15312524
4460,7.71230929
4461,7.23134782
4462,5.38315265
4463,4.28786123
4464,5.02341391
4465,5.21363265
4466,5.28514428
4467,7.04802059
4468,11.1688978
4469,14.3916598
4470,15.5262026
4471,12.6843583
4472,11.2005114
4473,11.0253243
4474,10.2515792
4475,9.68481056
4476,8.32242533
4477,7.43863812
4478,7.14777935
4479,6.37011711
4480,6.82950527
4481,7.19202775
4482,7.99985038
4483,8.41035458
4484,7.96411615
4485,7.4614181
4486,5.54865321
4487,4.40437703
4488,6.49628749
4489,6.64456886
4490,7.32028603
4491,9.26056525
4492,12.2578857
4493,17.476651
4494,18.9206326
4495,16.4764895
4496,14.5636003
4497,13.8673482
4498,12.3711962
4499,12.0410477
4500,10.606985
4501,9.83987336
4502,9.19871114
4503,8.6488804
4504,9.07890547
4505,9.51715974
4506,10.2604887
4507,10.9158466
4508,10.6552228
4509,9.59652789
4510,7.44291211
4511,5.88545538
4512,7.6654054
4513,7.73035638
4514,8.40951855
4515,10.5697267
4516,14.0935777
4517,19.806516
4518,22.7075204
4519,20.2006728
4520,17.7042949
4521,16.6086481
4522,14.5471146
4523,14.1178693
4524,12.8304981
4525,11.4544187
4526,10.9696338
4527,10.1090324
4528,10.8366803
4529,11.7062267
4530,12.7687683
4531,13.2213743
4532,13.1494392
4533,11.5570682
4534,8.83813406
4535,7.15830851
4536,6.80535254
4537,6.64843964
4538,7.42076942
4539,9.32843037
4540,11.5252231
4541,17.5515446
4542,19.3495571
4543,17.7555873
4544,15.4470052
4545,15.263183
4546,13.093031
4547,12.5389216
4548,11.0597857
4549,11.1941715
4550,10.5646358
4551,10.0819368
4552,9.99615724
4553,10.1497773
4554,10.7470843
4555,10.9700225
4556,11.4712207
4557,10.2522712
4558,8.1219624
4559,7.10889862
4560,7.87185772
4561,9.09875086
4562,10.7127159
4563,14.0057167
4564,17.3273428
4565,16.3078324
4566,18.6537908
4567,15.4784669
4568,13.6597708
4569,13.4064312
4570,11.9162707
4571,11.4650797
4572,10.8181092
4573,10.212259
4574,9.78534771
4575,9.51172402
4576,10.3554509
4577,10.7636809
4578,11.0529688
4579,12.3627736
4580,13.1126105
4581,11.2220034
4582,9.17300818
4583,7.25188693
4584,8.00485317
4585,8.02233184
4586,8.79857745
4587,11.0827163
4588,14.844255
4589,20.7290124
4590,22.5245803
4591,19.0098841
4592,16.7948835
4593,15.9460009
4594,14.3406098
4595,13.8457057
4596,12.3009854
4597,11.7965739
4598,10.9189503
4599,10.4239768
4600,11.0131724
4601,11.5625161
4602,12.4919849
4603,13.4916831
4604,13.0947846
4605,11.7767578
4606,9.24067893
4607,7.4384444
4608,6.75040213
4609,6.90516867
4610,7.60675886
4611,9.62427495
4612,12.7441093
4613,18.1875199
4614,19.6967343
4615,17.1586178
4616,15.1618001
4617,14.4383228
4618,12.8800819
4619,12.5343408
4620,11.0430283
4621,10.2437089
4622,9.57702297
4623,9.00470978
4624,9.45392709
4625,9.91086756
4626,10.6836822
4627,11.3682546
4628,11.0985108
4629,9.99458717
4630,7.75014775
4631,6.12049357
4632,5.38298623
4633,5.50272809
4634,6.06522406
4635,7.66691424
4636,10.1265547
4637,14.357532
4638,15.5142055
4639,13.4813368
4640,11.9377668
4641,11.360785
4642,10.1372371
4643,9.87590841
4644,8.69283704
4645,8.06721933
4646,7.53794214
4647,7.08678707
4648,7.43231757
4649,7.78843171
4650,8.40252913
4651,8.92925482
4652,8.70836843
4653,7.84846216
4654,6.09389706
4655,4.85480929
4656,4.43783773
4657,4.60047544
4658,4.67174846
4659,6.22683919
4660,9.84374319
4661,12.529885
4662,13.4124995
4663,10.8962321
4664,9.67475542
4665,9.5268913
4666,8.85526886
4667,8.36729339
4668,7.15714736
4669,6.41126501
4670,6.15884564
4671,5.48787616
4672,5.8684747
4673,6.16419699
4674,6.88966625
4675,7.24284653
4676,6.83127163
4677,6.41999501
4678,4.7938129
4679,3.85504908
4680,4.53770913
4681,4.67647022
4682,4.64667523
4683,6.0108972
4684,9.59912365
4685,12.0030842
4686,13.6769771
4687,11.4283038
4688,10.1130644
4689,9.69286647
4690,8.88099109
4691,8.38153909
4692,7.49702193
4693,6.40347328
4694,6.24475357
4695,5.47418148
4696,6.08096504
4697,6.53119465
4698,7.45862851
4699,7.60870512
4700,7.36820659
4701,6.62855973
4702,4.91412086
4703,4.17364318
4704,4.9077012
4705,4.42918995
4706,4.7648828
4707,5.83165161
4708,7.26146773
4709,11.8390927
4710,13.6940929
4711,12.0677271
4712,9.94141127
4713,10.364268
4714,8.20340771
4715,8.2049734
4716,7.58122896
4717,7.84410164
4718,7.36239738
4719,6.84325111
4720,6.52964657
4721,6.54585708
4722,7.13278347
4723,7.15624147
4724,7.58726564
4725,6.70896169
4726,5.03399215
4727,4.93274197
4728,5.62842871
4729,6.39029092
4730,7.90182147
4731,9.92236526
4732,11.400715
4733,10.5560223
4734,13.2766555
4735,10.4362659
4736,8.84408097
4737,8.82155121
4738,7.96116073
4739,7.85860356
4740,7.34915683
4741,6.63123367
4742,6.64751598
4743,6.11432801
4744,6.64656626
4745,7.24845479
4746,7.64498267
4747,7.94729574
4748,8.6623612
4749,7.53250286
4750,6.01051503
4751,4.96297408
4752,5.10314788
4753,5.20965788
4754,5.26654286
4755,6.91555959
4756,11.0132059
4757,13.7970126
4758,14.9648583
4759,11.6405386
4760,10.30685
4761,10.1391235
4762,9.42280281
4763,8.9685966
4764,7.73576511
4765,7.16431323
4766,6.91405497
4767,6.30204009
4768,6.72419299
4769,7.03726513
4770,7.85560115
4771,8.44900714
4772,7.9643266
4773,7.45697456
4774,5.5915724
4775,4.50550758
4776,4.46414965
4777,4.62803146
4778,4.69930872
4779,6.26374441
4780,9.90331928
4781,12.6137236
4782,13.5077706
4783,10.9768626
4784,9.74351452
4785,9.59441551
4786,8.91819496
4787,8.42666373
4788,7.20967888
4789,6.4575691
4790,6.20341713
4791,5.52763833
4792,5.91180297
4793,6.21054762
4794,6.93970737
4795,7.2954725
4796,6.88235173
4797,6.46693569
4798,4.82781569
4799,3.87975716
4800,4.18223387
4801,4.33326107
4802,4.40376569
4803,5.86804217
4804,9.26653423
4805,11.7304016
4806,12.511815
4807,10.1390386
4808,9.02530856
4809,8.88890751
4810,8.26095287
4811,7.80644507
4812,6.66346879
4813,5.97514766
4814,5.73922407
4815,5.11363986
4816,5.46163747
4817,5.73007429
4818,6.41866099
4819,6.74751797
4820,6.35258474
4821,5.97879257
4822,4.47307851
4823,3.61831541
4824,4.3003305
4825,4.45635844
4826,4.52777096
4827,6.03399274
4828,9.53197084
4829,12.0881969
4830,12.9087616
4831,10.4688281
4832,9.31114048
4833,9.16985954
4834,8.52249235
4835,8.05336215
4836,6.87881452
4837,6.16615074
4838,5.92287143
