,biomethane boiler,large scale heat pump,TTES charge,TTES discharge,selling
5052,-0.0,-0.0,-0.0,-0.0,-9.570839882030219
5053,-0.0,-0.0,-0.0,-0.0,-3.008096324060208
5054,-0.0,-0.0,-0.0,-0.0,-8.608681112128199
5055,-0.0,-0.0,-0.0,-0.0,-3.1130467515663405
5056,-0.0,-0.4515725206104401,-0.0,-0.0,-0.0
5057,-0.0,-1.1333697436138448,-0.0,-0.0,-0.0
5058,-0.0,-1.3423511710283202,-0.0,-0.0,-0.0
5059,-0.0,-1.3878543452481817,-0.0,-0.0,-0.0
5060,-0.0,-1.5143455537833943,-0.0,-0.0,-0.0
5061,-0.0,-1.4087365210235459,-0.0,-0.0,-0.0
5062,-0.0,-1.1672090741939491,-0.0,-0.0,-0.0
5063,-0.0,-1.185332634465868,-0.0,-0.0,-0.0
5064,-0.0,-1.28183701405797,-0.0,-0.0,-0.0
5065,-0.0,-1.4267128788885912,-0.0,-0.0,-0.0
5066,-0.0,-1.7045354139215223,-0.0,-0.0,-0.0
5067,-0.0,-2.058137663347717,-0.0,-0.0,-0.0
5068,-0.0,-2.313676141093264,-0.0,-0.0,-0.0
5069,-0.0,-2.1500712667545874,-0.0,-0.0,-0.0
5070,-0.0,-2.601983878706499,-0.0,-0.0,-0.0
5071,-0.0,-1.892904354293911,-0.0,-0.0,-0.0
5072,-0.0,-1.1818982820885682,-0.0,-0.0,-2.635976207997441
5073,-0.0,-0.455215438927904,-0.0,-0.0,-5.320241916070773
5074,-0.0,-0.0,-0.0,-0.0,-2.717738126039297
5075,-0.0,-0.0,-0.0,-0.0,-9.667390221014125
5076,-0.0,-0.0,-0.0,-0.0,-8.180348795240855
5077,-0.0,-0.0,-0.0,-0.0,-2.766659485923748
5078,-0.0,-0.0,-0.0,-0.0,-6.968942185047834
5079,-0.0,-0.0,-0.0,-0.0,-2.7982460823020423
5080,-0.0,-0.6370669653338582,-0.0,-0.0,-0.0
5081,-0.0,-1.2136907811589277,-0.0,-0.0,-0.45790221669685116
5082,-0.0,-1.2819016990019827,-0.0,-0.0,-0.0
5083,-0.0,-1.3571466226814377,-0.0,-0.0,-0.0
5084,-0.0,-1.5148325438379286,-0.0,-0.0,-0.0
5085,-0.0,-1.3758155169339348,-0.0,-0.0,-0.0
5086,-0.0,-1.1752805225157026,-0.0,-0.0,-0.0
5087,-0.0,-1.0458948835297086,-0.0,-0.0,-0.0
5088,-0.0,-1.0752046762978402,-0.0,-0.0,-0.0
5089,-0.0,-1.0899330453703393,-0.0,-0.0,-0.0
5090,-0.0,-1.1059903228758965,-0.0,-0.0,-0.0
5091,-0.0,-1.3680767919835517,-0.0,-0.0,-0.0
5092,-0.0,-2.026890680877529,-0.0,-0.0,-0.0
5093,-0.0,-2.5007637268088114,-0.0,-0.0,-0.0
5094,-0.0,-2.678507662520466,-0.0,-0.0,-0.0
5095,-0.0,-1.6096179932826422,-0.0,-0.0,-2.1408794358447594
5096,-0.0,-0.654801903156206,-0.0,-0.0,-5.175561512166174
5097,-0.0,-0.09129780263033829,-0.0,-0.0,-1.6303955997034398
5098,-0.0,-0.0,-0.0,-0.0,-9.469164616910703
5099,-0.0,-0.0,-0.0,-0.0,-9.084928481582013
5100,-0.0,-0.0,-0.0,-0.0,-9.083890940821954
5101,-0.0,-0.0,-0.0,-0.0,-2.975231284259044
5102,-0.0,-0.0,-0.0,-0.0,-7.954640559131223
5103,-0.0,-0.0,-0.0,-0.0,-2.67090656396099
5104,-0.0,-0.47956304961902163,-0.0,-0.0,-0.0
5105,-0.0,-1.1074539734856497,-0.0,-0.0,-0.0
5106,-0.0,-1.3136222100842723,-0.0,-0.0,-0.0
5107,-0.0,-1.4480696077425157,-0.0,-0.0,-0.0
5108,-0.0,-1.4443416751786218,-0.0,-0.0,-0.0
5109,-0.0,-1.395635866208823,-0.0,-0.0,-0.0
5110,-0.0,-1.174922174171666,-0.0,-0.0,-0.0
5111,-0.0,-1.0374714749859233,-0.0,-0.0,-0.0
5112,-0.0,-1.1029852695252373,-0.0,-0.0,-0.0
5113,-0.0,-1.134894089798501,-0.0,-0.0,-0.0
5114,-0.0,-1.1604917057408017,-0.0,-0.0,-0.0
5115,-0.0,-1.456512277607596,-0.0,-0.0,-0.0
5116,-0.0,-2.1616189486318844,-0.0,-0.0,-0.0
5117,-0.0,-2.6802367594645706,-0.0,-0.0,-0.0
5118,-0.0,-2.8475697068847707,-0.0,-0.0,-0.0
5119,-0.0,-1.8741591147429015,-0.0,-0.0,-0.0
5120,-0.0,-0.6732159600484421,-0.0,-0.0,-5.691238382509617
5121,-0.0,-0.0,-0.0,-0.0,-8.319544281543871
5122,-0.0,-0.0,-0.0,-0.0,-4.2115921715523434
5123,-0.0,-0.0,-0.0,-0.0,-9.941700956196518
5124,-0.0,-0.0,-0.0,-0.0,-9.68937405792131
5125,-0.0,-0.0,-0.0,-0.0,-9.359417915562382
5126,-0.0,-0.0,-0.0,-0.0,-1.4468518540262725
5127,-0.0,-0.0,-0.0,-0.0,-6.017333015226857
5128,-0.0,-0.3580894004800209,-0.0,-0.0,-0.0
5129,-0.0,-0.9284608399581022,-0.0,-0.0,-0.0
5130,-0.0,-1.2457440200561207,-0.0,-0.0,-0.0
5131,-0.0,-1.3411956924211625,-0.0,-0.0,-0.0
5132,-0.0,-1.3696937400254234,-0.0,-0.0,-0.0
5133,-0.0,-1.376999086440887,-0.0,-0.0,-0.0
5134,-0.0,-1.1368441066392805,-0.0,-0.0,-0.0
5135,-0.0,-1.009162263423884,-0.0,-0.0,-0.0
5136,-0.0,-1.0811966913979043,-0.0,-0.0,-0.0
5137,-0.0,-1.1126969320017344,-0.0,-0.0,-0.0
5138,-0.0,-1.1336715339361252,-0.0,-0.0,-0.0
5139,-0.0,-1.401670492291595,-0.0,-0.0,-0.0
5140,-0.0,-2.06224506362666,-0.0,-0.0,-0.0
5141,-0.0,-2.5855888578815422,-0.0,-0.0,-0.0
5142,-0.0,-2.731094067194636,-0.0,-0.0,-0.0
5143,-0.0,-1.5365570752595583,-0.0,-0.0,-2.5456851934993563
5144,-0.0,-0.340474951474703,-0.0,-0.0,-6.3088892958394505
5145,-0.0,-0.0,-0.0,-0.0,-8.735747300976087
5146,-0.0,-0.0,-0.0,-0.0,-4.588910021765063
5147,-0.0,-0.0,-0.0,-0.0,-11.002087502929507
5148,-0.0,-0.0,-0.0,-0.0,-11.193130503086218
5149,-0.0,-0.0,-0.0,-0.0,-10.71880888511352
5150,-0.0,-0.0,-0.0,-0.0,-3.998126512396727
5151,-0.0,-0.0,-0.0,-0.0,-7.894392803260453
5152,-0.0,-0.0,-0.0,-0.0,-3.626780091339234
5153,-0.0,-0.681263564187076,-0.0,-0.0,-0.0
5154,-0.0,-1.0914641041052795,-0.0,-0.0,-0.0
5155,-0.0,-1.1923102834183184,-0.0,-0.0,-0.0
5156,-0.0,-1.226288025931939,-0.0,-0.0,-0.0
5157,-0.0,-1.2250596686233255,-0.0,-0.0,-0.0
5158,-0.0,-1.0156164243385728,-0.0,-0.0,-0.0
5159,-0.0,-0.9115372253698124,-0.0,-0.0,-0.0
5160,-0.0,-1.00277896149096,-0.0,-0.0,-0.0
5161,-0.0,-1.0503179182626268,-0.0,-0.0,-0.0
5162,-0.0,-1.0851142399134404,-0.0,-0.0,-0.0
5163,-0.0,-1.350469908450196,-0.0,-0.0,-0.0
5164,-0.0,-1.9835559394819862,-0.0,-0.0,-0.0
5165,-0.0,-2.475248758703043,-0.0,-0.0,-0.0
5166,-0.0,-2.5288591063273755,-0.0,-0.0,-0.0
5167,-0.0,-1.4066491868557034,-0.0,-0.0,-2.614396513110332
5168,-0.0,-0.27276325949151325,-0.0,-0.0,-6.258802895588941
5169,-0.0,-0.0,-0.0,-0.0,-8.569849397157837
5170,-0.0,-0.0,-0.0,-0.0,-4.384019574058277
5171,-0.0,-0.0,-0.0,-0.0,-10.72748510023077
5172,-0.0,-0.0,-0.0,-0.0,-10.878467559248099
5173,-0.0,-0.0,-1.3844377886820427,-0.0,-10.394935960618117
5174,-0.0,-0.0,-6.483823830095698,-0.0,-9.286925873444744
5175,-0.0,-0.0,-3.9229826673200128,-0.0,-1.8968590919856974
5176,-0.0,-0.0,-0.4113805590348987,-0.0,-3.6252574707883936
5177,-0.0,-0.5847710566004729,-0.0,-0.0,-0.0
5178,-0.0,-0.9798532440345584,-0.0,-0.0,-0.0
5179,-0.0,-1.0755485712774908,-0.0,-0.0,-0.0
5180,-0.0,-1.133140903342159,-0.0,-0.0,-0.0
5181,-0.0,-1.1289903592207813,-0.0,-0.0,-0.0
5182,-0.0,-0.947001459319018,-0.0,-0.0,-0.0
5183,-0.0,-0.8671225526666734,-0.0,-0.0,-0.0
5184,-0.0,-0.9544802410602145,-0.0,-0.0,-0.0
5185,-0.0,-0.9880431506401058,-0.0,-0.0,-0.0
5186,-0.0,-0.9972227261506014,-0.0,-0.0,-0.0
5187,-0.0,-1.223666999525217,-0.0,-0.0,-0.0
5188,-0.0,-1.8526395473167194,-0.0,-0.0,-0.0
5189,-0.0,-2.161265151654215,-0.0,-0.0,-0.0
5190,-0.0,-2.3168419679870937,-0.0,-0.0,-0.0
5191,-0.0,-1.4720109596992215,-0.0,-0.0,-1.7478307546505838
5192,-0.0,-0.5680112147068958,-0.0,-0.0,-4.791074677818694
5193,-0.0,-0.033304108045952414,-0.0,-0.0,-6.6024265087146565
5194,-0.0,-0.0,-2.7079436623864677,-0.0,-2.635925620790154
5195,-0.0,-0.0,-4.233257907176812,-0.0,-8.922451649708268
5196,-0.0,-0.0,-6.631302085528437,-0.0,-9.964832505557471
5197,-0.0,-0.0,-6.199166604767443,-0.0,-9.125152166359198
5198,-0.0,-0.0,-5.738918044073229,-0.0,-3.28284277352914
5199,-0.0,-0.0,-3.570979642750326,-0.0,-1.6575837323534168
5200,-0.0,-0.19046636351396873,-0.0,-0.0,-0.0
5201,-0.0,-0.76876116457779,-0.0,-0.0,-0.0
5202,-0.0,-1.097990133910719,-0.0,-0.0,-0.0
5203,-0.0,-1.1848779720541833,-0.0,-0.0,-0.0
5204,-0.0,-1.2601073477838483,-0.0,-0.0,-0.0
5205,-0.0,-1.1813384051376719,-0.0,-0.0,-0.0
5206,-0.0,-0.955166748777133,-0.0,-0.0,-0.0
5207,-0.0,-0.9183223748702212,-0.0,-0.0,-0.0
5208,-0.0,-1.0356253221441365,-0.0,-0.0,-0.0
5209,-0.0,-0.9896506452340887,-0.0,-0.0,-0.0
5210,-0.0,-1.0499515058085689,-0.0,-0.0,-0.0
5211,-0.0,-1.2176845287835028,-0.0,-0.0,-0.0
5212,-0.0,-1.4467642278093977,-0.0,-0.0,-0.0
5213,-0.0,-2.199791768427323,-0.0,-0.0,-0.0
5214,-0.0,-2.536101026360467,-0.0,-0.0,-0.0
5215,-0.0,-2.277162062291829,-0.0,-0.0,-0.0
5216,-0.0,-1.9419961612813197,-0.0,-0.0,-0.0
5217,-0.0,-2.0404095361618637,-0.0,-0.0,-0.0
5218,-0.0,-1.6107564682932514,-0.0,-0.3022184121945095,-0.0
5219,-0.0,-1.627521963570271,-0.0,-0.0,-0.0
5220,-0.0,-1.3592619807175392,-0.0,-0.0,-0.0
5221,-0.0,-0.9570430813651509,-0.0,-0.0,-0.0
5222,-0.0,-1.3526116574353302,-0.0,-0.0,-0.0
5223,-0.0,-1.3618439704824703,-0.0,-0.0,-0.0
5224,-0.0,-1.3072746537435982,-0.0,-0.0,-0.0
5225,-0.0,-1.3038376819145012,-0.0,-0.0,-0.0
5226,-0.0,-1.4075407010300014,-0.0,-0.0,-0.0
5227,-0.0,-1.4290599433740778,-0.0,-0.0,-0.0
5228,-0.0,-1.526783364560005,-0.0,-0.0,-0.0
5229,-0.0,-1.4180080090669882,-0.0,-0.0,-0.0
5230,-0.0,-1.150275484970686,-0.0,-0.0,-0.0
5231,-0.0,-1.1390655507395118,-0.0,-0.0,-0.0
5232,-0.0,-1.281608029436726,-0.0,-0.13441695975270918,-0.0
5233,-0.0,-0.0,-0.0,-5.357107282442838,-0.0
5234,-0.0,-0.0,-0.0,-6.355611600918044,-0.0
5235,-0.0,-0.0,-0.0,-7.71157125601576,-0.0
5236,-0.0,-0.0,-0.0,-8.711567143307045,-0.0
5237,-0.0,-0.17043359009132858,-0.0,-7.540768065618849,-0.0
5238,-0.0,-1.3850496306959499,-0.0,-5.076083916244,-0.0
5239,-0.0,-1.972294854093636,-0.0,-0.0,-1.180404438588814
5240,-0.0,-1.5201541423046712,-0.0,-0.0,-0.0
5241,-0.0,-0.9552119822839835,-0.0,-0.0,-3.810269601499698
5242,-0.0,-0.6107518934875704,-0.0,-0.0,-0.0
5243,-0.0,-0.034464180293036786,-0.0,-0.0,-6.828140410301027
5244,-0.0,-0.0,-0.0,-0.0,-8.763261166424378
5245,-0.0,-0.0,-0.0,-0.0,-2.898373242031271
5246,-0.0,-0.0,-0.0,-0.0,-4.352396824106228
5247,-0.0,-0.17825572219079794,-0.0,-0.0,-0.0
5248,-0.0,-0.8389300893434518,-0.0,-0.0,-0.0
5249,-0.0,-1.3725705389789347,-0.0,-0.0,-0.0
5250,-0.0,-1.4746950173996674,-0.0,-0.0,-0.0
5251,-0.0,-1.5519589781633598,-0.0,-0.0,-0.0
5252,-0.0,-1.759052858962401,-0.0,-0.0,-0.0
5253,-0.0,-1.6102724816407141,-0.0,-0.0,-0.0
5254,-0.0,-1.384779940801328,-0.0,-0.0,-0.0
5255,-0.0,-1.206654461392445,-0.0,-0.0,-0.0
5256,-0.0,-1.3486694734807387,-0.0,-0.0,-0.0
5257,-0.0,-1.379403649753963,-0.0,-0.0,-0.0
5258,-0.0,-1.4984998676401293,-0.0,-0.0,-0.0
5259,-0.0,-1.8433751470138067,-0.0,-0.0,-0.0
5260,-0.0,-2.3944970035319164,-0.0,-0.0,-0.0
5261,-0.0,-3.223189144492054,-0.0,-0.0,-0.0
5262,-0.0,-3.4006805256945327,-0.0,-0.0,-0.0
5263,-0.0,-2.278380244175656,-0.0,-0.0,-1.5045155878048124
5264,-0.0,-0.943746338247721,-0.0,-0.0,-5.4502764397645445
5265,-0.0,-0.0,-0.0,-0.0,-3.3999297999371656
5266,-0.0,-0.0,-0.0,-0.0,-9.580735755291201
5267,-0.0,-0.025132507245509608,-0.0,-0.0,-7.474274262561219
5268,-0.0,-0.0,-1.01173885418953,-0.0,-2.3635131330130124
5269,-0.0,-0.08563622724131384,-0.0,-0.0,-6.455499015385218
5270,-0.0,-0.0,-0.25824150856418626,-0.0,-2.895845072879006
5271,-0.0,-0.311698510198024,-0.0,-0.0,-0.0
5272,-0.0,-0.9087299489215892,-0.0,-0.0,-0.0
5273,-0.0,-1.4197403006169247,-0.0,-0.0,-0.0
5274,-0.0,-1.5439023443558157,-0.0,-0.0,-0.0
5275,-0.0,-1.6833839595132147,-0.0,-0.0,-0.0
5276,-0.0,-1.7555189357587537,-0.0,-0.0,-0.0
5277,-0.0,-1.6733361261124624,-0.0,-0.0,-0.0
5278,-0.0,-1.4368277412565615,-0.0,-0.0,-0.0
5279,-0.0,-1.2845015420519585,-0.0,-0.0,-0.0
5280,-0.0,-1.3320372670810288,-0.0,-0.0,-0.0
5281,-0.0,-1.3743217375922998,-0.0,-0.0,-0.0
5282,-0.0,-1.5063974738980501,-0.0,-0.0,-0.0
5283,-0.0,-1.836966752851621,-0.0,-0.0,-0.0
5284,-0.0,-2.3252396037688876,-0.0,-0.0,-0.0
5285,-0.0,-2.8073408324138733,-0.0,-1.2687953215932346,-0.0
5286,-0.0,-3.3456250926898985,-0.0,-0.0,-0.0
5287,-0.0,-2.171785815685472,-0.0,-0.0,-1.9575673610490343
5288,-0.0,-0.808516080399424,-0.0,-0.0,-5.945131502143102
5289,-0.0,-0.0,-0.0,-0.0,-3.3503051437399964
5290,-0.0,-0.0,-0.0,-0.0,-10.469090056947167
5291,-0.0,-0.0,-0.0,-0.0,-10.934695679896285
5292,-0.0,-0.0,-0.0,-0.0,-5.159037970161062
5293,-0.0,-0.0,-3.21209032655009,-0.0,-10.737160940884854
5294,-0.0,-0.0,-5.0216532465290715,-0.0,-9.63548611457528
5295,-0.0,-0.0,-2.3412223364725344,-0.0,-2.1984515395692776
5296,-0.0,-0.3195095702916763,-0.0,-0.0,-1.6404948461203732
5297,-0.0,-1.1408771309519947,-0.0,-0.0,-0.0
5298,-0.0,-1.453235714644491,-0.0,-0.0,-0.0
5299,-0.0,-1.5817948230585335,-0.0,-0.0,-0.0
5300,-0.0,-1.6392178136744573,-0.0,-0.0,-0.0
5301,-0.0,-1.572463322459686,-0.0,-0.0,-0.0
5302,-0.0,-1.3275317471289616,-0.0,-0.0,-0.0
5303,-0.0,-1.1545663220975217,-0.0,-0.0,-0.0
5304,-0.0,-1.2231310538633446,-0.0,-0.0,-0.0
5305,-0.0,-1.274220890327121,-0.0,-0.0,-0.0
5306,-0.0,-1.299990155314677,-0.0,-0.0,-0.0
5307,-0.0,-1.6322047604275274,-0.0,-0.0,-0.0
5308,-0.0,-2.4292087527579724,-0.0,-0.0,-0.0
5309,-0.0,-3.075263421231565,-0.0,-0.0,-0.0
5310,-0.0,-3.257936632760906,-0.0,-0.0,-0.0
5311,-0.0,-2.000392262736915,-0.0,-0.0,-2.0798781036339284
5312,-0.0,-0.6567352892395476,-0.0,-0.0,-6.1007995360248035
5313,-0.0,-0.0,-1.0137822199696362,-0.0,-3.351467929048896
5314,-0.0,-0.0,-4.293056578390579,-0.0,-10.491299831291093
5315,-0.0,-0.0,-4.974323163010109,-0.0,-10.591023239365967
5316,-0.0,-0.0,-5.279383613019896,-0.0,-10.163263380193174
5317,-0.0,-0.0,-5.180795807291303,-0.0,-4.1292095394425345
5318,-0.0,-0.0,-4.372305663494364,-0.0,-9.104981594519794
5319,-0.0,-0.0,-2.49840517956366,-0.0,-4.94938777773941
5320,-0.0,-0.2352307209566011,-0.0,-0.0,-0.0
5321,-0.0,-1.0393525966566728,-0.0,-0.0,-0.0
5322,-0.0,-1.4071132516018352,-0.0,-0.0,-0.0
5323,-0.0,-1.5104358659050048,-0.0,-0.0,-0.0
5324,-0.0,-1.5299044555018546,-0.0,-0.0,-0.0
5325,-0.0,-1.529045104044676,-0.0,-0.0,-0.0
5326,-0.0,-1.2447253132594807,-0.0,-0.0,-0.0
5327,-0.0,-1.0855406035309378,-0.0,-0.0,-0.0
5328,-0.0,-1.1796529064487702,-0.0,-0.0,-0.0
5329,-0.0,-1.2271687809765157,-0.0,-0.0,-0.0
5330,-0.0,-1.2570699833189831,-0.0,-0.0,-0.0
5331,-0.0,-1.57272736491474,-0.0,-0.0,-0.0
5332,-0.0,-2.335575069053318,-0.0,-0.0,-0.0
5333,-0.0,-2.9541258887083197,-0.0,-0.0,-0.0
5334,-0.0,-3.127654921584068,-0.0,-0.0,-0.0
5335,-0.0,-1.9146333893805814,-0.0,-0.0,-0.0
5336,-0.0,-0.6067644681467342,-0.0,-0.0,-6.1356134358540455
5337,-0.0,-0.0,-1.258873707523465,-0.0,-8.93719445593132
5338,-0.0,-0.0,-4.5075346182486635,-0.0,-4.860346814105272
5339,-0.0,-0.0,-6.140176028785305,-0.0,-11.063154010075513
5340,-0.0,-0.0,-7.8717141893951,-0.0,-11.43657576032164
5341,-0.0,-0.0,-7.385788334833119,-0.0,-10.461011040296048
5342,-0.0,-0.0,-5.4697872169894675,-0.0,-4.008674247794662
5343,-0.0,-0.0,-2.8276092959665418,-0.0,-7.673260499501006
5344,-0.0,-0.19187673314505355,-0.0,-0.0,-0.0
5345,-0.0,-0.9937959064531902,-0.0,-0.0,-0.0
5346,-0.0,-1.3524917130508882,-0.0,-0.0,-0.0
5347,-0.0,-1.4490791416623283,-0.0,-0.0,-0.0
5348,-0.0,-1.4628062932290564,-0.0,-0.0,-0.0
5349,-0.0,-1.472612674419261,-0.0,-0.0,-0.0
5350,-0.0,-1.2246636679663503,-0.0,-0.0,-0.0
5351,-0.0,-1.053770407694343,-0.0,-0.0,-0.0
5352,-0.0,-1.2301198291754811,-0.0,-0.0,-0.0
5353,-0.0,-1.2659161742735214,-0.0,-0.0,-0.0
5354,-0.0,-1.3695363856319427,-0.0,-0.0,-0.0
5355,-0.0,-1.6674492505113845,-0.0,-0.0,-0.0
5356,-0.0,-2.146525434041767,-0.0,-0.0,-0.0
5357,-0.0,-2.914554369869526,-0.0,-0.0,-0.0
5358,-0.0,-3.251770745260793,-0.0,-0.0,-0.0
5359,-0.0,-2.1462905350106616,-0.0,-0.0,-2.0022668576761213
5360,-0.0,-0.7322077074433336,-0.0,-0.0,-6.138382699346765
5361,-0.0,-0.0,-0.6960163556335353,-0.0,-3.1604194902331137
5362,-0.0,-0.0,-3.1220530801038837,-0.0,-9.558330189220797
5363,-0.0,-0.0,-3.968355861422234,-0.0,-9.87948129793768
5364,-0.0,-0.0,-6.566441359829781,-0.0,-5.398115673383758
5365,-0.0,-0.0,-5.519638279790077,-0.0,-10.046994638889608
5366,-0.0,-0.0,-2.8856928099746844,-0.0,-7.074029696398101
5367,-0.0,-0.11608220836660367,-0.0,-0.0,-0.0772892581302731
5368,-0.0,-0.6692750018784778,-0.0,-0.0,-0.0
5369,-0.0,-1.462522481362318,-0.0,-0.0,-0.0
5370,-0.0,-1.6034438707638505,-0.0,-0.0,-0.0
5371,-0.0,-1.6612605195889838,-0.0,-0.0,-0.0
5372,-0.0,-1.7529552948641245,-0.0,-0.0,-0.0
5373,-0.0,-1.618761425726006,-0.0,-0.0,-0.0
5374,-0.0,-1.3365077395739764,-0.0,-0.0,-0.0
5375,-0.0,-1.2093580803486612,-0.0,-0.0,-0.0
5376,-0.0,-1.2679293624944887,-0.0,-0.0,-0.0
5377,-0.0,-1.258076157531801,-0.0,-0.0,-0.0
5378,-0.0,-1.3717523495340167,-0.0,-0.0,-0.0
5379,-0.0,-1.6600742315309978,-0.0,-0.0,-0.0
5380,-0.0,-2.0022823028331813,-0.0,-0.0,-0.0
5381,-0.0,-2.9211306157640804,-0.0,-0.0,-0.0
5382,-0.0,-3.1104508601868672,-0.0,-0.0,-0.0
5383,-0.0,-2.304349085078071,-0.0,-0.0,-1.3287707378567752
5384,-0.0,-1.0227366396064352,-0.0,-0.0,-4.841734626809449
5385,-0.0,-0.0,-0.8324105001320543,-0.0,-3.2468764549367144
5386,-0.0,-0.0,-4.225860811045538,-0.0,-10.101967983195502
5387,-0.0,-0.0,-4.422861514949696,-0.0,-9.954427573807656
5388,-0.0,-0.0,-4.772191595942746,-0.0,-4.103006546220071
5389,-0.0,-0.0,-0.8891387073953787,-0.0,-7.242016169157995
5390,-0.0,-0.2839287792576923,-0.0,-0.0,-1.293797809870087
5391,-0.0,-0.7108757887890584,-0.0,-0.0,-0.0
5392,-0.0,-0.7735657490946403,-0.0,-0.0,-0.0
5393,-0.0,-1.2895855838128962,-0.0,-0.0,-0.0
5394,-0.0,-1.3617060179076261,-0.0,-0.0,-0.0
5395,-0.0,-1.447449224741158,-0.0,-0.0,-0.0
5396,-0.0,-1.6078067488798111,-0.0,-0.0,-0.0
5397,-0.0,-1.5229505670339842,-0.0,-0.0,-0.0
5398,-0.0,-1.3115214090976317,-0.0,-0.0,-0.0
5399,-0.0,-1.2445198443255883,-0.0,-0.0,-0.0
5400,-0.0,-1.2816821092882311,-0.0,-0.0,-0.0
5401,-0.0,-1.4287764903620876,-0.0,-0.0,-0.0
5402,-0.0,-1.6975377212221516,-0.0,-0.0,-0.0
5403,-0.0,-2.0469594532932613,-0.0,-0.0,-0.0
5404,-0.0,-2.3518260633974815,-0.0,-0.0,-0.0
5405,-0.0,-2.299912708896148,-0.0,-0.0,-0.0
5406,-0.0,-2.7508079507768817,-0.0,-0.0,-0.0
5407,-0.0,-1.4996335129238938,-0.0,-0.0,-2.464788753574786
5408,-0.0,-0.1709056073704661,-0.0,-0.0,-6.4560718760946365
5409,-0.0,-0.0,-2.8914365354723026,-0.0,-3.207731628594251
5410,-0.0,-0.0,-6.181657397639216,-0.0,-10.290924402952923
5411,-0.0,-0.0,-7.596727231435248,-0.0,-10.950361193477915
5412,-0.0,-0.0,-8.179608889808758,-0.0,-10.999288147411692
5413,-0.0,-0.0,-7.267121281625097,-0.0,-4.588568318585287
5414,-0.0,-0.0,-5.793180930136858,-0.0,-9.302393264446012
5415,-0.0,-0.0,-2.8784567321358745,-0.0,-5.81544510991767
5416,-0.0,-0.14621012399678177,-0.0,-0.0,-0.0
5417,-0.0,-0.9457519434708895,-0.0,-0.0,-0.0
5418,-0.0,-1.2102469711398791,-0.0,-0.0,-0.0
5419,-0.0,-1.3112147185670182,-0.0,-0.0,-0.0
5420,-0.0,-1.5101518306422825,-0.0,-0.0,-0.0
5421,-0.0,-1.3883928436938748,-0.0,-0.0,-0.0
5422,-0.0,-1.199885800418281,-0.0,-0.0,-0.0
5423,-0.0,-1.0811349941763904,-0.0,-0.0,-0.0
5424,-0.0,-1.1581713455108282,-0.0,-0.0,-0.0
5425,-0.0,-1.1768548569591661,-0.0,-0.0,-0.0
5426,-0.0,-1.1819298824965245,-0.0,-0.0,-0.0
5427,-0.0,-1.4370032796428045,-0.0,-0.0,-0.0
5428,-0.0,-2.119099609982459,-0.0,-0.0,-0.0
5429,-0.0,-2.566001772967022,-0.0,-0.0,-0.0
5430,-0.0,-2.7469365358853164,-0.0,-0.0,-0.0
5431,-0.0,-1.7057730911999016,-0.0,-0.0,-0.0
5432,-0.0,-1.7560493345350303,-0.0,-0.0,-0.6568081873402765
5433,-0.0,-1.6594216860288447,-0.0,-0.0,-0.0
5434,-0.0,-0.4472059317529318,-0.0,-0.0,-5.625360240293047
5435,-0.0,-0.1312063115812378,-0.0,-0.0,-6.519488853302168
5436,-0.0,-0.0,-1.5449200043869746,-0.0,-1.8866356560585178
5437,-0.0,-0.0,-4.123197787410053,-0.0,-8.776508341403524
5438,-0.0,-0.0,-0.9045035504183518,-0.0,-3.335297986240229
5439,-0.0,-0.2788067803131607,-0.0,-0.0,-0.0
5440,-0.0,-0.5944289010920444,-0.0,-0.0,-0.0
5441,-0.0,-1.08552179345389,-0.0,-0.0,-0.0
5442,-0.0,-1.3469897420245986,-0.0,-0.0,-0.0
5443,-0.0,-1.510650907447697,-0.0,-0.0,-0.0
5444,-0.0,-1.5168761108465127,-0.0,-0.0,-0.0
5445,-0.0,-1.4689822843476947,-0.0,-0.0,-0.0
5446,-0.0,-1.192029889198447,-0.0,-0.0,-0.0
5447,-0.0,-1.0681479012242805,-0.0,-0.0,-0.0
5448,-0.0,-1.1210992542461615,-0.0,-0.0,-0.0
5449,-0.0,-1.1649421899092534,-0.0,-0.0,-0.0
5450,-0.0,-1.1874169292123329,-0.0,-0.0,-0.0
5451,-0.0,-1.4887361416356508,-0.0,-0.0,-0.0
5452,-0.0,-2.23230538543298,-0.0,-0.0,-0.0
5453,-0.0,-2.758425852879378,-0.0,-0.0,-0.0
5454,-0.0,-2.9403285054311437,-0.0,-0.0,-0.0
5455,-0.0,-1.8432692437354983,-0.0,-0.0,-1.9770798362267925
5456,-0.0,-0.5428088433268456,-0.0,-0.0,-5.966191382935806
5457,-0.0,-0.0,-0.3717273586885268,-0.0,-2.3657174992287073
5458,-0.0,-0.0,-4.4863643318667155,-0.0,-10.060526022652658
5459,-0.0,-0.0,-6.721971929240168,-0.0,-11.00368662408598
5460,-0.0,-0.0,-7.028485262884821,-0.0,-10.617467242880306
5461,-0.0,-0.0,-6.820692858145269,-0.0,-4.545607107479151
5462,-0.0,-0.0,-4.72013475031993,-0.0,-8.740737814537573
5463,-0.0,-0.0,-2.665586782977277,-0.0,-6.738428432699232
5464,-0.0,-0.06274052030000556,-0.0,-0.0,-0.0
5465,-0.0,-0.8429091402258627,-0.0,-0.0,-0.0
